# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.3 10000.0 -1.7 4.5583e+42 1.845e+42 6.0256e+42 1.8137e+43 8.6857e+41 7.7213e+41 5.3503e+42 2.2786e+42 4.4085e+41 7.5246e+41 3.2934e+39 5.0051e+40 3.1692e+40 1.9944e+42 3.7577e+40 9.2421e+40 1.1096e+41 9.8197e+40 7.0653e+41 6.0487e+41
-2.5 0.3 10000.0 -2.0 3.3127e+42 1.3349e+42 2.9557e+42 8.8968e+42 4.4229e+41 5.8233e+41 3.8761e+42 1.7185e+42 2.9755e+41 5.3941e+41 5.3354e+38 1.67e+40 1.2877e+40 9.7903e+41 1.1614e+40 2.8586e+40 4.4923e+40 4.024e+40 2.7566e+41 2.3716e+41
-2.5 0.5 100.0 -1.2 6.0831e+42 1.4171e+42 6.5526e+42 1.9723e+43 1.9401e+42 6.1417e+41 4.2041e+42 1.8124e+42 1.3947e+42 1.0052e+42 6.5191e+41 1.4971e+42 1.0919e+42 4.1767e+42 2.4042e+41 5.9054e+41 6.5221e+40 3.864e+40 2.5466e+42 1.6682e+42
-2.5 0.5 100.0 -1.4 4.4521e+42 1.1549e+42 5.4929e+42 1.6534e+43 1.0203e+42 4.077e+41 3.3767e+42 1.2031e+42 9.0077e+41 6.5836e+41 4.0917e+41 9.4365e+41 6.9883e+41 3.1548e+42 1.5629e+41 3.8369e+41 4.8303e+40 2.8641e+40 1.7192e+42 1.1262e+42
-2.5 0.5 100.0 -1.7 2.6498e+42 8.3324e+41 3.5501e+42 1.0686e+43 3.4729e+41 2.2687e+41 2.4185e+42 6.6951e+41 4.8737e+41 3.6316e+41 1.792e+41 4.0816e+41 3.0439e+41 1.7993e+42 6.4515e+40 1.5823e+41 2.4409e+40 1.4521e+40 7.7781e+41 5.0961e+41
-2.5 0.5 100.0 -2.0 1.5747e+42 6.0298e+41 2.0552e+42 6.1862e+42 1.1938e+41 1.3495e+41 1.7556e+42 3.9824e+41 2.7766e+41 2.0996e+41 7.5177e+40 1.7112e+41 1.2817e+41 9.3491e+41 2.3745e+40 5.8171e+40 1.104e+40 6.6336e+39 3.1972e+41 2.095e+41
-2.5 0.5 1000.0 -1.2 6.333e+42 1.7568e+42 8.8226e+42 2.6556e+43 2.1819e+42 7.2878e+41 5.1538e+42 2.1506e+42 1.4569e+42 1.2778e+42 4.7181e+41 1.7288e+42 1.2575e+42 4.6889e+42 3.0356e+41 7.4528e+41 8.3963e+40 5.1648e+40 3.1814e+42 2.1339e+42
-2.5 0.5 1000.0 -1.4 4.7977e+42 1.4986e+42 7.4698e+42 2.2484e+43 1.1631e+42 5.0981e+41 4.3475e+42 1.5044e+42 9.2646e+41 8.6353e+41 2.3051e+41 1.063e+42 7.7295e+41 3.5279e+42 1.9426e+41 4.7666e+41 6.314e+40 3.8923e+40 2.1572e+42 1.4482e+42
-2.5 0.5 1000.0 -1.7 3.085e+42 1.1571e+42 4.9843e+42 1.5003e+43 4.1955e+41 3.1038e+41 3.3452e+42 9.1594e+41 4.9861e+41 5.0887e+41 6.0545e+40 4.2137e+41 2.9521e+41 1.9947e+42 8.0184e+40 1.966e+41 3.551e+40 2.2002e+40 1.01e+42 6.789e+41
-2.5 0.5 1000.0 -2.0 2.0221e+42 8.8449e+41 2.9999e+42 9.0298e+42 1.6383e+41 2.0473e+41 2.5676e+42 6.0417e+41 2.9723e+41 3.2557e+41 2.1569e+40 1.3575e+41 9.2085e+40 1.0207e+42 2.8577e+40 7.0043e+40 1.8923e+40 1.1834e+40 4.205e+41 2.8302e+41
-2.5 0.5 10000.0 -1.2 6.9661e+42 2.5838e+42 1.1749e+43 3.5364e+43 3.6705e+42 1.5559e+42 7.5601e+42 4.5915e+42 1.6158e+42 2.1879e+42 1.968e+40 6.0909e+41 3.4018e+41 4.869e+42 2.4415e+41 6.0053e+41 1.3811e+41 1.1786e+41 2.8171e+42 2.3609e+42
-2.5 0.5 10000.0 -1.4 5.6894e+42 2.2602e+42 9.3255e+42 2.807e+43 2.1587e+42 1.2247e+42 6.5643e+42 3.6141e+42 1.0637e+42 1.529e+42 1.1614e+40 2.8085e+41 1.5618e+41 3.6143e+42 1.4343e+41 3.5282e+41 9.9496e+40 8.5701e+40 1.7909e+42 1.5103e+42
-2.5 0.5 10000.0 -1.7 4.1976e+42 1.7379e+42 5.4234e+42 1.6324e+43 9.7401e+41 8.7873e+41 5.0316e+42 2.5931e+42 6.2907e+41 9.812e+41 3.4832e+39 6.2948e+40 3.7962e+40 1.9824e+42 5.06e+40 1.2452e+41 4.8282e+40 4.2181e+40 7.5337e+41 6.4044e+41
-2.5 0.5 10000.0 -2.0 3.1313e+42 1.2728e+42 2.7094e+42 8.1553e+42 4.8799e+41 6.673e+41 3.6864e+42 1.9692e+42 4.1558e+41 6.9096e+41 5.563e+38 1.8372e+40 1.3455e+40 9.7633e+41 1.603e+40 3.9471e+40 2.0522e+40 1.8136e+40 3.016e+41 2.5775e+41
-2.0 0.1 100.0 -1.2 3.4787e+42 1.7952e+42 1.0934e+43 3.2912e+43 8.3984e+41 2.6699e+41 5.2211e+42 7.8789e+41 4.7953e+41 3.5214e+41 6.2473e+41 3.0957e+42 1.5287e+42 5.0722e+42 2.4245e+41 5.8602e+41 2.4043e+41 1.4302e+41 2.5595e+42 1.6769e+42
-2.0 0.1 100.0 -1.4 2.3385e+42 1.548e+42 8.3937e+42 2.5265e+43 2.9156e+41 1.5265e+41 4.4951e+42 4.5046e+41 2.917e+41 2.185e+41 3.4012e+41 1.7484e+42 8.6738e+41 3.7318e+42 1.2224e+41 2.9464e+41 1.4487e+41 8.6761e+40 1.408e+42 9.2255e+41
-2.0 0.1 100.0 -1.7 1.3639e+42 1.1916e+42 4.8593e+42 1.4627e+43 6.4299e+40 8.1964e+40 3.4801e+42 2.4188e+41 1.5582e+41 1.1974e+41 1.2176e+41 6.3946e+41 3.2107e+41 2.0617e+42 3.849e+40 9.2193e+40 6.1761e+40 3.8075e+40 5.1751e+41 3.392e+41
-2.0 0.1 100.0 -2.0 8.1471e+41 8.972e+41 2.582e+42 7.7718e+42 3.49e+40 5.1133e+40 2.646e+42 1.5089e+41 1.0083e+41 7.7743e+40 4.4954e+40 2.0512e+41 1.1057e+41 1.0447e+42 1.1743e+40 2.7958e+40 2.5713e+40 1.7246e+40 1.8741e+41 1.2295e+41
-2.0 0.1 1000.0 -1.2 4.3582e+42 2.3462e+42 1.5316e+43 4.6102e+43 1.1915e+42 4.1736e+41 6.8046e+42 1.2316e+42 5.5747e+41 5.3583e+41 2.891e+41 3.721e+42 1.7953e+42 5.4411e+42 3.0351e+41 7.3457e+41 3.4361e+41 2.1274e+41 3.5773e+42 2.4033e+42
-2.0 0.1 1000.0 -1.4 3.1515e+42 2.0755e+42 1.1935e+43 3.5925e+43 4.6647e+41 2.5216e+41 6.0166e+42 7.4412e+41 3.3135e+41 3.4572e+41 1.0868e+41 1.8293e+42 8.9277e+41 3.9711e+42 1.5426e+41 3.726e+41 2.2773e+41 1.4192e+41 2.0968e+42 1.4105e+42
-2.0 0.1 1000.0 -1.7 2.0836e+42 1.6279e+42 7.0942e+42 2.1353e+43 1.2227e+41 1.4705e+41 4.7421e+42 4.3395e+41 1.7752e+41 2.0867e+41 3.1875e+40 4.2834e+41 2.2112e+41 2.154e+42 4.6633e+40 1.1258e+41 1.1622e+41 7.3767e+40 8.2608e+41 5.5672e+41
-2.0 0.1 1000.0 -2.0 1.4345e+42 1.219e+42 3.8451e+42 1.1574e+43 6.932e+40 1.0737e+41 3.5732e+42 3.1686e+41 1.2691e+41 1.5485e+41 1.7743e+40 8.5982e+40 5.249e+40 1.0705e+42 1.2916e+40 3.126e+40 5.6473e+40 3.7181e+40 2.9528e+41 1.9935e+41
-2.0 0.1 10000.0 -1.2 7.5212e+42 3.0642e+42 1.5476e+43 4.6584e+43 3.0167e+42 1.2809e+42 8.9506e+42 3.78e+42 7.4866e+41 1.1925e+42 1.3982e+40 5.2954e+41 2.7697e+41 5.0122e+42 1.7143e+41 4.208e+41 6.0725e+41 5.2942e+41 2.9848e+42 2.5365e+42
-2.0 0.1 10000.0 -1.4 5.8673e+42 2.6399e+42 1.1703e+43 3.5225e+43 1.5219e+42 9.1803e+41 7.6784e+42 2.7091e+42 4.7958e+41 8.1386e+41 1.0043e+40 2.1191e+41 1.146e+41 3.6874e+42 9.0771e+40 2.2288e+41 3.9966e+41 3.5226e+41 1.7374e+42 1.4867e+42
-2.0 0.1 10000.0 -1.7 4.1576e+42 1.9666e+42 6.3844e+42 1.9217e+43 6.0632e+41 6.3181e+41 5.7099e+42 1.8645e+42 2.898e+41 5.3622e+41 3.3729e+39 4.514e+40 2.888e+40 1.9971e+42 2.8574e+40 7.0232e+40 1.7058e+41 1.5281e+41 6.5926e+41 5.6866e+41
-2.0 0.1 10000.0 -2.0 2.9576e+42 1.3963e+42 3.0151e+42 9.0754e+42 3.3334e+41 4.8453e+41 4.063e+42 1.4298e+42 2.0872e+41 4.0443e+41 5.3628e+38 1.593e+40 1.2764e+40 9.7347e+41 8.247e+39 2.0292e+40 6.2855e+40 5.7144e+40 2.3788e+41 2.0641e+41
-2.0 0.3 100.0 -1.2 3.7355e+42 1.1128e+42 6.1333e+42 1.8461e+43 1.6041e+42 3.8097e+41 3.2921e+42 1.1242e+42 7.0453e+41 5.0435e+41 8.4229e+41 1.6396e+42 1.0414e+42 3.9477e+42 2.7732e+41 6.7772e+41 1.2558e+41 7.4426e+40 2.5682e+42 1.6822e+42
-2.0 0.3 100.0 -1.4 2.3705e+42 8.8416e+41 5.2698e+42 1.5862e+43 7.6748e+41 2.0795e+41 2.5678e+42 6.1367e+41 4.1213e+41 2.985e+41 5.0705e+41 1.0702e+42 6.5596e+41 3.006e+42 1.7586e+41 4.2893e+41 9.0979e+40 5.401e+40 1.6515e+42 1.0819e+42
-2.0 0.3 100.0 -1.7 1.2541e+42 6.4708e+41 3.5658e+42 1.0733e+43 1.9719e+41 8.9294e+40 1.8655e+42 2.6351e+41 1.8889e+41 1.4027e+41 2.027e+41 4.7206e+41 2.8309e+41 1.7534e+42 6.7614e+40 1.6427e+41 4.4633e+40 2.67e+40 6.9183e+41 4.5329e+41
-2.0 0.3 100.0 -2.0 7.4249e+41 4.9722e+41 2.1494e+42 6.4698e+42 4.533e+40 4.8815e+40 1.4432e+42 1.4405e+41 9.8649e+40 7.5117e+40 7.417e+40 1.9154e+41 1.1425e+41 9.3415e+41 2.2813e+40 5.5149e+40 2.0334e+40 1.249e+40 2.6916e+41 1.7641e+41
-2.0 0.3 1000.0 -1.2 4.622e+42 1.7406e+42 1.1462e+43 3.4501e+43 2.0013e+42 5.208e+41 5.0591e+42 1.5369e+42 9.0454e+41 7.9179e+41 4.9933e+41 2.1919e+42 1.2092e+42 4.9866e+42 3.8327e+41 9.3461e+41 1.978e+41 1.2185e+41 3.7229e+42 2.4971e+42
-2.0 0.3 1000.0 -1.4 3.2785e+42 1.5194e+42 9.5935e+42 2.8876e+43 9.7255e+41 3.2332e+41 4.3847e+42 9.5411e+41 5.4077e+41 5.0075e+41 2.0701e+41 1.3326e+42 6.936e+41 3.7179e+42 2.1678e+41 5.2776e+41 1.4167e+41 8.7616e+40 2.3412e+42 1.5723e+42
-2.0 0.3 1000.0 -1.7 2.1292e+42 1.2254e+42 6.2287e+42 1.8748e+43 2.8185e+41 1.7724e+41 3.5454e+42 5.2302e+41 2.6401e+41 2.7444e+41 4.7256e+40 4.408e+41 2.3724e+41 2.0721e+42 7.3375e+40 1.7842e+41 7.8747e+40 4.9206e+40 9.9419e+41 6.6892e+41
-2.0 0.3 1000.0 -2.0 1.5042e+42 9.643e+41 3.5971e+42 1.0827e+43 9.4427e+40 1.2062e+41 2.8112e+42 3.5595e+41 1.5668e+41 1.8044e+41 1.9691e+40 1.0846e+41 6.5741e+40 1.0464e+42 2.1775e+40 5.2993e+40 4.1488e+40 2.646e+40 3.7655e+41 2.5378e+41
-2.0 0.3 10000.0 -1.2 7.7679e+42 2.8098e+42 1.4349e+43 4.3189e+43 4.1508e+42 1.5203e+42 8.2016e+42 4.4864e+42 1.2784e+42 1.8368e+42 1.6166e+40 5.3578e+41 3.0319e+41 4.9648e+42 2.165e+41 5.3189e+41 3.6696e+41 3.1655e+41 3.0242e+42 2.5505e+42
-2.0 0.3 10000.0 -1.4 6.137e+42 2.4375e+42 1.1051e+43 3.3262e+43 2.2423e+42 1.1187e+42 7.0804e+42 3.3012e+42 8.0095e+41 1.2198e+42 1.0673e+40 2.3029e+41 1.3198e+41 3.6632e+42 1.189e+41 2.9217e+41 2.5112e+41 2.1885e+41 1.8203e+42 1.5457e+42
-2.0 0.3 10000.0 -1.7 4.4365e+42 1.8443e+42 6.1876e+42 1.8625e+43 8.9843e+41 7.5935e+41 5.3486e+42 2.2408e+42 4.4503e+41 7.4668e+41 3.4464e+39 5.16e+40 3.261e+40 1.9916e+42 3.9189e+40 9.6373e+40 1.1412e+41 1.0096e+41 7.2621e+41 6.2158e+41
-2.0 0.3 10000.0 -2.0 3.2675e+42 1.3318e+42 3.005e+42 9.0451e+42 4.3829e+41 5.7328e+41 3.8669e+42 1.6917e+42 2.9335e+41 5.2893e+41 5.4815e+38 1.6972e+40 1.3119e+40 9.7349e+41 1.1946e+40 2.9402e+40 4.58e+40 4.1016e+40 2.8082e+41 2.4157e+41
-2.0 0.5 100.0 -1.2 3.1096e+42 8.7542e+41 3.2589e+42 9.8093e+42 1.6455e+42 4.3309e+41 2.6858e+42 1.278e+42 9.1083e+41 6.4478e+41 1.0052e+42 1.3559e+42 1.0473e+42 3.187e+42 2.0516e+41 5.0345e+41 3.059e+40 1.8114e+40 1.8278e+42 1.1972e+42
-2.0 0.5 100.0 -1.4 2.0024e+42 6.5401e+41 3.0082e+42 9.0546e+42 8.7115e+41 2.4098e+41 1.946e+42 7.1114e+41 5.3655e+41 3.825e+41 6.7957e+41 9.5431e+41 7.4867e+41 2.4822e+42 1.6168e+41 3.964e+41 2.7696e+40 1.641e+40 1.3938e+42 9.1297e+41
-2.0 0.5 100.0 -1.7 1.0523e+42 4.41e+41 2.3602e+42 7.1041e+42 2.7666e+41 9.9701e+40 1.273e+42 2.9422e+41 2.3397e+41 1.7012e+41 3.1127e+41 4.6606e+41 3.6757e+41 1.5088e+42 8.7752e+40 2.1473e+41 1.8193e+40 1.0806e+40 7.5161e+41 4.9237e+41
-2.0 0.5 100.0 -2.0 6.1497e+41 3.301e+41 1.6306e+42 4.9081e+42 7.7671e+40 5.0433e+40 9.4766e+41 1.4883e+41 1.165e+41 8.679e+40 1.2168e+41 2.0992e+41 1.594e+41 8.3836e+41 3.6304e+40 8.8596e+40 9.4964e+39 5.689e+39 3.3638e+41 2.2039e+41
-2.0 0.5 1000.0 -1.2 3.9979e+42 1.4252e+42 7.8469e+42 2.3619e+43 2.1071e+42 5.6578e+41 4.2053e+42 1.6696e+42 1.2334e+42 1.0217e+42 7.6688e+41 1.9342e+42 1.4942e+42 4.5897e+42 3.9756e+41 9.7399e+41 6.7724e+40 4.1588e+40 3.3712e+42 2.2584e+42
-2.0 0.5 1000.0 -1.4 2.8862e+42 1.2082e+42 7.1174e+42 2.1423e+43 1.1213e+42 3.5423e+41 3.4983e+42 1.0453e+42 7.5684e+41 6.5372e+41 3.6124e+41 1.2036e+42 9.2204e+41 3.4843e+42 2.653e+41 6.4929e+41 5.5431e+40 3.4122e+40 2.384e+42 1.5987e+42
-2.0 0.5 1000.0 -1.7 1.9062e+42 9.7325e+41 5.1185e+42 1.5407e+43 3.8402e+41 1.9834e+41 2.7991e+42 5.853e+41 3.6626e+41 3.5017e+41 8.0943e+40 4.736e+41 3.4607e+41 1.9897e+42 1.0649e+41 2.6033e+41 3.4641e+40 2.1453e+40 1.1388e+42 7.65e+41
-2.0 0.5 1000.0 -2.0 1.377e+42 7.8918e+41 3.1716e+42 9.5464e+42 1.3722e+41 1.3538e+41 2.2823e+42 3.9951e+41 2.1301e+41 2.2513e+41 2.3997e+40 1.5125e+41 1.0539e+41 1.0207e+42 3.5335e+40 8.6391e+40 1.9896e+40 1.2455e+40 4.6718e+41 3.1435e+41
-2.0 0.5 10000.0 -1.2 6.7966e+42 2.5886e+42 1.2241e+43 3.6845e+43 4.2096e+42 1.6023e+42 7.5796e+42 4.7283e+42 1.8712e+42 2.4491e+42 2.0934e+40 6.5042e+41 3.6557e+41 4.9037e+42 2.6301e+41 6.4676e+41 1.4319e+41 1.2206e+41 2.973e+42 2.4886e+42
-2.0 0.5 10000.0 -1.4 5.4963e+42 2.2554e+42 9.6633e+42 2.9087e+43 2.3967e+42 1.2301e+42 6.5508e+42 3.6299e+42 1.177e+42 1.6323e+42 1.2187e+40 2.9645e+41 1.6523e+41 3.6273e+42 1.5239e+41 3.7479e+41 1.0287e+41 8.8534e+40 1.8679e+42 1.5741e+42
-2.0 0.5 10000.0 -1.7 4.0806e+42 1.7304e+42 5.5619e+42 1.6741e+43 1.0197e+42 8.6639e+41 5.0093e+42 2.5567e+42 6.4433e+41 9.8478e+41 3.637e+39 6.4984e+40 3.9132e+40 1.9798e+42 5.2643e+40 1.2954e+41 4.9465e+40 4.3198e+40 7.7272e+41 6.5673e+41
-2.0 0.5 10000.0 -2.0 3.0845e+42 1.2673e+42 2.7534e+42 8.2878e+42 4.9148e+41 6.582e+41 3.671e+42 1.9423e+42 4.1542e+41 6.8378e+41 5.7095e+38 1.8698e+40 1.3731e+40 9.7088e+41 1.6465e+40 4.0539e+40 2.0869e+40 1.8439e+40 3.0665e+41 2.6205e+41
-3.5 0.1 100.0 -1.2 1.4101e+43 2.7495e+42 5.1453e+42 1.5487e+43 1.3829e+42 1.1629e+42 8.2386e+42 3.4318e+42 2.4623e+42 1.8691e+42 3.9387e+40 2.8354e+41 1.5013e+41 4.3275e+42 2.2159e+40 5.4544e+40 1.1381e+41 6.7609e+40 6.5793e+41 4.3115e+41
-3.5 0.1 100.0 -1.4 1.0531e+43 2.4458e+42 3.8391e+42 1.1556e+43 9.6938e+41 9.3171e+41 7.3129e+42 2.7495e+42 2.0458e+42 1.5572e+42 3.1236e+40 1.5452e+41 8.5775e+40 3.2955e+42 1.1384e+40 2.8021e+40 6.6101e+40 3.9384e+40 3.7259e+41 2.4418e+41
-3.5 0.1 100.0 -1.7 5.9981e+42 1.8601e+42 2.1087e+42 6.347e+42 5.2868e+41 5.9379e+41 5.5686e+42 1.7523e+42 1.3614e+42 1.0391e+42 2.3304e+40 5.9759e+40 3.8152e+40 1.8819e+42 3.5213e+39 8.6662e+39 2.4578e+40 1.4823e+40 1.3493e+41 8.8443e+40
-3.5 0.1 100.0 -2.0 3.171e+42 1.3337e+42 1.0393e+42 3.1284e+42 2.7078e+41 3.5216e+41 4.0104e+42 1.0392e+42 8.3059e+41 6.3556e+41 1.7458e+40 2.8063e+40 2.1472e+40 9.7123e+41 9.7032e+38 2.3878e+39 8.14e+39 5.1069e+39 4.38e+40 2.8721e+40
-3.5 0.1 1000.0 -1.2 1.5134e+43 2.7781e+42 6.3108e+42 1.8996e+43 1.6347e+42 1.3154e+42 8.2448e+42 3.8819e+42 1.9385e+42 2.202e+42 2.9183e+40 3.6586e+41 1.9169e+41 4.2911e+42 3.7934e+40 9.3378e+40 1.925e+41 1.1944e+41 1.0079e+42 6.7915e+41
