# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.3 1000.0 -1.4 2.3398e+41 3.0974e+42 5.2229e+41 1.5721e+42 1.1428e+41 2.1225e+39 9.3805e+42 6.2635e+39 1.0292e+41 7.8533e+40 7.4029e+39 4.8918e+41 2.5372e+41 3.9604e+42 5.4333e+40 1.3391e+41 5.2794e+40 3.2224e+40 4.6618e+41 3.1129e+41
-2.5 0.3 1000.0 -1.7 1.8167e+41 2.2026e+42 4.2394e+41 1.276e+42 4.2288e+40 1.3716e+39 6.5628e+42 4.0476e+39 4.3121e+40 3.507e+40 3.0744e+39 3.0055e+41 1.5852e+41 2.1421e+42 4.0639e+40 1.0016e+41 5.0426e+40 3.0789e+40 3.5188e+41 2.3503e+41
-2.5 0.3 1000.0 -2.0 1.3906e+41 1.5111e+42 3.0602e+41 9.2112e+41 1.5155e+40 9.3312e+38 4.4588e+42 2.7536e+39 1.866e+40 1.6656e+40 8.3001e+38 1.4543e+41 7.9284e+40 1.0557e+42 2.6155e+40 6.4461e+40 4.1414e+40 2.5304e+40 2.3061e+41 1.541e+41
-2.5 0.3 10000.0 -1.2 2.0527e+41 3.6962e+42 4.5269e+41 1.3626e+42 2.5174e+41 5.0426e+39 1.1337e+43 1.4881e+40 1.6871e+41 1.57e+41 3.3771e+38 1.3042e+41 6.807e+40 5.1572e+42 3.2125e+40 7.9179e+40 4.6518e+40 3.7624e+40 2.9463e+41 2.385e+41
-2.5 0.3 10000.0 -1.4 1.8501e+41 3.1054e+42 4.1136e+41 1.2382e+42 1.4584e+41 3.9288e+39 9.3923e+42 1.1594e+40 9.7788e+40 9.4091e+40 1.577e+38 8.654e+40 4.5759e+40 3.7877e+42 2.7064e+40 6.6703e+40 4.5306e+40 3.6726e+40 2.4888e+41 2.0186e+41
-2.5 0.3 10000.0 -1.7 1.5995e+41 2.2212e+42 2.8588e+41 8.6049e+41 6.1686e+40 2.7665e+39 6.6204e+42 8.1638e+39 4.2519e+40 4.4364e+40 2.8377e+37 3.2596e+40 1.7351e+40 2.0444e+42 1.57e+40 3.8696e+40 3.2956e+40 2.6885e+40 1.5104e+41 1.2306e+41
-2.5 0.3 10000.0 -2.0 1.4009e+41 1.5307e+42 1.6316e+41 4.9111e+41 2.7517e+40 2.1112e+39 4.5238e+42 6.2303e+39 2.047e+40 2.3842e+40 3.3966e+36 9.561e+39 4.9913e+39 9.9774e+41 7.1961e+39 1.7736e+40 1.925e+40 1.5826e+40 7.7139e+40 6.3185e+40
-2.5 0.5 100.0 -1.2 2.2978e+41 3.689e+42 4.1253e+41 1.2417e+42 1.5966e+41 2.4886e+39 1.1384e+43 7.3438e+39 1.8928e+41 1.323e+41 1.3568e+40 3.995e+41 2.07e+41 5.401e+42 4.5792e+40 1.1286e+41 1.2035e+40 7.1206e+39 3.4139e+41 2.2357e+41
-2.5 0.5 100.0 -1.4 2.0261e+41 3.0811e+42 4.0147e+41 1.2084e+42 8.7504e+40 1.8577e+39 9.372e+42 5.4819e+39 1.11e+41 7.812e+40 1.1745e+40 3.5017e+41 1.8308e+41 3.9505e+42 4.3481e+40 1.0717e+41 1.33e+40 7.8698e+39 3.2214e+41 2.1096e+41
-2.5 0.5 100.0 -1.7 1.5643e+41 2.1867e+42 3.2869e+41 9.8936e+41 3.1934e+40 1.2243e+39 6.5444e+42 3.6129e+39 4.8311e+40 3.4529e+40 8.1679e+39 2.4264e+41 1.2941e+41 2.1365e+42 3.3641e+40 8.2914e+40 1.2659e+40 7.4925e+39 2.4824e+41 1.6257e+41
-2.5 0.5 100.0 -2.0 1.1696e+41 1.4956e+42 2.4182e+41 7.2788e+41 1.0935e+40 8.3695e+38 4.4314e+42 2.4698e+39 2.164e+40 1.5808e+40 4.9027e+39 1.5066e+41 8.2837e+40 1.0519e+42 2.3099e+40 5.693e+40 1.0384e+40 6.1483e+39 1.7088e+41 1.1191e+41
-2.5 0.5 1000.0 -1.2 2.0335e+41 3.7056e+42 4.1018e+41 1.2346e+42 1.64e+41 2.8595e+39 1.1403e+43 8.4384e+39 1.8482e+41 1.3699e+41 1.0351e+40 3.9518e+41 2.0456e+41 5.4075e+42 4.4474e+40 1.0961e+41 1.1852e+40 7.233e+39 3.3472e+41 2.2349e+41
-2.5 0.5 1000.0 -1.4 1.7868e+41 3.0978e+42 3.9843e+41 1.1993e+42 9.0238e+40 2.1254e+39 9.3932e+42 6.2722e+39 1.0645e+41 8.1017e+40 7.4677e+39 3.3634e+41 1.7563e+41 3.9566e+42 4.1852e+40 1.0315e+41 1.3126e+40 8.011e+39 3.1461e+41 2.1007e+41
-2.5 0.5 1000.0 -1.7 1.3885e+41 2.2017e+42 3.2407e+41 9.7546e+41 3.3279e+40 1.374e+39 6.5679e+42 4.0547e+39 4.4189e+40 3.5827e+40 3.1048e+39 2.0932e+41 1.116e+41 2.1403e+42 3.1473e+40 7.7569e+40 1.2597e+40 7.691e+39 2.3869e+41 1.5942e+41
-2.5 0.5 1000.0 -2.0 1.0641e+41 1.5101e+42 2.3448e+41 7.0578e+41 1.1876e+40 9.3534e+38 4.4603e+42 2.7602e+39 1.8973e+40 1.6883e+40 8.3864e+38 1.0341e+41 5.7241e+40 1.0548e+42 2.0366e+40 5.0194e+40 1.0396e+40 6.3512e+39 1.5714e+41 1.05e+41
-2.5 0.5 10000.0 -1.2 1.5677e+41 3.6962e+42 3.4566e+41 1.0404e+42 1.9485e+41 5.0411e+39 1.1348e+43 1.4876e+40 1.7065e+41 1.5853e+41 3.4048e+38 8.9867e+40 4.695e+40 5.1565e+42 2.4665e+40 6.0792e+40 1.1551e+40 9.34e+39 1.9843e+41 1.606e+41
-2.5 0.5 10000.0 -1.4 1.4137e+41 3.108e+42 3.1431e+41 9.4606e+41 1.14e+41 3.9336e+39 9.4082e+42 1.1608e+40 1.0081e+41 9.6493e+40 1.5905e+38 6.016e+40 3.1691e+40 3.7872e+42 2.0811e+40 5.1292e+40 1.1264e+40 9.1285e+39 1.6784e+41 1.361e+41
-2.5 0.5 10000.0 -1.7 1.2227e+41 2.2227e+42 2.1866e+41 6.5817e+41 4.8042e+40 2.773e+39 6.6293e+42 8.183e+39 4.3512e+40 4.5174e+40 2.8644e+37 2.2827e+40 1.1993e+40 2.0442e+42 1.2102e+40 2.9829e+40 8.2093e+39 6.6947e+39 1.0206e+41 8.3134e+40
-2.5 0.5 10000.0 -2.0 1.0714e+41 1.5318e+42 1.2488e+41 3.7589e+41 2.1462e+40 2.1173e+39 4.5292e+42 6.2482e+39 2.0988e+40 2.4267e+40 3.4263e+36 6.6156e+39 3.416e+39 9.9767e+41 5.5551e+39 1.3692e+40 4.7996e+39 3.9447e+39 5.2175e+40 4.2728e+40
-2.0 0.1 100.0 -1.2 1.914e+41 3.8824e+42 8.9213e+41 2.6853e+42 1.9014e+41 1.7571e+39 1.1841e+43 5.1851e+39 1.4227e+41 9.9112e+40 3.7141e+40 1.8346e+42 9.305e+41 5.6465e+42 1.4895e+41 3.6708e+41 1.1752e+41 6.954e+40 9.2749e+41 6.0733e+41
-2.0 0.1 100.0 -1.4 1.5967e+41 3.1823e+42 8.6598e+41 2.6066e+42 9.8105e+40 1.1208e+39 9.5386e+42 3.3075e+39 7.8357e+40 5.4869e+40 3.1846e+40 1.6531e+42 8.4093e+41 4.0763e+42 1.3645e+41 3.3627e+41 1.3385e+41 7.9221e+40 8.8405e+41 5.7889e+41
-2.0 0.1 100.0 -1.7 1.1666e+41 2.2266e+42 7.0133e+41 2.111e+42 3.193e+40 6.1818e+38 6.5415e+42 1.8242e+39 3.0185e+40 2.1416e+40 2.2162e+40 1.1548e+42 5.9152e+41 2.1737e+42 9.9199e+40 2.4445e+41 1.3071e+41 7.74e+40 6.8002e+41 4.453e+41
-2.0 0.1 100.0 -2.0 8.413e+40 1.5191e+42 5.1001e+41 1.5351e+42 9.7286e+39 3.8385e+38 4.4112e+42 1.1328e+39 1.2014e+40 8.705e+39 1.3381e+40 6.9587e+41 3.6056e+41 1.0609e+42 6.4026e+40 1.5777e+41 1.0861e+41 6.4358e+40 4.6454e+41 3.042e+41
-2.0 0.1 1000.0 -1.2 1.8053e+41 3.894e+42 8.5279e+41 2.5669e+42 2.0266e+41 2.5108e+39 1.1887e+43 7.4095e+39 1.4334e+41 1.0528e+41 2.5023e+40 1.6943e+42 8.5893e+41 5.658e+42 1.3085e+41 3.2248e+41 1.1169e+41 6.8101e+40 9.1777e+41 6.1184e+41
-2.0 0.1 1000.0 -1.4 1.5215e+41 3.2036e+42 8.2391e+41 2.48e+42 1.0742e+41 1.6617e+39 9.6104e+42 4.9036e+39 7.9775e+40 5.9705e+40 1.6822e+40 1.4197e+42 7.2215e+41 4.0888e+42 1.1746e+41 2.8947e+41 1.283e+41 7.824e+40 8.6834e+41 5.7904e+41
-2.0 0.1 1000.0 -1.7 1.175e+41 2.2525e+42 6.5372e+41 1.9677e+42 3.7489e+40 9.2883e+38 6.6256e+42 2.741e+39 3.1032e+40 2.4484e+40 5.9581e+39 7.9993e+41 4.1102e+41 2.1827e+42 7.9676e+40 1.9635e+41 1.2864e+41 7.8488e+40 6.4823e+41 4.3253e+41
-2.0 0.1 1000.0 -2.0 9.4721e+40 1.543e+42 4.5564e+41 1.3715e+42 1.3164e+40 5.9128e+38 4.4887e+42 1.7449e+39 1.3013e+40 1.1206e+40 1.326e+39 3.3216e+41 1.7489e+41 1.0672e+42 4.5742e+40 1.1272e+41 1.0947e+41 6.6853e+40 4.0886e+41 2.7303e+41
-2.0 0.1 10000.0 -1.2 2.284e+41 3.8137e+42 5.7388e+41 1.7274e+42 3.0675e+41 6.1624e+39 1.1682e+43 1.8185e+40 1.6548e+41 1.5547e+41 3.9613e+38 2.0154e+41 1.0453e+41 5.2426e+42 4.2165e+40 1.0392e+41 1.1008e+41 8.8888e+40 4.3837e+41 3.544e+41
-2.0 0.1 10000.0 -1.4 2.0435e+41 3.1774e+42 5.1739e+41 1.5573e+42 1.7865e+41 4.5107e+39 9.5714e+42 1.3311e+40 9.841e+40 9.4679e+40 1.7891e+38 1.2949e+41 6.8241e+40 3.8286e+42 3.4866e+40 8.5933e+40 1.0698e+41 8.6614e+40 3.6513e+41 2.9588e+41
-2.0 0.1 10000.0 -1.7 1.8008e+41 2.2576e+42 3.5348e+41 1.064e+42 7.4737e+40 2.9224e+39 6.6824e+42 8.6239e+39 4.2687e+40 4.424e+40 3.0608e+37 4.6187e+40 2.4935e+40 2.0511e+42 1.9561e+40 4.8212e+40 7.6745e+40 6.2576e+40 2.1616e+41 1.7606e+41
-2.0 0.1 10000.0 -2.0 1.616e+41 1.5471e+42 1.981e+41 5.963e+41 3.2946e+40 2.1307e+39 4.5468e+42 6.2877e+39 2.06e+40 2.3727e+40 3.5231e+36 1.3266e+40 7.0302e+39 9.9494e+41 8.7102e+39 2.1468e+40 4.404e+40 3.6208e+40 1.08e+41 8.8465e+40
-2.0 0.3 100.0 -1.2 1.6109e+41 3.8468e+42 7.4069e+41 2.2295e+42 1.7117e+41 1.7614e+39 1.1766e+43 5.198e+39 1.5219e+41 1.0599e+41 3.7292e+40 1.2796e+42 6.6879e+41 5.6169e+42 1.2532e+41 3.0884e+41 5.1052e+40 3.021e+40 6.6788e+41 4.3733e+41
-2.0 0.3 100.0 -1.4 1.3425e+41 3.1489e+42 7.211e+41 2.1705e+42 8.9406e+40 1.122e+39 9.4661e+42 3.311e+39 8.4912e+40 5.9401e+40 3.2064e+40 1.1544e+42 6.068e+41 4.0565e+42 1.1565e+41 2.85e+41 5.8565e+40 3.4662e+40 6.4106e+41 4.1978e+41
-2.0 0.3 100.0 -1.7 9.809e+40 2.1983e+42 5.8712e+41 1.7672e+42 2.9239e+40 6.1723e+38 6.4758e+42 1.8215e+39 3.2359e+40 2.2918e+40 2.2366e+40 8.1454e+41 4.3158e+41 2.1645e+42 8.5162e+40 2.0987e+41 5.7947e+40 3.4311e+40 4.9911e+41 3.2683e+41
-2.0 0.3 100.0 -2.0 7.0808e+40 1.4974e+42 4.2914e+41 1.2917e+42 8.8389e+39 3.827e+38 4.3578e+42 1.1294e+39 1.2529e+40 9.06e+39 1.3497e+40 4.9911e+41 2.6744e+41 1.0569e+42 5.5646e+40 1.3713e+41 4.8754e+40 2.8888e+40 3.447e+41 2.2573e+41
-2.0 0.3 1000.0 -1.2 1.5267e+41 3.8845e+42 7.1656e+41 2.1568e+42 1.8018e+41 2.4948e+39 1.1886e+43 7.3621e+39 1.5155e+41 1.1104e+41 2.526e+40 1.1969e+42 6.2315e+41 5.6455e+42 1.1127e+41 2.7422e+41 4.9321e+40 3.0069e+40 6.682e+41 4.4544e+41
-2.0 0.3 1000.0 -1.4 1.2864e+41 3.1927e+42 6.9395e+41 2.0888e+42 9.5059e+40 1.6534e+39 9.601e+42 4.8792e+39 8.3188e+40 6.2112e+40 1.7011e+40 1.0114e+42 5.2725e+41 4.0812e+42 1.0044e+41 2.4753e+41 5.6983e+40 3.4746e+40 6.3603e+41 4.241e+41
-2.0 0.3 1000.0 -1.7 9.9425e+40 2.2447e+42 5.528e+41 1.6639e+42 3.3501e+40 9.279e+38 6.6173e+42 2.7382e+39 3.2657e+40 2.5629e+40 6.0308e+39 5.8037e+41 3.0461e+41 2.1796e+42 6.8692e+40 1.6929e+41 5.766e+40 3.5177e+40 4.7852e+41 3.1926e+41
-2.0 0.3 1000.0 -2.0 8.0233e+40 1.5381e+42 3.8655e+41 1.1635e+42 1.1762e+40 5.9258e+38 4.482e+42 1.7487e+39 1.3585e+40 1.161e+40 1.3422e+39 2.4665e+41 1.3279e+41 1.0661e+42 3.9654e+40 9.7726e+40 4.9388e+40 3.0157e+40 3.0316e+41 2.0243e+41
-2.0 0.3 10000.0 -1.2 1.9325e+41 3.8143e+42 4.8499e+41 1.4598e+42 2.6795e+41 6.1352e+39 1.1703e+43 1.8105e+40 1.7294e+41 1.6133e+41 3.9966e+38 1.4907e+41 7.7768e+40 5.2413e+42 3.585e+40 8.8359e+40 4.8956e+40 3.9519e+40 3.1985e+41 2.5853e+41
-2.0 0.3 10000.0 -1.4 1.729e+41 3.1774e+42 4.3757e+41 1.3171e+42 1.5608e+41 4.5105e+39 9.5861e+42 1.3311e+40 1.0252e+41 9.7961e+40 1.8066e+38 9.6648e+40 5.117e+40 3.8279e+42 2.9696e+40 7.3192e+40 4.7646e+40 3.8565e+40 2.6681e+41 2.1616e+41
-2.0 0.3 10000.0 -1.7 1.5241e+41 2.2588e+42 2.9931e+41 9.0092e+41 6.5551e+40 2.9346e+39 6.6929e+42 8.6599e+39 4.474e+40 4.5891e+40 3.0928e+37 3.5033e+40 1.8753e+40 2.0508e+42 1.6708e+40 4.1179e+40 3.4256e+40 2.7922e+40 1.5829e+41 1.289e+41
-2.0 0.3 10000.0 -2.0 1.3688e+41 1.5479e+42 1.6785e+41 5.0524e+41 2.8759e+40 2.1412e+39 4.5519e+42 6.3186e+39 2.1326e+40 2.4325e+40 3.5546e+36 9.9814e+39 5.2269e+39 9.9484e+41 7.4473e+39 1.8355e+40 1.9674e+40 1.6169e+40 7.9161e+40 6.4825e+40
-2.0 0.5 100.0 -1.2 1.2246e+41 3.8174e+42 5.5712e+41 1.6769e+42 1.3469e+41 1.7625e+39 1.1705e+43 5.2012e+39 1.5616e+41 1.0875e+41 3.75e+40 8.764e+41 4.5596e+41 5.5914e+42 9.5382e+40 2.3508e+41 1.2431e+40 7.3558e+39 4.451e+41 2.9145e+41
-2.0 0.5 100.0 -1.4 1.0204e+41 3.1211e+42 5.4399e+41 1.6374e+42 7.0581e+40 1.1214e+39 9.4073e+42 3.3092e+39 8.7191e+40 6.0985e+40 3.2322e+40 7.9744e+41 4.181e+41 4.0395e+42 8.8731e+40 2.1868e+41 1.4354e+40 8.4951e+39 4.304e+41 2.8183e+41
-2.0 0.5 100.0 -1.7 7.4591e+40 2.1745e+42 4.4499e+41 1.3394e+42 2.3081e+40 6.1585e+38 6.4223e+42 1.8174e+39 3.3009e+40 2.3369e+40 2.2582e+40 5.6918e+41 3.0277e+41 2.1566e+42 6.6102e+40 1.6291e+41 1.4369e+40 8.5079e+39 3.3863e+41 2.2175e+41
-2.0 0.5 100.0 -2.0 5.3936e+40 1.4799e+42 3.2696e+41 9.8416e+41 6.9978e+39 3.8184e+38 4.3163e+42 1.1268e+39 1.2757e+40 9.2175e+39 1.3622e+40 3.5358e+41 1.9173e+41 1.0537e+42 4.3725e+40 1.0776e+41 1.2244e+40 7.2546e+39 2.3644e+41 1.5483e+41
-2.0 0.5 1000.0 -1.2 1.1656e+41 3.8775e+42 5.4454e+41 1.6391e+42 1.4191e+41 2.4787e+39 1.1888e+43 7.3146e+39 1.5679e+41 1.1472e+41 2.5488e+40 8.2441e+41 4.2774e+41 5.6349e+42 8.5525e+40 2.1079e+41 1.2178e+40 7.4239e+39 4.4936e+41 2.9954e+41
-2.0 0.5 1000.0 -1.4 9.8249e+40 3.1867e+42 5.2852e+41 1.5909e+42 7.5507e+40 1.6458e+39 9.6029e+42 4.8567e+39 8.7067e+40 6.483e+40 1.7193e+40 6.9903e+41 3.6483e+41 4.0745e+42 7.7598e+40 1.9125e+41 1.4148e+40 8.6258e+39 4.3012e+41 2.8678e+41
-2.0 0.5 1000.0 -1.7 7.6e+40 2.2381e+42 4.2255e+41 1.2719e+42 2.625e+40 9.2545e+38 6.6114e+42 2.731e+39 3.3313e+40 2.6092e+40 6.1002e+39 4.0443e+41 2.1383e+41 2.1771e+42 5.3484e+40 1.3181e+41 1.4435e+40 8.8055e+39 3.259e+41 2.1742e+41
-2.0 0.5 1000.0 -2.0 6.1413e+40 1.5341e+42 2.9638e+41 8.9211e+41 9.2599e+39 5.9311e+38 4.4774e+42 1.7503e+39 1.3901e+40 1.1835e+40 1.3575e+39 1.7495e+41 9.5378e+40 1.0651e+42 3.1034e+40 7.6484e+40 1.2441e+40 7.5954e+39 2.074e+41 1.3847e+41
-2.0 0.5 10000.0 -1.2 1.4759e+41 3.8129e+42 3.7034e+41 1.1147e+42 2.0803e+41 6.1044e+39 1.1716e+43 1.8014e+40 1.7649e+41 1.6412e+41 4.0297e+38 1.0271e+41 5.3734e+40 5.2406e+42 2.753e+40 6.7853e+40 1.2157e+40 9.8114e+39 2.1544e+41 1.7411e+41
-2.0 0.5 10000.0 -1.4 1.3208e+41 3.1768e+42 3.3436e+41 1.0064e+42 1.2116e+41 4.5018e+39 9.5966e+42 1.3285e+40 1.0442e+41 9.9472e+40 1.8225e+38 6.7237e+40 3.5563e+40 3.8275e+42 2.2842e+40 5.6299e+40 1.1848e+40 9.5873e+39 1.7996e+41 1.4577e+41
-2.0 0.5 10000.0 -1.7 1.1649e+41 2.2592e+42 2.289e+41 6.8899e+41 5.1132e+40 2.9401e+39 6.7003e+42 8.6763e+39 4.5947e+40 4.6866e+40 3.1189e+37 2.4601e+40 1.2992e+40 2.0506e+42 1.2873e+40 3.1728e+40 8.5293e+39 6.9499e+39 1.0691e+41 8.7043e+40
-2.0 0.5 10000.0 -2.0 1.0467e+41 1.5475e+42 1.2848e+41 3.8672e+41 2.2243e+40 2.1469e+39 4.5544e+42 6.3356e+39 2.1539e+40 2.4511e+40 3.5853e+36 6.9203e+39 3.5815e+39 9.9478e+41 5.749e+39 1.417e+40 4.9053e+39 4.0301e+39 5.3544e+40 4.3838e+40
-3.5 0.1 100.0 -1.2 8.3855e+41 3.2558e+42 2.6003e+41 7.827e+41 2.4206e+41 5.3252e+39 1.0034e+43 1.5715e+40 2.2738e+41 1.623e+41 6.6173e+38 8.1774e+40 4.2751e+40 4.1889e+42 1.3661e+40 3.367e+40 6.4812e+40 3.8361e+40 2.0328e+41 1.3315e+41
-3.5 0.1 100.0 -1.4 7.8244e+41 2.8466e+42 2.3994e+41 7.2222e+41 1.6282e+41 4.7314e+39 8.6875e+42 1.3962e+40 1.7434e+41 1.2528e+41 5.7458e+38 7.1411e+40 3.777e+40 3.184e+42 1.2501e+40 3.0811e+40 6.3897e+40 3.782e+40 1.8533e+41 1.2139e+41
-3.5 0.1 100.0 -1.7 6.299e+41 2.1003e+42 1.8245e+41 5.4917e+41 7.9232e+40 3.6067e+39 6.3306e+42 1.0643e+40 1.0394e+41 7.565e+40 3.9712e+38 5.0419e+40 2.7249e+40 1.8096e+42 9.32e+39 2.2971e+40 5.2752e+40 3.1226e+40 1.383e+41 9.0586e+40
-3.5 0.1 100.0 -2.0 4.7354e+41 1.4666e+42 1.251e+41 3.7656e+41 3.6395e+40 2.6072e+39 4.3778e+42 7.6937e+39 5.9569e+40 4.3994e+40 2.3705e+38 3.2871e+40 1.8207e+40 9.2767e+41 6.2287e+39 1.5352e+40 3.872e+40 2.2923e+40 9.3132e+40 6.1001e+40
-3.5 0.1 1000.0 -1.2 7.2659e+41 3.3109e+42 2.592e+41 7.8021e+41 2.8236e+41 5.3678e+39 1.0163e+43 1.5841e+40 2.4637e+41 1.9586e+41 5.3869e+38 8.2124e+40 4.2902e+40 4.1828e+42 1.356e+40 3.3421e+40 6.3268e+40 3.8758e+40 2.0085e+41 1.3449e+41
