# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.1 10000.0 -2.0 2.9571e+42 1.41e+42 2.8861e+42 8.6872e+42 3.1139e+41 1.8741e+41 4.0757e+42 5.5304e+41 1.7351e+41 3.1439e+41 1.8561e+38 2.9541e+40 1.9555e+40 9.9226e+41 2.5657e+40 6.3185e+40 1.8e+41 1.5681e+41 5.3474e+41 4.5397e+41
-2.5 0.3 100.0 -1.2 6.0399e+42 2.2745e+42 8.7187e+42 2.6243e+43 1.5523e+42 2.1068e+41 6.7212e+42 6.2171e+41 9.6097e+41 6.9686e+41 3.3351e+41 2.8538e+42 1.6535e+42 5.0178e+42 3.8766e+41 9.5258e+41 3.267e+41 1.9351e+41 4.1248e+42 2.7019e+42
-2.5 0.3 100.0 -1.4 4.7483e+42 1.916e+42 7.4397e+42 2.2393e+43 8.1088e+41 1.4945e+41 5.5945e+42 4.4102e+41 6.5828e+41 4.842e+41 2.1896e+41 1.9133e+42 1.096e+42 3.7154e+42 2.6305e+41 6.4608e+41 2.5793e+41 1.5289e+41 2.9167e+42 1.9106e+42
-2.5 0.3 100.0 -1.7 3.0858e+42 1.4107e+42 4.929e+42 1.4836e+43 2.739e+41 9.0824e+40 4.0944e+42 2.6802e+41 3.7165e+41 2.7881e+41 1.0538e+41 8.9087e+41 5.0587e+41 2.0507e+42 1.1894e+41 2.9192e+41 1.4741e+41 8.7574e+40 1.4335e+42 9.391e+41
-2.5 0.3 100.0 -2.0 1.9486e+42 1.0125e+42 2.9448e+42 8.8639e+42 9.6016e+40 5.7144e+40 2.9443e+42 1.6863e+41 2.1607e+41 1.6449e+41 5.1186e+40 3.858e+41 2.2035e+41 1.0318e+42 4.8515e+40 1.1897e+41 7.6084e+40 4.5451e+40 6.424e+41 4.2089e+41
-2.5 0.3 1000.0 -1.2 5.8381e+42 2.5005e+42 9.888e+42 2.9763e+43 1.7309e+42 2.4915e+41 7.3521e+42 7.3525e+41 9.3415e+41 8.2733e+41 2.4926e+41 3.2381e+42 1.8169e+42 5.1839e+42 4.3449e+41 1.0676e+42 3.744e+41 2.2987e+41 4.6238e+42 3.098e+42
-2.5 0.3 1000.0 -1.4 4.6676e+42 2.1363e+42 8.5248e+42 2.566e+43 9.2019e+41 1.7969e+41 6.2101e+42 5.3025e+41 6.1241e+41 5.7654e+41 1.3583e+41 2.19e+42 1.2022e+42 3.8325e+42 2.9775e+41 7.3128e+41 3.0473e+41 1.874e+41 3.331e+42 2.2334e+42
-2.5 0.3 1000.0 -1.7 3.1705e+42 1.6069e+42 5.8089e+42 1.7485e+43 3.278e+41 1.1179e+41 4.6437e+42 3.2989e+41 3.3012e+41 3.4124e+41 4.5323e+40 9.6383e+41 5.2395e+41 2.1096e+42 1.3835e+41 3.3961e+41 1.9084e+41 1.1775e+41 1.7152e+42 1.1513e+42
-2.5 0.3 1000.0 -2.0 2.1461e+42 1.1766e+42 3.5813e+42 1.078e+43 1.2527e+41 7.3949e+40 3.4047e+42 2.1822e+41 1.9281e+41 2.1479e+41 1.7823e+40 3.2293e+41 1.7956e+41 1.0567e+42 5.6957e+40 1.3979e+41 1.117e+41 6.9257e+40 7.9655e+41 5.3523e+41
-2.5 0.3 10000.0 -1.2 5.5749e+42 3.0075e+42 1.0636e+43 3.2014e+43 2.8538e+42 4.9182e+41 8.8678e+42 1.4514e+42 9.6181e+41 1.2817e+42 1.2749e+40 1.0361e+42 5.5885e+41 5.0289e+42 3.343e+41 8.227e+41 5.3234e+41 4.4614e+41 3.8315e+42 3.1753e+42
-2.5 0.3 10000.0 -1.4 4.7347e+42 2.5824e+42 8.7981e+42 2.6482e+43 1.6802e+42 3.8295e+41 7.5317e+42 1.1301e+42 6.3455e+41 8.9334e+41 6.5228e+39 5.3016e+41 2.8653e+41 3.7118e+42 2.2047e+41 5.4264e+41 4.2365e+41 3.5765e+41 2.6675e+42 2.2222e+42
-2.5 0.3 10000.0 -1.7 3.6936e+42 1.9302e+42 5.3812e+42 1.6197e+43 7.4963e+41 2.7202e+41 5.5897e+42 8.0275e+41 3.6318e+41 5.5976e+41 1.4124e+39 1.3149e+41 7.3495e+40 2.0197e+42 9.1079e+40 2.2424e+41 2.3651e+41 2.0209e+41 1.2544e+42 1.0531e+42
-2.5 0.3 10000.0 -2.0 2.9055e+42 1.3808e+42 2.7878e+42 8.3912e+42 3.6739e+41 2.0808e+41 3.9931e+42 6.1404e+41 2.3271e+41 3.8808e+41 1.9661e+38 3.192e+40 2.0528e+40 9.9015e+41 3.2418e+40 7.9844e+40 1.1322e+41 9.7754e+40 5.389e+41 4.5512e+41
-2.5 0.5 100.0 -1.2 4.7373e+42 2.0079e+42 6.2089e+42 1.8689e+43 1.6268e+42 2.2017e+41 6.0238e+42 6.4972e+41 1.2909e+42 9.236e+41 4.182e+41 2.4526e+42 1.6294e+42 4.723e+42 3.6016e+41 8.8595e+41 9.7381e+40 5.7659e+40 3.2893e+42 2.1545e+42
-2.5 0.5 100.0 -1.4 3.7638e+42 1.6508e+42 5.5426e+42 1.6683e+43 8.8291e+41 1.5401e+41 4.8667e+42 4.5449e+41 8.4191e+41 6.1007e+41 2.8723e+41 1.733e+42 1.1727e+42 3.5156e+42 2.7415e+41 6.7417e+41 8.5333e+40 5.0547e+40 2.5456e+42 1.6674e+42
-2.5 0.5 100.0 -1.7 2.4893e+42 1.1892e+42 3.9201e+42 1.18e+43 3.1953e+41 9.2142e+40 3.4595e+42 2.7191e+41 4.5084e+41 3.3303e+41 1.4256e+41 8.5054e+41 5.8941e+41 1.9577e+42 1.426e+41 3.5051e+41 5.4957e+40 3.2596e+40 1.3975e+42 9.1546e+41
-2.5 0.5 100.0 -2.0 1.5992e+42 8.4587e+41 2.4581e+42 7.3989e+42 1.14e+41 5.7595e+40 2.4535e+42 1.6996e+41 2.5056e+41 1.8815e+41 6.7234e+40 3.792e+41 2.6662e+41 9.9343e+41 6.3433e+40 1.5583e+41 3.0416e+40 1.8094e+40 6.7044e+41 4.3921e+41
-2.5 0.5 1000.0 -1.2 4.6744e+42 2.2846e+42 7.4533e+42 2.2434e+43 1.7989e+42 2.5782e+41 6.7974e+42 7.6082e+41 1.3285e+42 1.1083e+42 3.3042e+41 2.7801e+42 1.832e+42 5.0058e+42 4.2142e+41 1.0365e+42 1.1645e+41 7.1385e+40 3.8215e+42 2.5585e+42
-2.5 0.5 1000.0 -1.4 3.7847e+42 1.9247e+42 6.6872e+42 2.0129e+43 9.9027e+41 1.8625e+41 5.636e+42 5.4963e+41 8.4382e+41 7.4197e+41 1.8902e+41 1.9508e+42 1.2894e+42 3.7195e+42 3.169e+41 7.7922e+41 1.0301e+41 6.3218e+40 2.9621e+42 1.9841e+42
-2.5 0.5 1000.0 -1.7 2.6269e+42 1.4395e+42 4.8119e+42 1.4484e+43 3.7472e+41 1.1683e+41 4.167e+42 3.4478e+41 4.3785e+41 4.1982e+41 6.2353e+40 9.2224e+41 5.9837e+41 2.0634e+42 1.6392e+41 4.0289e+41 7.0565e+40 4.3417e+40 1.6577e+42 1.1115e+42
-2.5 0.5 1000.0 -2.0 1.8197e+42 1.0607e+42 3.0895e+42 9.2993e+42 1.4593e+41 7.7908e+40 3.0642e+42 2.2991e+41 2.4513e+41 2.5453e+41 2.1238e+40 3.5077e+41 2.1757e+41 1.04e+42 7.2595e+40 1.784e+41 4.3702e+40 2.6984e+40 8.1245e+41 5.4532e+41
-2.5 0.5 10000.0 -1.2 4.5698e+42 2.9129e+42 8.7075e+42 2.621e+43 2.7758e+42 5.0897e+41 8.6566e+42 1.502e+42 1.4133e+42 1.7177e+42 1.576e+40 9.8639e+41 5.2759e+41 4.9934e+42 3.3695e+41 8.296e+41 1.723e+41 1.4329e+41 3.2287e+42 2.6621e+42
-2.5 0.5 10000.0 -1.4 3.9386e+42 2.5061e+42 7.3721e+42 2.219e+43 1.6695e+42 4.0432e+41 7.3532e+42 1.1932e+42 9.2013e+41 1.1774e+42 7.7502e+39 5.3629e+41 2.8574e+41 3.6885e+42 2.3508e+41 5.7882e+41 1.436e+41 1.2018e+41 2.3487e+42 1.9456e+42
-2.5 0.5 10000.0 -1.7 3.1451e+42 1.8757e+42 4.6512e+42 1.4e+43 7.6568e+41 2.936e+41 5.4475e+42 8.6643e+41 5.1376e+41 7.1631e+41 1.5908e+39 1.4178e+41 7.7998e+40 2.0097e+42 1.0391e+41 2.5589e+41 8.4812e+40 7.1786e+40 1.1617e+42 9.6955e+41
-2.5 0.5 10000.0 -2.0 2.5329e+42 1.3493e+42 2.4635e+42 7.415e+42 3.754e+41 2.2684e+41 3.9057e+42 6.694e+41 3.1749e+41 4.8066e+41 2.148e+38 3.4407e+40 2.1413e+40 9.8688e+41 3.8562e+40 9.4995e+40 4.2323e+40 3.6195e+40 5.1403e+41 4.3171e+41
-2.0 0.1 100.0 -1.2 3.2771e+42 2.2602e+42 1.0853e+43 3.2667e+43 1.0257e+42 1.206e+41 6.5745e+42 3.5589e+41 5.017e+41 3.6285e+41 5.8971e+41 5.6442e+42 2.8671e+42 5.388e+42 5.1515e+41 1.2575e+42 4.9612e+41 2.9419e+41 4.4765e+42 2.9321e+42
-2.0 0.1 100.0 -1.4 2.4139e+42 1.9289e+42 9.0458e+42 2.7228e+43 4.3981e+41 7.1984e+40 5.562e+42 2.1242e+41 3.0615e+41 2.2523e+41 3.6074e+41 3.6744e+42 1.8413e+42 3.9314e+42 3.1501e+41 7.6744e+41 3.6678e+41 2.1792e+41 2.9278e+42 1.9179e+42
-2.0 0.1 100.0 -1.7 1.5206e+42 1.4584e+42 5.8491e+42 1.7606e+43 9.6885e+40 3.7794e+40 4.2023e+42 1.1153e+41 1.5067e+41 1.1406e+41 1.5529e+41 1.6373e+42 8.2024e+41 2.1377e+42 1.2856e+41 3.1221e+41 2.0377e+41 1.2184e+41 1.3518e+42 8.8566e+41
-2.0 0.1 100.0 -2.0 9.6508e+41 1.072e+42 3.4657e+42 1.0432e+43 3.4492e+40 2.3533e+40 3.1041e+42 6.9447e+40 8.7999e+40 6.7669e+40 6.5177e+40 6.7401e+41 3.4463e+41 1.064e+42 5.0086e+40 1.2127e+41 1.0749e+41 6.5245e+40 6.0322e+41 3.9528e+41
-2.0 0.1 1000.0 -1.2 3.6597e+42 2.6301e+42 1.3135e+43 3.9536e+43 1.3062e+42 1.7886e+41 7.6265e+42 5.2781e+41 5.466e+41 4.8408e+41 3.5479e+41 6.6891e+42 3.3993e+42 5.5707e+42 5.7955e+41 1.4157e+42 6.1637e+41 3.7894e+41 5.58e+42 3.7382e+42
-2.0 0.1 1000.0 -1.4 2.8226e+42 2.2819e+42 1.1038e+43 3.3225e+43 6.065e+41 1.1177e+41 6.5652e+42 3.2983e+41 3.267e+41 3.096e+41 1.6397e+41 4.1563e+42 2.1094e+42 4.0529e+42 3.571e+41 8.7134e+41 4.8301e+41 2.9774e+41 3.8189e+42 2.5609e+42
-2.0 0.1 1000.0 -1.7 1.9732e+42 1.7509e+42 7.2718e+42 2.1888e+43 1.697e+41 6.1348e+40 5.0315e+42 1.8104e+41 1.6174e+41 1.7333e+41 4.4799e+40 1.5021e+42 7.7718e+41 2.1863e+42 1.4598e+41 3.5603e+41 3.0733e+41 1.9048e+41 1.8975e+42 1.2742e+42
-2.0 0.1 1000.0 -2.0 1.444e+42 1.2883e+42 4.3284e+42 1.3028e+43 6.2872e+40 4.2113e+40 3.7158e+42 1.2427e+41 1.0038e+41 1.1732e+41 1.7916e+40 4.0016e+41 2.1543e+41 1.0794e+42 5.4183e+40 1.3228e+41 1.8628e+41 1.1638e+41 8.5732e+41 5.7647e+41
-2.0 0.1 10000.0 -1.2 5.7598e+42 3.1759e+42 1.239e+43 3.7295e+43 2.8483e+42 4.8778e+41 9.3038e+42 1.4394e+42 7.1558e+41 1.0133e+42 1.1858e+40 1.2426e+42 6.3768e+41 5.1159e+42 3.3061e+41 8.1319e+41 1.0103e+42 8.5164e+41 4.5304e+42 3.7687e+42
-2.0 0.1 10000.0 -1.4 4.7928e+42 2.7113e+42 9.9944e+42 3.0083e+43 1.5532e+42 3.5308e+41 7.865e+42 1.0419e+42 4.4963e+41 6.7799e+41 6.3205e+39 5.8233e+41 3.024e+41 3.755e+42 2.0571e+41 5.0604e+41 7.7309e+41 6.5717e+41 3.0109e+42 2.5196e+42
-2.0 0.1 10000.0 -1.7 3.7181e+42 2.0018e+42 5.8825e+42 1.7706e+43 6.3099e+41 2.3923e+41 5.7741e+42 7.0596e+41 2.533e+41 4.2366e+41 1.4019e+39 1.2804e+41 7.1167e+40 2.0274e+42 7.8861e+40 1.9409e+41 4.0757e+41 3.5101e+41 1.3348e+42 1.1261e+42
-2.0 0.1 10000.0 -2.0 2.9073e+42 1.4131e+42 2.9457e+42 8.8665e+42 3.0768e+41 1.8389e+41 4.0814e+42 5.4265e+41 1.6996e+41 3.0644e+41 1.9275e+38 3.0223e+40 2.0037e+40 9.8765e+41 2.6449e+40 6.5132e+40 1.8364e+41 1.5993e+41 5.4597e+41 4.6342e+41
-2.0 0.3 100.0 -1.2 2.8424e+42 1.6575e+42 6.5287e+42 1.9651e+43 1.4032e+42 1.4033e+41 4.9429e+42 4.141e+41 6.9878e+41 4.9672e+41 6.9183e+41 2.6572e+42 1.7348e+42 4.6726e+42 4.5864e+41 1.1244e+42 2.05e+41 1.2143e+41 3.521e+42 2.3061e+42
-2.0 0.3 100.0 -1.4 2.0245e+42 1.3264e+42 5.9093e+42 1.7787e+43 6.9251e+41 8.0456e+40 3.8728e+42 2.3743e+41 4.1222e+41 2.9629e+41 4.5656e+41 1.8693e+42 1.1712e+42 3.4748e+42 3.3344e+41 8.1642e+41 1.7565e+41 1.0414e+41 2.6015e+42 1.7039e+42
-2.0 0.3 100.0 -1.7 1.2344e+42 9.6214e+41 4.2507e+42 1.2795e+43 1.9891e+41 3.8032e+40 2.7719e+42 1.1223e+41 1.8791e+41 1.3825e+41 2.1078e+41 9.3017e+41 5.5678e+41 1.9456e+42 1.5822e+41 3.8655e+41 1.095e+41 6.5127e+40 1.3309e+42 8.7179e+41
-2.0 0.3 100.0 -2.0 7.8393e+41 7.1493e+41 2.7118e+42 8.1626e+42 5.0981e+40 2.1684e+40 2.0612e+42 6.399e+40 9.334e+40 7.043e+40 8.9537e+40 4.3256e+41 2.5243e+41 9.9568e+41 6.5603e+40 1.599e+41 6.1324e+40 3.676e+40 6.192e+41 4.0567e+41
-2.0 0.3 1000.0 -1.2 3.3359e+42 2.2002e+42 9.9708e+42 3.0012e+43 1.6835e+42 1.913e+41 6.4634e+42 5.6451e+41 8.2687e+41 6.8577e+41 4.8069e+41 3.5894e+42 2.126e+42 5.2823e+42 5.9907e+41 1.4678e+42 3.0295e+41 1.8584e+41 4.8924e+42 3.2743e+42
-2.0 0.3 1000.0 -1.4 2.5598e+42 1.875e+42 8.8646e+42 2.6682e+43 8.6145e+41 1.2252e+41 5.4279e+42 3.6156e+41 4.9414e+41 4.2974e+41 2.3741e+41 2.5364e+42 1.4063e+42 3.8873e+42 4.055e+41 9.9262e+41 2.5787e+41 1.5852e+41 3.5777e+42 2.3966e+42
-2.0 0.3 1000.0 -1.7 1.7967e+42 1.4535e+42 6.2457e+42 1.88e+43 2.8257e+41 6.8469e+40 4.1813e+42 2.0205e+41 2.3435e+41 2.2592e+41 6.2005e+40 1.1483e+42 6.2371e+41 2.1302e+42 1.7987e+41 4.4001e+41 1.7678e+41 1.0913e+41 1.8789e+42 1.2604e+42
-2.0 0.3 1000.0 -2.0 1.3395e+42 1.1051e+42 3.8996e+42 1.1738e+43 9.5377e+40 4.548e+40 3.1862e+42 1.3421e+41 1.2885e+41 1.3876e+41 2.0402e+40 3.7926e+41 2.1085e+41 1.0623e+42 7.0082e+40 1.7151e+41 1.1321e+41 7.0307e+40 8.7725e+41 5.8927e+41
-2.0 0.3 10000.0 -1.2 5.3664e+42 3.0516e+42 1.1191e+43 3.3684e+43 3.3452e+42 5.3065e+41 9.0075e+42 1.5659e+42 1.1453e+42 1.473e+42 1.4041e+40 1.1251e+42 6.1205e+41 5.0843e+42 3.6365e+41 8.9479e+41 5.5265e+41 4.6255e+41 4.0721e+42 3.3708e+42
-2.0 0.3 10000.0 -1.4 4.5107e+42 2.6035e+42 9.1961e+42 2.768e+43 1.9001e+42 3.9556e+41 7.5959e+42 1.1673e+42 7.1615e+41 9.6939e+41 7.1134e+39 5.6764e+41 3.0825e+41 3.7355e+42 2.3614e+41 5.8111e+41 4.3869e+41 3.7001e+41 2.7999e+42 2.3308e+42
-2.0 0.3 10000.0 -1.7 3.5599e+42 1.9355e+42 5.552e+42 1.6712e+43 7.9235e+41 2.6949e+41 5.6017e+42 7.9526e+41 3.7596e+41 5.6445e+41 1.5081e+39 1.3711e+41 7.6622e+40 2.0205e+42 9.5178e+40 2.3431e+41 2.4262e+41 2.0722e+41 1.2923e+42 1.0845e+42
-2.0 0.3 10000.0 -2.0 2.8512e+42 1.3805e+42 2.8443e+42 8.5614e+42 3.6952e+41 2.0479e+41 3.9906e+42 6.0434e+41 2.3122e+41 3.8181e+41 2.0413e+38 3.2704e+40 2.1068e+40 9.8573e+41 3.3374e+40 8.2197e+40 1.1521e+41 9.9449e+40 5.4925e+41 4.6379e+41
-2.0 0.5 100.0 -1.2 2.1736e+42 1.3945e+42 3.6452e+42 1.0972e+43 1.3797e+42 1.5066e+41 4.2875e+42 4.446e+41 9.119e+41 6.424e+41 7.5781e+41 2.1283e+42 1.5793e+42 4.101e+42 3.1324e+41 7.6975e+41 4.3942e+40 2.6017e+40 2.2759e+42 1.4905e+42
-2.0 0.5 100.0 -1.4 1.5299e+42 1.0622e+42 3.4981e+42 1.0529e+43 7.2223e+41 8.558e+40 3.1775e+42 2.5255e+41 5.2821e+41 3.7488e+41 5.4714e+41 1.5812e+42 1.2073e+42 3.0947e+42 2.6939e+41 6.6156e+41 4.4202e+40 2.6182e+40 1.9121e+42 1.2523e+42
-2.0 0.5 100.0 -1.7 9.2336e+41 7.2065e+41 2.8255e+42 8.5048e+42 2.3402e+41 3.8476e+40 2.0934e+42 1.1354e+41 2.302e+41 1.6643e+41 2.7783e+41 8.2574e+41 6.4835e+41 1.7771e+42 1.6487e+41 4.0435e+41 3.4264e+40 2.0328e+40 1.1784e+42 7.7187e+41
-2.0 0.5 100.0 -2.0 5.904e+41 5.2515e+41 1.989e+42 5.987e+42 7.0233e+40 2.0993e+40 1.5111e+42 6.1951e+40 1.1131e+41 8.2277e+40 1.2228e+41 3.9267e+41 3.0544e+41 9.3211e+41 7.9094e+40 1.9369e+41 2.1421e+40 1.2759e+40 6.0731e+41 3.9782e+41
-2.0 0.5 1000.0 -1.2 2.6534e+42 1.9488e+42 6.8588e+42 2.0645e+43 1.6534e+42 1.9326e+41 5.8323e+42 5.703e+41 1.1178e+42 8.8902e+41 6.199e+41 3.0511e+42 2.2478e+42 5.0168e+42 5.3016e+41 1.3019e+42 8.4575e+40 5.1789e+40 3.833e+42 2.5631e+42
-2.0 0.5 1000.0 -1.4 2.0518e+42 1.6186e+42 6.4775e+42 1.9497e+43 8.8799e+41 1.2418e+41 4.7385e+42 3.6645e+41 6.6814e+41 5.5154e+41 3.3108e+41 2.1594e+42 1.5877e+42 3.7305e+42 4.0817e+41 1.0017e+42 8.1076e+40 4.9718e+40 3.0835e+42 2.0634e+42
-2.0 0.5 1000.0 -1.7 1.4674e+42 1.244e+42 4.9628e+42 1.4938e+43 3.2083e+41 7.0992e+40 3.5858e+42 2.095e+41 3.1696e+41 2.8482e+41 8.9049e+40 1.0356e+42 7.3152e+41 2.0726e+42 2.0796e+41 5.1006e+41 6.2637e+40 3.8532e+40 1.7888e+42 1.1986e+42
-2.0 0.5 1000.0 -2.0 1.1217e+42 9.6253e+41 3.2852e+42 9.8883e+42 1.1913e+41 4.8239e+40 2.7704e+42 1.4235e+41 1.725e+41 1.7104e+41 2.4858e+40 3.9956e+41 2.6149e+41 1.0436e+42 8.7887e+40 2.1558e+41 4.3066e+40 2.6607e+40 8.8507e+41 5.9385e+41
-2.0 0.5 10000.0 -1.2 4.3843e+42 2.9424e+42 9.1384e+42 2.7506e+43 3.1609e+42 5.3394e+41 8.7614e+42 1.5757e+42 1.6058e+42 1.9061e+42 1.7405e+40 1.0761e+42 5.7899e+41 5.0471e+42 3.6556e+41 8.9989e+41 1.7832e+41 1.4809e+41 3.4252e+42 2.8208e+42
-2.0 0.5 10000.0 -1.4 3.746e+42 2.5108e+42 7.6947e+42 2.3161e+43 1.8576e+42 4.1189e+41 7.3717e+42 1.2155e+42 1.0157e+42 1.2618e+42 8.4486e+39 5.766e+41 3.0807e+41 3.7122e+42 2.5144e+41 6.1901e+41 1.4837e+41 1.2405e+41 2.4635e+42 2.0391e+42
-2.0 0.5 10000.0 -1.7 3.0292e+42 1.8738e+42 4.7986e+42 1.4444e+43 8.1762e+41 2.9151e+41 5.4414e+42 8.6025e+41 5.4114e+41 7.3372e+41 1.696e+39 1.4829e+41 8.156e+40 2.0107e+42 1.086e+41 2.6742e+41 8.6944e+40 7.3554e+40 1.1973e+42 9.9894e+41
-2.0 0.5 10000.0 -2.0 2.4844e+42 1.3461e+42 2.5125e+42 7.5627e+42 3.8406e+41 2.2392e+41 3.8959e+42 6.608e+41 3.2231e+41 4.7973e+41 2.2284e+38 3.5275e+40 2.1974e+40 9.8239e+41 3.9638e+40 9.7641e+40 4.3004e+40 3.6768e+40 5.2347e+41 4.3956e+41
-1.5 0.1 100.0 -1.2 1.5264e+42 1.6557e+42 8.1874e+42 2.4644e+43 8.038e+41 7.8323e+40 4.8014e+42 2.3113e+41 3.5091e+41 2.5065e+41 8.2581e+41 4.9014e+42 2.4829e+42 5.1189e+42 5.8021e+41 1.4041e+42 3.2363e+41 1.9202e+41 2.9778e+42 1.9503e+42
-1.5 0.1 100.0 -1.4 1.0137e+42 1.4076e+42 7.3049e+42 2.1988e+43 3.4241e+41 3.9509e+40 4.0301e+42 1.1659e+41 1.9754e+41 1.4262e+41 5.1585e+41 3.4557e+42 1.7242e+42 3.7627e+42 3.6598e+41 8.8233e+41 2.3891e+41 1.4214e+41 2.0287e+42 1.3288e+42
-3.5 0.1 100.0 -1.2 1.6491e+43 2.7996e+42 5.2485e+42 1.5798e+43 1.6187e+42 4.9949e+41 8.3009e+42 1.474e+42 2.1895e+42 1.6448e+42 2.8479e+40 6.1153e+41 3.1517e+41 4.2658e+42 8.2852e+40 2.0409e+41 4.2714e+41 2.5309e+41 1.7482e+42 1.1454e+42
-3.5 0.1 100.0 -1.4 1.3757e+43 2.484e+42 4.3189e+42 1.3e+43 1.1246e+42 4.2479e+41 7.3218e+42 1.2536e+42 1.8563e+42 1.4016e+42 2.4065e+40 4.0567e+41 2.1227e+41 3.2497e+42 5.5484e+40 1.3667e+41 3.1731e+41 1.8809e+41 1.2335e+42 8.0817e+41
-3.5 0.1 100.0 -1.7 9.2108e+42 1.8841e+42 2.7451e+42 8.2629e+42 6.211e+41 2.9738e+41 5.5329e+42 8.7757e+41 1.2901e+42 9.7955e+41 1.8154e+40 1.8793e+41 1.0282e+41 1.8557e+42 2.5336e+40 6.2407e+40 1.6851e+41 1.0001e+41 6.1599e+41 4.0361e+41
