# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-1.0 0.1 10000.0 -1.7 2.3955e+42 1.9082e+42 5.4017e+42 1.6259e+43 3.0033e+41 1.5288e+42 5.6489e+42 4.5116e+42 2.5422e+41 5.0881e+41 7.5613e+39 1.8674e+40 1.5248e+40 1.913e+42 4.5315e+39 1.1105e+40 3.0451e+40 2.9657e+40 1.3317e+41 1.2009e+41
-1.0 0.1 10000.0 -2.0 1.4814e+42 1.3625e+42 2.2615e+42 6.8073e+42 1.5879e+41 1.1241e+42 4.0436e+42 3.3173e+42 1.8658e+41 3.7971e+41 1.7076e+39 1.2016e+40 1.0548e+40 9.3252e+41 9.7469e+38 2.3943e+39 7.4911e+39 7.6975e+39 3.4809e+40 3.1702e+40
-1.0 0.3 100.0 -1.2 2.4677e+42 3.1255e+41 1.6676e+42 5.0195e+42 8.3212e+41 6.3198e+41 9.4362e+41 1.865e+42 2.9383e+41 2.1135e+41 1.0626e+42 7.6937e+41 5.3752e+41 1.8529e+42 9.5736e+40 2.3268e+41 2.4509e+40 1.4514e+40 9.2741e+41 6.0744e+41
-1.0 0.3 100.0 -1.4 1.2403e+42 2.5011e+41 1.6085e+42 4.8415e+42 4.8387e+41 3.5244e+41 7.2594e+41 1.0401e+42 1.9013e+41 1.3698e+41 6.2458e+41 5.519e+41 3.7944e+41 1.6231e+42 6.0333e+40 1.459e+41 1.7172e+40 1.0184e+40 5.7267e+41 3.7514e+41
-1.0 0.3 100.0 -1.7 3.7257e+41 2.0906e+41 1.4377e+42 4.3276e+42 1.4203e+41 1.1244e+41 5.9658e+41 3.318e+41 8.9849e+40 6.5444e+40 2.1762e+41 2.5605e+41 1.7419e+41 1.2055e+42 2.3559e+40 5.6345e+40 6.8412e+39 4.1246e+39 2.1824e+41 1.4301e+41
-1.0 0.3 100.0 -2.0 1.5703e+41 2.0339e+41 1.0578e+42 3.1839e+42 1.9172e+40 4.0107e+40 5.9167e+41 1.1836e+41 3.8312e+40 2.89e+40 5.1431e+40 7.569e+40 5.2178e+40 7.923e+41 5.6621e+39 1.3345e+40 2.0811e+39 1.4675e+39 6.1944e+40 4.0642e+40
-1.0 0.3 1000.0 -1.2 4.0797e+42 1.1301e+42 1.1012e+43 3.3147e+43 1.9756e+42 1.3908e+42 3.2631e+42 4.1041e+42 9.1577e+41 8.3897e+41 3.4237e+41 1.133e+42 5.8405e+41 4.5336e+42 1.8815e+41 4.5278e+41 7.186e+40 4.4627e+40 2.0771e+42 1.3974e+42
-1.0 0.3 1000.0 -1.4 2.2727e+42 1.0484e+42 8.4836e+42 2.5536e+43 8.7113e+41 7.56e+41 3.0382e+42 2.231e+42 5.351e+41 5.1056e+41 9.9709e+40 4.7082e+41 2.3808e+41 3.4571e+42 7.5597e+40 1.814e+41 3.8888e+40 2.4465e+40 9.9493e+41 6.7082e+41
-1.0 0.3 1000.0 -1.7 1.1923e+42 9.2e+41 4.6538e+42 1.4008e+43 1.7309e+41 3.5684e+41 2.7048e+42 1.053e+42 2.2248e+41 2.4327e+41 2.8029e+40 7.2255e+40 4.3768e+40 1.986e+42 1.309e+40 3.138e+40 1.4028e+40 9.4084e+39 2.4636e+41 1.667e+41
-1.0 0.3 1000.0 -2.0 7.7904e+41 7.7018e+41 2.2071e+42 6.6434e+42 5.5292e+40 2.4845e+41 2.2968e+42 7.3318e+41 1.2877e+41 1.5824e+41 1.8852e+40 2.2234e+40 1.8344e+40 1.0165e+42 2.0324e+39 4.8871e+39 4.5583e+39 3.8029e+39 5.3429e+40 3.6306e+40
-1.0 0.3 10000.0 -1.2 7.1439e+42 2.5111e+42 1.4665e+43 4.4141e+43 3.8003e+42 4.3084e+42 7.3381e+42 1.2714e+43 1.3703e+42 2.171e+42 1.607e+40 1.2837e+41 7.8217e+40 4.7495e+42 6.3172e+40 1.5469e+41 1.1627e+41 1.0583e+41 1.1548e+42 1.007e+42
-1.0 0.3 10000.0 -1.4 4.9947e+42 2.2147e+42 1.0458e+43 3.148e+43 1.7451e+42 3.0146e+42 6.4835e+42 8.8961e+42 8.0152e+41 1.3503e+42 1.3662e+40 5.3297e+40 3.555e+40 3.5117e+42 2.8185e+40 6.9054e+40 6.4436e+40 5.9561e+40 5.7296e+41 5.0421e+41
-1.0 0.3 10000.0 -1.7 3.1388e+42 1.7077e+42 5.2954e+42 1.5939e+43 6.2343e+41 2.0188e+42 5.0201e+42 5.9576e+42 4.3085e+41 7.9502e+41 7.486e+39 1.9205e+40 1.5319e+40 1.9153e+42 6.9505e+39 1.7056e+40 2.0805e+40 1.9758e+40 1.7399e+41 1.5464e+41
-1.0 0.3 10000.0 -2.0 2.04e+42 1.2506e+42 2.3317e+42 7.0184e+42 3.1292e+41 1.4946e+42 3.6894e+42 4.4106e+42 2.9093e+41 5.6362e+41 1.6847e+39 1.1713e+40 1.0215e+40 9.3668e+41 1.6209e+39 3.9845e+39 5.7534e+39 5.6541e+39 5.1555e+40 4.6161e+40
-1.0 0.5 100.0 -1.2 2.5061e+42 2.7666e+41 9.3276e+41 2.8076e+42 8.4679e+41 7.9826e+41 8.8941e+41 2.3557e+42 3.8143e+41 2.7247e+41 1.2103e+42 6.5222e+41 4.7842e+41 1.3289e+42 7.405e+40 1.8118e+41 6.5789e+39 3.8941e+39 7.5659e+41 4.9552e+41
-1.0 0.5 100.0 -1.4 1.4251e+42 2.0216e+41 9.0876e+41 2.7354e+42 5.4036e+41 4.8746e+41 6.1731e+41 1.4385e+42 2.4752e+41 1.7679e+41 7.873e+41 5.0862e+41 3.7701e+41 1.1875e+42 5.4141e+40 1.3232e+41 5.679e+39 3.363e+39 5.4506e+41 3.5702e+41
-1.0 0.5 100.0 -1.7 5.2519e+41 1.4489e+41 9.0298e+41 2.718e+42 2.165e+41 1.8794e+41 4.1624e+41 5.546e+41 1.2303e+41 8.8496e+40 3.2574e+41 2.747e+41 2.0758e+41 9.2838e+41 3.0598e+40 7.4491e+40 3.9291e+39 2.3333e+39 2.8795e+41 1.8865e+41
-1.0 0.5 100.0 -2.0 2.101e+41 1.2757e+41 7.9929e+41 2.4059e+42 5.8958e+40 6.7975e+40 3.6408e+41 2.0059e+41 6.2225e+40 4.5684e+40 1.0025e+41 1.1342e+41 8.5323e+40 6.4701e+41 1.236e+40 2.9892e+40 1.7523e+39 1.0647e+39 1.1834e+41 7.7559e+40
-1.0 0.5 1000.0 -1.2 4.3827e+42 8.5653e+41 7.5212e+42 2.2639e+43 2.2002e+42 1.766e+42 2.4907e+42 5.2114e+42 1.1563e+42 1.0096e+42 6.4301e+41 1.0416e+42 7.7764e+41 3.9898e+42 2.3058e+41 5.6173e+41 3.4578e+40 2.1333e+40 2.2716e+42 1.5254e+42
-1.0 0.5 1000.0 -1.4 2.6037e+42 7.6617e+41 6.4138e+42 1.9305e+43 1.1683e+42 1.0158e+42 2.2046e+42 2.9975e+42 7.4235e+41 6.6774e+41 2.3957e+41 5.2424e+41 3.8062e+41 3.1307e+42 1.1847e+41 2.8808e+41 2.1848e+40 1.3551e+40 1.2928e+42 8.697e+41
-1.0 0.5 1000.0 -1.7 1.3575e+42 6.7385e+41 4.1098e+42 1.2371e+43 3.3448e+41 4.8669e+41 1.9521e+42 1.4362e+42 3.5501e+41 3.5244e+41 4.6139e+40 1.338e+41 9.272e+40 1.8639e+42 2.9436e+40 7.1464e+40 9.5694e+39 6.0569e+39 4.2113e+41 2.8414e+41
-1.0 0.5 1000.0 -2.0 8.7524e+41 5.8602e+41 2.2003e+42 6.6229e+42 9.301e+40 3.1905e+41 1.7215e+42 9.4153e+41 1.9108e+41 2.1649e+41 2.1587e+40 3.3685e+40 2.7461e+40 9.8117e+41 5.7541e+39 1.3979e+40 3.8627e+39 2.6066e+39 1.1169e+41 7.5565e+40
-1.0 0.5 10000.0 -1.2 7.1618e+42 2.1704e+42 1.2623e+43 3.7995e+43 4.4475e+42 5.0285e+42 6.3003e+42 1.4839e+43 2.0327e+42 2.9508e+42 1.8904e+40 1.8233e+41 1.0948e+41 4.6729e+42 8.9082e+40 2.1862e+41 5.6844e+40 5.088e+40 1.3403e+42 1.1553e+42
-1.0 0.5 10000.0 -1.4 5.1245e+42 1.9379e+42 9.1804e+42 2.7633e+43 2.2451e+42 3.6565e+42 5.6271e+42 1.079e+43 1.2423e+42 1.9114e+42 1.4425e+40 7.4004e+40 4.6334e+40 3.4734e+42 4.1296e+40 1.0138e+41 3.2868e+40 2.9829e+40 6.907e+41 6.0079e+41
-1.0 0.5 10000.0 -1.7 3.2591e+42 1.5328e+42 4.7449e+42 1.4282e+43 8.3073e+41 2.4662e+42 4.471e+42 7.2777e+42 6.4303e+41 1.1014e+42 7.529e+39 2.1423e+40 1.6184e+40 1.9071e+42 1.0388e+40 2.5526e+40 1.1112e+40 1.0315e+40 2.1731e+41 1.9086e+41
-1.0 0.5 10000.0 -2.0 2.1454e+42 1.1491e+42 2.1239e+42 6.3931e+42 4.0647e+41 1.8153e+42 3.3684e+42 5.357e+42 4.267e+41 7.7167e+41 1.6729e+39 1.1578e+40 9.9056e+39 9.3673e+41 2.4242e+39 5.9638e+39 3.1947e+39 3.0397e+39 6.657e+40 5.8826e+40
-2.5 0.1 100.0 -1.2 2.4615e+42 2.0203e+42 7.0049e+42 2.1085e+43 2.2876e+41 7.0052e+41 6.1219e+42 2.0672e+42 4.7969e+41 3.6812e+41 4.3105e+41 7.8552e+41 4.2067e+41 4.9782e+42 1.6963e+40 4.091e+40 2.3442e+40 1.4645e+40 4.0181e+41 2.6346e+41
-2.5 0.1 100.0 -1.4 1.4597e+42 1.748e+42 3.9514e+42 1.1894e+43 9.7959e+40 4.5375e+41 5.3211e+42 1.339e+42 3.2512e+41 2.5226e+41 2.1235e+41 3.5674e+41 1.9718e+41 3.7102e+42 5.012e+39 1.2062e+40 7.4787e+39 5.4936e+39 1.3337e+41 8.7532e+40
-2.5 0.1 100.0 -1.7 6.5426e+41 1.3267e+42 1.2888e+42 3.8794e+42 4.2938e+40 2.3249e+41 4.0998e+42 6.8608e+41 1.8146e+41 1.4118e+41 6.6971e+40 1.0587e+41 6.4502e+40 2.0922e+42 7.864e+38 1.8828e+39 1.1658e+39 2.2012e+39 2.2004e+40 1.4561e+40
-2.5 0.1 100.0 -2.0 2.9146e+41 9.7924e+41 3.6182e+41 1.0891e+42 1.9132e+40 1.1249e+41 3.0826e+42 3.3195e+41 9.2429e+40 7.1931e+40 2.8427e+40 3.5718e+40 2.7005e+40 1.0816e+42 1.7742e+38 4.2148e+38 1.8938e+38 1.9463e+39 3.1621e+39 2.2344e+39
-2.5 0.1 1000.0 -1.2 3.6609e+42 2.3208e+42 1.1829e+43 3.5607e+43 3.9003e+41 1.0435e+42 6.9371e+42 3.0795e+42 4.95e+41 5.8248e+41 1.0313e+41 7.4114e+41 3.7164e+41 5.1051e+42 4.1211e+40 9.9303e+40 6.7609e+40 4.3069e+40 8.8098e+41 5.9556e+41
-2.5 0.1 1000.0 -1.4 2.4298e+42 2.0344e+42 7.9458e+42 2.3917e+43 1.6828e+41 7.313e+41 6.0882e+42 2.1581e+42 3.3786e+41 4.2167e+41 3.4368e+40 2.0002e+41 1.0576e+41 3.774e+42 1.4554e+40 3.4986e+40 3.1958e+40 2.132e+40 3.6044e+41 2.4416e+41
-2.5 0.1 1000.0 -1.7 1.3015e+42 1.568e+42 3.7583e+42 1.1313e+43 7.7587e+40 4.4739e+41 4.721e+42 1.3202e+42 2.14e+41 2.7418e+41 2.137e+40 4.002e+40 2.7231e+40 2.0837e+42 2.513e+39 6.0312e+39 9.3291e+39 7.7747e+39 7.7486e+40 5.2722e+40
-2.5 0.1 1000.0 -2.0 6.8503e+41 1.1617e+42 1.6006e+42 4.8178e+42 3.7706e+40 2.7302e+41 3.5278e+42 8.0569e+41 1.3332e+41 1.7268e+41 1.5366e+40 2.032e+40 1.6786e+40 1.046e+42 4.2891e+38 1.0309e+39 2.4655e+39 3.7853e+39 1.4918e+40 1.0282e+40
-2.5 0.1 10000.0 -1.2 5.4402e+42 2.9289e+42 1.5082e+43 4.5396e+43 1.485e+42 2.9375e+42 8.6855e+42 8.6686e+42 5.9066e+41 1.0778e+42 1.442e+40 1.1669e+41 6.5174e+40 4.7956e+42 4.1232e+40 1.0082e+41 1.7626e+41 1.6315e+41 9.2945e+41 8.2252e+41
-2.5 0.1 10000.0 -1.4 3.8965e+42 2.5414e+42 1.0615e+43 3.195e+43 7.0757e+41 2.2019e+42 7.5229e+42 6.4979e+42 3.9971e+41 7.66e+41 1.2972e+40 4.7116e+40 2.9759e+40 3.5408e+42 1.8066e+40 4.4203e+40 9.5169e+40 8.9595e+40 4.4936e+41 4.0099e+41
-2.5 0.1 10000.0 -1.7 2.4101e+42 1.909e+42 5.2566e+42 1.5822e+43 3.0497e+41 1.5633e+42 5.652e+42 4.6133e+42 2.613e+41 5.2477e+41 7.3896e+39 1.7246e+40 1.4146e+40 1.9312e+42 4.3399e+39 1.0639e+40 2.9274e+40 2.8516e+40 1.2803e+41 1.1552e+41
-2.5 0.1 10000.0 -2.0 1.4744e+42 1.3663e+42 2.2296e+42 6.7111e+42 1.6148e+41 1.132e+42 4.0575e+42 3.3406e+42 1.9037e+41 3.8735e+41 1.6928e+39 1.1316e+40 1.0165e+40 9.4596e+41 9.4803e+38 2.329e+39 7.3056e+39 7.5087e+39 3.3837e+40 3.0829e+40
-2.5 0.3 100.0 -1.2 4.5985e+42 1.2171e+42 6.7075e+42 2.0189e+43 1.2075e+42 1.2712e+42 3.6172e+42 3.7513e+42 8.7718e+41 6.4845e+41 5.7191e+41 7.1709e+41 4.4649e+41 4.0418e+42 5.1858e+40 1.2634e+41 3.3886e+40 2.0211e+40 8.7817e+41 5.7552e+41
-2.5 0.3 100.0 -1.4 2.6706e+42 1.0146e+42 4.5416e+42 1.367e+43 4.8048e+41 7.453e+41 3.0146e+42 2.1994e+42 5.4604e+41 4.0983e+41 3.068e+41 3.7788e+41 2.3895e+41 3.0753e+42 1.9975e+40 4.8575e+40 1.495e+40 9.0548e+39 3.803e+41 2.4928e+41
-2.5 0.3 100.0 -1.7 1.2385e+42 7.5462e+41 2.0961e+42 6.3092e+42 1.1771e+41 3.6647e+41 2.2608e+42 1.0815e+42 2.7896e+41 2.1368e+41 1.0789e+41 1.3147e+41 8.7606e+40 1.7847e+42 3.9394e+39 9.5487e+39 3.4983e+39 2.3936e+39 9.0357e+40 5.9278e+40
-2.5 0.3 100.0 -2.0 6.1886e+41 5.6229e+41 8.3009e+41 2.4986e+42 5.0461e+40 2.0033e+41 1.7103e+42 5.9118e+41 1.61e+41 1.2414e+41 3.8639e+40 4.5047e+40 3.3445e+40 9.4721e+41 7.7542e+38 1.872e+39 7.8437e+38 9.4415e+38 2.0603e+40 1.357e+40
-2.5 0.3 1000.0 -1.2 5.338e+42 1.6132e+42 1.04e+43 3.1304e+43 1.4393e+42 1.6273e+42 4.7455e+42 4.8021e+42 9.3186e+41 9.4428e+41 2.2002e+41 7.6588e+41 4.0642e+41 4.6367e+42 8.2805e+40 2.0137e+41 5.6371e+40 3.5194e+40 1.3355e+42 9.0049e+41
-2.5 0.3 1000.0 -1.4 3.4212e+42 1.4124e+42 7.5511e+42 2.2729e+43 5.8788e+41 1.0384e+42 4.1605e+42 3.0644e+42 5.7489e+41 6.2614e+41 7.1693e+40 3.1547e+41 1.674e+41 3.4944e+42 3.5227e+40 8.5508e+40 3.0098e+40 1.9055e+40 6.4459e+41 4.3535e+41
-2.5 0.3 1000.0 -1.7 1.8653e+42 1.1188e+42 4.0333e+42 1.214e+43 1.7174e+41 5.9802e+41 3.32e+42 1.7648e+42 3.0851e+41 3.6895e+41 2.5402e+40 5.6712e+40 3.6365e+40 1.9836e+42 7.5203e+39 1.822e+40 1.0721e+40 7.253e+39 1.7506e+41 1.1855e+41
-2.5 0.3 1000.0 -2.0 1.0702e+42 8.6604e+41 1.9389e+42 5.836e+42 8.3034e+40 3.8417e+41 2.5943e+42 1.1337e+42 1.9702e+41 2.4442e+41 1.7122e+40 2.074e+40 1.7444e+40 1.016e+42 1.4059e+39 3.4067e+39 3.5581e+39 2.9921e+39 4.1994e+40 2.8542e+40
-2.5 0.3 10000.0 -1.2 7.0495e+42 2.5256e+42 1.4032e+43 4.2238e+43 3.0954e+42 4.0913e+42 7.3999e+42 1.2073e+43 1.1265e+42 1.8582e+42 1.5405e+40 1.2184e+41 7.3708e+40 4.749e+42 5.8406e+40 1.4311e+41 1.0945e+41 9.9758e+40 1.0807e+42 9.4397e+41
-2.5 0.3 10000.0 -1.4 5.0568e+42 2.2248e+42 1.0083e+43 3.035e+43 1.5371e+42 3.0032e+42 6.5224e+42 8.8624e+42 7.2977e+41 1.2691e+42 1.3222e+40 5.0302e+40 3.3273e+40 3.5236e+42 2.6476e+40 6.4897e+40 6.123e+40 5.6644e+40 5.4477e+41 4.7981e+41
-2.5 0.3 10000.0 -1.7 3.1843e+42 1.7156e+42 5.1684e+42 1.5557e+43 6.1485e+41 2.0602e+42 5.0441e+42 6.0797e+42 4.3184e+41 8.0587e+41 7.3355e+39 1.7722e+40 1.4455e+40 1.9318e+42 6.6746e+39 1.6383e+40 2.0093e+40 1.9089e+40 1.6837e+41 1.497e+41
-2.5 0.3 10000.0 -2.0 2.0507e+42 1.2583e+42 2.3051e+42 6.9383e+42 3.1806e+41 1.5127e+42 3.7121e+42 4.4638e+42 2.9603e+41 5.7499e+41 1.6753e+39 1.1202e+40 9.93e+39 9.5007e+41 1.5821e+39 3.8893e+39 5.6362e+39 5.5403e+39 5.046e+40 4.5193e+40
-2.5 0.5 100.0 -1.2 5.198e+42 8.3848e+41 5.0762e+42 1.5279e+43 1.7381e+42 1.6861e+42 2.4684e+42 4.9756e+42 1.2441e+42 9.028e+41 8.3606e+41 7.7104e+41 5.662e+41 3.3415e+42 9.0782e+40 2.2239e+41 2.2213e+40 1.3178e+40 1.2137e+42 7.9528e+41
-2.5 0.5 100.0 -1.4 3.1543e+42 6.8057e+41 3.8135e+42 1.1479e+43 8.4092e+41 1.0011e+42 1.9903e+42 2.9543e+42 7.6497e+41 5.6258e+41 4.7931e+41 4.531e+41 3.2782e+41 2.5869e+42 4.542e+40 1.1116e+41 1.2407e+40 7.3813e+39 6.4948e+41 4.2561e+41
-2.5 0.5 100.0 -1.7 1.4663e+42 4.9251e+41 2.1191e+42 6.3784e+42 2.339e+41 4.7073e+41 1.4433e+42 1.3891e+42 3.767e+41 2.8288e+41 1.8119e+41 1.8336e+41 1.3166e+41 1.5417e+42 1.2959e+40 3.1658e+40 4.1034e+39 2.4828e+39 2.1165e+41 1.3873e+41
-2.5 0.5 100.0 -2.0 7.383e+41 3.6463e+41 1.0501e+42 3.1607e+42 7.0814e+40 2.5153e+41 1.0796e+42 7.4227e+41 2.0526e+41 1.5653e+41 6.371e+40 7.1184e+40 5.3304e+40 8.3847e+41 3.4523e+39 8.415e+39 1.2341e+39 8.1301e+38 6.4878e+40 4.255e+40
-2.5 0.5 1000.0 -1.2 5.7247e+42 1.2039e+42 8.205e+42 2.4697e+43 2.0274e+42 2.0643e+42 3.5043e+42 6.0918e+42 1.3975e+42 1.2976e+42 4.3227e+41 7.9646e+41 5.8934e+41 4.2216e+42 1.2954e+41 3.1689e+41 3.2203e+40 1.9949e+40 1.6832e+42 1.1327e+42
-2.5 0.5 1000.0 -1.4 3.7278e+42 1.0497e+42 6.379e+42 1.9201e+43 9.7444e+41 1.324e+42 3.049e+42 3.9071e+42 8.5763e+41 8.4963e+41 1.6791e+41 4.0162e+41 2.9106e+41 3.2368e+42 6.5629e+40 1.6037e+41 1.9184e+40 1.1948e+40 9.3359e+41 6.291e+41
-2.5 0.5 1000.0 -1.7 2.0316e+42 8.4461e+41 3.7871e+42 1.1399e+43 2.8895e+41 7.3871e+41 2.4689e+42 2.1799e+42 4.3823e+41 4.8137e+41 3.8776e+40 1.0925e+41 7.7489e+40 1.8828e+42 1.8583e+40 4.5341e+40 8.0747e+39 5.1326e+39 3.1976e+41 2.1592e+41
-2.5 0.5 1000.0 -2.0 1.197e+42 6.7483e+41 2.0055e+42 6.0366e+42 1.1261e+41 4.7311e+41 1.9928e+42 1.3961e+42 2.6629e+41 3.1233e+41 1.9542e+40 3.0844e+40 2.5165e+40 9.838e+41 4.2739e+39 1.0424e+40 3.254e+39 2.2016e+39 9.239e+40 6.2525e+40
-2.5 0.5 10000.0 -1.2 7.0871e+42 2.187e+42 1.2126e+43 3.6498e+43 3.7105e+42 4.8544e+42 6.3547e+42 1.4325e+43 1.7086e+42 2.5775e+42 1.8095e+40 1.7273e+41 1.0342e+41 4.6738e+42 8.2602e+40 2.0279e+41 5.3886e+40 4.8295e+40 1.2585e+42 1.0867e+42
-2.5 0.5 10000.0 -1.4 5.1829e+42 1.9539e+42 8.8767e+42 2.6719e+43 1.9709e+42 3.6453e+42 5.6779e+42 1.0757e+43 1.0936e+42 1.7561e+42 1.3988e+40 7.0295e+40 4.3824e+40 3.4855e+42 3.8894e+40 9.5508e+40 3.1403e+40 2.8525e+40 6.5889e+41 5.7364e+41
-2.5 0.5 10000.0 -1.7 3.3093e+42 1.5438e+42 4.6392e+42 1.3964e+43 8.0554e+41 2.5081e+42 4.5048e+42 7.4014e+42 6.3568e+41 1.1053e+42 7.3963e+39 2.0127e+40 1.5524e+40 1.923e+42 9.9962e+39 2.4567e+40 1.0769e+40 1.0001e+40 2.11e+41 1.8538e+41
-2.5 0.5 10000.0 -2.0 2.1589e+42 1.1582e+42 2.0993e+42 6.319e+42 4.0919e+41 1.836e+42 3.3953e+42 5.4182e+42 4.3069e+41 7.8294e+41 1.6671e+39 1.1172e+40 9.6574e+39 9.4986e+41 2.3634e+39 5.8144e+39 3.1278e+39 2.9771e+39 6.5191e+40 5.762e+40
-2.0 0.1 100.0 -1.2 1.4721e+42 1.2332e+42 7.3254e+42 2.205e+43 2.5249e+41 3.878e+41 3.6403e+42 1.1444e+42 3.0047e+41 2.2553e+41 7.2067e+41 1.177e+42 6.4877e+41 4.5072e+42 4.6712e+40 1.1099e+41 3.9001e+40 2.3767e+40 6.7835e+41 4.4463e+41
-2.0 0.1 100.0 -1.4 8.3271e+41 1.0839e+42 4.8256e+42 1.4525e+43 6.2143e+40 2.1106e+41 3.2173e+42 6.2285e+41 1.707e+41 1.3114e+41 3.5147e+41 5.565e+41 3.1747e+41 3.3839e+42 1.6307e+40 3.8389e+40 1.4677e+40 9.6911e+39 2.6428e+41 1.7332e+41
-2.0 0.1 100.0 -1.7 4.0611e+41 8.7175e+41 2.0892e+42 6.2886e+42 1.9842e+40 1.109e+41 2.6293e+42 3.2726e+41 9.3542e+40 7.2841e+40 9.9207e+40 1.6733e+41 9.7177e+40 1.9603e+42 2.9819e+39 6.9358e+39 2.6837e+39 3.1683e+39 5.1961e+40 3.4231e+40
-2.0 0.1 100.0 -2.0 2.1487e+41 6.969e+41 7.3992e+41 2.2272e+42 9.9823e+39 6.1968e+40 2.1497e+42 1.8287e+41 5.375e+40 4.1897e+40 2.9926e+40 4.3788e+40 3.1065e+40 1.0579e+42 6.616e+38 1.5183e+39 5.0309e+38 2.4183e+39 9.3751e+39 6.3956e+39
-2.0 0.1 1000.0 -1.2 2.5536e+42 1.9758e+42 1.4086e+43 4.2398e+43 4.7508e+41 7.3794e+41 5.8194e+42 2.1777e+42 4.2612e+41 4.5877e+41 1.4702e+41 1.193e+42 5.801e+41 5.1947e+42 8.221e+40 1.9482e+41 8.5739e+40 5.4515e+40 1.2919e+42 8.7217e+41
