# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.5 100.0 -1.7 8.562e+40 2.2167e+42 1.8066e+41 5.4379e+41 1.7725e+40 6.451e+38 6.6394e+42 1.9037e+39 2.672e+40 1.9092e+40 4.4306e+39 1.4133e+41 7.662e+40 2.1388e+42 1.8809e+40 4.6358e+40 7.0642e+39 4.1809e+39 1.3798e+41 9.0363e+40
-2.5 0.5 100.0 -2.0 6.4211e+40 1.5155e+42 1.3324e+41 4.0104e+41 6.04e+39 4.4194e+38 4.4949e+42 1.3042e+39 1.1893e+40 8.6859e+39 2.6481e+39 9.0451e+40 5.0917e+40 1.0525e+42 1.301e+40 3.2065e+40 5.8289e+39 3.4511e+39 9.5618e+40 6.2619e+40
-2.5 0.5 1000.0 -1.2 1.1053e+41 3.7444e+42 2.2378e+41 6.7358e+41 9.1385e+40 1.5022e+39 1.1528e+43 4.4331e+39 1.035e+41 7.6589e+40 5.5504e+39 2.2229e+41 1.1588e+41 5.4135e+42 2.4515e+40 6.0422e+40 6.5255e+39 3.9821e+39 1.8357e+41 1.2256e+41
-2.5 0.5 1000.0 -1.4 9.7246e+40 3.13e+42 2.1767e+41 6.5517e+41 4.9862e+40 1.1164e+39 9.4972e+42 3.2944e+39 5.8804e+40 4.4696e+40 4.0017e+39 1.9113e+41 1.0083e+41 3.9601e+42 2.3151e+40 5.7059e+40 7.2506e+39 4.4248e+39 1.7317e+41 1.1562e+41
-2.5 0.5 1000.0 -1.7 7.5707e+40 2.222e+42 1.7734e+41 5.338e+41 1.8042e+40 7.2182e+38 6.6359e+42 2.1301e+39 2.3747e+40 1.9286e+40 1.6561e+39 1.2154e+41 6.5839e+40 2.1413e+42 1.7503e+40 4.3139e+40 6.9898e+39 4.267e+39 1.3208e+41 8.8206e+40
-2.5 0.5 1000.0 -2.0 5.8123e+40 1.5237e+42 1.285e+41 3.8679e+41 6.5432e+39 4.918e+38 4.505e+42 1.4513e+39 1.042e+40 9.2521e+39 4.4519e+38 6.2167e+40 3.5074e+40 1.055e+42 1.1387e+40 2.8066e+40 5.7915e+39 3.5376e+39 8.7359e+40 5.8365e+40
-2.5 0.5 10000.0 -1.2 8.4779e+40 3.7131e+42 1.8726e+41 5.6366e+41 1.0699e+41 2.644e+39 1.1405e+43 7.8025e+39 9.4005e+40 8.7098e+40 1.7968e+38 5.0743e+40 2.6324e+40 5.1588e+42 1.3462e+40 3.3179e+40 6.2977e+39 5.0905e+39 1.0806e+41 8.7439e+40
-2.5 0.5 10000.0 -1.4 7.6465e+40 3.12e+42 1.7042e+41 5.1295e+41 6.2017e+40 2.0606e+39 9.4495e+42 6.0809e+39 5.4596e+40 5.2245e+40 8.4017e+37 3.4275e+40 1.7823e+40 3.7886e+42 1.1383e+40 2.8056e+40 6.1524e+39 4.9838e+39 9.1564e+40 7.4228e+40
-2.5 0.5 10000.0 -1.7 6.619e+40 2.2302e+42 1.1865e+41 3.5712e+41 2.6175e+40 1.4506e+39 6.6557e+42 4.2808e+39 2.3673e+40 2.4535e+40 1.5126e+37 1.2979e+40 6.7059e+39 2.0447e+42 6.6341e+39 1.6351e+40 4.4906e+39 3.6604e+39 5.5768e+40 4.5414e+40
-2.5 0.5 10000.0 -2.0 5.8049e+40 1.5359e+42 6.7803e+40 2.0409e+41 1.1696e+40 1.1066e+39 4.544e+42 3.2657e+39 1.1428e+40 1.318e+40 1.8081e+36 3.7017e+39 1.89e+39 9.9784e+41 3.0508e+39 7.5192e+39 2.6284e+39 2.1592e+39 2.8547e+40 2.337e+40
-1.5 0.1 10000.0 -1.7 9.6982e+40 2.2888e+42 1.9408e+41 5.8417e+41 4.5003e+40 1.6407e+39 6.7638e+42 4.8418e+39 2.6332e+40 2.6585e+40 1.6499e+37 2.7506e+40 1.4591e+40 2.0491e+42 1.0962e+40 2.7018e+40 4.266e+40 3.4752e+40 1.2016e+41 9.7805e+40
-1.5 0.1 10000.0 -2.0 8.7506e+40 1.5592e+42 1.0835e+41 3.2614e+41 1.8887e+40 1.1367e+39 4.5741e+42 3.3545e+39 1.1791e+40 1.335e+40 1.8765e+36 7.7009e+39 3.9982e+39 9.914e+41 4.8588e+39 1.1976e+40 2.4413e+40 2.0054e+40 5.9831e+40 4.898e+40
-1.5 0.3 100.0 -1.2 4.6832e+40 3.8979e+42 5.5369e+41 1.6666e+42 6.9261e+40 6.9026e+38 1.1768e+43 2.037e+39 5.9415e+40 4.1349e+40 4.0384e+40 1.2317e+42 6.4169e+41 5.751e+42 1.3801e+41 3.4006e+41 3.1648e+40 1.8732e+40 3.4143e+41 2.2356e+41
-1.5 0.3 100.0 -1.4 3.6762e+40 3.1622e+42 5.2846e+41 1.5907e+42 3.577e+40 3.9848e+38 9.3889e+42 1.1759e+39 3.3091e+40 2.3086e+40 3.5091e+40 1.2081e+42 6.3146e+41 4.1118e+42 1.2114e+41 2.9855e+41 3.4346e+40 2.0336e+40 3.4664e+41 2.2697e+41
-1.5 0.3 100.0 -1.7 2.5582e+40 2.2014e+42 4.2379e+41 1.2756e+42 1.1252e+40 1.8843e+38 6.4073e+42 5.5605e+38 1.2052e+40 8.4731e+39 2.4904e+40 9.3728e+41 4.9193e+41 2.1706e+42 8.5082e+40 2.0967e+41 3.2431e+40 1.9218e+40 2.9318e+41 1.9197e+41
-1.5 0.3 100.0 -2.0 1.8217e+40 1.5087e+42 3.0693e+41 9.2385e+41 3.1636e+39 1.0467e+38 4.3364e+42 3.0888e+38 4.1851e+39 2.9913e+39 1.4701e+40 6.0387e+41 3.1934e+41 1.0543e+42 5.3891e+40 1.328e+41 2.7368e+40 1.6238e+40 2.1952e+41 1.4374e+41
-2.0 0.1 100.0 -1.2 1.0514e+41 3.9534e+42 4.9306e+41 1.4841e+42 1.1199e+41 9.2959e+38 1.2084e+43 2.7432e+39 8.4208e+40 5.8645e+40 2.0978e+40 1.0408e+42 5.2998e+41 5.6444e+42 8.4771e+40 2.0893e+41 6.6117e+40 3.9124e+40 5.1981e+41 3.4037e+41
-2.0 0.1 100.0 -1.4 8.798e+40 3.2429e+42 4.8047e+41 1.4462e+42 5.8068e+40 5.9439e+38 9.7443e+42 1.754e+39 4.647e+40 3.2516e+40 1.8233e+40 9.479e+41 4.8481e+41 4.0734e+42 7.8467e+40 1.9339e+41 7.6096e+40 4.5036e+40 5.0113e+41 3.2814e+41
-2.0 0.1 100.0 -1.7 6.4599e+40 2.2658e+42 3.9166e+41 1.1789e+42 1.8773e+40 3.2894e+38 6.6751e+42 9.707e+38 1.746e+40 1.2376e+40 1.286e+40 6.76e+41 3.4933e+41 2.1707e+42 5.8094e+40 1.4318e+41 7.5691e+40 4.4815e+40 3.9283e+41 2.5724e+41
-2.0 0.1 100.0 -2.0 4.6818e+40 1.5427e+42 2.8664e+41 8.6279e+41 5.7826e+39 2.0491e+38 4.4904e+42 6.0469e+38 6.9387e+39 5.0178e+39 7.7193e+39 4.1773e+41 2.1954e+41 1.0586e+42 3.8251e+40 9.4269e+40 6.4047e+40 3.7947e+40 2.7345e+41 1.7906e+41
-2.0 0.1 1000.0 -1.2 9.8657e+40 3.9514e+42 4.6876e+41 1.411e+42 1.1732e+41 1.3263e+39 1.2087e+43 3.914e+39 8.3414e+40 6.1087e+40 1.3867e+40 9.5607e+41 4.8667e+41 5.6562e+42 7.3814e+40 1.8192e+41 6.2399e+40 3.8039e+40 5.1142e+41 3.409e+41
-2.0 0.1 1000.0 -1.4 8.3289e+40 3.2501e+42 4.5423e+41 1.3672e+42 6.2006e+40 8.8011e+38 9.7725e+42 2.5972e+39 4.5976e+40 3.4296e+40 9.3138e+39 8.0923e+41 4.1413e+41 4.0868e+42 6.6799e+40 1.6463e+41 7.2308e+40 4.4085e+40 4.8857e+41 3.2575e+41
-2.0 0.1 1000.0 -1.7 6.4454e+40 2.2815e+42 3.6171e+41 1.0887e+42 2.1739e+40 4.9305e+38 6.7267e+42 1.455e+39 1.7904e+40 1.404e+40 3.2567e+39 4.6362e+41 2.4088e+41 2.1811e+42 4.5835e+40 1.1297e+41 7.3327e+40 4.4728e+40 3.6889e+41 2.461e+41
-2.0 0.1 1000.0 -2.0 5.2023e+40 1.5589e+42 2.5267e+41 7.6053e+41 7.6588e+39 3.1372e+38 4.5438e+42 9.2579e+38 7.4754e+39 6.3752e+39 7.154e+38 1.9736e+41 1.0613e+41 1.0663e+42 2.6509e+40 6.5335e+40 6.2827e+40 3.8356e+40 2.3411e+41 1.5631e+41
-2.0 0.1 10000.0 -1.2 1.2381e+41 3.8319e+42 3.1163e+41 9.38e+41 1.7203e+41 3.25e+39 1.1754e+43 9.5908e+39 9.3189e+40 8.6983e+40 2.1088e+38 1.1412e+41 5.9592e+40 5.2442e+42 2.3196e+40 5.7171e+40 6.0438e+40 4.8771e+40 2.4026e+41 1.9416e+41
-2.0 0.1 10000.0 -1.4 1.1082e+41 3.1913e+42 2.8134e+41 8.4683e+41 9.9866e+40 2.3818e+39 9.6272e+42 7.0286e+39 5.4925e+40 5.2561e+40 9.534e+37 7.4495e+40 3.9397e+40 3.8296e+42 1.9248e+40 4.7441e+40 5.8907e+40 4.7661e+40 2.0071e+41 1.6257e+41
-2.0 0.1 10000.0 -1.7 9.7786e+40 2.2683e+42 1.9253e+41 5.7952e+41 4.2267e+40 1.5419e+39 6.7208e+42 4.5503e+39 2.4389e+40 2.4955e+40 1.6304e+37 2.7186e+40 1.4403e+40 2.0514e+42 1.0845e+40 2.673e+40 4.2391e+40 3.4538e+40 1.1921e+41 9.7047e+40
-2.0 0.1 10000.0 -2.0 8.7872e+40 1.5522e+42 1.0802e+41 3.2514e+41 1.8467e+40 1.1199e+39 4.5658e+42 3.3048e+39 1.1536e+40 1.3148e+40 1.8736e+36 7.6709e+39 3.9807e+39 9.95e+41 4.8425e+39 1.1935e+40 2.437e+40 2.002e+40 5.9683e+40 4.886e+40
-2.0 0.3 100.0 -1.2 8.8664e+40 3.9425e+42 4.1367e+41 1.2452e+42 9.7667e+40 9.3143e+38 1.2067e+43 2.7487e+39 8.7232e+40 6.0741e+40 2.1039e+40 7.4635e+41 3.865e+41 5.6313e+42 7.1655e+40 1.766e+41 2.9064e+40 1.7198e+40 3.7611e+41 2.4628e+41
-2.0 0.3 100.0 -1.4 7.4167e+40 3.2294e+42 4.0362e+41 1.2149e+42 5.0001e+40 5.9478e+38 9.7185e+42 1.7552e+39 4.7021e+40 3.2903e+40 1.8303e+40 6.8167e+41 3.5523e+41 4.0643e+42 6.6561e+40 1.6405e+41 3.3566e+40 1.9865e+40 3.6412e+41 2.3843e+41
-2.0 0.3 100.0 -1.7 5.4472e+40 2.255e+42 3.2978e+41 9.9265e+41 1.6314e+40 3.2896e+38 6.6529e+42 9.7077e+38 1.7836e+40 1.2636e+40 1.2922e+40 4.9042e+41 2.5859e+41 2.1666e+42 4.96e+40 1.2224e+41 3.3591e+40 1.9888e+40 2.873e+41 1.8813e+41
-2.0 0.3 100.0 -2.0 3.952e+40 1.5347e+42 2.4207e+41 7.2863e+41 5.0276e+39 2.0492e+38 4.4728e+42 6.0473e+38 7.0514e+39 5.096e+39 7.7557e+39 3.07e+41 1.6504e+41 1.0568e+42 3.288e+40 8.1035e+40 2.8625e+40 1.696e+40 2.0124e+41 1.3178e+41
-2.0 0.3 1000.0 -1.2 8.3374e+40 3.9527e+42 3.9516e+41 1.1894e+42 1.0215e+41 1.3232e+39 1.2105e+43 3.9047e+39 8.6601e+40 6.3323e+40 1.3944e+40 6.8917e+41 3.5612e+41 5.6507e+42 6.264e+40 1.5439e+41 2.7613e+40 1.6832e+40 3.7156e+41 2.4767e+41
-2.0 0.3 1000.0 -1.4 7.0375e+40 3.2485e+42 3.834e+41 1.154e+42 5.3317e+40 8.7788e+38 9.7801e+42 2.5906e+39 4.6656e+40 3.4777e+40 9.3745e+39 5.87e+41 3.0475e+41 4.0833e+42 5.6858e+40 1.4014e+41 3.2096e+40 1.9567e+40 3.5624e+41 2.3751e+41
-2.0 0.3 1000.0 -1.7 5.4486e+40 2.2801e+42 3.0584e+41 9.2058e+41 1.8832e+40 4.93e+38 6.7304e+42 1.4548e+39 1.8324e+40 1.4337e+40 3.2783e+39 3.4058e+41 1.7966e+41 2.1798e+42 3.9169e+40 9.6538e+40 3.2691e+40 1.9939e+40 2.701e+41 1.8018e+41
-2.0 0.3 1000.0 -2.0 4.4003e+40 1.5578e+42 2.1402e+41 6.442e+41 6.6063e+39 3.1417e+38 4.5451e+42 9.2711e+38 7.5826e+39 6.4521e+39 7.2051e+38 1.4794e+41 8.1112e+40 1.0658e+42 2.2726e+40 5.6012e+40 2.8112e+40 1.7161e+40 1.7197e+41 1.1481e+41
-2.0 0.3 10000.0 -1.2 1.0458e+41 3.834e+42 2.6311e+41 7.9195e+41 1.4806e+41 3.2452e+39 1.1771e+43 9.5766e+39 9.5793e+40 8.9026e+40 2.1188e+38 8.4452e+40 4.4171e+40 5.2437e+42 1.9648e+40 4.8427e+40 2.6795e+40 2.1619e+40 1.7477e+41 1.4122e+41
-2.0 0.3 10000.0 -1.4 9.362e+40 3.1936e+42 2.3763e+41 7.1527e+41 8.6208e+40 2.383e+39 9.6411e+42 7.0321e+39 5.6735e+40 5.3988e+40 9.5845e+37 5.5556e+40 2.929e+40 3.8293e+42 1.632e+40 4.0224e+40 2.6139e+40 2.1145e+40 1.4612e+41 1.1834e+41
-2.0 0.3 10000.0 -1.7 8.2617e+40 2.269e+42 1.6271e+41 4.8976e+41 3.6283e+40 1.5451e+39 6.7268e+42 4.5597e+39 2.4868e+40 2.5343e+40 1.6392e+37 2.0351e+40 1.0674e+40 2.0513e+42 9.2065e+39 2.2691e+40 1.8829e+40 1.5338e+40 8.6874e+40 7.0713e+40
-2.0 0.3 10000.0 -2.0 7.4261e+40 1.5525e+42 9.1328e+40 2.749e+41 1.5801e+40 1.1225e+39 4.5686e+42 3.3126e+39 1.1683e+40 1.3272e+40 1.8831e+36 5.6832e+39 2.9266e+39 9.9502e+41 4.1144e+39 1.0141e+40 1.0831e+40 8.8958e+39 4.3522e+40 3.5625e+40
-2.0 0.5 100.0 -1.2 6.7505e+40 3.9281e+42 3.1346e+41 9.4351e+41 7.5414e+40 9.3136e+38 1.2039e+43 2.7485e+39 8.7962e+40 6.1252e+40 2.1101e+40 5.0702e+41 2.6324e+41 5.618e+42 5.469e+40 1.3479e+41 7.1275e+39 4.2175e+39 2.5063e+41 1.6411e+41
-2.0 0.5 100.0 -1.4 5.6462e+40 3.2163e+42 3.0623e+41 9.2175e+41 3.8768e+40 5.9448e+38 9.6928e+42 1.7543e+39 4.7668e+40 3.3352e+40 1.8377e+40 4.6622e+41 2.4414e+41 4.0556e+42 5.0981e+40 1.2565e+41 8.2581e+39 4.8873e+39 2.4376e+41 1.5961e+41
-2.0 0.5 100.0 -1.7 4.1501e+40 2.2442e+42 2.5087e+41 7.5513e+41 1.2645e+40 3.2871e+38 6.6305e+42 9.7001e+38 1.8017e+40 1.2763e+40 1.2985e+40 3.391e+41 1.808e+41 2.1623e+42 3.823e+40 9.4223e+40 8.3183e+39 4.9249e+39 1.9369e+41 1.2683e+41
-2.0 0.5 100.0 -2.0 3.0133e+40 1.5264e+42 1.846e+41 5.5565e+41 3.9077e+39 2.0479e+38 4.4544e+42 6.0434e+38 7.1225e+39 5.1452e+39 7.7921e+39 2.1543e+41 1.1794e+41 1.0549e+42 2.5505e+40 6.2861e+40 7.1333e+39 4.2261e+39 1.3654e+41 8.9408e+40
-2.0 0.5 1000.0 -1.2 6.3598e+40 3.9495e+42 3.0086e+41 9.0558e+41 7.8751e+40 1.3177e+39 1.2108e+43 3.8886e+39 8.733e+40 6.3837e+40 1.4012e+40 4.6966e+41 2.4346e+41 5.6452e+42 4.7994e+40 1.1829e+41 6.8181e+39 4.1561e+39 2.4877e+41 1.6581e+41
-2.0 0.5 1000.0 -1.4 5.3702e+40 3.246e+42 2.9227e+41 8.7972e+41 4.1229e+40 8.7536e+38 9.7837e+42 2.5832e+39 4.7251e+40 3.5197e+40 9.4271e+39 4.0194e+41 2.1014e+41 4.0799e+42 4.369e+40 1.0768e+41 7.9477e+39 4.8451e+39 2.3944e+41 1.5963e+41
-2.0 0.5 1000.0 -1.7 4.16e+40 2.2775e+42 2.3358e+41 7.0308e+41 1.4495e+40 4.9225e+38 6.7306e+42 1.4526e+39 1.8401e+40 1.4393e+40 3.2999e+39 2.3606e+41 1.2612e+41 2.1784e+42 3.0217e+40 7.4474e+40 8.1311e+39 4.9591e+39 1.8247e+41 1.2172e+41
-2.0 0.5 1000.0 -2.0 3.3617e+40 1.5551e+42 1.637e+41 4.9275e+41 5.0156e+39 3.1415e+38 4.5427e+42 9.2705e+38 7.4856e+39 6.386e+39 7.2513e+38 1.0493e+41 5.8602e+40 1.0653e+42 1.7581e+40 4.3332e+40 7.0143e+39 4.2816e+39 1.1652e+41 7.779e+40
-2.0 0.5 10000.0 -1.2 7.9779e+40 3.8329e+42 2.0073e+41 6.0419e+41 1.1357e+41 3.2352e+39 1.1777e+43 9.5472e+39 9.6201e+40 8.9357e+40 2.1289e+38 5.8118e+40 3.0283e+40 5.2433e+42 1.5037e+40 3.7062e+40 6.632e+39 5.3502e+39 1.1739e+41 9.4846e+40
-2.0 0.5 10000.0 -1.4 7.1427e+40 3.1929e+42 1.8135e+41 5.4586e+41 6.6141e+40 2.3801e+39 9.646e+42 7.0235e+39 5.6954e+40 5.4174e+40 9.6289e+37 3.846e+40 2.0105e+40 3.8292e+42 1.2499e+40 3.0806e+40 6.4731e+39 5.2356e+39 9.8206e+40 7.9525e+40
