## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.5           0.5      1000           0.14               100      8.586e+05        3.666e+07        1.418e+07           4.269e+07            5.583e+03        1.055e+08       1.647e+04           4.614e+04           5.389e+04           2.681e+04        2.805e+06         1.599e+06         7.253e+05          2.145e+06           5.281e+06           2.871e+05             4.622e+05            1.754e+06 
   -1.5           0.5      1000           0.14               300      1.200e+06        5.384e+07        2.070e+07           6.230e+07            8.049e+03        1.556e+08       2.375e+04           7.271e+04           8.485e+04           5.497e+04        4.574e+06         2.571e+06         1.684e+06          3.176e+06           7.821e+06           3.781e+05             6.086e+05            2.307e+06 
   -1.5           0.5       100           0.10               100      1.100e+06        3.655e+07        1.456e+07           4.381e+07            6.105e+03        1.056e+08       1.802e+04           7.340e+04           5.663e+04           2.655e+04        2.207e+06         1.253e+06         7.247e+05          2.282e+06           5.619e+06           2.091e+05             3.329e+05            1.355e+06 
   -1.5           0.5       100           0.10               300      1.494e+06        5.372e+07        2.124e+07           6.392e+07            8.524e+03        1.560e+08       2.515e+04           1.149e+05           8.858e+04           5.439e+04        3.578e+06         1.996e+06         1.685e+06          3.371e+06           8.300e+06           2.888e+05             4.598e+05            1.782e+06 
   -1.5           0.5      1000           0.10               100      8.648e+05        3.667e+07        1.430e+07           4.303e+07            5.595e+03        1.055e+08       1.651e+04           4.653e+04           5.434e+04           2.685e+04        2.161e+06         1.230e+06         7.255e+05          2.167e+06           5.335e+06           2.895e+05             4.661e+05            1.265e+06 
   -1.5           0.5      1000           0.10               300      1.209e+06        5.385e+07        2.086e+07           6.279e+07            8.067e+03        1.557e+08       2.381e+04           7.332e+04           8.556e+04           5.505e+04        3.496e+06         1.955e+06         1.685e+06          3.209e+06           7.901e+06           3.813e+05             6.138e+05            1.663e+06 
   -2.0           0.1       100           1.40               100      2.983e+06        4.263e+07        1.536e+07           4.624e+07            1.299e+04        1.236e+08       3.834e+04           1.494e+05           1.152e+05           5.213e+03        1.585e+07         8.133e+06         4.548e+05          1.571e+06           3.870e+06           2.726e+06             4.340e+06            2.533e+07 
   -2.0           0.1       100           1.40               300      4.156e+06        6.146e+07        2.195e+07           6.608e+07            1.863e+04        1.791e+08       5.498e+04           2.300e+05           1.772e+05           1.164e+04        2.748e+07         1.404e+07         1.134e+06          2.267e+06           5.584e+06           3.710e+06             5.905e+06            3.376e+07 
   -2.0           0.1      1000           1.40               100      2.460e+06        4.249e+07        1.502e+07           4.522e+07            1.257e+04        1.226e+08       3.710e+04           9.458e+04           1.105e+05           5.269e+03        1.556e+07         7.987e+06         4.550e+05          1.491e+06           3.672e+06           2.936e+06             4.729e+06            2.391e+07 
   -2.0           0.1      1000           1.40               300      3.459e+06        6.124e+07        2.150e+07           6.470e+07            1.824e+04        1.776e+08       5.384e+04           1.465e+05           1.709e+05           1.180e+04        2.697e+07         1.378e+07         1.134e+06          2.159e+06           5.319e+06           3.949e+06             6.360e+06            3.190e+07 
   -2.0           0.1       100           1.00               100      3.188e+06        4.266e+07        1.648e+07           4.961e+07            1.322e+04        1.237e+08       3.900e+04           1.598e+05           1.233e+05           5.289e+03        1.248e+07         6.423e+06         4.556e+05          1.707e+06           4.204e+06           2.930e+06             4.665e+06            1.952e+07 
   -2.0           0.1       100           1.00               300      4.442e+06        6.151e+07        2.356e+07           7.091e+07            1.895e+04        1.792e+08       5.592e+04           2.460e+05           1.896e+05           1.181e+04        2.160e+07         1.106e+07         1.135e+06          2.463e+06           6.068e+06           3.989e+06             6.349e+06            2.603e+07 
   -2.0           0.1      1000           1.00               100      2.630e+06        4.252e+07        1.612e+07           4.852e+07            1.279e+04        1.227e+08       3.773e+04           1.012e+05           1.183e+05           5.345e+03        1.225e+07         6.310e+06         4.558e+05          1.619e+06           3.988e+06           3.156e+06             5.083e+06            1.842e+07 
   -2.0           0.1      1000           1.00               300      3.698e+06        6.129e+07        2.307e+07           6.943e+07            1.856e+04        1.777e+08       5.476e+04           1.567e+05           1.828e+05           1.197e+04        2.120e+07         1.086e+07         1.136e+06          2.346e+06           5.779e+06           4.245e+06             6.836e+06            2.459e+07 
   -2.0           0.1       100           0.72               100      3.349e+06        4.269e+07        1.737e+07           5.229e+07            1.338e+04        1.238e+08       3.950e+04           1.681e+05           1.296e+05           5.345e+03        9.716e+06         5.020e+06         4.562e+05          1.817e+06           4.477e+06           3.093e+06             4.924e+06            1.489e+07 
   -2.0           0.1       100           0.72               300      4.668e+06        6.155e+07        2.483e+07           7.475e+07            1.919e+04        1.794e+08       5.663e+04           2.587e+05           1.993e+05           1.194e+04        1.678e+07         8.613e+06         1.136e+06          2.624e+06           6.465e+06           4.211e+06             6.704e+06            1.985e+07 
   -2.0           0.1      1000           0.72               100      2.763e+06        4.254e+07        1.699e+07           5.114e+07            1.295e+04        1.228e+08       3.821e+04           1.064e+05           1.243e+05           5.402e+03        9.539e+06         4.933e+06         4.565e+05          1.724e+06           4.246e+06           3.331e+06             5.365e+06            1.405e+07 
   -2.0           0.1      1000           0.72               300      3.885e+06        6.133e+07        2.431e+07           7.318e+07            1.879e+04        1.779e+08       5.546e+04           1.648e+05           1.922e+05           1.210e+04        1.647e+07         8.460e+06         1.137e+06          2.499e+06           6.156e+06           4.480e+06             7.215e+06            1.874e+07 
   -2.0           0.1       100           0.52               100      3.475e+06        4.271e+07        1.807e+07           5.440e+07            1.351e+04        1.239e+08       3.987e+04           1.745e+05           1.345e+05           5.387e+03        7.480e+06         3.886e+06         4.568e+05          1.907e+06           4.696e+06           3.221e+06             5.127e+06            1.123e+07 
   -2.0           0.1       100           0.52               300      4.843e+06        6.159e+07        2.583e+07           7.776e+07            1.937e+04        1.795e+08       5.717e+04           2.686e+05           2.070e+05           1.203e+04        1.288e+07         6.636e+06         1.137e+06          2.754e+06           6.783e+06           4.386e+06             6.982e+06            1.497e+07 
   -2.0           0.1      1000           0.52               100      2.867e+06        4.256e+07        1.767e+07           5.320e+07            1.307e+04        1.229e+08       3.858e+04           1.104e+05           1.291e+05           5.443e+03        7.345e+06         3.819e+06         4.570e+05          1.808e+06           4.454e+06           3.469e+06             5.587e+06            1.059e+07 
   -2.0           0.1      1000           0.52               300      4.032e+06        6.136e+07        2.529e+07           7.613e+07            1.897e+04        1.780e+08       5.599e+04           1.710e+05           1.996e+05           1.220e+04        1.264e+07         6.521e+06         1.137e+06          2.622e+06           6.459e+06           4.666e+06             7.514e+06            1.414e+07 
   -2.0           0.1       100           0.38               100      3.569e+06        4.273e+07        1.860e+07           5.598e+07            1.360e+04        1.239e+08       4.014e+04           1.793e+05           1.382e+05           5.416e+03        5.758e+06         3.012e+06         4.573e+05          1.975e+06           4.864e+06           3.318e+06             5.282e+06            8.471e+06 
   -2.0           0.1       100           0.38               300      4.975e+06        6.162e+07        2.658e+07           8.002e+07            1.951e+04        1.796e+08       5.757e+04           2.760e+05           2.126e+05           1.210e+04        9.878e+06         5.116e+06         1.138e+06          2.853e+06           7.028e+06           4.518e+06             7.193e+06            1.129e+07 
   -2.0           0.1      1000           0.38               100      2.945e+06        4.258e+07        1.819e+07           5.474e+07            1.316e+04        1.229e+08       3.884e+04           1.135e+05           1.326e+05           5.473e+03        5.656e+06         2.962e+06         4.575e+05          1.873e+06           4.613e+06           3.573e+06             5.755e+06            7.989e+06 
   -2.0           0.1      1000           0.38               300      4.141e+06        6.139e+07        2.603e+07           7.834e+07            1.910e+04        1.781e+08       5.637e+04           1.757e+05           2.050e+05           1.227e+04        9.701e+06         5.028e+06         1.138e+06          2.716e+06           6.691e+06           4.806e+06             7.739e+06            1.066e+07 
   -2.0           0.1       100           0.27               100      3.647e+06        4.274e+07        1.903e+07           5.729e+07            1.368e+04        1.240e+08       4.037e+04           1.832e+05           1.413e+05           5.440e+03        4.300e+06         2.272e+06         4.576e+05          2.033e+06           5.006e+06           3.398e+06             5.409e+06            6.176e+06 
   -2.0           0.1       100           0.27               300      5.083e+06        6.164e+07        2.721e+07           8.189e+07            1.962e+04        1.797e+08       5.789e+04           2.821e+05           2.173e+05           1.216e+04        7.338e+06         3.828e+06         1.139e+06          2.937e+06           7.233e+06           4.627e+06             7.365e+06            8.233e+06 
   -2.0           0.1      1000           0.27               100      3.009e+06        4.259e+07        1.861e+07           5.602e+07            1.324e+04        1.229e+08       3.906e+04           1.160e+05           1.356e+05           5.497e+03        4.225e+06         2.235e+06         4.578e+05          1.927e+06           4.747e+06           3.660e+06             5.893e+06            5.824e+06 
   -2.0           0.1      1000           0.27               300      4.231e+06        6.141e+07        2.664e+07           8.017e+07            1.921e+04        1.782e+08       5.669e+04           1.796e+05           2.096e+05           1.232e+04        7.209e+06         3.764e+06         1.139e+06          2.796e+06           6.886e+06           4.922e+06             7.926e+06            7.772e+06 
   -2.0           0.1       100           0.20               100      3.698e+06        4.275e+07        1.932e+07           5.816e+07            1.373e+04        1.240e+08       4.051e+04           1.859e+05           1.433e+05           5.455e+03        3.317e+06         1.772e+06         4.579e+05          2.071e+06           5.101e+06           3.451e+06             5.494e+06            4.652e+06 
   -2.0           0.1       100           0.20               300      5.154e+06        6.166e+07        2.762e+07           8.314e+07            1.969e+04        1.797e+08       5.810e+04           2.861e+05           2.204e+05           1.219e+04        5.628e+06         2.959e+06         1.139e+06          2.993e+06           7.372e+06           4.700e+06             7.482e+06            6.202e+06 
   -2.0           0.1      1000           0.20               100      3.051e+06        4.260e+07        1.889e+07           5.687e+07            1.328e+04        1.230e+08       3.920e+04           1.176e+05           1.375e+05           5.513e+03        3.260e+06         1.744e+06         4.581e+05          1.964e+06           4.837e+06           3.717e+06             5.986e+06            4.386e+06 
   -2.0           0.1      1000           0.20               300      4.290e+06        6.142e+07        2.704e+07           8.139e+07            1.928e+04        1.782e+08       5.689e+04           1.822e+05           2.126e+05           1.236e+04        5.531e+06         2.911e+06         1.139e+06          2.849e+06           7.017e+06           4.999e+06             8.050e+06            5.854e+06 
   -2.0           0.1       100           0.14               100      3.743e+06        4.276e+07        1.958e+07           5.893e+07            1.377e+04        1.240e+08       4.064e+04           1.882e+05           1.451e+05           5.469e+03        2.435e+06         1.323e+06         4.581e+05          2.106e+06           5.186e+06           3.498e+06             5.569e+06            3.305e+06 
   -2.0           0.1       100           0.14               300      5.217e+06        6.167e+07        2.798e+07           8.423e+07            1.975e+04        1.798e+08       5.828e+04           2.896e+05           2.232e+05           1.222e+04        4.095e+06         2.181e+06         1.139e+06          3.043e+06           7.494e+06           4.764e+06             7.584e+06            4.405e+06 
   -2.0           0.1      1000           0.14               100      3.088e+06        4.261e+07        1.914e+07           5.762e+07            1.332e+04        1.230e+08       3.932e+04           1.191e+05           1.392e+05           5.526e+03        2.395e+06         1.303e+06         4.583e+05          1.996e+06           4.917e+06           3.768e+06             6.067e+06            3.116e+06 
   -2.0           0.1      1000           0.14               300      4.343e+06        6.144e+07        2.740e+07           8.246e+07            1.934e+04        1.783e+08       5.707e+04           1.844e+05           2.152e+05           1.239e+04        4.027e+06         2.147e+06         1.139e+06          2.897e+06           7.134e+06           5.067e+06             8.159e+06            4.158e+06 
   -2.0           0.1       100           0.10               100      3.774e+06        4.277e+07        1.975e+07           5.945e+07            1.380e+04        1.241e+08       4.072e+04           1.897e+05           1.463e+05           5.478e+03        1.824e+06         1.009e+06         4.583e+05          2.129e+06           5.244e+06           3.530e+06             5.620e+06            2.384e+06 
   -2.0           0.1       100           0.10               300      5.260e+06        6.168e+07        2.823e+07           8.498e+07            1.979e+04        1.798e+08       5.840e+04           2.920e+05           2.250e+05           1.224e+04        3.036e+06         1.641e+06         1.139e+06          3.077e+06           7.578e+06           4.808e+06             7.654e+06            3.178e+06 
   -2.0           0.1      1000           0.10               100      3.114e+06        4.261e+07        1.931e+07           5.812e+07            1.335e+04        1.230e+08       3.940e+04           1.201e+05           1.403e+05           5.535e+03        1.795e+06         9.954e+05         4.585e+05          2.019e+06           4.972e+06           3.802e+06             6.123e+06            2.247e+06 
   -2.0           0.1      1000           0.10               300      4.378e+06        6.145e+07        2.764e+07           8.319e+07            1.938e+04        1.783e+08       5.719e+04           1.860e+05           2.170e+05           1.241e+04        2.986e+06         1.618e+06         1.139e+06          2.929e+06           7.214e+06           5.113e+06             8.233e+06            2.999e+06 
   -2.0           0.3       100           1.40               100      2.510e+06        4.180e+07        1.298e+07           3.908e+07            1.288e+04        1.214e+08       3.800e+04           1.482e+05           1.143e+05           5.161e+03        1.122e+07         5.864e+06         4.526e+05          1.389e+06           3.422e+06           1.255e+06             1.999e+06            1.903e+07 
   -2.0           0.3       100           1.40               300      3.504e+06        6.042e+07        1.856e+07           5.587e+07            1.851e+04        1.763e+08       5.461e+04           2.284e+05           1.760e+05           1.152e+04        1.945e+07         1.008e+07         1.129e+06          2.000e+06           4.928e+06           1.705e+06             2.714e+06            2.533e+07 
   -2.0           0.3      1000           1.40               100      2.070e+06        4.169e+07        1.271e+07           3.826e+07            1.246e+04        1.205e+08       3.677e+04           9.387e+04           1.097e+05           5.216e+03        1.103e+07         5.768e+06         4.529e+05          1.319e+06           3.250e+06           1.361e+06             2.192e+06            1.798e+07 
   -2.0           0.3      1000           1.40               300      2.917e+06        6.024e+07        1.819e+07           5.476e+07            1.812e+04        1.749e+08       5.349e+04           1.456e+05           1.698e+05           1.168e+04        1.912e+07         9.915e+06         1.129e+06          1.906e+06           4.697e+06           1.827e+06             2.942e+06            2.395e+07 
   -2.0           0.3       100           1.00               100      2.675e+06        4.183e+07        1.388e+07           4.177e+07            1.310e+04        1.215e+08       3.865e+04           1.585e+05           1.222e+05           5.238e+03        8.803e+06         4.640e+06         4.533e+05          1.500e+06           3.696e+06           1.320e+06             2.101e+06            1.455e+07 
   -2.0           0.3       100           1.00               300      3.735e+06        6.046e+07        1.984e+07           5.973e+07            1.882e+04        1.764e+08       5.554e+04           2.443e+05           1.882e+05           1.169e+04        1.522e+07         7.928e+06         1.130e+06          2.161e+06           5.323e+06           1.792e+06             2.853e+06            1.937e+07 
   -2.0           0.3      1000           1.00               100      2.207e+06        4.172e+07        1.359e+07           4.090e+07            1.267e+04        1.205e+08       3.739e+04           1.004e+05           1.173e+05           5.294e+03        8.657e+06         4.563e+06         4.535e+05          1.425e+06           3.510e+06           1.430e+06             2.303e+06            1.375e+07 
   -2.0           0.3      1000           1.00               300      3.109e+06        6.028e+07        1.945e+07           5.854e+07            1.843e+04        1.751e+08       5.439e+04           1.557e+05           1.816e+05           1.186e+04        1.496e+07         7.796e+06         1.130e+06          2.059e+06           5.074e+06           1.920e+06             3.091e+06            1.832e+07 
   -2.0           0.3       100           0.72               100      2.804e+06        4.185e+07        1.458e+07           4.390e+07            1.326e+04        1.215e+08       3.913e+04           1.666e+05           1.285e+05           5.295e+03        6.848e+06         3.656e+06         4.538e+05          1.590e+06           3.916e+06           1.367e+06             2.176e+06            1.103e+07 
   -2.0           0.3       100           0.72               300      3.915e+06        6.050e+07        2.085e+07           6.277e+07            1.906e+04        1.765e+08       5.624e+04           2.568e+05           1.979e+05           1.182e+04        1.179e+07         6.196e+06         1.131e+06          2.290e+06           5.641e+06           1.857e+06             2.955e+06            1.468e+07 
   -2.0           0.3      1000           0.72               100      2.313e+06        4.174e+07        1.428e+07           4.298e+07            1.283e+04        1.206e+08       3.786e+04           1.055e+05           1.233e+05           5.352e+03        6.735e+06         3.595e+06         4.541e+05          1.509e+06           3.719e+06           1.482e+06             2.386e+06            1.042e+07 
   -2.0           0.3      1000           0.72               300      3.259e+06        6.031e+07        2.044e+07           6.152e+07            1.866e+04        1.752e+08       5.507e+04           1.636e+05           1.909e+05           1.199e+04        1.159e+07         6.093e+06         1.131e+06          2.183e+06           5.377e+06           1.989e+06             3.202e+06            1.388e+07 
   -2.0           0.3       100           0.52               100      2.904e+06        4.187e+07        1.513e+07           4.555e+07            1.338e+04        1.216e+08       3.949e+04           1.729e+05           1.333e+05           5.338e+03        5.292e+06         2.869e+06         4.542e+05          1.661e+06           4.091e+06           1.402e+06             2.232e+06            8.273e+06 
   -2.0           0.3       100           0.52               300      4.055e+06        6.053e+07        2.164e+07           6.513e+07            1.923e+04        1.766e+08       5.676e+04           2.665e+05           2.054e+05           1.192e+04        9.052e+06         4.828e+06         1.131e+06          2.392e+06           5.894e+06           1.905e+06             3.032e+06            1.101e+07 
   -2.0           0.3      1000           0.52               100      2.396e+06        4.175e+07        1.482e+07           4.460e+07            1.295e+04        1.207e+08       3.821e+04           1.095e+05           1.280e+05           5.395e+03        5.204e+06         2.823e+06         4.545e+05          1.577e+06           3.884e+06           1.520e+06             2.447e+06            7.814e+06 
   -2.0           0.3      1000           0.52               300      3.376e+06        6.034e+07        2.121e+07           6.383e+07            1.884e+04        1.753e+08       5.559e+04           1.699e+05           1.981e+05           1.209e+04        8.901e+06         4.748e+06         1.132e+06          2.280e+06           5.617e+06           2.040e+06             3.284e+06            1.041e+07 
   -2.0           0.3       100           0.38               100      2.979e+06        4.188e+07        1.554e+07           4.679e+07            1.347e+04        1.216e+08       3.976e+04           1.776e+05           1.370e+05           5.369e+03        4.115e+06         2.259e+06         4.546e+05          1.714e+06           4.223e+06           1.427e+06             2.272e+06            6.215e+06 
   -2.0           0.3       100           0.38               300      4.158e+06        6.055e+07        2.222e+07           6.690e+07            1.936e+04        1.767e+08       5.714e+04           2.738e+05           2.110e+05           1.199e+04        6.979e+06         3.779e+06         1.132e+06          2.470e+06           6.084e+06           1.939e+06             3.086e+06            8.271e+06 
   -2.0           0.3      1000           0.38               100      2.457e+06        4.176e+07        1.522e+07           4.580e+07            1.304e+04        1.207e+08       3.847e+04           1.125e+05           1.315e+05           5.426e+03        4.046e+06         2.224e+06         4.549e+05          1.628e+06           4.010e+06           1.547e+06             2.491e+06            5.869e+06 
   -2.0           0.3      1000           0.38               300      3.462e+06        6.036e+07        2.178e+07           6.556e+07            1.896e+04        1.753e+08       5.596e+04           1.745e+05           2.035e+05           1.216e+04        6.862e+06         3.719e+06         1.132e+06          2.354e+06           5.800e+06           2.076e+06             3.343e+06            7.819e+06 
   -2.0           0.3       100           0.27               100      3.040e+06        4.189e+07        1.588e+07           4.780e+07            1.355e+04        1.217e+08       3.998e+04           1.815e+05           1.400e+05           5.394e+03        3.127e+06         1.728e+06         4.549e+05          1.759e+06           4.333e+06           1.447e+06             2.304e+06            4.515e+06 
   -2.0           0.3       100           0.27               300      4.244e+06        6.057e+07        2.271e+07           6.835e+07            1.947e+04        1.768e+08       5.746e+04           2.798e+05           2.156e+05           1.205e+04        5.257e+06         2.867e+06         1.132e+06          2.534e+06           6.244e+06           1.966e+06             3.129e+06            6.009e+06 
   -2.0           0.3      1000           0.27               100      2.508e+06        4.177e+07        1.555e+07           4.680e+07            1.311e+04        1.207e+08       3.868e+04           1.150e+05           1.344e+05           5.451e+03        3.076e+06         1.703e+06         4.551e+05          1.670e+06           4.115e+06           1.569e+06             2.526e+06            4.264e+06 
   -2.0           0.3      1000           0.27               300      3.533e+06        6.037e+07        2.225e+07           6.699e+07            1.907e+04        1.754e+08       5.627e+04           1.783e+05           2.080e+05           1.222e+04        5.169e+06         2.824e+06         1.132e+06          2.416e+06           5.951e+06           2.105e+06             3.390e+06            5.680e+06 
   -2.0           0.3       100           0.20               100      3.080e+06        4.190e+07        1.610e+07           4.847e+07            1.359e+04        1.217e+08       4.011e+04           1.841e+05           1.420e+05           5.410e+03        2.457e+06         1.361e+06         4.551e+05          1.789e+06           4.407e+06           1.460e+06             2.325e+06            3.393e+06 
   -2.0           0.3       100           0.20               300      4.300e+06        6.058e+07        2.303e+07           6.931e+07            1.954e+04        1.768e+08       5.766e+04           2.838e+05           2.187e+05           1.209e+04        4.103e+06         2.238e+06         1.133e+06          2.577e+06           6.349e+06           1.983e+06             3.157e+06            4.515e+06 
   -2.0           0.3      1000           0.20               100      2.541e+06        4.178e+07        1.577e+07           4.746e+07            1.315e+04        1.208e+08       3.881e+04           1.166e+05           1.363e+05           5.467e+03        2.418e+06         1.342e+06         4.553e+05          1.699e+06           4.184e+06           1.582e+06             2.548e+06            3.204e+06 
   -2.0           0.3       100           0.14               100      3.115e+06        4.190e+07        1.630e+07           4.906e+07            1.364e+04        1.217e+08       4.024e+04           1.864e+05           1.437e+05           5.424e+03        1.837e+06         1.025e+06         4.553e+05          1.815e+06           4.472e+06           1.471e+06             2.342e+06            2.405e+06 
   -2.0           0.3       100           0.14               300      4.349e+06        6.059e+07        2.331e+07           7.015e+07            1.960e+04        1.769e+08       5.783e+04           2.873e+05           2.214e+05           1.212e+04        3.041e+06         1.663e+06         1.133e+06          2.615e+06           6.443e+06           1.998e+06             3.181e+06            3.201e+06 
   -2.0           0.3      1000           0.14               100      2.570e+06        4.179e+07        1.596e+07           4.803e+07            1.319e+04        1.208e+08       3.893e+04           1.181e+05           1.379e+05           5.481e+03        1.810e+06         1.012e+06         4.555e+05          1.724e+06           4.246e+06           1.594e+06             2.567e+06            2.271e+06 
   -2.0           0.3      1000           0.14               300      3.621e+06        6.040e+07        2.284e+07           6.875e+07            1.919e+04        1.755e+08       5.664e+04           1.831e+05           2.135e+05           1.229e+04        2.995e+06         1.641e+06         1.133e+06          2.493e+06           6.141e+06           2.140e+06             3.445e+06            3.025e+06 
   -2.0           0.3       100           0.10               100      3.139e+06        4.191e+07        1.643e+07           4.946e+07            1.366e+04        1.217e+08       4.032e+04           1.879e+05           1.449e+05           5.433e+03        1.395e+06         7.868e+05         4.554e+05          1.833e+06           4.516e+06           1.479e+06             2.354e+06            1.732e+06 
   -2.0           0.3       100           0.10               300      4.382e+06        6.060e+07        2.350e+07           7.073e+07            1.964e+04        1.769e+08       5.795e+04           2.896e+05           2.232e+05           1.214e+04        2.284e+06         1.259e+06         1.133e+06          2.642e+06           6.507e+06           2.008e+06             3.197e+06            2.305e+06 
   -2.0           0.3      1000           0.10               100      2.590e+06        4.179e+07        1.609e+07           4.843e+07            1.322e+04        1.208e+08       3.901e+04           1.190e+05           1.391e+05           5.491e+03        1.376e+06         7.778e+05         4.556e+05          1.741e+06           4.288e+06           1.602e+06             2.580e+06            1.636e+06 
   -2.0           0.3      1000           0.10               300      3.648e+06        6.040e+07        2.303e+07           6.932e+07            1.923e+04        1.755e+08       5.675e+04           1.846e+05           2.153e+05           1.231e+04        2.251e+06         1.242e+06         1.133e+06          2.518e+06           6.203e+06           2.150e+06             3.462e+06            2.179e+06 
   -2.0           0.5       100           1.40               100      1.921e+06        4.114e+07        9.980e+06           3.004e+07            1.280e+04        1.196e+08       3.778e+04           1.473e+05           1.136e+05           5.104e+03        7.715e+06         4.245e+06         4.511e+05          1.118e+06           2.755e+06           3.106e+05             4.944e+05            1.321e+07 
   -2.0           0.5       100           1.40               300      2.685e+06        5.960e+07        1.427e+07           4.295e+07            1.843e+04        1.741e+08       5.439e+04           2.274e+05           1.752e+05           1.139e+04        1.325e+07         7.165e+06         1.125e+06          1.606e+06           3.957e+06           4.221e+05             6.719e+05            1.755e+07 
   -2.0           0.5      1000           1.40               100      1.584e+06        4.104e+07        9.776e+06           2.943e+07            1.239e+04        1.187e+08       3.656e+04           9.339e+04           1.091e+05           5.160e+03        7.584e+06         4.171e+06         4.514e+05          1.062e+06           2.617e+06           3.403e+05             5.480e+05            1.248e+07 
   -2.0           0.5      1000           1.40               300      2.235e+06        5.943e+07        1.399e+07           4.212e+07            1.805e+04        1.728e+08       5.326e+04           1.449e+05           1.690e+05           1.156e+04        1.302e+07         7.039e+06         1.125e+06          1.531e+06           3.773e+06           4.560e+05             7.342e+05            1.660e+07 
   -2.0           0.5       100           1.00               300      2.844e+06        5.963e+07        1.515e+07           4.560e+07            1.874e+04        1.742e+08       5.530e+04           2.431e+05           1.873e+05           1.157e+04        1.041e+07         5.731e+06         1.126e+06          1.718e+06           4.233e+06           4.493e+05             7.152e+05            1.336e+07 
   -2.0           0.5      1000           1.00               300      2.368e+06        5.946e+07        1.486e+07           4.472e+07            1.835e+04        1.729e+08       5.415e+04           1.550e+05           1.807e+05           1.174e+04        1.023e+07         5.635e+06         1.126e+06          1.638e+06           4.036e+06           4.853e+05             7.814e+05            1.264e+07 
   -2.0           0.5       100           0.72               100      2.116e+06        4.104e+07        1.104e+07           3.322e+07            1.314e+04        1.193e+08       3.877e+04           1.651e+05           1.273e+05           5.242e+03        4.831e+06         2.695e+06         4.515e+05          1.254e+06           3.089e+06           3.450e+05             5.493e+05            7.568e+06 
   -2.0           0.5       100           0.72               300      2.960e+06        5.948e+07        1.579e+07           4.752e+07            1.892e+04        1.738e+08       5.584e+04           2.548e+05           1.964e+05           1.170e+04        8.149e+06         4.515e+06         1.125e+06          1.801e+06           4.439e+06           4.690e+05             7.466e+05            1.006e+07 
   -2.0           0.5      1000           0.72               100      1.746e+06        4.094e+07        1.081e+07           3.254e+07            1.272e+04        1.185e+08       3.752e+04           1.047e+05           1.222e+05           5.299e+03        4.746e+06         2.654e+06         4.518e+05          1.191e+06           2.935e+06           3.780e+05             6.087e+05            7.150e+06 
   -2.0           0.5      1000           0.72               300      2.464e+06        5.931e+07        1.548e+07           4.659e+07            1.853e+04        1.725e+08       5.469e+04           1.625e+05           1.895e+05           1.187e+04        8.003e+06         4.443e+06         1.125e+06          1.718e+06           4.232e+06           5.065e+05             8.156e+05            9.511e+06 
   -2.0           0.5       100           0.52               100      2.184e+06        4.105e+07        1.141e+07           3.433e+07            1.326e+04        1.194e+08       3.912e+04           1.713e+05           1.321e+05           5.286e+03        3.816e+06         2.114e+06         4.518e+05          1.302e+06           3.208e+06           3.571e+05             5.685e+05            5.662e+06 
   -2.0           0.5       100           0.52               300      3.055e+06        5.950e+07        1.631e+07           4.910e+07            1.909e+04        1.739e+08       5.635e+04           2.645e+05           2.038e+05           1.180e+04        6.412e+06         3.520e+06         1.126e+06          1.871e+06           4.609e+06           4.854e+05             7.727e+05            7.524e+06 
   -2.0           0.5      1000           0.52               100      1.802e+06        4.095e+07        1.117e+07           3.363e+07            1.283e+04        1.185e+08       3.786e+04           1.086e+05           1.268e+05           5.343e+03        3.751e+06         2.083e+06         4.521e+05          1.237e+06           3.047e+06           3.913e+05             6.300e+05            5.350e+06 
   -2.0           0.5      1000           0.52               300      2.543e+06        5.933e+07        1.600e+07           4.815e+07            1.870e+04        1.725e+08       5.519e+04           1.686e+05           1.966e+05           1.197e+04        6.301e+06         3.466e+06         1.126e+06          1.784e+06           4.395e+06           5.242e+05             8.440e+05            7.115e+06 
   -2.0           0.5       100           0.38               100      2.234e+06        4.106e+07        1.168e+07           3.515e+07            1.334e+04        1.194e+08       3.938e+04           1.760e+05           1.357e+05           5.318e+03        3.004e+06         1.659e+06         4.521e+05          1.338e+06           3.297e+06           3.661e+05             5.828e+05            4.245e+06 
   -2.0           0.5       100           0.38               300      3.124e+06        5.951e+07        1.670e+07           5.028e+07            1.922e+04        1.739e+08       5.672e+04           2.716e+05           2.093e+05           1.188e+04        5.026e+06         2.741e+06         1.126e+06          1.922e+06           4.736e+06           4.976e+05             7.921e+05            5.640e+06 
   -2.0           0.5      1000           0.38               100      1.843e+06        4.096e+07        1.144e+07           3.444e+07            1.291e+04        1.185e+08       3.811e+04           1.116e+05           1.303e+05           5.375e+03        2.957e+06         1.636e+06         4.523e+05          1.271e+06           3.132e+06           4.011e+05             6.458e+05            4.010e+06 
   -2.0           0.5      1000           0.38               300      2.601e+06        5.934e+07        1.638e+07           4.930e+07            1.882e+04        1.726e+08       5.555e+04           1.732e+05           2.019e+05           1.204e+04        4.944e+06         2.701e+06         1.126e+06          1.833e+06           4.516e+06           5.373e+05             8.652e+05            5.334e+06 
