## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1       100           0.38               300      1.047e+06        3.274e+06        1.114e+07           3.353e+07            6.689e+04        9.679e+06       1.974e+05           1.074e+05           8.325e+04           7.724e+05        4.645e+05         5.088e+05         8.613e+04          3.935e+04           7.855e+04           2.913e+04             6.350e+04            3.241e+05 
   -1.0           0.1      1000           0.38               100      9.223e+05        1.714e+06        6.524e+06           1.964e+07            4.645e+04        5.002e+06       1.371e+05           3.465e+04           4.316e+04           5.060e+05        3.685e+05         4.129e+05         2.424e+04          2.825e+04           5.619e+04           5.866e+04             1.113e+05            2.319e+05 
   -1.0           0.1      1000           0.38               300      1.146e+06        3.232e+06        1.373e+07           4.131e+07            7.906e+04        9.424e+06       2.333e+05           7.515e+04           9.325e+04           7.652e+05        4.738e+05         5.261e+05         8.463e+04          5.763e+04           1.150e+05           9.499e+04             1.746e+05            4.840e+05 
   -1.0           0.1       100           0.27               100      8.331e+05        1.729e+06        5.091e+06           1.533e+07            3.841e+04        5.126e+06       1.134e+05           4.889e+04           3.793e+04           5.223e+05        3.280e+05         3.702e+05         2.489e+04          1.911e+04           3.790e+04           2.962e+04             6.179e+04            9.901e+04 
   -1.0           0.1       100           0.27               300      1.037e+06        3.252e+06        1.101e+07           3.315e+07            6.659e+04        9.621e+06       1.965e+05           1.075e+05           8.335e+04           7.732e+05        4.138e+05         4.615e+05         8.668e+04          3.809e+04           7.590e+04           2.793e+04             6.155e+04            2.181e+05 
   -1.0           0.1      1000           0.27               100      9.235e+05        1.701e+06        6.472e+06           1.948e+07            4.630e+04        4.968e+06       1.366e+05           3.472e+04           4.326e+04           5.070e+05        3.327e+05         3.800e+05         2.439e+04          2.759e+04           5.477e+04           5.687e+04             1.083e+05            1.582e+05 
   -1.0           0.1      1000           0.27               300      1.139e+06        3.209e+06        1.362e+07           4.100e+07            7.893e+04        9.362e+06       2.329e+05           7.538e+04           9.356e+04           7.661e+05        4.251e+05         4.821e+05         8.509e+04          5.596e+04           1.115e+05           9.175e+04             1.693e+05            3.281e+05 
   -1.0           0.1       100           0.20               100      8.333e+05        1.724e+06        5.054e+06           1.521e+07            3.828e+04        5.113e+06       1.130e+05           4.894e+04           3.796e+04           5.230e+05        3.002e+05         3.438e+05         2.502e+04          1.882e+04           3.727e+04           2.887e+04             6.058e+04            7.099e+04 
   -1.0           0.1       100           0.20               300      1.031e+06        3.243e+06        1.094e+07           3.293e+07            6.645e+04        9.598e+06       1.961e+05           1.077e+05           8.350e+04           7.737e+05        3.763e+05         4.265e+05         8.709e+04          3.735e+04           7.432e+04           2.717e+04             6.032e+04            1.560e+05 
   -1.0           0.1      1000           0.20               100      9.252e+05        1.696e+06        6.441e+06           1.939e+07            4.625e+04        4.954e+06       1.365e+05           3.479e+04           4.336e+04           5.077e+05        3.063e+05         3.555e+05         2.451e+04          2.716e+04           5.384e+04           5.565e+04             1.063e+05            1.140e+05 
   -1.0           0.1      1000           0.20               300      1.136e+06        3.199e+06        1.358e+07           4.086e+07            7.894e+04        9.336e+06       2.329e+05           7.563e+04           9.388e+04           7.667e+05        3.896e+05         4.497e+05         8.544e+04          5.503e+04           1.095e+05           8.995e+04             1.664e+05            2.362e+05 
   -1.0           0.1       100           0.14               100      8.324e+05        1.719e+06        5.013e+06           1.509e+07            3.815e+04        5.100e+06       1.126e+05           4.895e+04           3.798e+04           5.235e+05        2.722e+05         3.169e+05         2.513e+04          1.855e+04           3.671e+04           2.816e+04             5.942e+04            4.819e+04 
   -1.0           0.1       100           0.14               300      1.026e+06        3.233e+06        1.088e+07           3.276e+07            6.632e+04        9.571e+06       1.957e+05           1.079e+05           8.363e+04           7.742e+05        3.388e+05         3.912e+05         8.745e+04          3.677e+04           7.308e+04           2.660e+04             5.940e+04            1.060e+05 
   -1.0           0.1      1000           0.14               100      9.266e+05        1.690e+06        6.410e+06           1.930e+07            4.618e+04        4.938e+06       1.363e+05           3.485e+04           4.344e+04           5.083e+05        2.799e+05         3.305e+05         2.461e+04          2.677e+04           5.302e+04           5.459e+04             1.046e+05            7.779e+04 
   -1.0           0.1      1000           0.14               300      1.133e+06        3.188e+06        1.352e+07           4.070e+07            7.890e+04        9.307e+06       2.328e+05           7.581e+04           9.411e+04           7.671e+05        3.545e+05         4.173e+05         8.575e+04          5.412e+04           1.076e+05           8.815e+04             1.635e+05            1.608e+05 
   -1.0           0.1       100           0.10               100      8.350e+05        1.721e+06        5.003e+06           1.506e+07            3.814e+04        5.106e+06       1.126e+05           4.907e+04           3.807e+04           5.239e+05        2.501e+05         2.951e+05         2.524e+04          1.843e+04           3.643e+04           2.780e+04             5.885e+04            3.384e+04 
   -1.0           0.1       100           0.10               300      1.025e+06        3.236e+06        1.086e+07           3.268e+07            6.636e+04        9.585e+06       1.958e+05           1.082e+05           8.387e+04           7.745e+05        3.097e+05         3.633e+05         8.779e+04          3.636e+04           7.222e+04           2.621e+04             5.878e+04            7.418e+04 
   -1.0           0.1      1000           0.10               100      9.304e+05        1.691e+06        6.407e+06           1.928e+07            4.624e+04        4.944e+06       1.364e+05           3.496e+04           4.359e+04           5.087e+05        2.593e+05         3.104e+05         2.470e+04          2.658e+04           5.261e+04           5.407e+04             1.038e+05            5.478e+04 
   -1.0           0.1      1000           0.10               300      1.133e+06        3.191e+06        1.352e+07           4.068e+07            7.904e+04        9.318e+06       2.332e+05           7.609e+04           9.447e+04           7.675e+05        3.274e+05         3.918e+05         8.605e+04          5.362e+04           1.065e+05           8.719e+04             1.619e+05            1.129e+05 
   -1.0           0.3       100           1.40               100      2.536e+05        3.152e+05        1.649e+06           4.963e+06            1.493e+04        9.100e+05       4.405e+04           1.913e+04           1.479e+04           5.179e+05        3.478e+05         4.025e+05         1.406e+04          1.512e+04           3.300e+04           9.040e+03             1.935e+04            3.326e+05 
   -1.0           0.3       100           1.40               300      4.208e+05        6.158e+05        3.517e+06           1.059e+07            2.759e+04        1.777e+06       8.141e+04           4.273e+04           3.302e+04           7.734e+05        4.429e+05         5.064e+05         4.701e+04          3.274e+04           7.175e+04           9.544e+03             2.044e+04            6.803e+05 
   -1.0           0.3      1000           1.40               100      2.566e+05        3.138e+05        1.829e+06           5.505e+06            1.605e+04        8.977e+05       4.735e+04           1.294e+04           1.579e+04           5.011e+05        3.514e+05         4.060e+05         1.397e+04          1.917e+04           4.186e+04           1.465e+04             2.892e+04            4.196e+05 
   -1.0           0.3      1000           1.40               300      4.185e+05        6.143e+05        3.862e+06           1.163e+07            2.972e+04        1.757e+06       8.771e+04           2.879e+04           3.502e+04           7.633e+05        4.532e+05         5.158e+05         4.672e+04          4.104e+04           9.000e+04           2.266e+04             4.234e+04            8.346e+05 
   -1.0           0.3       100           1.00               100      2.492e+05        3.096e+05        1.628e+06           4.899e+06            1.501e+04        8.949e+05       4.430e+04           1.950e+04           1.508e+04           5.219e+05        3.206e+05         3.778e+05         1.399e+04          1.402e+04           3.045e+04           8.010e+03             1.770e+04            2.147e+05 
   -1.0           0.3       100           1.00               300      4.147e+05        6.049e+05        3.481e+06           1.048e+07            2.786e+04        1.748e+06       8.223e+04           4.366e+04           3.373e+04           7.772e+05        4.048e+05         4.741e+05         4.676e+04          3.029e+04           6.605e+04           8.480e+03             1.874e+04            4.398e+05 
   -1.0           0.3      1000           1.00               100      2.545e+05        3.077e+05        1.822e+06           5.484e+06            1.622e+04        8.811e+05       4.785e+04           1.323e+04           1.615e+04           5.050e+05        3.239e+05         3.818e+05         1.389e+04          1.812e+04           3.937e+04           1.332e+04             2.676e+04            2.771e+05 
   -1.0           0.3      1000           1.00               300      4.156e+05        6.026e+05        3.856e+06           1.161e+07            3.015e+04        1.725e+06       8.898e+04           2.951e+04           3.591e+04           7.670e+05        4.140e+05         4.839e+05         4.641e+04          3.874e+04           8.455e+04           2.068e+04             3.915e+04            5.506e+05 
   -1.0           0.3       100           0.72               100      2.455e+05        3.054e+05        1.608e+06           4.839e+06            1.506e+04        8.836e+05       4.444e+04           1.976e+04           1.528e+04           5.249e+05        2.981e+05         3.568e+05         1.394e+04          1.320e+04           2.858e+04           7.261e+03             1.649e+04            1.425e+05 
   -1.0           0.3       100           0.72               300      4.092e+05        5.968e+05        3.444e+06           1.037e+07            2.804e+04        1.726e+06       8.274e+04           4.432e+04           3.424e+04           7.799e+05        3.745e+05         4.474e+05         4.658e+04          2.842e+04           6.174e+04           7.673e+03             1.744e+04            2.917e+05 
   -1.0           0.3      1000           0.72               100      2.525e+05        3.032e+05        1.813e+06           5.456e+06            1.633e+04        8.688e+05       4.818e+04           1.344e+04           1.642e+04           5.079e+05        3.014e+05         3.615e+05         1.383e+04          1.731e+04           3.747e+04           1.232e+04             2.515e+04            1.871e+05 
   -1.0           0.3      1000           0.72               300      4.127e+05        5.938e+05        3.842e+06           1.156e+07            3.045e+04        1.701e+06       8.985e+04           3.004e+04           3.656e+04           7.697e+05        3.831e+05         4.578e+05         4.617e+04          3.696e+04           8.037e+04           1.919e+04             3.674e+04            3.717e+05 
   -1.0           0.3       100           0.52               100      2.425e+05        3.020e+05        1.590e+06           4.787e+06            1.508e+04        8.746e+05       4.449e+04           1.994e+04           1.541e+04           5.270e+05        2.791e+05         3.386e+05         1.391e+04          1.261e+04           2.722e+04           6.726e+03             1.562e+04            9.650e+04 
   -1.0           0.3       100           0.52               300      4.048e+05        5.903e+05        3.412e+06           1.027e+07            2.815e+04        1.709e+06       8.306e+04           4.480e+04           3.460e+04           7.819e+05        3.497e+05         4.247e+05         4.644e+04          2.707e+04           5.865e+04           7.124e+03             1.655e+04            1.978e+05 
   -1.0           0.3      1000           0.52               100      2.507e+05        2.996e+05        1.802e+06           5.425e+06            1.639e+04        8.590e+05       4.837e+04           1.359e+04           1.661e+04           5.100e+05        2.827e+05         3.440e+05         1.378e+04          1.670e+04           3.604e+04           1.157e+04             2.393e+04            1.284e+05 
   -1.0           0.3      1000           0.52               300      4.101e+05        5.869e+05        3.825e+06           1.151e+07            3.064e+04        1.682e+06       9.042e+04           3.041e+04           3.702e+04           7.716e+05        3.582e+05         4.360e+05         4.598e+04          3.560e+04           7.719e+04           1.807e+04             3.491e+04            2.550e+05 
   -1.0           0.3       100           0.38               100      2.400e+05        2.995e+05        1.576e+06           4.742e+06            1.508e+04        8.679e+05       4.450e+04           2.007e+04           1.551e+04           5.285e+05        2.634e+05         3.232e+05         1.388e+04          1.217e+04           2.622e+04           6.333e+03             1.498e+04            6.710e+04 
   -1.0           0.3       100           0.38               300      4.013e+05        5.855e+05        3.385e+06           1.019e+07            2.821e+04        1.696e+06       8.325e+04           4.513e+04           3.485e+04           7.833e+05        3.297e+05         4.058e+05         4.633e+04          2.609e+04           5.640e+04           6.718e+03             1.589e+04            1.377e+05 
   -1.0           0.3      1000           0.38               100      2.492e+05        2.970e+05        1.794e+06           5.399e+06            1.643e+04        8.518e+05       4.849e+04           1.370e+04           1.674e+04           5.115e+05        2.674e+05         3.293e+05         1.374e+04          1.625e+04           3.501e+04           1.104e+04             2.304e+04            9.029e+04 
   -1.0           0.3      1000           0.38               300      4.079e+05        5.818e+05        3.809e+06           1.147e+07            3.077e+04        1.668e+06       9.081e+04           3.068e+04           3.735e+04           7.730e+05        3.385e+05         4.180e+05         4.584e+04          3.460e+04           7.488e+04           1.725e+04             3.358e+04            1.792e+05 
   -1.0           0.3       100           0.27               100      2.381e+05        2.975e+05        1.563e+06           4.706e+06            1.508e+04        8.623e+05       4.450e+04           2.016e+04           1.558e+04           5.298e+05        2.487e+05         3.085e+05         1.386e+04          1.184e+04           2.545e+04           6.035e+03             1.449e+04            4.579e+04 
   -1.0           0.3       100           0.27               300      3.984e+05        5.815e+05        3.362e+06           1.012e+07            2.826e+04        1.685e+06       8.338e+04           4.538e+04           3.505e+04           7.844e+05        3.115e+05         3.880e+05         4.624e+04          2.530e+04           5.460e+04           6.408e+03             1.538e+04            9.402e+04 
   -1.0           0.3      1000           0.27               100      2.479e+05        2.948e+05        1.785e+06           5.374e+06            1.646e+04        8.457e+05       4.856e+04           1.378e+04           1.684e+04           5.127e+05        2.532e+05         3.156e+05         1.371e+04          1.588e+04           3.417e+04           1.060e+04             2.233e+04            6.211e+04 
   -1.0           0.3      1000           0.27               300      4.060e+05        5.775e+05        3.794e+06           1.142e+07            3.087e+04        1.657e+06       9.109e+04           3.089e+04           3.761e+04           7.742e+05        3.207e+05         4.013e+05         4.572e+04          3.379e+04           7.301e+04           1.660e+04             3.251e+04            1.232e+05 
   -1.0           0.3       100           0.20               100      2.368e+05        2.963e+05        1.556e+06           4.683e+06            1.509e+04        8.592e+05       4.452e+04           2.023e+04           1.563e+04           5.305e+05        2.375e+05         2.975e+05         1.384e+04          1.162e+04           2.497e+04           5.840e+03             1.417e+04            3.305e+04 
   -1.0           0.3       100           0.20               300      3.965e+05        5.793e+05        3.347e+06           1.007e+07            2.829e+04        1.679e+06       8.349e+04           4.556e+04           3.519e+04           7.851e+05        2.978e+05         3.748e+05         4.620e+04          2.479e+04           5.346e+04           6.207e+03             1.505e+04            6.783e+04 
   -1.0           0.3      1000           0.20               100      2.471e+05        2.935e+05        1.781e+06           5.360e+06            1.648e+04        8.423e+05       4.864e+04           1.384e+04           1.691e+04           5.135e+05        2.425e+05         3.058e+05         1.369e+04          1.566e+04           3.365e+04           1.033e+04             2.188e+04            4.505e+04 
   -1.0           0.3      1000           0.20               300      4.049e+05        5.751e+05        3.786e+06           1.140e+07            3.094e+04        1.650e+06       9.131e+04           3.104e+04           3.779e+04           7.749e+05        3.075e+05         3.892e+05         4.565e+04          3.327e+04           7.181e+04           1.618e+04             3.182e+04            8.938e+04 
   -1.0           0.3       100           0.14               100      2.357e+05        2.950e+05        1.549e+06           4.662e+06            1.508e+04        8.557e+05       4.451e+04           2.028e+04           1.567e+04           5.312e+05        2.260e+05         2.870e+05         1.383e+04          1.145e+04           2.457e+04           5.686e+03             1.391e+04            2.262e+04 
   -1.0           0.3       100           0.14               300      3.948e+05        5.769e+05        3.333e+06           1.003e+07            2.831e+04        1.672e+06       8.356e+04           4.570e+04           3.530e+04           7.858e+05        2.839e+05         3.619e+05         4.614e+04          2.438e+04           5.251e+04           6.029e+03             1.475e+04            4.642e+04 
   -1.0           0.3      1000           0.14               100      2.463e+05        2.922e+05        1.775e+06           5.344e+06            1.649e+04        8.387e+05       4.867e+04           1.388e+04           1.696e+04           5.142e+05        2.317e+05         2.960e+05         1.367e+04          1.545e+04           3.318e+04           1.009e+04             2.149e+04            3.095e+04 
   -1.0           0.3      1000           0.14               300      4.037e+05        5.726e+05        3.776e+06           1.137e+07            3.099e+04        1.643e+06       9.145e+04           3.115e+04           3.793e+04           7.755e+05        2.943e+05         3.770e+05         4.557e+04          3.281e+04           7.076e+04           1.582e+04             3.122e+04            6.139e+04 
   -1.0           0.3       100           0.10               100      2.349e+05        2.942e+05        1.544e+06           4.646e+06            1.508e+04        8.535e+05       4.450e+04           2.031e+04           1.570e+04           5.317e+05        2.168e+05         2.768e+05         1.382e+04          1.132e+04           2.428e+04           5.571e+03             1.372e+04            1.589e+04 
   -1.0           0.3       100           0.10               300      3.935e+05        5.753e+05        3.322e+06           1.000e+07            2.833e+04        1.668e+06       8.359e+04           4.579e+04           3.536e+04           7.862e+05        2.729e+05         3.496e+05         4.611e+04          2.407e+04           5.182e+04           5.909e+03             1.455e+04            3.261e+04 
   -1.0           0.3      1000           0.10               100      2.458e+05        2.913e+05        1.772e+06           5.333e+06            1.650e+04        8.363e+05       4.869e+04           1.391e+04           1.700e+04           5.146e+05        2.233e+05         2.864e+05         1.366e+04          1.532e+04           3.287e+04           9.932e+03             2.122e+04            2.182e+04 
   -1.0           0.3      1000           0.10               300      4.029e+05        5.709e+05        3.769e+06           1.134e+07            3.102e+04        1.639e+06       9.155e+04           3.123e+04           3.803e+04           7.759e+05        2.841e+05         3.652e+05         4.552e+04          3.250e+04           7.006e+04           1.557e+04             3.082e+04            4.328e+04 
   -1.0           0.5       100           1.40               100      1.325e+05        1.193e+05        7.545e+05           2.271e+06            8.819e+03        3.409e+05       2.602e+04           1.180e+04           9.107e+03           5.174e+05        2.878e+05         3.503e+05         9.681e+03          1.397e+04           3.206e+04           2.193e+03             4.727e+03            2.177e+05 
   -1.0           0.5       100           1.40               300      2.277e+05        2.368e+05        1.612e+06           4.854e+06            1.701e+04        6.765e+05       5.019e+04           2.658e+04           2.050e+04           7.731e+05        3.708e+05         4.459e+05         3.157e+04          3.071e+04           7.078e+04           2.356e+03             4.991e+03            4.232e+05 
   -1.0           0.5      1000           1.40               100      1.284e+05        1.194e+05        8.006e+05           2.410e+06            9.137e+03        3.388e+05       2.696e+04           7.896e+03           9.519e+03           5.002e+05        2.910e+05         3.535e+05         9.657e+03          1.607e+04           3.689e+04           3.219e+03             6.461e+03            2.492e+05 
   -1.0           0.5      1000           1.40               300      2.181e+05        2.375e+05        1.700e+06           5.117e+06            1.771e+04        6.741e+05       5.226e+04           1.776e+04           2.135e+04           7.625e+05        3.774e+05         4.522e+05         3.148e+04          3.484e+04           8.031e+04           4.772e+03             9.003e+03            4.751e+05 
   -1.0           0.5       100           1.00               100      1.305e+05        1.167e+05        7.534e+05           2.268e+06            8.935e+03        3.339e+05       2.637e+04           1.210e+04           9.338e+03           5.219e+05        2.719e+05         3.356e+05         9.567e+03          1.345e+04           3.078e+04           2.045e+03             4.527e+03            1.469e+05 
   -1.0           0.5       100           1.00               300      2.252e+05        2.316e+05        1.614e+06           4.859e+06            1.729e+04        6.624e+05       5.103e+04           2.730e+04           2.106e+04           7.777e+05        3.478e+05         4.265e+05         3.117e+04          2.970e+04           6.826e+04           2.204e+03             4.785e+03            2.864e+05 
   -1.0           0.5      1000           1.00               100      1.274e+05        1.167e+05        8.040e+05           2.420e+06            9.290e+03        3.313e+05       2.741e+04           8.114e+03           9.787e+03           5.045e+05        2.750e+05         3.391e+05         9.539e+03          1.569e+04           3.592e+04           3.061e+03             6.242e+03            1.708e+05 
   -1.0           0.5      1000           1.00               300      2.170e+05        2.321e+05        1.711e+06           5.149e+06            1.806e+04        6.590e+05       5.331e+04           1.829e+04           2.198e+04           7.668e+05        3.540e+05         4.331e+05         3.107e+04          3.415e+04           7.851e+04           4.552e+03             8.685e+03            3.260e+05 
   -1.0           0.5       100           0.72               100      1.288e+05        1.149e+05        7.510e+05           2.261e+06            9.012e+03        3.287e+05       2.659e+04           1.231e+04           9.503e+03           5.251e+05        2.587e+05         3.232e+05         9.479e+03          1.303e+04           2.976e+04           1.933e+03             4.375e+03            1.010e+05 
   -1.0           0.5       100           0.72               300      2.228e+05        2.279e+05        1.612e+06           4.853e+06            1.749e+04        6.521e+05       5.161e+04           2.783e+04           2.146e+04           7.809e+05        3.295e+05         4.106e+05         3.087e+04          2.885e+04           6.618e+04           2.087e+03             4.626e+03            1.972e+05 
   -1.0           0.5      1000           0.72               100      1.264e+05        1.147e+05        8.050e+05           2.423e+06            9.396e+03        3.259e+05       2.773e+04           8.273e+03           9.982e+03           5.077e+05        2.618e+05         3.271e+05         9.448e+03          1.537e+04           3.511e+04           2.937e+03             6.068e+03            1.188e+05 
   -1.0           0.5      1000           0.72               300      2.157e+05        2.282e+05        1.716e+06           5.164e+06            1.831e+04        6.481e+05       5.404e+04           1.867e+04           2.245e+04           7.699e+05        3.356e+05         4.175e+05         3.075e+04          3.354e+04           7.697e+04           4.376e+03             8.430e+03            2.269e+05 
   -1.0           0.5       100           0.52               100      1.273e+05        1.134e+05        7.477e+05           2.251e+06            9.056e+03        3.246e+05       2.672e+04           1.246e+04           9.616e+03           5.275e+05        2.474e+05         3.134e+05         9.409e+03          1.270e+04           2.895e+04           1.848e+03             4.257e+03            7.023e+04 
   -1.0           0.5       100           0.52               300      2.206e+05        2.249e+05        1.607e+06           4.839e+06            1.761e+04        6.439e+05       5.197e+04           2.819e+04           2.174e+04           7.833e+05        3.146e+05         3.978e+05         3.062e+04          2.817e+04           6.453e+04           1.997e+03             4.502e+03            1.374e+05 
   -1.0           0.5      1000           0.52               100      1.254e+05        1.131e+05        8.042e+05           2.421e+06            9.462e+03        3.215e+05       2.792e+04           8.382e+03           1.012e+04           5.100e+05        2.506e+05         3.177e+05         9.374e+03          1.510e+04           3.444e+04           2.838e+03             5.927e+03            8.334e+04 
   -1.0           0.5      1000           0.52               300      2.144e+05        2.250e+05        1.716e+06           5.165e+06            1.848e+04        6.393e+05       5.453e+04           1.893e+04           2.277e+04           7.722e+05        3.205e+05         4.052e+05         3.049e+04          3.303e+04           7.569e+04           4.237e+03             8.225e+03            1.594e+05 
   -1.0           0.5       100           0.38               100      1.260e+05        1.122e+05        7.444e+05           2.241e+06            9.080e+03        3.215e+05       2.680e+04           1.256e+04           9.690e+03           5.292e+05        2.381e+05         3.048e+05         9.354e+03          1.244e+04           2.834e+04           1.784e+03             4.169e+03            4.984e+04 
   -1.0           0.5       100           0.38               300      2.189e+05        2.227e+05        1.602e+06           4.823e+06            1.768e+04        6.376e+05       5.219e+04           2.843e+04           2.192e+04           7.850e+05        3.026e+05         3.864e+05         3.043e+04          2.765e+04           6.327e+04           1.931e+03             4.410e+03            9.759e+04 
   -1.0           0.5      1000           0.38               100      1.246e+05        1.119e+05        8.028e+05           2.416e+06            9.502e+03        3.181e+05       2.804e+04           8.456e+03           1.021e+04           5.116e+05        2.415e+05         3.094e+05         9.317e+03          1.489e+04           3.393e+04           2.764e+03             5.822e+03            5.956e+04 
   -1.0           0.5      1000           0.38               300      2.132e+05        2.226e+05        1.715e+06           5.161e+06            1.858e+04        6.326e+05       5.484e+04           1.912e+04           2.299e+04           7.739e+05        3.086e+05         3.941e+05         3.029e+04          3.263e+04           7.468e+04           4.132e+03             8.070e+03            1.140e+05 
   -1.0           0.5       100           0.27               100      1.249e+05        1.112e+05        7.409e+05           2.230e+06            9.090e+03        3.186e+05       2.683e+04           1.262e+04           9.740e+03           5.306e+05        2.300e+05         2.951e+05         9.304e+03          1.223e+04           2.784e+04           1.732e+03             4.095e+03            3.454e+04 
   -1.0           0.5       100           0.27               300      2.172e+05        2.206e+05        1.596e+06           4.804e+06            1.773e+04        6.319e+05       5.232e+04           2.860e+04           2.205e+04           7.864e+05        2.921e+05         3.739e+05         3.026e+04          2.722e+04           6.222e+04           1.876e+03             4.333e+03            6.770e+04 
