## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1      1000           0.27               300      4.938e+06        1.584e+07        6.609e+07           1.989e+08            6.470e+04        4.505e+07       1.909e+05           1.378e+05           1.639e+05           6.607e+05        2.495e+06         1.441e+06         1.264e+06          2.281e+06           5.007e+06           1.442e+06             2.349e+06            4.993e+06 
   -1.0           0.1       100           0.20               100      4.071e+06        9.126e+06        3.250e+07           9.784e+07            5.063e+04        2.616e+07       1.494e+05           1.112e+05           8.595e+04           3.847e+05        7.563e+05         5.269e+05         3.397e+05          9.383e+05           2.044e+06           4.896e+05             7.995e+05            2.151e+06 
   -1.0           0.1       100           0.20               300      5.772e+06        1.571e+07        6.424e+07           1.934e+08            7.226e+04        4.495e+07       2.132e+05           2.131e+05           1.646e+05           6.570e+05        1.836e+06         1.127e+06         1.267e+06          2.172e+06           4.762e+06           9.729e+05             1.569e+06            3.546e+06 
   -1.0           0.1      1000           0.20               100      3.485e+06        9.190e+06        3.417e+07           1.029e+08            4.381e+04        2.616e+07       1.293e+05           7.267e+04           8.679e+04           3.849e+05        7.924e+05         5.469e+05         3.397e+05          1.013e+06           2.206e+06           8.840e+05             1.448e+06            2.290e+06 
   -1.0           0.1      1000           0.20               300      4.979e+06        1.585e+07        6.686e+07           2.012e+08            6.510e+04        4.507e+07       1.921e+05           1.394e+05           1.659e+05           6.612e+05        1.928e+06         1.174e+06         1.265e+06          2.311e+06           5.068e+06           1.456e+06             2.370e+06            3.709e+06 
   -1.0           0.1       100           0.14               100      4.091e+06        9.132e+06        3.275e+07           9.859e+07            5.084e+04        2.618e+07       1.500e+05           1.123e+05           8.679e+04           3.851e+05        6.089e+05         4.548e+05         3.404e+05          9.439e+05           2.054e+06           4.903e+05             8.007e+05            1.502e+06 
   -1.0           0.1       100           0.14               300      5.807e+06        1.572e+07        6.484e+07           1.952e+08            7.261e+04        4.498e+07       2.143e+05           2.153e+05           1.662e+05           6.574e+05        1.377e+06         9.098e+05         1.268e+06          2.194e+06           4.806e+06           9.801e+05             1.580e+06            2.485e+06 
   -1.0           0.1      1000           0.14               100      3.508e+06        9.195e+06        3.446e+07           1.037e+08            4.401e+04        2.618e+07       1.299e+05           7.341e+04           8.767e+04           3.853e+05        6.357e+05         4.710e+05         3.403e+05          1.021e+06           2.220e+06           8.882e+05             1.455e+06            1.601e+06 
   -1.0           0.1      1000           0.14               300      5.015e+06        1.586e+07        6.753e+07           2.033e+08            6.545e+04        4.509e+07       1.931e+05           1.409e+05           1.676e+05           6.617e+05        1.444e+06         9.458e+05         1.266e+06          2.338e+06           5.122e+06           1.467e+06             2.390e+06            2.602e+06 
   -1.0           0.1       100           0.10               100      4.106e+06        9.135e+06        3.292e+07           9.910e+07            5.098e+04        2.619e+07       1.505e+05           1.131e+05           8.736e+04           3.854e+05        5.095e+05         4.073e+05         3.408e+05          9.476e+05           2.060e+06           4.908e+05             8.016e+05            1.071e+06 
   -1.0           0.1       100           0.10               300      5.831e+06        1.572e+07        6.525e+07           1.964e+08            7.285e+04        4.500e+07       2.150e+05           2.168e+05           1.674e+05           6.576e+05        1.075e+06         7.712e+05         1.269e+06          2.209e+06           4.836e+06           9.852e+05             1.588e+06            1.777e+06 
   -1.0           0.1      1000           0.10               100      3.524e+06        9.198e+06        3.466e+07           1.043e+08            4.414e+04        2.619e+07       1.303e+05           7.391e+04           8.827e+04           3.857e+05        5.303e+05         4.213e+05         3.408e+05          1.026e+06           2.230e+06           8.910e+05             1.460e+06            1.142e+06 
   -1.0           0.1      1000           0.10               300      5.040e+06        1.586e+07        6.799e+07           2.047e+08            6.569e+04        4.511e+07       1.939e+05           1.419e+05           1.688e+05           6.621e+05        1.124e+06         8.000e+05         1.267e+06          2.357e+06           5.160e+06           1.476e+06             2.403e+06            1.862e+06 
   -1.0           0.3       100           1.40               100      1.364e+06        2.860e+06        1.008e+07           3.033e+07            1.764e+04        8.124e+06       5.207e+04           4.561e+04           3.523e+04           3.706e+05        1.191e+06         7.317e+05         2.286e+05          4.464e+05           1.031e+06           1.248e+05             2.056e+05            5.696e+06 
   -1.0           0.3       100           1.40               300      2.102e+06        5.114e+06        1.954e+07           5.881e+07            2.801e+04        1.454e+07       8.265e+04           8.925e+04           6.888e+04           6.354e+05        2.989e+06         1.633e+06         8.518e+05          9.503e+05           2.208e+06           2.333e+05             3.784e+05            8.852e+06 
   -1.0           0.3      1000           1.40               100      1.180e+06        2.894e+06        1.029e+07           3.097e+07            1.607e+04        8.175e+06       4.743e+04           2.968e+04           3.525e+04           3.706e+05        1.211e+06         7.419e+05         2.287e+05          4.544e+05           1.050e+06           2.002e+05             3.302e+05            5.772e+06 
   -1.0           0.3      1000           1.40               300      1.822e+06        5.181e+06        1.985e+07           5.976e+07            2.618e+04        1.465e+07       7.726e+04           5.816e+04           6.889e+04           6.378e+05        3.030e+06         1.654e+06         8.512e+05          9.599e+05           2.230e+06           3.199e+05             5.233e+05            8.889e+06 
   -1.0           0.3       100           1.00               100      1.396e+06        2.808e+06        1.049e+07           3.158e+07            1.793e+04        7.977e+06       5.290e+04           4.781e+04           3.692e+04           3.736e+05        9.483e+05         6.196e+05         2.274e+05          4.683e+05           1.079e+06           1.241e+05             2.047e+05            4.144e+06 
   -1.0           0.3       100           1.00               300      2.160e+06        5.019e+06        2.045e+07           6.154e+07            2.856e+04        1.427e+07       8.427e+04           9.368e+04           7.230e+04           6.385e+05        2.276e+06         1.310e+06         8.463e+05          1.010e+06           2.340e+06           2.362e+05             3.831e+05            6.508e+06 
   -1.0           0.3      1000           1.00               100      1.214e+06        2.840e+06        1.073e+07           3.229e+07            1.637e+04        8.023e+06       4.830e+04           3.114e+04           3.698e+04           3.735e+05        9.650e+05         6.283e+05         2.274e+05          4.782e+05           1.101e+06           2.018e+05             3.328e+05            4.210e+06 
   -1.0           0.3      1000           1.00               300      1.880e+06        5.082e+06        2.080e+07           6.261e+07            2.675e+04        1.438e+07       7.895e+04           6.110e+04           7.236e+04           6.411e+05        2.311e+06         1.327e+06         8.457e+05          1.023e+06           2.370e+06           3.257e+05             5.328e+05            6.549e+06 
   -1.0           0.3       100           0.72               100      1.414e+06        2.756e+06        1.076e+07           3.239e+07            1.806e+04        7.832e+06       5.329e+04           4.933e+04           3.809e+04           3.758e+05        7.649e+05         5.369e+05         2.261e+05          4.842e+05           1.113e+06           1.230e+05             2.029e+05            3.012e+06 
   -1.0           0.3       100           0.72               300      2.194e+06        4.925e+06        2.106e+07           6.340e+07            2.886e+04        1.401e+07       8.516e+04           9.680e+04           7.470e+04           6.408e+05        1.741e+06         1.071e+06         8.405e+05          1.056e+06           2.442e+06           2.374e+05             3.851e+05            4.773e+06 
   -1.0           0.3      1000           0.72               100      1.234e+06        2.786e+06        1.102e+07           3.316e+07            1.652e+04        7.873e+06       4.875e+04           3.216e+04           3.819e+04           3.757e+05        7.783e+05         5.442e+05         2.261e+05          4.956e+05           1.139e+06           2.019e+05             3.330e+05            3.067e+06 
   -1.0           0.3      1000           0.72               300      1.916e+06        4.986e+06        2.145e+07           6.457e+07            2.709e+04        1.411e+07       7.994e+04           6.318e+04           7.481e+04           6.435e+05        1.769e+06         1.086e+06         8.398e+05          1.072e+06           2.477e+06           3.287e+05             5.375e+05            4.811e+06 
   -1.0           0.3       100           0.52               100      1.436e+06        2.741e+06        1.105e+07           3.325e+07            1.829e+04        7.789e+06       5.398e+04           5.079e+04           3.921e+04           3.776e+05        6.339e+05         4.802e+05         2.258e+05          4.995e+05           1.146e+06           1.226e+05             2.023e+05            2.204e+06 
   -1.0           0.3       100           0.52               300      2.232e+06        4.896e+06        2.170e+07           6.531e+07            2.928e+04        1.393e+07       8.642e+04           9.973e+04           7.696e+04           6.430e+05        1.361e+06         9.094e+05         8.388e+05          1.100e+06           2.538e+06           2.395e+05             3.885e+05            3.519e+06 
   -1.0           0.3      1000           0.52               100      1.257e+06        2.770e+06        1.132e+07           3.408e+07            1.675e+04        7.828e+06       4.944e+04           3.312e+04           3.933e+04           3.775e+05        6.447e+05         4.865e+05         2.257e+05          5.123e+05           1.175e+06           2.029e+05             3.347e+05            2.248e+06 
   -1.0           0.3      1000           0.52               300      1.954e+06        4.955e+06        2.211e+07           6.656e+07            2.752e+04        1.402e+07       8.121e+04           6.512e+04           7.710e+04           6.459e+05        1.383e+06         9.216e+05         8.380e+05          1.118e+06           2.580e+06           3.326e+05             5.440e+05            3.552e+06 
   -1.0           0.3       100           0.38               100      1.442e+06        2.707e+06        1.118e+07           3.364e+07            1.832e+04        7.694e+06       5.407e+04           5.157e+04           3.982e+04           3.788e+05        5.399e+05         4.406e+05         2.249e+05          5.084e+05           1.165e+06           1.215e+05             2.006e+05            1.616e+06 
   -1.0           0.3       100           0.38               300      2.246e+06        4.835e+06        2.201e+07           6.626e+07            2.939e+04        1.375e+07       8.674e+04           1.013e+05           7.820e+04           6.444e+05        1.087e+06         8.035e+05         8.349e+05          1.127e+06           2.599e+06           2.396e+05             3.888e+05            2.595e+06 
   -1.0           0.3      1000           0.38               100      1.266e+06        2.735e+06        1.146e+07           3.450e+07            1.680e+04        7.730e+06       4.958e+04           3.364e+04           3.995e+04           3.787e+05        5.485e+05         4.463e+05         2.248e+05          5.222e+05           1.196e+06           2.023e+05             3.338e+05            1.651e+06 
   -1.0           0.3      1000           0.38               300      1.970e+06        4.892e+06        2.245e+07           6.757e+07            2.765e+04        1.384e+07       8.161e+04           6.620e+04           7.838e+04           6.474e+05        1.104e+06         8.139e+05         8.340e+05          1.147e+06           2.644e+06           3.335e+05             5.453e+05            2.621e+06 
   -1.0           0.3       100           0.27               100      1.452e+06        2.691e+06        1.132e+07           3.408e+07            1.842e+04        7.650e+06       5.434e+04           5.235e+04           4.042e+04           3.798e+05        4.708e+05         4.101e+05         2.244e+05          5.171e+05           1.183e+06           1.209e+05             1.997e+05            1.155e+06 
   -1.0           0.3       100           0.27               300      2.264e+06        4.805e+06        2.235e+07           6.728e+07            2.958e+04        1.367e+07       8.730e+04           1.029e+05           7.943e+04           6.457e+05        8.853e+05         7.341e+05         8.329e+05          1.154e+06           2.658e+06           2.404e+05             3.900e+05            1.863e+06 
   -1.0           0.3      1000           0.27               100      1.276e+06        2.719e+06        1.162e+07           3.497e+07            1.690e+04        7.683e+06       4.988e+04           3.416e+04           4.057e+04           3.797e+05        4.776e+05         4.157e+05         2.243e+05          5.318e+05           1.217e+06           2.024e+05             3.339e+05            1.181e+06 
   -1.0           0.3      1000           0.27               300      1.988e+06        4.861e+06        2.280e+07           6.864e+07            2.785e+04        1.376e+07       8.219e+04           6.726e+04           7.963e+04           6.489e+05        8.993e+05         7.438e+05         8.320e+05          1.176e+06           2.707e+06           3.350e+05             5.479e+05            1.884e+06 
   -1.0           0.3       100           0.20               100      1.455e+06        2.675e+06        1.139e+07           3.429e+07            1.844e+04        7.603e+06       5.441e+04           5.278e+04           4.075e+04           3.804e+05        4.296e+05         3.888e+05         2.240e+05          5.221e+05           1.194e+06           1.203e+05             1.987e+05            8.573e+05 
   -1.0           0.3       100           0.20               300      2.271e+06        4.775e+06        2.253e+07           6.782e+07            2.965e+04        1.358e+07       8.750e+04           1.038e+05           8.011e+04           6.466e+05        7.713e+05         6.888e+05         8.309e+05          1.171e+06           2.694e+06           2.405e+05             3.902e+05            1.388e+06 
   -1.0           0.3      1000           0.20               100      1.281e+06        2.702e+06        1.170e+07           3.521e+07            1.693e+04        7.636e+06       4.997e+04           3.445e+04           4.091e+04           3.804e+05        4.357e+05         3.947e+05         2.238e+05          5.375e+05           1.229e+06           2.020e+05             3.333e+05            8.770e+05 
   -1.0           0.3      1000           0.20               300      1.997e+06        4.830e+06        2.300e+07           6.922e+07            2.793e+04        1.367e+07       8.242e+04           6.786e+04           8.033e+04           6.498e+05        7.825e+05         6.984e+05         8.299e+05          1.193e+06           2.746e+06           3.355e+05             5.487e+05            1.404e+06 
   -1.0           0.3       100           0.14               100      1.465e+06        2.676e+06        1.151e+07           3.465e+07            1.855e+04        7.606e+06       5.475e+04           5.336e+04           4.119e+04           3.811e+05        3.962e+05         3.649e+05         2.240e+05          5.287e+05           1.208e+06           1.202e+05             1.986e+05            6.038e+05 
   -1.0           0.3       100           0.14               300      2.287e+06        4.775e+06        2.280e+07           6.862e+07            2.984e+04        1.359e+07       8.806e+04           1.050e+05           8.101e+04           6.476e+05        6.924e+05         6.372e+05         8.310e+05          1.190e+06           2.737e+06           2.415e+05             3.917e+05            9.803e+05 
   -1.0           0.3      1000           0.14               100      1.290e+06        2.702e+06        1.183e+07           3.560e+07            1.704e+04        7.638e+06       5.029e+04           3.484e+04           4.137e+04           3.810e+05        4.020e+05         3.709e+05         2.239e+05          5.446e+05           1.245e+06           2.025e+05             3.342e+05            6.180e+05 
   -1.0           0.3      1000           0.14               300      2.013e+06        4.830e+06        2.328e+07           7.006e+07            2.812e+04        1.367e+07       8.299e+04           6.863e+04           8.125e+04           6.508e+05        7.021e+05         6.465e+05         8.300e+05          1.214e+06           2.792e+06           3.373e+05             5.515e+05            9.923e+05 
   -1.0           0.3       100           0.10               100      1.463e+06        2.659e+06        1.153e+07           3.471e+07            1.852e+04        7.559e+06       5.465e+04           5.351e+04           4.132e+04           3.814e+05        3.717e+05         3.420e+05         2.235e+05          5.309e+05           1.213e+06           1.196e+05             1.976e+05            4.309e+05 
   -1.0           0.3       100           0.10               300      2.287e+06        4.745e+06        2.286e+07           6.880e+07            2.982e+04        1.350e+07       8.800e+04           1.053e+05           8.127e+04           6.480e+05        6.401e+05         5.881e+05         8.289e+05          1.198e+06           2.755e+06           2.411e+05             3.912e+05            7.013e+05 
   -1.0           0.3      1000           0.10               100      1.290e+06        2.685e+06        1.185e+07           3.566e+07            1.702e+04        7.590e+06       5.023e+04           3.495e+04           4.150e+04           3.814e+05        3.777e+05         3.480e+05         2.234e+05          5.472e+05           1.250e+06           2.019e+05             3.332e+05            4.413e+05 
   -1.0           0.3      1000           0.10               300      2.014e+06        4.800e+06        2.334e+07           7.025e+07            2.811e+04        1.358e+07       8.296e+04           6.887e+04           8.152e+04           6.513e+05        6.494e+05         5.970e+05         8.279e+05          1.222e+06           2.811e+06           3.369e+05             5.509e+05            7.100e+05 
   -1.0           0.5       100           1.40               100      6.740e+05        1.370e+06        4.678e+06           1.408e+07            1.010e+04        3.883e+06       2.979e+04           2.933e+04           2.264e+04           3.654e+05        6.868e+05         5.114e+05         1.710e+05          2.918e+05           6.921e+05           2.485e+04             4.096e+04            2.894e+06 
   -1.0           0.5       100           1.40               300      1.079e+06        2.499e+06        9.001e+06           2.709e+07            1.692e+04        7.105e+06       4.992e+04           5.807e+04           4.480e+04           6.224e+05        1.453e+06         9.596e+05         6.282e+05          6.056e+05           1.442e+06           4.845e+04             7.856e+04            4.453e+06 
   -1.0           0.5      1000           1.40               100      5.826e+05        1.389e+06        4.742e+06           1.427e+07            9.265e+03        3.917e+06       2.734e+04           1.911e+04           2.260e+04           3.652e+05        6.918e+05         5.135e+05         1.710e+05          2.922e+05           6.929e+05           3.893e+04             6.420e+04            2.886e+06 
   -1.0           0.5      1000           1.40               300      9.351e+05        2.535e+06        9.091e+06           2.737e+07            1.594e+04        7.173e+06       4.703e+04           3.789e+04           4.471e+04           6.244e+05        1.459e+06         9.620e+05         6.280e+05          6.026e+05           1.435e+06           6.275e+04             1.026e+05            4.411e+06 
   -1.0           0.5       100           1.00               100      6.884e+05        1.339e+06        4.865e+06           1.464e+07            1.028e+04        3.794e+06       3.034e+04           3.074e+04           2.373e+04           3.687e+05        5.856e+05         4.714e+05         1.694e+05          3.096e+05           7.331e+05           2.541e+04             4.190e+04            2.143e+06 
   -1.0           0.5       100           1.00               300      1.104e+06        2.441e+06        9.392e+06           2.827e+07            1.728e+04        6.941e+06       5.099e+04           6.093e+04           4.700e+04           6.265e+05        1.171e+06         8.565e+05         6.218e+05          6.490e+05           1.543e+06           5.013e+04             8.130e+04            3.324e+06 
   -1.0           0.5      1000           1.00               100      5.972e+05        1.357e+06        4.934e+06           1.485e+07            9.451e+03        3.826e+06       2.789e+04           2.004e+04           2.371e+04           3.685e+05        5.897e+05         4.732e+05         1.694e+05          3.104e+05           7.349e+05           4.021e+04             6.631e+04            2.140e+06 
   -1.0           0.5      1000           1.00               300      9.603e+05        2.476e+06        9.492e+06           2.857e+07            1.630e+04        7.005e+06       4.811e+04           3.978e+04           4.693e+04           6.286e+05        1.177e+06         8.580e+05         6.215e+05          6.465e+05           1.537e+06           6.524e+04             1.067e+05            3.294e+06 
   -1.0           0.5       100           0.72               100      6.980e+05        1.314e+06        5.005e+06           1.506e+07            1.041e+04        3.725e+06       3.072e+04           3.180e+04           2.455e+04           3.712e+05        5.148e+05         4.448e+05         1.681e+05          3.242e+05           7.667e+05           2.580e+04             4.256e+04            1.586e+06 
   -1.0           0.5       100           0.72               300      1.122e+06        2.395e+06        9.691e+06           2.917e+07            1.754e+04        6.813e+06       5.175e+04           6.310e+04           4.867e+04           6.296e+05        9.733e+05         7.985e+05         6.166e+05          6.856e+05           1.629e+06           5.142e+04             8.338e+04            2.475e+06 
   -1.0           0.5      1000           0.72               100      6.072e+05        1.332e+06        5.079e+06           1.529e+07            9.582e+03        3.755e+06       2.828e+04           2.074e+04           2.454e+04           3.710e+05        5.180e+05         4.467e+05         1.680e+05          3.254e+05           7.695e+05           4.116e+04             6.789e+04            1.585e+06 
   -1.0           0.5      1000           0.72               300      9.779e+05        2.429e+06        9.799e+06           2.949e+07            1.656e+04        6.874e+06       4.888e+04           4.121e+04           4.862e+04           6.318e+05        9.775e+05         7.996e+05         6.164e+05          6.834e+05           1.623e+06           6.715e+04             1.098e+05            2.455e+06 
   -1.0           0.5       100           0.52               100      7.049e+05        1.296e+06        5.114e+06           1.539e+07            1.051e+04        3.673e+06       3.101e+04           3.262e+04           2.518e+04           3.730e+05        4.675e+05         4.247e+05         1.671e+05          3.363e+05           7.946e+05           2.609e+04             4.305e+04            1.171e+06 
   -1.0           0.5       100           0.52               300      1.135e+06        2.362e+06        9.927e+06           2.988e+07            1.773e+04        6.718e+06       5.233e+04           6.477e+04           4.996e+04           6.321e+05        8.453e+05         7.558e+05         6.127e+05          7.164e+05           1.700e+06           5.243e+04             8.502e+04            1.836e+06 
   -1.0           0.5      1000           0.52               100      6.145e+05        1.313e+06        5.192e+06           1.563e+07            9.681e+03        3.702e+06       2.857e+04           2.128e+04           2.517e+04           3.729e+05        4.698e+05         4.268e+05         1.670e+05          3.378e+05           7.981e+05           4.190e+04             6.911e+04            1.171e+06 
   -1.0           0.5      1000           0.52               300      9.910e+05        2.395e+06        1.004e+07           3.022e+07            1.677e+04        6.777e+06       4.948e+04           4.232e+04           4.992e+04           6.344e+05        8.476e+05         7.571e+05         6.124e+05          7.146e+05           1.696e+06           6.867e+04             1.123e+05            1.822e+06 
   -1.0           0.5       100           0.38               100      7.102e+05        1.284e+06        5.199e+06           1.565e+07            1.059e+04        3.639e+06       3.124e+04           3.324e+04           2.566e+04           3.744e+05        4.376e+05         4.052e+05         1.664e+05          3.460e+05           8.169e+05           2.632e+04             4.343e+04            8.700e+05 
   -1.0           0.5       100           0.38               300      1.145e+06        2.339e+06        1.011e+07           3.044e+07            1.789e+04        6.654e+06       5.278e+04           6.603e+04           5.093e+04           6.340e+05        7.753e+05         7.143e+05         6.101e+05          7.417e+05           1.759e+06           5.324e+04             8.632e+04            1.371e+06 
   -1.0           0.5      1000           0.38               100      6.202e+05        1.300e+06        5.281e+06           1.589e+07            9.762e+03        3.667e+06       2.881e+04           2.170e+04           2.566e+04           3.742e+05        4.397e+05         4.076e+05         1.664e+05          3.478e+05           8.212e+05           4.248e+04             7.006e+04            8.704e+05 
   -1.0           0.5      1000           0.38               300      1.001e+06        2.371e+06        1.023e+07           3.080e+07            1.692e+04        6.712e+06       4.995e+04           4.316e+04           5.091e+04           6.363e+05        7.766e+05         7.157e+05         6.098e+05          7.400e+05           1.755e+06           6.986e+04             1.142e+05            1.360e+06 
   -1.0           0.5       100           0.27               100      7.134e+05        1.272e+06        5.262e+06           1.584e+07            1.063e+04        3.606e+06       3.138e+04           3.371e+04           2.602e+04           3.755e+05        4.143e+05         3.834e+05         1.657e+05          3.540e+05           8.353e+05           2.647e+04             4.369e+04            6.262e+05 
   -1.0           0.5       100           0.27               300      1.151e+06        2.317e+06        1.025e+07           3.086e+07            1.799e+04        6.592e+06       5.308e+04           6.700e+04           5.168e+04           6.356e+05        7.256e+05         6.680e+05         6.075e+05          7.627e+05           1.808e+06           5.384e+04             8.730e+04            9.903e+05 
