## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1      1000           0.27               100      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1      1000           0.27               300      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1       100           0.20               100      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1       100           0.20               300      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1      1000           0.20               100      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1      1000           0.20               300      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1       100           0.14               100      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1       100           0.14               300      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1      1000           0.14               100      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1      1000           0.14               300      2.783e+05        4.481e+05        1.267e+06           3.815e+06            2.360e+04        1.346e+06       6.963e+04           9.233e+03           1.215e+04           7.098e+05        3.870e+05         4.627e+05         4.995e+03          7.823e+03           1.475e+04           3.635e+03             1.668e+04            3.643e+04 
   -1.0           0.1       100           0.10               100      2.080e+05        4.652e+05        4.291e+05           1.292e+06            1.318e+04        1.447e+06       3.889e+04           8.739e+03           6.898e+03           7.286e+05        1.615e+05         2.075e+05         5.406e+03          7.773e+03           1.430e+04           6.072e+02             6.958e+03            8.571e+02 
   -1.0           0.1       100           0.10               300      2.080e+05        4.652e+05        4.291e+05           1.292e+06            1.318e+04        1.447e+06       3.889e+04           8.739e+03           6.898e+03           7.286e+05        1.615e+05         2.075e+05         5.406e+03          7.773e+03           1.430e+04           6.072e+02             6.958e+03            8.571e+02 
   -1.0           0.1      1000           0.10               100      3.020e+05        4.285e+05        1.085e+06           3.267e+06            2.242e+04        1.295e+06       6.617e+04           8.656e+03           1.146e+04           7.189e+05        1.713e+05         2.300e+05         5.200e+03          8.218e+03           1.524e+04           2.674e+03             1.481e+04            2.620e+03 
   -1.0           0.1      1000           0.10               300      3.020e+05        4.285e+05        1.085e+06           3.267e+06            2.242e+04        1.295e+06       6.617e+04           8.656e+03           1.146e+04           7.189e+05        1.713e+05         2.300e+05         5.200e+03          8.218e+03           1.524e+04           2.674e+03             1.481e+04            2.620e+03 
   -1.0           0.3       100           1.40               100      2.956e+04        6.644e+04        2.889e+05           8.696e+05            6.551e+03        2.000e+05       1.933e+04           4.898e+03           3.816e+03           6.916e+05        2.254e+05         3.053e+05         2.882e+03          2.202e+03           4.646e+03           2.191e+02             2.884e+03            9.610e+03 
   -1.0           0.3       100           1.40               300      2.956e+04        6.644e+04        2.889e+05           8.696e+05            6.551e+03        2.000e+05       1.933e+04           4.898e+03           3.816e+03           6.916e+05        2.254e+05         3.053e+05         2.882e+03          2.202e+03           4.646e+03           2.191e+02             2.884e+03            9.610e+03 
   -1.0           0.3      1000           1.40               100      4.118e+04        6.417e+04        4.003e+05           1.205e+06            8.723e+03        1.911e+05       2.574e+04           3.822e+03           4.883e+03           6.933e+05        2.234e+05         3.049e+05         2.835e+03          2.741e+03           5.786e+03           7.462e+02             4.518e+03            2.074e+04 
   -1.0           0.3      1000           1.40               300      4.118e+04        6.417e+04        4.003e+05           1.205e+06            8.723e+03        1.911e+05       2.574e+04           3.822e+03           4.883e+03           6.933e+05        2.234e+05         3.049e+05         2.835e+03          2.741e+03           5.786e+03           7.462e+02             4.518e+03            2.074e+04 
   -1.0           0.3       100           1.00               100      2.896e+04        6.455e+04        2.845e+05           8.562e+05            6.432e+03        1.943e+05       1.898e+04           4.808e+03           3.746e+03           6.915e+05        2.244e+05         3.045e+05         2.853e+03          2.174e+03           4.591e+03           2.179e+02             2.863e+03            9.607e+03 
   -1.0           0.3       100           1.00               300      2.896e+04        6.455e+04        2.845e+05           8.562e+05            6.432e+03        1.943e+05       1.898e+04           4.808e+03           3.746e+03           6.915e+05        2.244e+05         3.045e+05         2.853e+03          2.174e+03           4.591e+03           2.179e+02             2.863e+03            9.607e+03 
   -1.0           0.3      1000           1.00               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           1.00               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.72               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.72               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.72               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.72               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.52               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.52               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.52               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.52               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.38               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.38               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.38               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.38               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.27               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.27               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.27               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.27               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.20               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.20               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.20               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.20               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.14               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.14               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.14               100      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3      1000           0.14               300      4.031e+04        6.236e+04        3.928e+05           1.182e+06            8.560e+03        1.857e+05       2.526e+04           3.751e+03           4.792e+03           6.931e+05        2.225e+05         3.041e+05         2.807e+03          2.710e+03           5.727e+03           7.372e+02             4.468e+03            2.058e+04 
   -1.0           0.3       100           0.10               100      2.393e+04        6.135e+04        2.450e+05           7.375e+05            6.059e+03        1.858e+05       1.788e+04           4.583e+03           3.571e+03           6.938e+05        1.501e+05         2.206e+05         2.825e+03          2.149e+03           4.491e+03           1.086e+02             2.346e+03            6.018e+02 
   -1.0           0.3       100           0.10               300      2.393e+04        6.135e+04        2.450e+05           7.375e+05            6.059e+03        1.858e+05       1.788e+04           4.583e+03           3.571e+03           6.938e+05        1.501e+05         2.206e+05         2.825e+03          2.149e+03           4.491e+03           1.086e+02             2.346e+03            6.018e+02 
   -1.0           0.3      1000           0.10               100      3.606e+04        5.891e+04        3.599e+05           1.083e+06            8.356e+03        1.769e+05       2.466e+04           3.667e+03           4.697e+03           6.963e+05        1.538e+05         2.286e+05         2.759e+03          2.571e+03           5.376e+03           4.498e+02             3.864e+03            1.448e+03 
   -1.0           0.3      1000           0.10               300      3.606e+04        5.891e+04        3.599e+05           1.083e+06            8.356e+03        1.769e+05       2.466e+04           3.667e+03           4.697e+03           6.963e+05        1.538e+05         2.286e+05         2.759e+03          2.571e+03           5.376e+03           4.498e+02             3.864e+03            1.448e+03 
   -1.0           0.5       100           1.40               100      1.684e+04        2.280e+04        1.558e+05           4.690e+05            4.593e+03        6.826e+04       1.355e+04           3.468e+03           2.688e+03           6.953e+05        1.896e+05         2.716e+05         1.930e+03          1.663e+03           3.747e+03           1.031e+02             1.057e+03            1.179e+04 
   -1.0           0.5       100           1.40               300      1.684e+04        2.280e+04        1.558e+05           4.690e+05            4.593e+03        6.826e+04       1.355e+04           3.468e+03           2.688e+03           6.953e+05        1.896e+05         2.716e+05         1.930e+03          1.663e+03           3.747e+03           1.031e+02             1.057e+03            1.179e+04 
   -1.0           0.5      1000           1.40               100      2.018e+04        2.227e+04        1.869e+05           5.625e+05            5.523e+03        6.638e+04       1.630e+04           2.535e+03           3.167e+03           6.963e+05        1.894e+05         2.717e+05         1.920e+03          2.137e+03           4.816e+03           2.398e+02             1.324e+03            1.798e+04 
   -1.0           0.5      1000           1.40               300      2.018e+04        2.227e+04        1.869e+05           5.625e+05            5.523e+03        6.638e+04       1.630e+04           2.535e+03           3.167e+03           6.963e+05        1.894e+05         2.717e+05         1.920e+03          2.137e+03           4.816e+03           2.398e+02             1.324e+03            1.798e+04 
   -1.0           0.5       100           1.00               100      1.650e+04        2.210e+04        1.527e+05           4.597e+05            4.502e+03        6.620e+04       1.329e+04           3.398e+03           2.633e+03           6.950e+05        1.892e+05         2.712e+05         1.906e+03          1.654e+03           3.732e+03           1.024e+02             1.044e+03            1.174e+04 
   -1.0           0.5       100           1.00               300      1.650e+04        2.210e+04        1.527e+05           4.597e+05            4.502e+03        6.620e+04       1.329e+04           3.398e+03           2.633e+03           6.950e+05        1.892e+05         2.712e+05         1.906e+03          1.654e+03           3.732e+03           1.024e+02             1.044e+03            1.174e+04 
   -1.0           0.5      1000           1.00               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           1.00               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.72               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.72               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           0.72               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           0.72               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.52               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.52               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           0.52               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           0.52               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.38               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.38               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           0.38               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5      1000           0.38               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.27               100      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
   -1.0           0.5       100           0.27               300      1.976e+04        2.158e+04        1.828e+05           5.503e+05            5.409e+03        6.434e+04       1.596e+04           2.483e+03           3.101e+03           6.960e+05        1.890e+05         2.713e+05         1.896e+03          2.122e+03           4.787e+03           2.367e+02             1.306e+03            1.781e+04 
