## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1      1000           0.38               100      1.215e+06        2.208e+06        8.396e+06           2.527e+07            5.702e+04        6.420e+06       1.683e+05           4.042e+04           4.996e+04           4.783e+05        3.757e+05         4.146e+05         2.904e+04          4.567e+04           9.206e+04           9.648e+04             1.742e+05            3.859e+05 
   -1.0           0.1      1000           0.38               300      1.568e+06        4.017e+06        1.688e+07           5.082e+07            9.108e+04        1.167e+07       2.688e+05           8.443e+04           1.039e+05           7.432e+05        4.774e+05         5.231e+05         1.135e+05          9.207e+04           1.866e+05           1.576e+05             2.763e+05            7.718e+05 
   -1.0           0.1       100           0.27               100      1.111e+06        2.213e+06        6.872e+06           2.069e+07            5.115e+04        6.523e+06       1.509e+05           5.839e+04           4.524e+04           4.984e+05        3.334e+05         3.720e+05         2.958e+04          3.135e+04           6.318e+04           5.595e+04             1.057e+05            1.819e+05 
   -1.0           0.1       100           0.27               300      1.461e+06        4.017e+06        1.409e+07           4.241e+07            8.154e+04        1.182e+07       2.406e+05           1.233e+05           9.545e+04           7.466e+05        4.135e+05         4.584e+05         1.156e+05          6.321e+04           1.280e+05           5.900e+04             1.119e+05            3.779e+05 
   -1.0           0.1      1000           0.27               100      1.210e+06        2.188e+06        8.331e+06           2.507e+07            5.678e+04        6.365e+06       1.676e+05           4.053e+04           5.011e+04           4.796e+05        3.399e+05         3.825e+05         2.922e+04          4.445e+04           8.946e+04           9.357e+04             1.694e+05            2.633e+05 
   -1.0           0.1      1000           0.27               300      1.556e+06        3.982e+06        1.677e+07           5.049e+07            9.089e+04        1.157e+07       2.682e+05           8.479e+04           1.044e+05           7.442e+05        4.278e+05         4.794e+05         1.140e+05          8.958e+04           1.812e+05           1.531e+05             2.689e+05            5.259e+05 
   -1.0           0.1       100           0.20               100      1.107e+06        2.205e+06        6.828e+06           2.055e+07            5.098e+04        6.500e+06       1.505e+05           5.849e+04           4.532e+04           4.993e+05        3.062e+05         3.468e+05         2.973e+04          3.077e+04           6.192e+04           5.465e+04             1.036e+05            1.307e+05 
   -1.0           0.1       100           0.20               300      1.452e+06        4.002e+06        1.401e+07           4.216e+07            8.138e+04        1.178e+07       2.401e+05           1.236e+05           9.571e+04           7.472e+05        3.767e+05         4.246e+05         1.161e+05          6.187e+04           1.252e+05           5.762e+04             1.097e+05            2.710e+05 
   -1.0           0.1      1000           0.20               100      1.208e+06        2.179e+06        8.300e+06           2.498e+07            5.669e+04        6.341e+06       1.673e+05           4.065e+04           5.026e+04           4.804e+05        3.136e+05         3.586e+05         2.935e+04          4.375e+04           8.795e+04           9.187e+04             1.667e+05            1.902e+05 
   -1.0           0.1      1000           0.20               300      1.550e+06        3.966e+06        1.672e+07           5.032e+07            9.086e+04        1.153e+07       2.681e+05           8.511e+04           1.048e+05           7.448e+05        3.919e+05         4.473e+05         1.143e+05          8.800e+04           1.778e+05           1.501e+05             2.642e+05            3.788e+05 
   -1.0           0.1       100           0.14               100      1.102e+06        2.196e+06        6.783e+06           2.042e+07            5.082e+04        6.476e+06       1.500e+05           5.855e+04           4.537e+04           5.000e+05        2.789e+05         3.209e+05         2.987e+04          3.026e+04           6.084e+04           5.346e+04             1.017e+05            8.896e+04 
   -1.0           0.1       100           0.14               300      1.443e+06        3.987e+06        1.394e+07           4.195e+07            8.120e+04        1.174e+07       2.396e+05           1.239e+05           9.592e+04           7.477e+05        3.400e+05         3.905e+05         1.165e+05          6.083e+04           1.230e+05           5.654e+04             1.080e+05            1.846e+05 
   -1.0           0.1      1000           0.14               100      1.206e+06        2.170e+06        8.268e+06           2.489e+07            5.659e+04        6.315e+06       1.670e+05           4.074e+04           5.038e+04           4.811e+05        2.874e+05         3.343e+05         2.947e+04          4.313e+04           8.661e+04           9.032e+04             1.641e+05            1.301e+05 
   -1.0           0.1      1000           0.14               300      1.543e+06        3.949e+06        1.666e+07           5.014e+07            9.079e+04        1.148e+07       2.679e+05           8.536e+04           1.051e+05           7.453e+05        3.566e+05         4.153e+05         1.147e+05          8.658e+04           1.748e+05           1.475e+05             2.598e+05            2.585e+05 
   -1.0           0.1       100           0.10               100      1.103e+06        2.198e+06        6.780e+06           2.041e+07            5.084e+04        6.484e+06       1.500e+05           5.875e+04           4.552e+04           5.005e+05        2.574e+05         2.999e+05         2.999e+04          3.002e+04           6.030e+04           5.289e+04             1.008e+05            6.258e+04 
   -1.0           0.1       100           0.10               300      1.441e+06        3.990e+06        1.392e+07           4.191e+07            8.127e+04        1.175e+07       2.398e+05           1.244e+05           9.627e+04           7.480e+05        3.117e+05         3.636e+05         1.169e+05          6.016e+04           1.215e+05           5.589e+04             1.070e+05            1.295e+05 
   -1.0           0.1      1000           0.10               100      1.208e+06        2.172e+06        8.266e+06           2.488e+07            5.667e+04        6.322e+06       1.672e+05           4.090e+04           5.058e+04           4.816e+05        2.670e+05         3.146e+05         2.959e+04          4.275e+04           8.580e+04           8.942e+04             1.627e+05            9.159e+04 
   -1.0           0.1      1000           0.10               300      1.543e+06        3.953e+06        1.666e+07           5.015e+07            9.098e+04        1.149e+07       2.685e+05           8.574e+04           1.056e+05           7.457e+05        3.295e+05         3.902e+05         1.150e+05          8.582e+04           1.731e+05           1.461e+05             2.576e+05            1.819e+05 
   -1.0           0.3       100           1.40               100      3.847e+05        4.272e+05        2.133e+06           6.421e+06            1.736e+04        1.229e+06       5.122e+04           2.214e+04           1.711e+04           4.893e+05        3.600e+05         4.064e+05         1.713e+04          2.469e+04           5.431e+04           1.627e+04             3.158e+04            5.438e+05 
   -1.0           0.3       100           1.40               300      6.012e+05        8.074e+05        4.389e+06           1.321e+07            3.073e+04        2.322e+06       9.068e+04           4.773e+04           3.687e+04           7.402e+05        4.572e+05         5.070e+05         6.323e+04          5.197e+04           1.149e+05           1.775e+04             3.396e+04            1.082e+06 
   -1.0           0.3      1000           1.40               100      3.840e+05        4.265e+05        2.319e+06           6.979e+06            1.770e+04        1.216e+06       5.223e+04           1.481e+04           1.799e+04           4.696e+05        3.653e+05         4.109e+05         1.705e+04          2.991e+04           6.579e+04           2.380e+04             4.439e+04            6.490e+05 
   -1.0           0.3      1000           1.40               300      5.921e+05        8.078e+05        4.731e+06           1.424e+07            3.180e+04        2.304e+06       9.384e+04           3.186e+04           3.857e+04           7.349e+05        4.704e+05         5.178e+05         6.293e+04          6.220e+04           1.376e+05           3.711e+04             6.617e+04            1.263e+06 
   -1.0           0.3        10           1.00               100      3.631e+05        4.183e+05        2.025e+06           6.094e+06            1.726e+04        1.206e+06       5.093e+04           2.390e+04           1.687e+04           4.937e+05        3.273e+05         3.765e+05         1.706e+04          2.108e+04           4.613e+04           1.328e+04             2.671e+04            3.269e+05 
   -1.0           0.3       100           1.00               100      3.803e+05        4.191e+05        2.120e+06           6.382e+06            1.747e+04        1.207e+06       5.156e+04           2.268e+04           1.752e+04           4.944e+05        3.310e+05         3.813e+05         1.705e+04          2.314e+04           5.065e+04           1.475e+04             2.916e+04            3.573e+05 
   -1.0           0.3       100           1.00               300      5.958e+05        7.924e+05        4.372e+06           1.316e+07            3.106e+04        2.281e+06       9.166e+04           4.900e+04           3.784e+04           7.446e+05        4.141e+05         4.726e+05         6.284e+04          4.868e+04           1.071e+05           1.616e+04             3.144e+04            7.117e+05 
   -1.0           0.3      1000           1.00               100      3.827e+05        4.179e+05        2.322e+06           6.989e+06            1.788e+04        1.193e+06       5.277e+04           1.522e+04           1.848e+04           4.744e+05        3.358e+05         3.862e+05         1.696e+04          2.854e+04           6.247e+04           2.199e+04             4.147e+04            4.342e+05 
   -1.0           0.3      1000           1.00               300      5.909e+05        7.917e+05        4.747e+06           1.429e+07            3.225e+04        2.260e+06       9.518e+04           3.280e+04           3.971e+04           7.395e+05        4.256e+05         4.835e+05         6.249e+04          5.938e+04           1.307e+05           3.445e+04             6.187e+04            8.447e+05 
   -1.0           0.3     10000           1.00               100      2.397e+05        4.136e+05        2.518e+06           7.579e+06            1.860e+04        1.170e+06       5.489e+04           4.702e+03           9.470e+03           4.395e+05        3.399e+05         3.882e+05         1.687e+04          3.618e+04           7.927e+04           2.518e+04             5.299e+04            5.384e+05 
   -1.0           0.3       100           0.72               100      3.767e+05        4.137e+05        2.106e+06           6.340e+06            1.755e+04        1.192e+06       5.180e+04           2.308e+04           1.784e+04           4.981e+05        3.074e+05         3.602e+05         1.700e+04          2.194e+04           4.787e+04           1.362e+04             2.735e+04            2.403e+05 
   -1.0           0.3       100           0.72               300      5.912e+05        7.822e+05        4.352e+06           1.310e+07            3.131e+04        2.253e+06       9.239e+04           4.996e+04           3.858e+04           7.479e+05        3.805e+05         4.446e+05         6.258e+04          4.618e+04           1.013e+05           1.499e+04             2.956e+04            4.795e+05 
   -1.0           0.3      1000           0.72               100      3.814e+05        4.120e+05        2.321e+06           6.986e+06            1.802e+04        1.177e+06       5.316e+04           1.552e+04           1.886e+04           4.780e+05        3.119e+05         3.656e+05         1.689e+04          2.746e+04           5.989e+04           2.062e+04             3.925e+04            2.964e+05 
   -1.0           0.3      1000           0.72               300      5.894e+05        7.807e+05        4.752e+06           1.430e+07            3.259e+04        2.230e+06       9.617e+04           3.351e+04           4.058e+04           7.428e+05        3.910e+05         4.560e+05         6.218e+04          5.714e+04           1.254e+05           3.240e+04             5.857e+04            5.767e+05 
   -1.0           0.3       100           0.52               100      3.736e+05        4.097e+05        2.094e+06           6.304e+06            1.761e+04        1.182e+06       5.196e+04           2.339e+04           1.807e+04           5.008e+05        2.877e+05         3.420e+05         1.697e+04          2.106e+04           4.582e+04           1.278e+04             2.601e+04            1.646e+05 
   -1.0           0.3       100           0.52               300      5.873e+05        7.748e+05        4.332e+06           1.304e+07            3.148e+04        2.234e+06       9.290e+04           5.069e+04           3.914e+04           7.502e+05        3.536e+05         4.212e+05         6.240e+04          4.427e+04           9.682e+04           1.411e+04             2.815e+04            3.284e+05 
   -1.0           0.3      1000           0.52               100      3.801e+05        4.078e+05        2.318e+06           6.977e+06            1.811e+04        1.165e+06       5.344e+04           1.575e+04           1.914e+04           4.806e+05        2.923e+05         3.479e+05         1.685e+04          2.661e+04           5.790e+04           1.957e+04             3.755e+04            2.051e+05 
   -1.0           0.3      1000           0.52               300      5.879e+05        7.727e+05        4.750e+06           1.430e+07            3.284e+04        2.208e+06       9.690e+04           3.405e+04           4.124e+04           7.452e+05        3.635e+05         4.332e+05         6.195e+04          5.538e+04           1.212e+05           3.084e+04             5.604e+04            3.991e+05 
   -1.0           0.3       100           0.38               100      3.708e+05        4.063e+05        2.081e+06           6.264e+06            1.762e+04        1.172e+06       5.201e+04           2.358e+04           1.822e+04           5.027e+05        2.715e+05         3.265e+05         1.693e+04          2.039e+04           4.427e+04           1.216e+04             2.500e+04            1.153e+05 
   -1.0           0.3       100           0.38               300      5.838e+05        7.684e+05        4.310e+06           1.297e+07            3.157e+04        2.216e+06       9.316e+04           5.117e+04           3.951e+04           7.519e+05        3.322e+05         4.020e+05         6.223e+04          4.288e+04           9.362e+04           1.347e+04             2.712e+04            2.305e+05 
   -1.0           0.3      1000           0.38               100      3.786e+05        4.041e+05        2.312e+06           6.958e+06            1.815e+04        1.155e+06       5.357e+04           1.590e+04           1.933e+04           4.825e+05        2.762e+05         3.331e+05         1.681e+04          2.598e+04           5.641e+04           1.879e+04             3.628e+04            1.450e+05 
   -1.0           0.3      1000           0.38               300      5.860e+05        7.659e+05        4.741e+06           1.427e+07            3.298e+04        2.189e+06       9.731e+04           3.441e+04           4.168e+04           7.469e+05        3.421e+05         4.147e+05         6.174e+04          5.404e+04           1.180e+05           2.966e+04             5.413e+04            2.820e+05 
   -1.0           0.3       100           0.27               100      3.686e+05        4.036e+05        2.071e+06           6.234e+06            1.764e+04        1.165e+06       5.204e+04           2.374e+04           1.834e+04           5.043e+05        2.564e+05         3.118e+05         1.691e+04          1.988e+04           4.311e+04           1.169e+04             2.424e+04            7.923e+04 
   -1.0           0.3       100           0.27               300      5.807e+05        7.634e+05        4.290e+06           1.291e+07            3.164e+04        2.203e+06       9.336e+04           5.155e+04           3.980e+04           7.532e+05        3.130e+05         3.840e+05         6.210e+04          4.172e+04           9.094e+04           1.294e+04             2.627e+04            1.583e+05 
   -1.0           0.3      1000           0.27               100      3.773e+05        4.012e+05        2.306e+06           6.941e+06            1.819e+04        1.147e+06       5.367e+04           1.602e+04           1.948e+04           4.840e+05        2.615e+05         3.193e+05         1.677e+04          2.546e+04           5.520e+04           1.816e+04             3.526e+04            1.002e+05 
   -1.0           0.3      1000           0.27               300      5.843e+05        7.606e+05        4.732e+06           1.424e+07            3.309e+04        2.175e+06       9.764e+04           3.471e+04           4.203e+04           7.483e+05        3.230e+05         3.978e+05         6.158e+04          5.295e+04           1.155e+05           2.871e+04             5.258e+04            1.949e+05 
   -1.0           0.3       100           0.20               100      3.668e+05        4.015e+05        2.062e+06           6.207e+06            1.763e+04        1.159e+06       5.202e+04           2.383e+04           1.841e+04           5.053e+05        2.449e+05         3.010e+05         1.689e+04          1.952e+04           4.229e+04           1.137e+04             2.372e+04            5.731e+04 
   -1.0           0.3       100           0.20               300      5.783e+05        7.595e+05        4.274e+06           1.286e+07            3.166e+04        2.192e+06       9.343e+04           5.177e+04           3.997e+04           7.540e+05        2.988e+05         3.711e+05         6.198e+04          4.095e+04           8.919e+04           1.261e+04             2.572e+04            1.145e+05 
   -1.0           0.3      1000           0.20               100      3.761e+05        3.990e+05        2.300e+06           6.924e+06            1.820e+04        1.141e+06       5.370e+04           1.609e+04           1.956e+04           4.850e+05        2.504e+05         3.095e+05         1.674e+04          2.511e+04           5.439e+04           1.774e+04             3.457e+04            7.282e+04 
   -1.0           0.3      1000           0.20               300      5.829e+05        7.564e+05        4.723e+06           1.422e+07            3.314e+04        2.163e+06       9.779e+04           3.488e+04           4.224e+04           7.492e+05        3.092e+05         3.858e+05         6.145e+04          5.222e+04           1.138e+05           2.808e+04             5.155e+04            1.417e+05 
   -1.0           0.3       100           0.14               100      3.650e+05        3.993e+05        2.053e+06           6.178e+06            1.761e+04        1.153e+06       5.197e+04           2.389e+04           1.845e+04           5.062e+05        2.330e+05         2.904e+05         1.686e+04          1.921e+04           4.158e+04           1.109e+04             2.325e+04            3.928e+04 
   -1.0           0.3       100           0.14               300      5.760e+05        7.554e+05        4.257e+06           1.281e+07            3.166e+04        2.181e+06       9.342e+04           5.193e+04           4.009e+04           7.548e+05        2.845e+05         3.583e+05         6.186e+04          4.029e+04           8.769e+04           1.232e+04             2.525e+04            7.854e+04 
   -1.0           0.3      1000           0.14               100      3.749e+05        3.967e+05        2.294e+06           6.904e+06            1.819e+04        1.135e+06       5.368e+04           1.614e+04           1.962e+04           4.858e+05        2.392e+05         2.996e+05         1.671e+04          2.479e+04           5.367e+04           1.737e+04             3.395e+04            5.010e+04 
   -1.0           0.3      1000           0.14               300      5.812e+05        7.522e+05        4.710e+06           1.418e+07            3.316e+04        2.152e+06       9.785e+04           3.500e+04           4.239e+04           7.499e+05        2.954e+05         3.735e+05         6.131e+04          5.155e+04           1.123e+05           2.751e+04             5.061e+04            9.747e+04 
   -1.0           0.3       100           0.10               100      3.645e+05        3.988e+05        2.051e+06           6.172e+06            1.763e+04        1.152e+06       5.203e+04           2.397e+04           1.852e+04           5.068e+05        2.238e+05         2.802e+05         1.686e+04          1.904e+04           4.119e+04           1.092e+04             2.298e+04            2.772e+04 
   -1.0           0.3       100           0.10               300      5.752e+05        7.545e+05        4.253e+06           1.280e+07            3.171e+04        2.178e+06       9.358e+04           5.212e+04           4.024e+04           7.553e+05        2.736e+05         3.460e+05         6.185e+04          3.989e+04           8.676e+04           1.213e+04             2.495e+04            5.540e+04 
   -1.0           0.3      1000           0.10               100      3.747e+05        3.962e+05        2.293e+06           6.903e+06            1.822e+04        1.133e+06       5.377e+04           1.620e+04           1.970e+04           4.864e+05        2.307e+05         2.898e+05         1.671e+04          2.461e+04           5.324e+04           1.715e+04             3.360e+04            3.542e+04 
   -1.0           0.3      1000           0.10               300      5.810e+05        7.512e+05        4.710e+06           1.418e+07            3.323e+04        2.149e+06       9.806e+04           3.515e+04           4.257e+04           7.505e+05        2.851e+05         3.616e+05         6.128e+04          5.116e+04           1.113e+05           2.717e+04             5.007e+04            6.891e+04 
   -1.0           0.5       100           1.40               100      1.945e+05        1.657e+05        9.673e+05           2.911e+06            9.613e+03        4.720e+05       2.837e+04           1.349e+04           1.041e+04           4.882e+05        2.996e+05         3.551e+05         1.201e+04          2.144e+04           4.941e+04           3.691e+03             7.231e+03            3.329e+05 
   -1.0           0.5       100           1.40               300      3.170e+05        3.187e+05        1.995e+06           6.004e+06            1.797e+04        9.078e+05       5.303e+04           2.940e+04           2.268e+04           7.369e+05        3.811e+05         4.454e+05         4.225e+04          4.541e+04           1.051e+05           4.166e+03             7.981e+03            6.372e+05 
   -1.0           0.5      1000           1.40               100      1.869e+05        1.663e+05        1.015e+06           3.054e+06            9.628e+03        4.705e+05       2.841e+04           8.967e+03           1.078e+04           4.682e+05        3.033e+05         3.587e+05         1.198e+04          2.391e+04           5.510e+04           5.062e+03             9.551e+03            3.682e+05 
   -1.0           0.5      1000           1.40               300      3.020e+05        3.204e+05        2.080e+06           6.262e+06            1.816e+04        9.070e+05       5.360e+04           1.952e+04           2.339e+04           7.312e+05        3.886e+05         4.524e+05         4.215e+04          5.002e+04           1.158e+05           7.611e+03             1.369e+04            6.922e+05 
   -1.0           0.5       100           1.00               100      1.929e+05        1.622e+05        9.722e+05           2.926e+06            9.754e+03        4.623e+05       2.878e+04           1.390e+04           1.073e+04           4.936e+05        2.823e+05         3.400e+05         1.188e+04          2.088e+04           4.801e+04           3.511e+03             6.985e+03            2.281e+05 
   -1.0           0.5       100           1.00               300      3.152e+05        3.118e+05        2.010e+06           6.049e+06            1.829e+04        8.888e+05       5.397e+04           3.034e+04           2.340e+04           7.420e+05        3.550e+05         4.251e+05         4.173e+04          4.440e+04           1.025e+05           3.976e+03             7.721e+03            4.380e+05 
   -1.0           0.5      1000           1.00               100      1.865e+05        1.625e+05        1.024e+06           3.083e+06            9.802e+03        4.601e+05       2.892e+04           9.255e+03           1.113e+04           4.734e+05        2.859e+05         3.439e+05         1.185e+04          2.357e+04           5.419e+04           4.883e+03             9.304e+03            2.553e+05 
   -1.0           0.5      1000           1.00               300      3.020e+05        3.132e+05        2.105e+06           6.335e+06            1.854e+04        8.869e+05       5.471e+04           2.018e+04           2.418e+04           7.363e+05        3.620e+05         4.324e+05         4.162e+04          4.949e+04           1.143e+05           7.369e+03             1.334e+04            4.809e+05 
   -1.0           0.5       100           0.72               100      1.911e+05        1.593e+05        9.726e+05           2.928e+06            9.836e+03        4.544e+05       2.903e+04           1.419e+04           1.095e+04           4.975e+05        2.680e+05         3.273e+05         1.177e+04          2.039e+04           4.679e+04           3.364e+03             6.778e+03            1.584e+05 
   -1.0           0.5       100           0.72               300      3.129e+05        3.063e+05        2.014e+06           6.062e+06            1.849e+04        8.735e+05       5.456e+04           3.100e+04           2.391e+04           7.457e+05        3.346e+05         4.086e+05         4.131e+04          4.348e+04           1.002e+05           3.822e+03             7.505e+03            3.048e+05 
   -1.0           0.5      1000           0.72               100      1.857e+05        1.595e+05        1.029e+06           3.096e+06            9.910e+03        4.518e+05       2.924e+04           9.456e+03           1.137e+04           4.771e+05        2.716e+05         3.316e+05         1.174e+04          2.324e+04           5.333e+04           4.731e+03             9.087e+03            1.789e+05 
   -1.0           0.5      1000           0.72               300      3.011e+05        3.074e+05        2.116e+06           6.370e+06            1.879e+04        8.707e+05       5.544e+04           2.064e+04           2.474e+04           7.399e+05        3.413e+05         4.163e+05         4.119e+04          4.892e+04           1.127e+05           7.160e+03             1.304e+04            3.376e+05 
   -1.0           0.5       100           0.52               100      1.895e+05        1.572e+05        9.713e+05           2.924e+06            9.888e+03        4.483e+05       2.918e+04           1.439e+04           1.110e+04           5.004e+05        2.561e+05         3.175e+05         1.168e+04          1.999e+04           4.579e+04           3.247e+03             6.613e+03            1.110e+05 
   -1.0           0.5       100           0.52               300      3.108e+05        3.021e+05        2.014e+06           6.062e+06            1.862e+04        8.618e+05       5.495e+04           3.147e+04           2.427e+04           7.484e+05        3.183e+05         3.958e+05         4.098e+04          4.270e+04           9.826e+04           3.699e+03             7.330e+03            2.141e+05 
   -1.0           0.5      1000           0.52               100      1.848e+05        1.572e+05        1.030e+06           3.101e+06            9.982e+03        4.454e+05       2.946e+04           9.601e+03           1.155e+04           4.799e+05        2.597e+05         3.222e+05         1.165e+04          2.295e+04           5.259e+04           4.608e+03             8.910e+03            1.263e+05 
   -1.0           0.5      1000           0.52               300      3.000e+05        3.030e+05        2.122e+06           6.387e+06            1.895e+04        8.584e+05       5.593e+04           2.098e+04           2.515e+04           7.427e+05        3.249e+05         4.039e+05         4.084e+04          4.841e+04           1.114e+05           6.991e+03             1.279e+04            2.387e+05 
   -1.0           0.5       100           0.38               100      1.882e+05        1.556e+05        9.699e+05           2.919e+06            9.923e+03        4.441e+05       2.928e+04           1.453e+04           1.121e+04           5.025e+05        2.463e+05         3.088e+05         1.162e+04          1.968e+04           4.503e+04           3.162e+03             6.493e+03            7.928e+04 
   -1.0           0.5       100           0.38               300      3.091e+05        2.991e+05        2.013e+06           6.059e+06            1.871e+04        8.535e+05       5.523e+04           3.181e+04           2.453e+04           7.503e+05        3.057e+05         3.844e+05         4.073e+04          4.210e+04           9.678e+04           3.607e+03             7.199e+03            1.531e+05 
   -1.0           0.5      1000           0.38               100      1.841e+05        1.556e+05        1.031e+06           3.103e+06            1.003e+04        4.409e+05       2.961e+04           9.704e+03           1.167e+04           4.819e+05        2.501e+05         3.138e+05         1.158e+04          2.273e+04           5.203e+04           4.516e+03             8.777e+03            9.075e+04 
   -1.0           0.5      1000           0.38               300      2.991e+05        2.998e+05        2.125e+06           6.397e+06            1.907e+04        8.496e+05       5.628e+04           2.122e+04           2.544e+04           7.446e+05        3.123e+05         3.926e+05         4.059e+04          4.800e+04           1.104e+05           6.863e+03             1.260e+04            1.716e+05 
