## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1       100           0.38               300      3.325e+05        1.136e+06        2.001e+06           6.024e+06            3.067e+04        3.462e+06       9.050e+04           2.991e+04           2.339e+04           7.628e+05        3.243e+05         3.824e+05         1.924e+04          9.065e+03           1.720e+04           3.275e+03             1.514e+04            1.621e+04 
   -1.0           0.1      1000           0.38               100      6.170e+05        7.590e+05        2.378e+06           7.156e+06            3.076e+04        2.257e+06       9.078e+04           1.705e+04           2.199e+04           6.749e+05        3.058e+05         3.754e+05         1.448e+04          1.003e+04           1.910e+04           1.115e+04             3.040e+04            3.703e+04 
   -1.0           0.1      1000           0.38               300      4.528e+05        1.084e+06        3.440e+06           1.035e+07            4.336e+04        3.226e+06       1.279e+05           2.463e+04           3.175e+04           7.579e+05        3.260e+05         3.942e+05         1.843e+04          1.112e+04           2.127e+04           1.193e+04             3.257e+04            4.595e+04 
   -1.0           0.1       100           0.27               100      5.175e+05        7.913e+05        1.359e+06           4.089e+06            2.171e+04        2.409e+06       6.407e+04           2.083e+04           1.629e+04           6.910e+05        2.709e+05         3.309e+05         1.535e+04          8.581e+03           1.616e+04           3.896e+03             1.516e+04            9.970e+03 
   -1.0           0.1       100           0.27               300      3.316e+05        1.131e+06        1.945e+06           5.855e+06            3.032e+04        3.447e+06       8.946e+04           2.959e+04           2.314e+04           7.634e+05        2.848e+05         3.406e+05         1.937e+04          9.092e+03           1.721e+04           3.060e+03             1.472e+04            1.077e+04 
   -1.0           0.1      1000           0.27               100      6.210e+05        7.543e+05        2.340e+06           7.044e+06            3.059e+04        2.244e+06       9.026e+04           1.697e+04           2.190e+04           6.759e+05        2.731e+05         3.415e+05         1.456e+04          1.001e+04           1.901e+04           1.073e+04             2.969e+04            2.511e+04 
   -1.0           0.1      1000           0.27               300      4.533e+05        1.078e+06        3.389e+06           1.020e+07            4.312e+04        3.208e+06       1.272e+05           2.450e+04           3.161e+04           7.586e+05        2.897e+05         3.570e+05         1.855e+04          1.106e+04           2.111e+04           1.140e+04             3.167e+04            3.107e+04 
   -1.0           0.1       100           0.20               100      5.198e+05        7.886e+05        1.332e+06           4.011e+06            2.156e+04        2.402e+06       6.361e+04           2.070e+04           1.619e+04           6.918e+05        2.445e+05         3.028e+05         1.542e+04          8.604e+03           1.618e+04           3.789e+03             1.494e+04            7.132e+03 
   -1.0           0.1       100           0.20               300      3.316e+05        1.127e+06        1.912e+06           5.756e+06            3.012e+04        3.438e+06       8.889e+04           2.941e+04           2.300e+04           7.638e+05        2.553e+05         3.096e+05         1.947e+04          9.117e+03           1.723e+04           2.942e+03             1.448e+04            7.671e+03 
   -1.0           0.1      1000           0.20               100      6.232e+05        7.511e+05        2.317e+06           6.975e+06            3.048e+04        2.235e+06       8.996e+04           1.693e+04           2.186e+04           6.765e+05        2.489e+05         3.165e+05         1.461e+04          1.000e+04           1.897e+04           1.047e+04             2.925e+04            1.808e+04 
   -1.0           0.1      1000           0.20               300      4.538e+05        1.073e+06        3.358e+06           1.011e+07            4.298e+04        3.196e+06       1.268e+05           2.443e+04           3.153e+04           7.591e+05        2.630e+05         3.298e+05         1.863e+04          1.104e+04           2.103e+04           1.109e+04             3.115e+04            2.231e+04 
   -1.0           0.1       100           0.14               100      5.197e+05        7.855e+05        1.313e+06           3.951e+06            2.142e+04        2.394e+06       6.322e+04           2.059e+04           1.611e+04           6.925e+05        2.180e+05         2.747e+05         1.547e+04          8.626e+03           1.620e+04           3.686e+03             1.474e+04            4.851e+03 
   -1.0           0.1       100           0.14               300      3.332e+05        1.123e+06        1.877e+06           5.648e+06            2.994e+04        3.429e+06       8.836e+04           2.925e+04           2.288e+04           7.642e+05        2.257e+05         2.789e+05         1.955e+04          9.129e+03           1.723e+04           2.853e+03             1.428e+04            5.168e+03 
   -1.0           0.1      1000           0.14               100      6.248e+05        7.478e+05        2.297e+06           6.914e+06            3.038e+04        2.226e+06       8.964e+04           1.689e+04           2.181e+04           6.771e+05        2.249e+05         2.917e+05         1.465e+04          9.993e+03           1.893e+04           1.027e+04             2.888e+04            1.235e+04 
   -1.0           0.1      1000           0.14               300      4.533e+05        1.069e+06        3.326e+06           1.001e+07            4.281e+04        3.184e+06       1.263e+05           2.434e+04           3.143e+04           7.595e+05        2.365e+05         3.030e+05         1.870e+04          1.100e+04           2.093e+04           1.077e+04             3.060e+04            1.513e+04 
   -1.0           0.1       100           0.10               100      5.225e+05        7.844e+05        1.298e+06           3.906e+06            2.135e+04        2.392e+06       6.301e+04           2.054e+04           1.607e+04           6.929e+05        1.972e+05         2.526e+05         1.551e+04          8.645e+03           1.622e+04           3.640e+03             1.463e+04            3.402e+03 
   -1.0           0.1       100           0.10               300      3.311e+05        1.121e+06        1.858e+06           5.592e+06            2.980e+04        3.424e+06       8.795e+04           2.913e+04           2.279e+04           7.645e+05        2.027e+05         2.550e+05         1.961e+04          9.147e+03           1.724e+04           2.764e+03             1.412e+04            3.596e+03 
   -1.0           0.1      1000           0.10               100      6.265e+05        7.463e+05        2.284e+06           6.874e+06            3.033e+04        2.222e+06       8.949e+04           1.687e+04           2.179e+04           6.774e+05        2.063e+05         2.724e+05         1.468e+04          9.992e+03           1.891e+04           1.012e+04             2.864e+04            8.674e+03 
   -1.0           0.1      1000           0.10               300      4.536e+05        1.067e+06        3.307e+06           9.954e+06            4.273e+04        3.178e+06       1.261e+05           2.431e+04           3.139e+04           7.597e+05        2.161e+05         2.825e+05         1.875e+04          1.099e+04           2.089e+04           1.058e+04             3.028e+04            1.060e+04 
   -1.0           0.3       100           1.40               100      8.516e+04        1.214e+05        6.136e+05           1.847e+06            9.680e+03        3.585e+05       2.857e+04           9.652e+03           7.487e+03           6.819e+05        2.814e+05         3.659e+05         8.139e+03          3.620e+03           7.773e+03           1.260e+03             5.115e+03            5.267e+04 
   -1.0           0.3       100           1.40               300      1.021e+05        1.782e+05        8.983e+05           2.704e+06            1.423e+04        5.262e+05       4.200e+04           1.473e+04           1.142e+04           7.644e+05        2.943e+05         3.801e+05         1.075e+04          4.400e+03           9.457e+03           1.515e+03             5.455e+03            7.583e+04 
   -1.0           0.3      1000           1.40               100      9.729e+04        1.190e+05        7.553e+05           2.273e+06            1.155e+04        3.470e+05       3.409e+04           6.944e+03           8.679e+03           6.664e+05        2.809e+05         3.659e+05         8.035e+03          4.944e+03           1.062e+04           2.868e+03             8.115e+03            8.794e+04 
   -1.0           0.3      1000           1.40               300      1.170e+05        1.748e+05        1.109e+06           3.339e+06            1.697e+04        5.095e+05       5.008e+04           1.063e+04           1.326e+04           7.555e+05        2.951e+05         3.822e+05         1.061e+04          6.287e+03           1.352e+04           3.824e+03             9.692e+03            1.268e+05 
   -1.0           0.3        10           1.00               100      6.964e+04        1.208e+05        5.125e+05           1.543e+06            8.574e+03        3.590e+05       2.530e+04           9.653e+03           6.751e+03           6.830e+05        2.582e+05         3.397e+05         8.124e+03          2.978e+03           6.359e+03           6.906e+02             3.685e+03            2.322e+04 
   -1.0           0.3       100           1.00               100      8.175e+04        1.194e+05        5.919e+05           1.782e+06            9.619e+03        3.532e+05       2.839e+04           9.639e+03           7.477e+03           6.841e+05        2.601e+05         3.434e+05         8.100e+03          3.443e+03           7.355e+03           1.040e+03             4.738e+03            3.225e+04 
   -1.0           0.3       100           1.00               300      9.711e+04        1.754e+05        8.655e+05           2.605e+06            1.413e+04        5.187e+05       4.171e+04           1.470e+04           1.139e+04           7.663e+05        2.714e+05         3.561e+05         1.071e+04          4.120e+03           8.810e+03           1.244e+03             5.000e+03            4.620e+04 
   -1.0           0.3      1000           1.00               100      9.508e+04        1.168e+05        7.404e+05           2.229e+06            1.158e+04        3.410e+05       3.417e+04           6.978e+03           8.731e+03           6.688e+05        2.598e+05         3.441e+05         7.979e+03          4.699e+03           1.005e+04           2.483e+03             7.476e+03            5.605e+04 
   -1.0           0.3      1000           1.00               300      1.133e+05        1.716e+05        1.087e+06           3.273e+06            1.701e+04        5.009e+05       5.020e+04           1.067e+04           1.333e+04           7.578e+05        2.725e+05         3.595e+05         1.056e+04          5.907e+03           1.264e+04           3.296e+03             8.820e+03            8.054e+04 
   -1.0           0.3     10000           1.00               100      6.303e+04        1.142e+05        8.836e+05           2.660e+06            1.331e+04        3.312e+05       3.926e+04           2.383e+03           4.845e+03           6.492e+05        2.601e+05         3.447e+05         7.850e+03          6.670e+03           1.429e+04           3.771e+03             1.078e+04            9.042e+04 
   -1.0           0.3       100           0.72               100      7.911e+04        1.177e+05        5.743e+05           1.729e+06            9.555e+03        3.488e+05       2.820e+04           9.617e+03           7.459e+03           6.858e+05        2.421e+05         3.240e+05         8.067e+03          3.326e+03           7.080e+03           8.933e+02             4.475e+03            2.061e+04 
   -1.0           0.3       100           0.72               300      9.325e+04        1.730e+05        8.390e+05           2.525e+06            1.403e+04        5.124e+05       4.142e+04           1.465e+04           1.136e+04           7.677e+05        2.522e+05         3.358e+05         1.068e+04          3.933e+03           8.380e+03           1.063e+03             4.684e+03            2.936e+04 
   -1.0           0.3      1000           0.72               100      9.326e+04        1.150e+05        7.274e+05           2.190e+06            1.158e+04        3.361e+05       3.417e+04           6.994e+03           8.759e+03           6.706e+05        2.422e+05         3.257e+05         7.933e+03          4.526e+03           9.644e+03           2.214e+03             7.019e+03            3.691e+04 
   -1.0           0.3      1000           0.72               300      1.104e+05        1.690e+05        1.068e+06           3.215e+06            1.701e+04        4.937e+05       5.020e+04           1.069e+04           1.337e+04           7.595e+05        2.540e+05         3.404e+05         1.051e+04          5.639e+03           1.203e+04           2.928e+03             8.202e+03            5.287e+04 
   -1.0           0.3       100           0.52               100      7.712e+04        1.165e+05        5.605e+05           1.687e+06            9.500e+03        3.454e+05       2.803e+04           9.595e+03           7.442e+03           6.870e+05        2.267e+05         3.072e+05         8.043e+03          3.245e+03           6.889e+03           7.942e+02             4.213e+03            1.356e+04 
   -1.0           0.3       100           0.52               300      9.043e+04        1.711e+05        8.189e+05           2.465e+06            1.395e+04        5.074e+05       4.118e+04           1.461e+04           1.133e+04           7.687e+05        2.359e+05         3.184e+05         1.066e+04          3.809e+03           8.095e+03           9.418e+02             4.417e+03            1.929e+04 
   -1.0           0.3      1000           0.52               100      9.184e+04        1.136e+05        7.169e+05           2.158e+06            1.157e+04        3.324e+05       3.415e+04           7.005e+03           8.776e+03           6.720e+05        2.274e+05         3.098e+05         7.897e+03          4.402e+03           9.356e+03           2.024e+03             6.690e+03            2.487e+04 
   -1.0           0.3      1000           0.52               300      1.082e+05        1.670e+05        1.052e+06           3.168e+06            1.700e+04        4.883e+05       5.016e+04           1.070e+04           1.339e+04           7.607e+05        2.385e+05         3.243e+05         1.047e+04          5.449e+03           1.159e+04           2.669e+03             7.761e+03            3.554e+04 
   -1.0           0.3       100           0.38               100      7.569e+04        1.156e+05        5.506e+05           1.657e+06            9.465e+03        3.430e+05       2.793e+04           9.586e+03           7.435e+03           6.879e+05        2.139e+05         2.929e+05         8.027e+03          3.194e+03           6.767e+03           7.257e+02             4.037e+03            9.260e+03 
   -1.0           0.3       100           0.38               300      8.844e+04        1.698e+05        8.043e+05           2.421e+06            1.390e+04        5.040e+05       4.101e+04           1.459e+04           1.131e+04           7.694e+05        2.225e+05         3.039e+05         1.065e+04          3.726e+03           7.904e+03           8.612e+02             4.230e+03            1.314e+04 
   -1.0           0.3      1000           0.38               100      9.084e+04        1.126e+05        7.093e+05           2.135e+06            1.157e+04        3.298e+05       3.414e+04           7.014e+03           8.791e+03           6.729e+05        2.152e+05         2.966e+05         7.872e+03          4.318e+03           9.159e+03           1.894e+03             6.461e+03            1.727e+04 
   -1.0           0.3      1000           0.38               300      1.066e+05        1.656e+05        1.041e+06           3.134e+06            1.699e+04        4.845e+05       5.014e+04           1.071e+04           1.341e+04           7.616e+05        2.258e+05         3.110e+05         1.045e+04          5.318e+03           1.129e+04           2.491e+03             7.455e+03            2.464e+04 
   -1.0           0.3       100           0.27               100      7.454e+04        1.147e+05        5.424e+05           1.633e+06            9.430e+03        3.407e+05       2.783e+04           9.572e+03           7.424e+03           6.886e+05        2.018e+05         2.794e+05         8.011e+03          3.154e+03           6.672e+03           6.757e+02             3.899e+03            6.227e+03 
   -1.0           0.3       100           0.27               300      8.676e+04        1.686e+05        7.919e+05           2.384e+06            1.384e+04        5.008e+05       4.085e+04           1.456e+04           1.129e+04           7.700e+05        2.099e+05         2.901e+05         1.064e+04          3.663e+03           7.758e+03           7.986e+02             4.085e+03            8.819e+03 
   -1.0           0.3      1000           0.27               100      8.997e+04        1.117e+05        7.024e+05           2.114e+06            1.156e+04        3.274e+05       3.411e+04           7.017e+03           8.797e+03           6.738e+05        2.038e+05         2.842e+05         7.848e+03          4.251e+03           9.004e+03           1.791e+03             6.279e+03            1.177e+04 
   -1.0           0.3      1000           0.27               300      1.052e+05        1.643e+05        1.031e+06           3.104e+06            1.697e+04        4.809e+05       5.009e+04           1.071e+04           1.341e+04           7.623e+05        2.142e+05         2.987e+05         1.042e+04          5.215e+03           1.105e+04           2.352e+03             7.212e+03            1.676e+04 
   -1.0           0.3       100           0.20               100      7.378e+04        1.142e+05        5.370e+05           1.616e+06            9.406e+03        3.392e+05       2.776e+04           9.563e+03           7.417e+03           6.890e+05        1.925e+05         2.690e+05         8.001e+03          3.130e+03           6.614e+03           6.446e+02             3.811e+03            4.452e+03 
   -1.0           0.3       100           0.20               300      8.567e+04        1.678e+05        7.836e+05           2.359e+06            1.380e+04        4.986e+05       4.073e+04           1.454e+04           1.127e+04           7.703e+05        2.005e+05         2.797e+05         1.063e+04          3.623e+03           7.666e+03           7.597e+02             3.989e+03            6.289e+03 
   -1.0           0.3      1000           0.20               100      8.936e+04        1.111e+05        6.978e+05           2.100e+06            1.155e+04        3.258e+05       3.408e+04           7.018e+03           8.799e+03           6.743e+05        1.951e+05         2.750e+05         7.833e+03          4.208e+03           8.904e+03           1.726e+03             6.160e+03            8.475e+03 
   -1.0           0.3      1000           0.20               300      1.043e+05        1.634e+05        1.024e+06           3.083e+06            1.696e+04        4.785e+05       5.005e+04           1.072e+04           1.341e+04           7.628e+05        2.056e+05         2.898e+05         1.041e+04          5.150e+03           1.091e+04           2.264e+03             7.057e+03            1.206e+04 
   -1.0           0.3       100           0.14               100      7.315e+04        1.137e+05        5.322e+05           1.602e+06            9.386e+03        3.380e+05       2.770e+04           9.555e+03           7.410e+03           6.894e+05        1.830e+05         2.589e+05         7.992e+03          3.108e+03           6.563e+03           6.185e+02             3.739e+03            3.017e+03 
   -1.0           0.3       100           0.14               300      8.477e+04        1.672e+05        7.769e+05           2.339e+06            1.378e+04        4.969e+05       4.065e+04           1.453e+04           1.127e+04           7.706e+05        1.908e+05         2.698e+05         1.062e+04          3.592e+03           7.594e+03           7.282e+02             3.913e+03            4.265e+03 
   -1.0           0.3      1000           0.14               100      8.889e+04        1.107e+05        6.940e+05           2.089e+06            1.154e+04        3.245e+05       3.406e+04           7.022e+03           8.805e+03           6.747e+05        1.863e+05         2.661e+05         7.820e+03          4.173e+03           8.822e+03           1.672e+03             6.062e+03            5.793e+03 
   -1.0           0.3      1000           0.14               300      1.035e+05        1.628e+05        1.019e+06           3.066e+06            1.695e+04        4.767e+05       5.002e+04           1.072e+04           1.342e+04           7.632e+05        1.968e+05         2.810e+05         1.039e+04          5.094e+03           1.078e+04           2.190e+03             6.925e+03            8.234e+03 
   -1.0           0.3       100           0.10               100      7.264e+04        1.133e+05        5.285e+05           1.591e+06            9.366e+03        3.369e+05       2.764e+04           9.544e+03           7.402e+03           6.897e+05        1.752e+05         2.496e+05         7.984e+03          3.093e+03           6.527e+03           5.995e+02             3.685e+03            2.106e+03 
   -1.0           0.3       100           0.10               300      8.406e+04        1.666e+05        7.715e+05           2.322e+06            1.375e+04        4.953e+05       4.056e+04           1.452e+04           1.125e+04           7.708e+05        1.830e+05         2.605e+05         1.061e+04          3.568e+03           7.539e+03           7.051e+02             3.859e+03            2.975e+03 
   -1.0           0.3      1000           0.10               100      8.849e+04        1.103e+05        6.909e+05           2.080e+06            1.153e+04        3.234e+05       3.403e+04           7.019e+03           8.802e+03           6.750e+05        1.794e+05         2.576e+05         7.809e+03          4.148e+03           8.764e+03           1.634e+03             5.993e+03            4.069e+03 
   -1.0           0.3      1000           0.10               300      1.030e+05        1.622e+05        1.014e+06           3.052e+06            1.694e+04        4.750e+05       4.998e+04           1.071e+04           1.342e+04           7.634e+05        1.901e+05         2.727e+05         1.038e+04          5.056e+03           1.069e+04           2.139e+03             6.834e+03            5.780e+03 
   -1.0           0.5       100           1.40               100      4.529e+04        4.294e+04        3.011e+05           9.063e+05            6.417e+03        1.257e+05       1.894e+04           6.436e+03           4.974e+03           6.839e+05        2.306e+05         3.166e+05         5.405e+03          3.477e+03           7.928e+03           3.962e+02             1.466e+03            4.747e+04 
   -1.0           0.5       100           1.40               300      5.948e+04        6.387e+04        4.505e+05           1.356e+06            9.637e+03        1.867e+05       2.844e+04           1.002e+04           7.737e+03           7.704e+05        2.420e+05         3.319e+05         7.337e+03          4.743e+03           1.082e+04           4.770e+02             1.554e+03            6.960e+04 
   -1.0           0.5      1000           1.40               100      4.740e+04        4.250e+04        3.390e+05           1.020e+06            7.145e+03        1.239e+05       2.109e+04           4.473e+03           5.485e+03           6.678e+05        2.317e+05         3.175e+05         5.379e+03          4.383e+03           9.995e+03           7.411e+02             2.071e+03            6.371e+04 
   -1.0           0.5      1000           1.40               300      6.204e+04        6.327e+04        5.075e+05           1.528e+06            1.073e+04        1.841e+05       3.166e+04           6.971e+03           8.533e+03           7.607e+05        2.441e+05         3.342e+05         7.302e+03          6.070e+03           1.385e+04           1.000e+03             2.465e+03            9.297e+04 
   -1.0           0.5       100           1.00               100      4.329e+04        4.211e+04        2.951e+05           8.882e+05            6.421e+03        1.235e+05       1.895e+04           6.468e+03           4.999e+03           6.867e+05        2.187e+05         3.034e+05         5.336e+03          3.303e+03           7.511e+03           3.514e+02             1.417e+03            3.082e+04 
   -1.0           0.5       100           1.00               300      5.677e+04        6.266e+04        4.413e+05           1.328e+06            9.648e+03        1.835e+05       2.847e+04           1.007e+04           7.776e+03           7.729e+05        2.296e+05         3.185e+05         7.252e+03          4.470e+03           1.017e+04           4.226e+02             1.488e+03            4.512e+04 
   -1.0           0.5      1000           1.00               100      4.597e+04        4.160e+04        3.356e+05           1.010e+06            7.202e+03        1.215e+05       2.125e+04           4.517e+03           5.545e+03           6.707e+05        2.197e+05         3.045e+05         5.306e+03          4.218e+03           9.593e+03           6.786e+02             1.993e+03            4.240e+04 
   -1.0           0.5      1000           1.00               300      6.003e+04        6.196e+04        5.022e+05           1.512e+06            1.082e+04        1.805e+05       3.192e+04           7.040e+03           8.626e+03           7.633e+05        2.317e+05         3.212e+05         7.212e+03          5.807e+03           1.321e+04           9.130e+02             2.347e+03            6.175e+04 
   -1.0           0.5       100           0.72               100      4.168e+04        4.142e+04        2.897e+05           8.719e+05            6.405e+03        1.216e+05       1.890e+04           6.475e+03           5.004e+03           6.886e+05        2.085e+05         2.919e+05         5.279e+03          3.175e+03           7.206e+03           3.198e+02             1.381e+03            2.058e+04 
   -1.0           0.5       100           0.72               300      5.459e+04        6.164e+04        4.331e+05           1.304e+06            9.625e+03        1.807e+05       2.840e+04           1.008e+04           7.782e+03           7.746e+05        2.192e+05         3.070e+05         7.181e+03          4.268e+03           9.690e+03           3.839e+02             1.441e+03            3.008e+04 
   -1.0           0.5      1000           0.72               100      4.476e+04        4.086e+04        3.319e+05           9.990e+05            7.223e+03        1.194e+05       2.132e+04           4.538e+03           5.575e+03           6.727e+05        2.096e+05         2.934e+05         5.247e+03          4.090e+03           9.284e+03           6.323e+02             1.934e+03            2.883e+04 
   -1.0           0.5      1000           0.72               300      5.835e+04        6.086e+04        4.966e+05           1.495e+06            1.085e+04        1.775e+05       3.202e+04           7.072e+03           8.672e+03           7.652e+05        2.214e+05         3.100e+05         7.137e+03          5.604e+03           1.273e+04           8.488e+02             2.259e+03            4.193e+04 
   -1.0           0.5       100           0.52               100      4.045e+04        4.089e+04        2.853e+05           8.587e+05            6.386e+03        1.202e+05       1.884e+04           6.474e+03           5.002e+03           6.901e+05        1.996e+05         2.822e+05         5.235e+03          3.081e+03           6.982e+03           2.972e+02             1.356e+03            1.402e+04 
   -1.0           0.5       100           0.52               300      5.293e+04        6.088e+04        4.265e+05           1.284e+06            9.596e+03        1.786e+05       2.832e+04           1.007e+04           7.780e+03           7.758e+05        2.103e+05         2.972e+05         7.126e+03          4.120e+03           9.339e+03           3.562e+02             1.408e+03            2.047e+04 
   -1.0           0.5      1000           0.52               100      4.381e+04        4.030e+04        3.288e+05           9.896e+05            7.232e+03        1.179e+05       2.134e+04           4.550e+03           5.592e+03           6.743e+05        2.009e+05         2.841e+05         5.201e+03          3.993e+03           9.052e+03           5.986e+02             1.891e+03            1.992e+04 
   -1.0           0.5      1000           0.52               300      5.704e+04        6.005e+04        4.919e+05           1.481e+06            1.087e+04        1.753e+05       3.207e+04           7.091e+03           8.699e+03           7.666e+05        2.126e+05         3.008e+05         7.080e+03          5.452e+03           1.236e+04           8.022e+02             2.195e+03            2.893e+04 
   -1.0           0.5       100           0.38               100      3.955e+04        4.052e+04        2.820e+05           8.488e+05            6.368e+03        1.191e+05       1.879e+04           6.470e+03           4.999e+03           6.910e+05        1.921e+05         2.736e+05         5.202e+03          3.013e+03           6.822e+03           2.815e+02             1.338e+03            9.812e+03 
   -1.0           0.5       100           0.38               300      5.171e+04        6.033e+04        4.214e+05           1.269e+06            9.571e+03        1.771e+05       2.824e+04           1.007e+04           7.774e+03           7.766e+05        2.028e+05         2.886e+05         7.086e+03          4.015e+03           9.091e+03           3.372e+02             1.385e+03            1.431e+04 
   -1.0           0.5      1000           0.38               100      4.310e+04        3.989e+04        3.263e+05           9.823e+05            7.234e+03        1.168e+05       2.135e+04           4.556e+03           5.603e+03           6.753e+05        1.935e+05         2.758e+05         5.167e+03          3.924e+03           8.885e+03           5.747e+02             1.861e+03            1.408e+04 
   -1.0           0.5      1000           0.38               300      5.606e+04        5.946e+04        4.883e+05           1.470e+06            1.087e+04        1.736e+05       3.208e+04           7.101e+03           8.715e+03           7.676e+05        2.053e+05         2.925e+05         7.038e+03          5.342e+03           1.210e+04           7.693e+02             2.150e+03            2.043e+04 
