## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1       100           0.27               300      6.293e+05        6.838e+07        2.944e+07           8.861e+07            2.110e+03        1.970e+08       6.227e+03           2.803e+04           2.162e+04           1.907e+05        2.411e+07         1.265e+07         4.026e+06          6.179e+06           1.519e+07           1.139e+06             1.814e+06            6.921e+06 
   -1.0           0.1      1000           0.27               100      2.997e+05        4.258e+07        1.777e+07           5.348e+07            1.135e+03        1.216e+08       3.349e+03           1.064e+04           1.241e+04           7.073e+04        1.249e+07         6.612e+06         1.526e+06          3.503e+06           8.613e+06           1.063e+06             1.712e+06            4.531e+06 
   -1.0           0.1      1000           0.27               300      4.650e+05        6.858e+07        2.888e+07           8.694e+07            1.828e+03        1.970e+08       5.396e+03           1.805e+04           2.104e+04           1.920e+05        2.333e+07         1.226e+07         4.028e+06          5.918e+06           1.455e+07           1.412e+06             2.272e+06            6.370e+06 
   -1.0           0.1       100           0.20               100      4.532e+05        4.245e+07        1.844e+07           5.550e+07            1.452e+03        1.216e+08       4.285e+03           1.703e+04           1.314e+04           7.027e+04        9.979e+06         5.303e+06         1.525e+06          3.757e+06           9.237e+06           8.774e+05             1.398e+06            3.727e+06 
   -1.0           0.1       100           0.20               300      6.395e+05        6.844e+07        2.998e+07           9.024e+07            2.120e+03        1.972e+08       6.255e+03           2.847e+04           2.196e+04           1.910e+05        1.864e+07         9.811e+06         4.030e+06          6.334e+06           1.558e+07           1.162e+06             1.850e+06            5.246e+06 
   -1.0           0.1      1000           0.20               100      3.047e+05        4.261e+07        1.809e+07           5.446e+07            1.140e+03        1.217e+08       3.365e+03           1.081e+04           1.261e+04           7.085e+04        9.690e+06         5.157e+06         1.527e+06          3.592e+06           8.832e+06           1.084e+06             1.746e+06            3.434e+06 
   -1.0           0.1      1000           0.20               300      4.727e+05        6.864e+07        2.941e+07           8.854e+07            1.837e+03        1.972e+08       5.421e+03           1.833e+04           2.137e+04           1.922e+05        1.804e+07         9.510e+06         4.032e+06          6.066e+06           1.492e+07           1.440e+06             2.317e+06            4.828e+06 
   -1.0           0.1       100           0.14               100      4.596e+05        4.249e+07        1.874e+07           5.640e+07            1.458e+03        1.217e+08       4.302e+03           1.726e+04           1.332e+04           7.038e+04        7.339e+06         3.949e+06         1.526e+06          3.841e+06           9.443e+06           8.926e+05             1.422e+06            2.662e+06 
   -1.0           0.1       100           0.14               300      6.486e+05        6.851e+07        3.046e+07           9.170e+07            2.128e+03        1.974e+08       6.280e+03           2.886e+04           2.226e+04           1.912e+05        1.364e+07         7.236e+06         4.035e+06          6.474e+06           1.592e+07           1.182e+06             1.883e+06            3.748e+06 
   -1.0           0.1      1000           0.14               100      3.091e+05        4.264e+07        1.838e+07           5.534e+07            1.145e+03        1.218e+08       3.378e+03           1.095e+04           1.278e+04           7.096e+04        7.131e+06         3.846e+06         1.529e+06          3.673e+06           9.029e+06           1.103e+06             1.777e+06            2.452e+06 
   -1.0           0.1      1000           0.14               300      4.795e+05        6.870e+07        2.989e+07           8.996e+07            1.844e+03        1.973e+08       5.442e+03           1.858e+04           2.167e+04           1.924e+05        1.321e+07         7.022e+06         4.035e+06          6.200e+06           1.525e+07           1.464e+06             2.357e+06            3.448e+06 
   -1.0           0.1       100           0.10               100      4.639e+05        4.251e+07        1.894e+07           5.701e+07            1.462e+03        1.218e+08       4.313e+03           1.742e+04           1.345e+04           7.045e+04        5.482e+06         3.073e+06         1.528e+06          3.900e+06           9.587e+06           9.032e+05             1.439e+06            1.928e+06 
   -1.0           0.1       100           0.10               300      6.548e+05        6.855e+07        3.080e+07           9.270e+07            2.134e+03        1.976e+08       6.297e+03           2.913e+04           2.247e+04           1.913e+05        1.013e+07         5.564e+06         4.038e+06          6.571e+06           1.616e+07           1.196e+06             1.905e+06            2.714e+06 
   -1.0           0.1      1000           0.10               100      3.121e+05        4.266e+07        1.858e+07           5.594e+07            1.148e+03        1.218e+08       3.388e+03           1.105e+04           1.290e+04           7.104e+04        5.331e+06         3.005e+06         1.530e+06          3.728e+06           9.165e+06           1.116e+06             1.798e+06            1.776e+06 
   -1.0           0.1      1000           0.10               300      4.841e+05        6.874e+07        3.021e+07           9.093e+07            1.849e+03        1.975e+08       5.457e+03           1.875e+04           2.187e+04           1.925e+05        9.812e+06         5.425e+06         4.038e+06          6.292e+06           1.547e+07           1.481e+06             2.384e+06            2.497e+06 
   -1.0           0.3       100           1.40               100      2.757e+05        3.839e+07        1.115e+07           3.356e+07            1.247e+03        1.101e+08       3.680e+03           1.274e+04           9.835e+03           6.795e+04        2.361e+07         1.251e+07         1.452e+06          2.185e+06           5.378e+06           2.811e+05             4.479e+05            1.329e+07 
   -1.0           0.3       100           1.40               300      3.988e+05        6.221e+07        1.820e+07           5.477e+07            1.864e+03        1.793e+08       5.502e+03           2.143e+04           1.653e+04           1.862e+05        4.494e+07         2.375e+07         3.852e+06          3.693e+06           9.091e+06           3.775e+05             6.013e+05            1.878e+07 
   -1.0           0.3      1000           1.40               100      1.886e+05        3.863e+07        1.097e+07           3.301e+07            9.981e+02        1.104e+08       2.945e+03           8.115e+03           9.468e+03           6.854e+04        2.303e+07         1.218e+07         1.456e+06          2.090e+06           5.143e+06           3.527e+05             5.680e+05            1.229e+07 
   -1.0           0.3      1000           1.40               300      2.970e+05        6.256e+07        1.790e+07           5.387e+07            1.629e+03        1.797e+08       4.808e+03           1.384e+04           1.613e+04           1.875e+05        4.368e+07         2.306e+07         3.856e+06          3.538e+06           8.710e+06           4.740e+05             7.631e+05            1.735e+07 
   -1.0           0.3        10           1.00               100      3.182e+05        3.820e+07        1.200e+07           3.611e+07            1.331e+03        1.096e+08       3.928e+03           1.473e+04           1.055e+04           6.854e+04        1.872e+07         1.007e+07         1.454e+06          2.416e+06           5.947e+06           3.056e+05             4.864e+05            1.054e+07 
   -1.0           0.3       100           1.00               100      2.954e+05        3.845e+07        1.202e+07           3.618e+07            1.270e+03        1.103e+08       3.747e+03           1.368e+04           1.056e+04           6.860e+04        1.871e+07         1.006e+07         1.456e+06          2.400e+06           5.908e+06           2.985e+05             4.757e+05            1.033e+07 
   -1.0           0.3       100           1.00               300      4.274e+05        6.234e+07        1.961e+07           5.904e+07            1.899e+03        1.798e+08       5.603e+03           2.301e+04           1.774e+04           1.875e+05        3.560e+07         1.904e+07         3.861e+06          4.053e+06           9.978e+06           4.007e+05             6.382e+05            1.460e+07 
   -1.0           0.3      1000           1.00               100      2.023e+05        3.869e+07        1.182e+07           3.557e+07            1.017e+03        1.106e+08       3.001e+03           8.710e+03           1.016e+04           6.919e+04        1.823e+07         9.798e+06         1.459e+06          2.295e+06           5.649e+06           3.747e+05             6.033e+05            9.547e+06 
   -1.0           0.3      1000           1.00               300      3.185e+05        6.268e+07        1.929e+07           5.805e+07            1.660e+03        1.801e+08       4.898e+03           1.485e+04           1.732e+04           1.887e+05        3.457e+07         1.848e+07         3.864e+06          3.883e+06           9.558e+06           5.030e+05             8.097e+05            1.348e+07 
   -1.0           0.3     10000           1.00               100      8.376e+04        3.878e+07        1.141e+07           3.436e+07            8.271e+02        1.106e+08       2.441e+03           2.427e+03           4.794e+03           7.030e+04        1.803e+07         9.686e+06         1.463e+06          2.189e+06           5.388e+06           3.324e+05             5.914e+05            8.712e+06 
   -1.0           0.3       100           0.72               100      3.111e+05        3.851e+07        1.272e+07           3.827e+07            1.287e+03        1.105e+08       3.798e+03           1.443e+04           1.113e+04           6.908e+04        1.478e+07         8.034e+06         1.460e+06          2.578e+06           6.345e+06           3.119e+05             4.970e+05            7.931e+06 
   -1.0           0.3       100           0.72               300      4.501e+05        6.245e+07        2.075e+07           6.246e+07            1.925e+03        1.801e+08       5.680e+03           2.426e+04           1.871e+04           1.884e+05        2.807e+07         1.511e+07         3.869e+06          4.351e+06           1.071e+07           4.184e+05             6.665e+05            1.120e+07 
   -1.0           0.3      1000           0.72               100      2.132e+05        3.874e+07        1.250e+07           3.763e+07            1.031e+03        1.107e+08       3.043e+03           9.182e+03           1.071e+04           6.967e+04        1.439e+07         7.819e+06         1.462e+06          2.465e+06           6.066e+06           3.915e+05             6.304e+05            7.325e+06 
   -1.0           0.3      1000           0.72               300      3.355e+05        6.278e+07        2.040e+07           6.140e+07            1.683e+03        1.805e+08       4.966e+03           1.565e+04           1.825e+04           1.896e+05        2.724e+07         1.466e+07         3.871e+06          4.168e+06           1.026e+07           5.252e+05             8.455e+05            1.034e+07 
   -1.0           0.3       100           0.52               100      3.233e+05        3.855e+07        1.327e+07           3.993e+07            1.300e+03        1.106e+08       3.837e+03           1.501e+04           1.158e+04           6.943e+04        1.159e+07         6.409e+06         1.463e+06          2.722e+06           6.699e+06           3.221e+05             5.132e+05            6.013e+06 
   -1.0           0.3       100           0.52               300      4.678e+05        6.254e+07        2.165e+07           6.515e+07            1.944e+03        1.805e+08       5.738e+03           2.524e+04           1.946e+04           1.890e+05        2.193e+07         1.193e+07         3.876e+06          4.591e+06           1.130e+07           4.319e+05             6.880e+05            8.495e+06 
   -1.0           0.3      1000           0.52               100      2.217e+05        3.878e+07        1.304e+07           3.925e+07            1.042e+03        1.109e+08       3.076e+03           9.553e+03           1.114e+04           7.002e+04        1.128e+07         6.234e+06         1.465e+06          2.602e+06           6.404e+06           4.044e+05             6.511e+05            5.551e+06 
   -1.0           0.3      1000           0.52               300      3.489e+05        6.287e+07        2.128e+07           6.405e+07            1.701e+03        1.807e+08       5.019e+03           1.629e+04           1.899e+04           1.903e+05        2.128e+07         1.158e+07         3.877e+06          4.397e+06           1.082e+07           5.422e+05             8.728e+05            7.836e+06 
   -1.0           0.3       100           0.38               100      3.325e+05        3.859e+07        1.368e+07           4.118e+07            1.310e+03        1.107e+08       3.866e+03           1.545e+04           1.192e+04           6.968e+04        9.102e+06         5.347e+06         1.465e+06          2.833e+06           6.970e+06           3.295e+05             5.250e+05            4.553e+06 
   -1.0           0.3       100           0.38               300      4.811e+05        6.262e+07        2.232e+07           6.719e+07            1.959e+03        1.807e+08       5.781e+03           2.597e+04           2.003e+04           1.895e+05        1.713e+07         9.813e+06         3.882e+06          4.775e+06           1.175e+07           4.418e+05             7.037e+05            6.432e+06 
   -1.0           0.3      1000           0.38               100      2.281e+05        3.881e+07        1.345e+07           4.048e+07            1.050e+03        1.110e+08       3.100e+03           9.832e+03           1.147e+04           7.027e+04        8.857e+06         5.200e+06         1.467e+06          2.708e+06           6.663e+06           4.138e+05             6.663e+05            4.202e+06 
   -1.0           0.3      1000           0.38               300      3.588e+05        6.293e+07        2.194e+07           6.604e+07            1.714e+03        1.810e+08       5.057e+03           1.676e+04           1.954e+04           1.907e+05        1.663e+07         9.525e+06         3.882e+06          4.574e+06           1.126e+07           5.546e+05             8.927e+05            5.932e+06 
   -1.0           0.3       100           0.27               100      3.401e+05        3.862e+07        1.403e+07           4.222e+07            1.318e+03        1.108e+08       3.890e+03           1.581e+04           1.220e+04           6.988e+04        7.002e+06         4.454e+06         1.467e+06          2.926e+06           7.200e+06           3.355e+05             5.347e+05            3.330e+06 
   -1.0           0.3       100           0.27               300      4.921e+05        6.268e+07        2.288e+07           6.888e+07            1.971e+03        1.809e+08       5.816e+03           2.658e+04           2.050e+04           1.899e+05        1.305e+07         8.140e+06         3.886e+06          4.930e+06           1.213e+07           4.498e+05             7.165e+05            4.704e+06 
   -1.0           0.3      1000           0.27               100      2.334e+05        3.884e+07        1.379e+07           4.150e+07            1.057e+03        1.111e+08       3.119e+03           1.006e+04           1.174e+04           7.047e+04        6.810e+06         4.338e+06         1.469e+06          2.797e+06           6.882e+06           4.215e+05             6.786e+05            3.073e+06 
   -1.0           0.3      1000           0.27               300      3.672e+05        6.299e+07        2.249e+07           6.770e+07            1.724e+03        1.812e+08       5.089e+03           1.715e+04           2.000e+04           1.911e+05        1.266e+07         7.912e+06         3.887e+06          4.722e+06           1.162e+07           5.646e+05             9.089e+05            4.337e+06 
   -1.0           0.3       100           0.20               100      3.451e+05        3.864e+07        1.426e+07           4.291e+07            1.323e+03        1.109e+08       3.905e+03           1.605e+04           1.239e+04           7.001e+04        5.737e+06         3.707e+06         1.469e+06          2.989e+06           7.353e+06           3.395e+05             5.410e+05            2.514e+06 
   -1.0           0.3       100           0.20               300      4.994e+05        6.273e+07        2.326e+07           7.000e+07            1.979e+03        1.811e+08       5.840e+03           2.699e+04           2.082e+04           1.901e+05        1.051e+07         6.742e+06         3.890e+06          5.034e+06           1.239e+07           4.550e+05             7.248e+05            3.551e+06 
   -1.0           0.3      1000           0.20               100      2.370e+05        3.886e+07        1.401e+07           4.217e+07            1.061e+03        1.111e+08       3.132e+03           1.022e+04           1.192e+04           7.060e+04        5.577e+06         3.616e+06         1.471e+06          2.857e+06           7.029e+06           4.265e+05             6.866e+05            2.319e+06 
   -1.0           0.3      1000           0.20               300      3.726e+05        6.303e+07        2.286e+07           6.880e+07            1.731e+03        1.813e+08       5.109e+03           1.741e+04           2.030e+04           1.913e+05        1.020e+07         6.561e+06         3.889e+06          4.822e+06           1.186e+07           5.711e+05             9.193e+05            3.273e+06 
   -1.0           0.3       100           0.14               100      3.496e+05        3.866e+07        1.446e+07           4.352e+07            1.328e+03        1.110e+08       3.919e+03           1.627e+04           1.255e+04           7.012e+04        4.704e+06         2.913e+06         1.470e+06          3.045e+06           7.491e+06           3.429e+05             5.465e+05            1.789e+06 
   -1.0           0.3       100           0.14               300      5.058e+05        6.277e+07        2.359e+07           7.100e+07            1.986e+03        1.812e+08       5.860e+03           2.735e+04           2.109e+04           1.903e+05        8.582e+06         5.259e+06         3.893e+06          5.126e+06           1.261e+07           4.596e+05             7.321e+05            2.527e+06 
   -1.0           0.3      1000           0.14               100      2.401e+05        3.887e+07        1.421e+07           4.277e+07            1.065e+03        1.112e+08       3.144e+03           1.035e+04           1.207e+04           7.072e+04        4.580e+06         2.846e+06         1.472e+06          2.911e+06           7.161e+06           4.308e+05             6.936e+05            1.650e+06 
   -1.0           0.3      1000           0.14               300      3.775e+05        6.306e+07        2.318e+07           6.977e+07            1.737e+03        1.814e+08       5.127e+03           1.764e+04           2.057e+04           1.915e+05        8.338e+06         5.124e+06         3.892e+06          4.910e+06           1.208e+07           5.769e+05             9.285e+05            2.329e+06 
   -1.0           0.3       100           0.10               100      3.526e+05        3.867e+07        1.460e+07           4.394e+07            1.331e+03        1.110e+08       3.928e+03           1.641e+04           1.266e+04           7.020e+04        3.805e+06         2.282e+06         1.471e+06          3.083e+06           7.585e+06           3.453e+05             5.501e+05            1.292e+06 
   -1.0           0.3       100           0.10               300      5.102e+05        6.279e+07        2.381e+07           7.167e+07            1.990e+03        1.813e+08       5.874e+03           2.759e+04           2.128e+04           1.905e+05        6.902e+06         4.082e+06         3.895e+06          5.190e+06           1.277e+07           4.627e+05             7.370e+05            1.825e+06 
   -1.0           0.3      1000           0.10               100      2.422e+05        3.888e+07        1.435e+07           4.318e+07            1.068e+03        1.112e+08       3.151e+03           1.044e+04           1.218e+04           7.079e+04        3.711e+06         2.232e+06         1.473e+06          2.947e+06           7.251e+06           4.337e+05             6.983e+05            1.192e+06 
   -1.0           0.3      1000           0.10               300      3.808e+05        6.309e+07        2.340e+07           7.044e+07            1.742e+03        1.815e+08       5.140e+03           1.780e+04           2.075e+04           1.917e+05        6.716e+06         3.983e+06         3.894e+06          4.971e+06           1.223e+07           5.807e+05             9.347e+05            1.682e+06 
   -1.0           0.5       100           1.40               100      1.950e+05        3.520e+07        8.047e+06           2.422e+07            1.150e+03        1.011e+08       3.394e+03           1.212e+04           9.354e+03           6.766e+04        1.311e+07         7.407e+06         1.406e+06          1.658e+06           4.084e+06           6.508e+04             1.037e+05            8.719e+06 
   -1.0           0.5       100           1.40               300      2.886e+05        5.743e+07        1.317e+07           3.964e+07            1.757e+03        1.659e+08       5.186e+03           2.049e+04           1.580e+04           1.855e+05        2.499e+07         1.385e+07         3.734e+06          2.797e+06           6.889e+06           8.824e+04             1.406e+05            1.236e+07 
   -1.0           0.5      1000           1.40               100      1.363e+05        3.547e+07        7.923e+06           2.385e+07            9.405e+02        1.015e+08       2.775e+03           7.735e+03           9.022e+03           6.825e+04        1.278e+07         7.202e+06         1.409e+06          1.586e+06           3.906e+06           8.214e+04             1.323e+05            8.065e+06 
   -1.0           0.5      1000           1.40               300      2.172e+05        5.783e+07        1.297e+07           3.904e+07            1.552e+03        1.664e+08       4.580e+03           1.325e+04           1.545e+04           1.867e+05        2.431e+07         1.345e+07         3.736e+06          2.681e+06           6.604e+06           1.114e+05             1.793e+05            1.143e+07 
   -1.0           0.5       100           1.00               100      2.074e+05        3.524e+07        8.592e+06           2.586e+07            1.170e+03        1.012e+08       3.452e+03           1.299e+04           1.003e+04           6.832e+04        1.051e+07         6.418e+06         1.409e+06          1.794e+06           4.419e+06           6.978e+04             1.112e+05            6.715e+06 
   -1.0           0.5       100           1.00               300      3.069e+05        5.752e+07        1.406e+07           4.232e+07            1.787e+03        1.662e+08       5.274e+03           2.196e+04           1.694e+04           1.867e+05        1.994e+07         1.181e+07         3.741e+06          3.024e+06           7.447e+06           9.457e+04             1.506e+05            9.516e+06 
   -1.0           0.5      1000           1.00               100      1.451e+05        3.550e+07        8.459e+06           2.546e+07            9.570e+02        1.016e+08       2.824e+03           8.291e+03           9.670e+03           6.891e+04        1.024e+07         6.226e+06         1.411e+06          1.716e+06           4.227e+06           8.811e+04             1.419e+05            6.209e+06 
   -1.0           0.5      1000           1.00               300      2.311e+05        5.791e+07        1.385e+07           4.168e+07            1.579e+03        1.667e+08       4.658e+03           1.420e+04           1.655e+04           1.880e+05        1.938e+07         1.144e+07         3.742e+06          2.899e+06           7.140e+06           1.194e+05             1.921e+05            8.795e+06 
   -1.0           0.5       100           0.72               100      2.171e+05        3.527e+07        9.022e+06           2.715e+07            1.184e+03        1.014e+08       3.495e+03           1.368e+04           1.056e+04           6.881e+04        8.450e+06         5.660e+06         1.412e+06          1.904e+06           4.688e+06           7.351e+04             1.171e+05            5.116e+06 
   -1.0           0.5       100           0.72               300      3.212e+05        5.759e+07        1.476e+07           4.443e+07            1.810e+03        1.665e+08       5.341e+03           2.313e+04           1.784e+04           1.876e+05        1.586e+07         1.039e+07         3.747e+06          3.206e+06           7.896e+06           9.959e+04             1.586e+05            7.248e+06 
   -1.0           0.5      1000           0.72               100      1.520e+05        3.553e+07        8.882e+06           2.673e+07            9.693e+02        1.017e+08       2.860e+03           8.730e+03           1.018e+04           6.940e+04        8.223e+06         5.498e+06         1.414e+06          1.821e+06           4.484e+06           9.284e+04             1.495e+05            4.729e+06 
   -1.0           0.5      1000           0.72               300      2.420e+05        5.797e+07        1.454e+07           4.375e+07            1.599e+03        1.669e+08       4.718e+03           1.495e+04           1.743e+04           1.889e+05        1.540e+07         1.008e+07         3.748e+06          3.074e+06           7.570e+06           1.257e+05             2.023e+05            6.698e+06 
   -1.0           0.5       100           0.52               100      2.246e+05        3.530e+07        9.356e+06           2.816e+07            1.196e+03        1.014e+08       3.528e+03           1.422e+04           1.098e+04           6.916e+04        7.017e+06         4.858e+06         1.414e+06          1.991e+06           4.901e+06           7.644e+04             1.218e+05            3.855e+06 
   -1.0           0.5       100           0.52               300      3.324e+05        5.765e+07        1.531e+07           4.608e+07            1.827e+03        1.667e+08       5.391e+03           2.404e+04           1.854e+04           1.883e+05        1.290e+07         8.887e+06         3.753e+06          3.350e+06           8.250e+06           1.035e+05             1.649e+05            5.462e+06 
   -1.0           0.5      1000           0.52               100      1.573e+05        3.556e+07        9.211e+06           2.772e+07            9.787e+02        1.018e+08       2.888e+03           9.073e+03           1.058e+04           6.975e+04        6.806e+06         4.726e+06         1.416e+06          1.904e+06           4.689e+06           9.655e+04             1.554e+05            3.563e+06 
   -1.0           0.5      1000           0.52               300      2.504e+05        5.803e+07        1.507e+07           4.537e+07            1.614e+03        1.671e+08       4.763e+03           1.554e+04           1.812e+04           1.896e+05        1.250e+07         8.632e+06         3.752e+06          3.213e+06           7.911e+06           1.307e+05             2.103e+05            5.046e+06 
   -1.0           0.5       100           0.38               100      2.302e+05        3.532e+07        9.606e+06           2.891e+07            1.204e+03        1.015e+08       3.552e+03           1.463e+04           1.129e+04           6.942e+04        6.147e+06         4.086e+06         1.416e+06          2.056e+06           5.063e+06           7.863e+04             1.253e+05            2.906e+06 
   -1.0           0.5       100           0.38               300      3.407e+05        5.770e+07        1.572e+07           4.730e+07            1.839e+03        1.668e+08       5.428e+03           2.472e+04           1.906e+04           1.888e+05        1.127e+07         7.440e+06         3.757e+06          3.459e+06           8.518e+06           1.065e+05             1.696e+05            4.116e+06 
   -1.0           0.5      1000           0.38               100      1.612e+05        3.558e+07        9.457e+06           2.846e+07            9.855e+02        1.019e+08       2.908e+03           9.330e+03           1.088e+04           7.001e+04        5.967e+06         3.981e+06         1.417e+06          1.967e+06           4.843e+06           9.934e+04             1.599e+05            2.685e+06 
   -1.0           0.5      1000           0.38               300      2.567e+05        5.807e+07        1.547e+07           4.658e+07            1.625e+03        1.672e+08       4.796e+03           1.598e+04           1.863e+04           1.900e+05        1.092e+07         7.235e+06         3.755e+06          3.317e+06           8.168e+06           1.344e+05             2.163e+05            3.803e+06 
