## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.1      1000           0.14               300      9.401e+05        2.503e+06        1.050e+07           3.162e+07            7.241e+04        7.334e+06       2.137e+05           6.288e+04           7.874e+04           7.352e+05        3.349e+05         4.015e+05         6.705e+04          3.452e+04           6.767e+04           5.568e+04             1.089e+05            1.001e+05 
   -1.0           0.1       100           0.10               100      6.980e+05        1.365e+06        3.752e+06           1.129e+07            3.270e+04        4.070e+06       9.649e+04           4.000e+04           3.108e+04           4.981e+05        2.492e+05         3.025e+05         2.737e+04          1.318e+04           2.561e+04           1.603e+04             3.793e+04            1.940e+04 
   -1.0           0.1       100           0.10               300      8.164e+05        2.543e+06        8.049e+06           2.423e+07            5.829e+04        7.569e+06       1.720e+05           8.728e+04           6.774e+04           7.474e+05        2.923e+05         3.482e+05         6.873e+04          2.278e+04           4.455e+04           1.528e+04             3.887e+04            4.155e+04 
   -1.0           0.1      1000           0.10               100      7.964e+05        1.335e+06        5.026e+06           1.513e+07            4.169e+04        3.914e+06       1.230e+05           2.925e+04           3.677e+04           4.836e+05        2.570e+05         3.165e+05         2.659e+04          1.861e+04           3.631e+04           3.407e+04             7.043e+04            3.462e+04 
   -1.0           0.1      1000           0.10               300      9.388e+05        2.495e+06        1.047e+07           3.151e+07            7.232e+04        7.312e+06       2.134e+05           6.292e+04           7.879e+04           7.356e+05        3.089e+05         3.764e+05         6.721e+04          3.419e+04           6.698e+04           5.493e+04             1.077e+05            7.013e+04 
   -1.0           0.3       100           1.40               100      1.888e+05        2.386e+05        1.279e+06           3.849e+06            1.351e+04        6.911e+05       3.987e+04           1.609e+04           1.245e+04           4.887e+05        3.418e+05         4.091e+05         1.511e+04          1.004e+04           2.176e+04           5.378e+03             1.328e+04            2.109e+05 
   -1.0           0.3       100           1.40               300      3.132e+05        4.614e+05        2.704e+06           8.138e+06            2.518e+04        1.336e+06       7.432e+04           3.560e+04           2.752e+04           7.424e+05        4.134e+05         4.874e+05         3.638e+04          2.075e+04           4.509e+04           5.153e+03             1.304e+04            4.315e+05 
   -1.0           0.3      1000           1.40               100      1.957e+05        2.368e+05        1.445e+06           4.349e+06            1.492e+04        6.792e+05       4.403e+04           1.101e+04           1.351e+04           4.735e+05        3.439e+05         4.113e+05         1.500e+04          1.316e+04           2.853e+04           9.352e+03             2.013e+04            2.806e+05 
   -1.0           0.3      1000           1.40               300      3.186e+05        4.589e+05        3.023e+06           9.100e+06            2.772e+04        1.316e+06       8.180e+04           2.425e+04           2.966e+04           7.280e+05        4.210e+05         4.953e+05         3.613e+04          2.712e+04           5.899e+04           1.490e+04             2.943e+04            5.575e+05 
   -1.0           0.3       100           1.00               100      1.844e+05        2.344e+05        1.255e+06           3.779e+06            1.354e+04        6.800e+05       3.997e+04           1.632e+04           1.262e+04           4.918e+05        3.162e+05         3.846e+05         1.505e+04          9.279e+03           2.001e+04           4.680e+03             1.215e+04            1.341e+05 
   -1.0           0.3       100           1.00               300      3.062e+05        4.534e+05        2.661e+06           8.010e+06            2.534e+04        1.315e+06       7.479e+04           3.617e+04           2.796e+04           7.460e+05        3.799e+05         4.571e+05         3.622e+04          1.904e+04           4.115e+04           4.505e+03             1.200e+04            2.746e+05 
   -1.0           0.3      1000           1.00               100      1.932e+05        2.323e+05        1.433e+06           4.315e+06            1.504e+04        6.669e+05       4.440e+04           1.121e+04           1.377e+04           4.764e+05        3.182e+05         3.874e+05         1.492e+04          1.238e+04           2.672e+04           8.385e+03             1.857e+04            1.833e+05 
   -1.0           0.3      1000           1.00               300      3.145e+05        4.503e+05        3.005e+06           9.045e+06            2.805e+04        1.293e+06       8.276e+04           2.474e+04           3.028e+04           7.315e+05        3.869e+05         4.657e+05         3.591e+04          2.542e+04           5.499e+04           1.339e+04             2.700e+04            3.636e+05 
   -1.0           0.3       100           0.72               100      1.807e+05        2.311e+05        1.234e+06           3.716e+06            1.355e+04        6.712e+05       3.998e+04           1.647e+04           1.274e+04           4.940e+05        2.946e+05         3.636e+05         1.501e+04          8.739e+03           1.877e+04           4.189e+03             1.135e+04            8.807e+04 
   -1.0           0.3       100           0.72               300      3.004e+05        4.472e+05        2.622e+06           7.891e+06            2.542e+04        1.298e+06       7.501e+04           3.656e+04           2.826e+04           7.486e+05        3.527e+05         4.318e+05         3.609e+04          1.779e+04           3.831e+04           4.028e+03             1.122e+04            1.803e+05 
   -1.0           0.3      1000           0.72               100      1.910e+05        2.287e+05        1.421e+06           4.277e+06            1.511e+04        6.573e+05       4.459e+04           1.135e+04           1.394e+04           4.786e+05        2.968e+05         3.670e+05         1.486e+04          1.181e+04           2.538e+04           7.676e+03             1.741e+04            1.228e+05 
   -1.0           0.3      1000           0.72               300      3.108e+05        4.436e+05        2.983e+06           8.977e+06            2.824e+04        1.275e+06       8.335e+04           2.507e+04           3.070e+04           7.341e+05        3.596e+05         4.413e+05         3.573e+04          2.412e+04           5.199e+04           1.228e+04             2.519e+04            2.432e+05 
   -1.0           0.3       100           0.52               100      1.778e+05        2.287e+05        1.218e+06           3.666e+06            1.354e+04        6.648e+05       3.996e+04           1.658e+04           1.282e+04           4.956e+05        2.763e+05         3.452e+05         1.498e+04          8.352e+03           1.789e+04           3.837e+03             1.076e+04            5.920e+04 
   -1.0           0.3       100           0.52               300      2.958e+05        4.426e+05        2.589e+06           7.792e+06            2.547e+04        1.286e+06       7.515e+04           3.685e+04           2.848e+04           7.505e+05        3.301e+05         4.102e+05         3.600e+04          1.687e+04           3.622e+04           3.701e+03             1.068e+04            1.210e+05 
   -1.0           0.3      1000           0.52               100      1.892e+05        2.261e+05        1.410e+06           4.245e+06            1.516e+04        6.503e+05       4.473e+04           1.145e+04           1.407e+04           4.802e+05        2.789e+05         3.494e+05         1.481e+04          1.138e+04           2.439e+04           7.158e+03             1.656e+04            8.385e+04 
   -1.0           0.3      1000           0.52               300      3.079e+05        4.387e+05        2.963e+06           8.919e+06            2.839e+04        1.261e+06       8.378e+04           2.533e+04           3.103e+04           7.359e+05        3.373e+05         4.206e+05         3.561e+04          2.316e+04           4.978e+04           1.147e+04             2.386e+04            1.659e+05 
   -1.0           0.3       100           0.38               100      1.756e+05        2.269e+05        1.204e+06           3.623e+06            1.352e+04        6.598e+05       3.991e+04           1.664e+04           1.287e+04           4.968e+05        2.610e+05         3.294e+05         1.496e+04          8.069e+03           1.725e+04           3.586e+03             1.034e+04            4.093e+04 
   -1.0           0.3       100           0.38               300      2.925e+05        4.390e+05        2.564e+06           7.718e+06            2.549e+04        1.276e+06       7.522e+04           3.705e+04           2.863e+04           7.518e+05        3.118e+05         3.920e+05         3.593e+04          1.625e+04           3.482e+04           3.473e+03             1.030e+04            8.390e+04 
   -1.0           0.3      1000           0.38               100      1.877e+05        2.241e+05        1.401e+06           4.217e+06            1.518e+04        6.448e+05       4.479e+04           1.152e+04           1.416e+04           4.813e+05        2.640e+05         3.344e+05         1.478e+04          1.107e+04           2.368e+04           6.787e+03             1.594e+04            5.872e+04 
   -1.0           0.3      1000           0.38               300      3.055e+05        4.348e+05        2.946e+06           8.868e+06            2.848e+04        1.251e+06       8.403e+04           2.551e+04           3.124e+04           7.372e+05        3.194e+05         4.035e+05         3.551e+04          2.246e+04           4.818e+04           1.089e+04             2.291e+04            1.161e+05 
   -1.0           0.3       100           0.27               100      1.738e+05        2.252e+05        1.193e+06           3.591e+06            1.351e+04        6.554e+05       3.987e+04           1.670e+04           1.291e+04           4.977e+05        2.466e+05         3.142e+05         1.494e+04          7.866e+03           1.679e+04           3.398e+03             1.002e+04            2.787e+04 
   -1.0           0.3       100           0.27               300      2.895e+05        4.359e+05        2.540e+06           7.646e+06            2.549e+04        1.268e+06       7.522e+04           3.718e+04           2.873e+04           7.528e+05        2.948e+05         3.747e+05         3.587e+04          1.573e+04           3.365e+04           3.288e+03             9.985e+03            5.692e+04 
   -1.0           0.3      1000           0.27               100      1.864e+05        2.224e+05        1.393e+06           4.192e+06            1.519e+04        6.401e+05       4.482e+04           1.157e+04           1.422e+04           4.822e+05        2.502e+05         3.202e+05         1.474e+04          1.082e+04           2.311e+04           6.491e+03             1.545e+04            4.026e+04 
   -1.0           0.3      1000           0.27               300      3.035e+05        4.315e+05        2.930e+06           8.819e+06            2.853e+04        1.242e+06       8.420e+04           2.564e+04           3.141e+04           7.383e+05        3.030e+05         3.874e+05         3.542e+04          2.190e+04           4.690e+04           1.042e+04             2.213e+04            7.952e+04 
   -1.0           0.3       100           0.20               100      1.725e+05        2.241e+05        1.185e+06           3.566e+06            1.349e+04        6.525e+05       3.982e+04           1.673e+04           1.293e+04           4.983e+05        2.355e+05         3.028e+05         1.492e+04          7.723e+03           1.647e+04           3.273e+03             9.812e+03            2.002e+04 
   -1.0           0.3       100           0.20               300      2.875e+05        4.339e+05        2.525e+06           7.599e+06            2.549e+04        1.262e+06       7.522e+04           3.727e+04           2.880e+04           7.535e+05        2.819e+05         3.618e+05         3.583e+04          1.541e+04           3.292e+04           3.173e+03             9.789e+03            4.093e+04 
   -1.0           0.3      1000           0.20               100      1.855e+05        2.213e+05        1.387e+06           4.174e+06            1.519e+04        6.369e+05       4.484e+04           1.160e+04           1.426e+04           4.827e+05        2.395e+05         3.099e+05         1.472e+04          1.066e+04           2.274e+04           6.301e+03             1.513e+04            2.913e+04 
   -1.0           0.3      1000           0.20               300      3.021e+05        4.293e+05        2.919e+06           8.786e+06            2.857e+04        1.236e+06       8.430e+04           2.572e+04           3.151e+04           7.390e+05        2.907e+05         3.757e+05         3.536e+04          2.154e+04           4.607e+04           1.012e+04             2.164e+04            5.751e+04 
   -1.0           0.3       100           0.14               100      1.715e+05        2.234e+05        1.179e+06           3.548e+06            1.349e+04        6.505e+05       3.981e+04           1.676e+04           1.296e+04           4.988e+05        2.239e+05         2.916e+05         1.492e+04          7.610e+03           1.621e+04           3.174e+03             9.643e+03            1.367e+04 
   -1.0           0.3       100           0.14               300      2.860e+05        4.324e+05        2.513e+06           7.564e+06            2.550e+04        1.259e+06       7.526e+04           3.737e+04           2.888e+04           7.541e+05        2.687e+05         3.492e+05         3.581e+04          1.514e+04           3.232e+04           3.076e+03             9.624e+03            2.794e+04 
   -1.0           0.3      1000           0.14               100      1.848e+05        2.204e+05        1.382e+06           4.161e+06            1.521e+04        6.348e+05       4.487e+04           1.164e+04           1.431e+04           4.832e+05        2.286e+05         2.996e+05         1.471e+04          1.052e+04           2.243e+04           6.142e+03             1.486e+04            1.998e+04 
   -1.0           0.3      1000           0.14               300      3.010e+05        4.278e+05        2.911e+06           8.761e+06            2.861e+04        1.232e+06       8.443e+04           2.581e+04           3.162e+04           7.396e+05        2.782e+05         3.640e+05         3.532e+04          2.123e+04           4.537e+04           9.870e+03             2.122e+04            3.944e+04 
   -1.0           0.3       100           0.10               100      1.707e+05        2.225e+05        1.173e+06           3.530e+06            1.347e+04        6.480e+05       3.976e+04           1.677e+04           1.297e+04           4.992e+05        2.145e+05         2.809e+05         1.490e+04          7.527e+03           1.603e+04           3.101e+03             9.515e+03            9.583e+03 
   -1.0           0.3       100           0.10               300      2.847e+05        4.307e+05        2.503e+06           7.533e+06            2.549e+04        1.254e+06       7.521e+04           3.740e+04           2.890e+04           7.545e+05        2.581e+05         3.372e+05         3.577e+04          1.496e+04           3.192e+04           3.013e+03             9.514e+03            1.961e+04 
   -1.0           0.3      1000           0.10               100      1.842e+05        2.195e+05        1.378e+06           4.147e+06            1.520e+04        6.322e+05       4.485e+04           1.165e+04           1.432e+04           4.836e+05        2.201e+05         2.895e+05         1.469e+04          1.043e+04           2.222e+04           6.031e+03             1.467e+04            1.407e+04 
   -1.0           0.3      1000           0.10               300      3.000e+05        4.261e+05        2.902e+06           8.734e+06            2.861e+04        1.227e+06       8.443e+04           2.584e+04           3.166e+04           7.399e+05        2.685e+05         3.527e+05         3.527e+04          2.101e+04           4.488e+04           9.694e+03             2.092e+04            2.776e+04 
   -1.0           0.5       100           1.40               100      9.972e+04        8.828e+04        5.861e+05           1.764e+06            8.173e+03        2.531e+05       2.412e+04           1.004e+04           7.749e+03           4.841e+05        2.830e+05         3.551e+05         1.024e+04          9.603e+03           2.196e+04           1.374e+03             3.410e+03            1.459e+05 
   -1.0           0.5       100           1.40               300      1.719e+05        1.734e+05        1.247e+06           3.753e+06            1.579e+04        4.971e+05       4.661e+04           2.237e+04           1.726e+04           7.421e+05        3.464e+05         4.294e+05         2.431e+04          2.071e+04           4.750e+04           1.395e+03             3.433e+03            2.842e+05 
   -1.0           0.5      1000           1.40               100      9.815e+04        8.813e+04        6.289e+05           1.893e+06            8.623e+03        2.508e+05       2.545e+04           6.767e+03           8.190e+03           4.685e+05        2.854e+05         3.575e+05         1.021e+04          1.131e+04           2.588e+04           2.117e+03             4.667e+03            1.727e+05 
   -1.0           0.5      1000           1.40               300      1.670e+05        1.735e+05        1.329e+06           3.999e+06            1.669e+04        4.937e+05       4.924e+04           1.505e+04           1.816e+04           7.270e+05        3.520e+05         4.349e+05         2.424e+04          2.411e+04           5.532e+04           3.229e+03             6.477e+03            3.295e+05 
   -1.0           0.5       100           1.00               100      9.760e+04        8.649e+04        5.828e+05           1.754e+06            8.262e+03        2.482e+05       2.438e+04           1.025e+04           7.913e+03           4.877e+05        2.679e+05         3.402e+05         1.013e+04          9.199e+03           2.098e+04           1.265e+03             3.270e+03            9.748e+04 
   -1.0           0.5       100           1.00               300      1.688e+05        1.699e+05        1.243e+06           3.741e+06            1.602e+04        4.874e+05       4.727e+04           2.288e+04           1.765e+04           7.465e+05        3.266e+05         4.114e+05         2.403e+04          1.987e+04           4.544e+04           1.284e+03             3.292e+03            1.901e+05 
   -1.0           0.5      1000           1.00               100      9.688e+04        8.621e+04        6.295e+05           1.895e+06            8.754e+03        2.456e+05       2.583e+04           6.929e+03           8.391e+03           4.719e+05        2.703e+05         3.429e+05         1.009e+04          1.100e+04           2.509e+04           1.992e+03             4.501e+03            1.174e+05 
   -1.0           0.5      1000           1.00               300      1.652e+05        1.697e+05        1.332e+06           4.010e+06            1.699e+04        4.833e+05       5.015e+04           1.543e+04           1.863e+04           7.311e+05        3.318e+05         4.172e+05         2.394e+04          2.348e+04           5.373e+04           3.046e+03             6.218e+03            2.241e+05 
   -1.0           0.5       100           0.72               100      9.576e+04        8.510e+04        5.787e+05           1.742e+06            8.312e+03        2.444e+05       2.453e+04           1.039e+04           8.022e+03           4.903e+05        2.551e+05         3.275e+05         1.005e+04          8.877e+03           2.020e+04           1.182e+03             3.162e+03            6.644e+04 
   -1.0           0.5       100           0.72               300      1.661e+05        1.672e+05        1.236e+06           3.722e+06            1.616e+04        4.799e+05       4.769e+04           2.323e+04           1.792e+04           7.495e+05        3.104e+05         3.962e+05         2.380e+04          1.920e+04           4.381e+04           1.202e+03             3.187e+03            1.297e+05 
   -1.0           0.5      1000           0.72               100      9.568e+04        8.474e+04        6.282e+05           1.891e+06            8.837e+03        2.415e+05       2.608e+04           7.040e+03           8.530e+03           4.744e+05        2.575e+05         3.305e+05         1.000e+04          1.073e+04           2.443e+04           1.894e+03             4.369e+03            8.111e+04 
   -1.0           0.5      1000           0.72               300      1.635e+05        1.668e+05        1.332e+06           4.009e+06            1.719e+04        4.753e+05       5.074e+04           1.570e+04           1.896e+04           7.341e+05        3.155e+05         4.024e+05         2.370e+04          2.295e+04           5.241e+04           2.903e+03             6.014e+03            1.549e+05 
   -1.0           0.5       100           0.52               100      9.417e+04        8.393e+04        5.742e+05           1.728e+06            8.332e+03        2.412e+05       2.459e+04           1.048e+04           8.089e+03           4.922e+05        2.440e+05         3.171e+05         9.972e+03          8.627e+03           1.960e+04           1.120e+03             3.080e+03            4.592e+04 
   -1.0           0.5       100           0.52               300      1.637e+05        1.649e+05        1.228e+06           3.697e+06            1.623e+04        4.736e+05       4.790e+04           2.345e+04           1.809e+04           7.518e+05        2.969e+05         3.839e+05         2.361e+04          1.866e+04           4.252e+04           1.139e+03             3.104e+03            8.968e+04 
   -1.0           0.5      1000           0.52               100      9.457e+04        8.351e+04        6.258e+05           1.884e+06            8.882e+03        2.382e+05       2.621e+04           7.112e+03           8.619e+03           4.762e+05        2.465e+05         3.206e+05         9.922e+03          1.052e+04           2.391e+04           1.818e+03             4.264e+03            5.664e+04 
   -1.0           0.5      1000           0.52               300      1.618e+05        1.644e+05        1.328e+06           3.998e+06            1.731e+04        4.685e+05       5.109e+04           1.588e+04           1.918e+04           7.363e+05        3.020e+05         3.906e+05         2.350e+04          2.251e+04           5.133e+04           2.790e+03             5.850e+03            1.082e+05 
   -1.0           0.5       100           0.38               100      9.294e+04        8.307e+04        5.703e+05           1.717e+06            8.342e+03        2.389e+05       2.462e+04           1.054e+04           8.133e+03           4.936e+05        2.348e+05         3.081e+05         9.917e+03          8.439e+03           1.915e+04           1.074e+03             3.020e+03            3.244e+04 
   -1.0           0.5       100           0.38               300      1.618e+05        1.632e+05        1.222e+06           3.677e+06            1.628e+04        4.689e+05       4.803e+04           2.360e+04           1.820e+04           7.534e+05        2.859e+05         3.731e+05         2.346e+04          1.827e+04           4.158e+04           1.095e+03             3.046e+03            6.344e+04 
   -1.0           0.5      1000           0.38               100      9.370e+04        8.260e+04        6.235e+05           1.877e+06            8.909e+03        2.357e+05       2.629e+04           7.160e+03           8.679e+03           4.774e+05        2.374e+05         3.118e+05         9.864e+03          1.036e+04           2.352e+04           1.763e+03             4.187e+03            4.034e+04 
   -1.0           0.5      1000           0.38               300      1.605e+05        1.626e+05        1.324e+06           3.987e+06            1.739e+04        4.635e+05       5.131e+04           1.600e+04           1.933e+04           7.378e+05        2.910e+05         3.800e+05         2.334e+04          2.218e+04           5.052e+04           2.708e+03             5.731e+03            7.707e+04 
   -1.0           0.5       100           0.27               100      9.198e+04        8.245e+04        5.675e+05           1.708e+06            8.352e+03        2.372e+05       2.465e+04           1.059e+04           8.172e+03           4.946e+05        2.264e+05         2.980e+05         9.876e+03          8.292e+03           1.880e+04           1.039e+03             2.974e+03            2.243e+04 
   -1.0           0.5       100           0.27               300      1.604e+05        1.620e+05        1.216e+06           3.662e+06            1.632e+04        4.656e+05       4.815e+04           2.373e+04           1.830e+04           7.547e+05        2.759e+05         3.612e+05         2.335e+04          1.794e+04           4.081e+04           1.059e+03             3.000e+03            4.387e+04 
