# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.3 1000.0 -2.0 2.0736e+42 1.0145e+42 3.135e+42 9.4364e+42 1.3055e+41 2.2214e+41 2.9764e+42 6.5552e+41 2.3552e+41 2.7899e+41 1.7923e+40 6.705e+40 4.3065e+40 1.0401e+42 1.1914e+40 2.9082e+40 2.7058e+40 1.7433e+40 2.5214e+41 1.7012e+41
-2.5 0.3 10000.0 -1.2 8.2037e+42 2.746e+42 1.4069e+43 4.2348e+43 3.6012e+42 1.7973e+42 8.0132e+42 5.3039e+42 1.1046e+42 1.6851e+42 1.5363e+40 3.9845e+41 2.2599e+41 4.9003e+42 1.6621e+41 4.0831e+41 2.9855e+41 2.5998e+41 2.5104e+42 2.1302e+42
-2.5 0.3 10000.0 -1.4 6.4605e+42 2.3966e+42 1.0756e+43 3.2376e+43 2.0089e+42 1.3672e+42 6.9665e+42 4.0346e+42 7.4513e+41 1.2e+42 1.0878e+40 1.6815e+41 9.7808e+40 3.6303e+42 8.9335e+40 2.195e+41 1.981e+41 1.7431e+41 1.4861e+42 1.2693e+42
-2.5 0.3 10000.0 -1.7 4.5419e+42 1.8244e+42 5.9917e+42 1.8035e+43 8.5915e+41 9.5267e+41 5.2992e+42 2.8113e+42 4.5087e+41 7.849e+41 3.9338e+39 3.9523e+40 2.618e+40 1.9854e+42 2.8713e+40 7.06e+40 8.6305e+40 7.7125e+40 5.8116e+41 5.0006e+41
-2.5 0.3 10000.0 -2.0 3.2339e+42 1.323e+42 2.9004e+42 8.7301e+42 4.436e+41 7.1608e+41 3.8495e+42 2.1131e+42 3.0693e+41 5.6517e+41 6.6647e+38 1.4918e+40 1.1968e+40 9.7476e+41 8.5563e+39 2.1056e+40 3.3217e+40 3.0079e+40 2.1993e+41 1.9016e+41
-2.5 0.5 100.0 -1.2 6.1893e+42 1.2967e+42 6.4088e+42 1.929e+43 1.9647e+42 7.5873e+41 3.8391e+42 2.239e+42 1.3925e+42 1.0051e+42 6.9354e+41 1.3094e+42 9.66e+41 4.031e+42 2.0817e+41 5.111e+41 5.6232e+40 3.332e+40 2.2974e+42 1.505e+42
-2.5 0.5 100.0 -1.4 4.419e+42 1.055e+42 5.2812e+42 1.5896e+43 1.0226e+42 4.9594e+41 3.0813e+42 1.4635e+42 8.9514e+41 6.5524e+41 4.2721e+41 8.083e+41 6.0318e+41 3.0568e+42 1.2974e+41 3.1836e+41 3.9821e+40 2.362e+40 1.4952e+42 9.7959e+41
-2.5 0.5 100.0 -1.7 2.549e+42 7.6107e+41 3.3365e+42 1.0043e+43 3.4004e+41 2.6998e+41 2.2102e+42 7.9671e+41 4.8114e+41 3.5913e+41 1.8225e+41 3.4406e+41 2.5627e+41 1.7553e+42 5.0547e+40 1.2389e+41 1.8871e+40 1.1241e+40 6.4409e+41 4.2202e+41
-2.5 0.5 100.0 -2.0 1.4831e+42 5.5263e+41 1.8928e+42 5.6974e+42 1.1516e+41 1.5838e+41 1.612e+42 4.6738e+41 2.7443e+41 2.0783e+41 7.4122e+40 1.4239e+41 1.0672e+41 9.1829e+41 1.7732e+40 4.3407e+40 8.0664e+39 4.872e+39 2.5449e+41 1.6677e+41
-2.5 0.5 1000.0 -1.2 6.5204e+42 1.6458e+42 8.8835e+42 2.6739e+43 2.223e+42 9.0434e+41 4.8163e+42 2.6687e+42 1.468e+42 1.3017e+42 4.8362e+41 1.5006e+42 1.1064e+42 4.6058e+42 2.673e+41 6.5591e+41 7.3571e+40 4.5301e+40 2.9152e+42 1.9564e+42
-2.5 0.5 1000.0 -1.4 4.8427e+42 1.4089e+42 7.4139e+42 2.2316e+43 1.1717e+42 6.2596e+41 4.0836e+42 1.8472e+42 9.3165e+41 8.7904e+41 2.2725e+41 8.9501e+41 6.57e+41 3.4765e+42 1.6445e+41 4.0327e+41 5.3138e+40 3.2801e+40 1.9126e+42 1.2847e+42
-2.5 0.5 1000.0 -1.7 3.047e+42 1.0957e+42 4.8595e+42 1.4627e+43 4.132e+41 3.7699e+41 3.1704e+42 1.1125e+42 5.0116e+41 5.1863e+41 5.7048e+40 3.3723e+41 2.374e+41 1.9755e+42 6.4176e+40 1.5723e+41 2.849e+40 1.7695e+40 8.564e+41 5.7604e+41
-2.5 0.5 1000.0 -2.0 1.9675e+42 8.4445e+41 2.8752e+42 8.6542e+42 1.6105e+41 2.4783e+41 2.4567e+42 7.3135e+41 3.0171e+41 3.3458e+41 2.1167e+40 1.0352e+41 7.1769e+40 1.0147e+42 2.151e+40 5.2681e+40 1.4575e+40 9.166e+39 3.4027e+41 2.2919e+41
-2.5 0.5 10000.0 -1.2 7.3586e+42 2.5106e+42 1.2118e+43 3.6475e+43 3.8098e+42 1.9675e+42 7.3276e+42 5.8062e+42 1.6505e+42 2.2858e+42 1.9598e+40 5.0232e+41 2.8376e+41 4.8361e+42 2.1006e+41 5.1654e+41 1.2234e+41 1.0519e+41 2.5574e+42 2.1529e+42
-2.5 0.5 10000.0 -1.4 5.9182e+42 2.2055e+42 9.4748e+42 2.8519e+43 2.2173e+42 1.5406e+42 6.3985e+42 4.5464e+42 1.0862e+42 1.5986e+42 1.2198e+40 2.2349e+41 1.2606e+41 3.5937e+42 1.1854e+41 2.9151e+41 8.5005e+40 7.3809e+40 1.5749e+42 1.3345e+42
-2.5 0.5 10000.0 -1.7 4.2734e+42 1.7045e+42 5.4121e+42 1.6291e+43 9.8942e+41 1.0992e+42 4.9367e+42 3.2437e+42 6.4548e+41 1.0303e+42 4.1071e+39 4.9914e+40 3.1212e+40 1.9739e+42 3.9744e+40 9.7787e+40 3.9183e+40 3.4531e+40 6.384e+41 5.4523e+41
-2.5 0.5 10000.0 -2.0 3.1211e+42 1.2537e+42 2.6641e+42 8.0189e+42 4.9837e+41 8.3023e+41 3.6356e+42 2.45e+42 4.3115e+41 7.3066e+41 6.8818e+38 1.6113e+40 1.2305e+40 9.7242e+41 1.2083e+40 2.9747e+40 1.5838e+40 1.4128e+40 2.4823e+41 2.1307e+41
-2.0 0.1 100.0 -1.2 3.2671e+42 1.6906e+42 1.0527e+43 3.1685e+43 7.448e+41 3.0395e+41 4.925e+42 8.9694e+41 4.5958e+41 3.3871e+41 6.21e+41 2.616e+42 1.3031e+42 4.9806e+42 1.9024e+41 4.5913e+41 1.8708e+41 1.1145e+41 2.1172e+42 1.3871e+42
-2.0 0.1 100.0 -1.4 2.1351e+42 1.461e+42 7.9113e+42 2.3813e+43 2.4098e+41 1.7185e+41 4.2556e+42 5.0712e+41 2.7761e+41 2.0883e+41 3.3067e+41 1.4225e+42 7.1517e+41 3.6742e+42 9.1142e+40 2.1852e+41 1.0596e+41 6.3746e+40 1.1094e+42 7.2697e+41
-2.0 0.1 100.0 -1.7 1.2165e+42 1.1301e+42 4.4309e+42 1.3337e+43 5.7453e+40 9.2937e+40 3.3155e+42 2.7426e+41 1.5126e+41 1.165e+41 1.1352e+41 4.9047e+41 2.5077e+41 2.04e+42 2.6353e+40 6.286e+40 4.1257e+40 2.5972e+40 3.7789e+41 2.4775e+41
-2.0 0.1 100.0 -2.0 7.1218e+41 8.5749e+41 2.2656e+42 6.8195e+42 3.1833e+40 5.7418e+40 2.5438e+42 1.6944e+41 9.7879e+40 7.5537e+40 4.06e+40 1.4308e+41 8.0767e+40 1.0417e+42 7.365e+39 1.7446e+40 1.5781e+40 1.1422e+40 1.2612e+41 8.2809e+40
-2.0 0.1 1000.0 -1.2 4.2508e+42 2.2833e+42 1.5401e+43 4.6356e+43 1.0946e+42 4.8509e+41 6.6345e+42 1.4315e+42 5.4745e+41 5.3668e+41 2.5929e+41 3.114e+42 1.4979e+42 5.4012e+42 2.4744e+41 5.9711e+41 2.8073e+41 1.7426e+41 3.0725e+42 2.0657e+42
-2.0 0.1 1000.0 -1.4 3.0177e+42 2.0272e+42 1.1769e+43 3.5424e+43 4.0472e+41 2.9129e+41 5.8958e+42 8.5958e+41 3.2347e+41 3.4526e+41 9.1314e+40 1.4116e+42 6.876e+41 3.9441e+42 1.1894e+41 2.8639e+41 1.7769e+41 1.1126e+41 1.721e+42 1.1587e+42
-2.0 0.1 1000.0 -1.7 1.9639e+42 1.5974e+42 6.789e+42 2.0435e+43 1.1144e+41 1.7403e+41 4.6733e+42 5.1355e+41 1.7704e+41 2.1175e+41 2.924e+40 2.868e+41 1.498e+41 2.1446e+42 3.2625e+40 7.8523e+40 8.4838e+40 5.4549e+40 6.2673e+41 4.2282e+41
-2.0 0.1 1000.0 -2.0 1.3259e+42 1.201e+42 3.5726e+42 1.0754e+43 6.6673e+40 1.2716e+41 3.5377e+42 3.7526e+41 1.2876e+41 1.5838e+41 1.7644e+40 5.7748e+40 3.7622e+40 1.0672e+42 8.2581e+39 1.9935e+40 3.8344e+40 2.6111e+40 2.0717e+41 1.4005e+41
-2.0 0.1 10000.0 -1.2 7.5493e+42 3.0428e+42 1.5804e+43 4.7569e+43 2.9019e+42 1.5468e+42 8.8988e+42 4.5646e+42 7.4432e+41 1.2138e+42 1.416e+40 4.0926e+41 2.156e+41 4.9814e+42 1.3837e+41 3.3942e+41 5.0726e+41 4.4635e+41 2.5496e+42 2.1794e+42
-2.0 0.1 10000.0 -1.4 5.7911e+42 2.6258e+42 1.1786e+43 3.5475e+43 1.4271e+42 1.1063e+42 7.6541e+42 3.2648e+42 4.7727e+41 8.2863e+41 1.0787e+40 1.5999e+41 8.8033e+40 3.666e+42 7.0665e+40 1.7341e+41 3.2178e+41 2.8645e+41 1.4375e+42 1.2376e+42
-2.0 0.1 10000.0 -1.7 4.0101e+42 1.9589e+42 6.3201e+42 1.9023e+43 5.7302e+41 7.6592e+41 5.7038e+42 2.2602e+42 2.9186e+41 5.4995e+41 4.043e+39 3.5763e+40 2.4019e+40 1.9863e+42 2.1234e+40 5.2169e+40 1.2977e+41 1.1758e+41 5.2269e+41 4.5368e+41
-2.0 0.1 10000.0 -2.0 2.7843e+42 1.3922e+42 2.9414e+42 8.8535e+42 3.2226e+41 5.8518e+41 4.0629e+42 1.7269e+42 2.1272e+41 4.1686e+41 6.7301e+38 1.4435e+40 1.1976e+40 9.6839e+41 5.8965e+39 1.4505e+40 4.5147e+40 4.1604e+40 1.8112e+41 1.5819e+41
-2.0 0.3 100.0 -1.2 3.8412e+42 1.0085e+42 5.9037e+42 1.777e+43 1.606e+42 4.6692e+41 2.9786e+42 1.3779e+42 6.9438e+41 4.9794e+41 8.5147e+41 1.4695e+42 9.3159e+41 3.7658e+42 2.383e+41 5.8187e+41 1.0736e+41 6.3638e+40 2.315e+42 1.5164e+42
-2.0 0.3 100.0 -1.4 2.355e+42 8.0202e+41 4.9905e+42 1.5021e+43 7.5999e+41 2.5131e+41 2.3286e+42 7.4163e+41 4.0433e+41 2.9332e+41 5.0181e+41 9.4057e+41 5.7875e+41 2.8861e+42 1.4525e+41 3.539e+41 7.403e+40 4.3968e+40 1.4327e+42 9.3855e+41
-2.0 0.3 100.0 -1.7 1.1889e+42 5.8843e+41 3.3162e+42 9.9819e+42 1.882e+41 1.0489e+41 1.6984e+42 3.0954e+41 1.8382e+41 1.3676e+41 1.9397e+41 4.02e+41 2.4447e+41 1.7031e+42 5.264e+40 1.277e+41 3.3713e+40 2.0221e+40 5.6706e+41 3.7156e+41
-2.0 0.3 100.0 -2.0 6.8744e+41 4.5606e+41 1.9652e+42 5.9151e+42 4.2385e+40 5.6589e+40 1.3272e+42 1.6699e+41 9.6538e+40 7.3642e+40 6.8244e+40 1.5729e+41 9.5447e+40 9.1819e+41 1.6618e+40 4.0106e+40 1.4299e+40 8.905e+39 2.0815e+41 1.3644e+41
-2.0 0.3 1000.0 -1.2 4.7824e+42 1.6469e+42 1.1538e+43 3.4728e+43 2.0241e+42 6.4059e+41 4.7812e+42 1.8904e+42 9.1238e+41 8.0897e+41 4.7038e+41 1.9174e+42 1.0405e+42 4.9132e+42 3.3072e+41 8.0534e+41 1.6981e+41 1.0475e+41 3.3631e+42 2.2571e+42
-2.0 0.3 1000.0 -1.4 3.3083e+42 1.4458e+42 9.5076e+42 2.8618e+43 9.6448e+41 3.9292e+41 4.175e+42 1.1595e+42 5.4326e+41 5.1028e+41 1.8613e+41 1.1125e+42 5.722e+41 3.6723e+42 1.7848e+41 4.3383e+41 1.1628e+41 7.2059e+40 2.0326e+42 1.366e+42
-2.0 0.3 1000.0 -1.7 2.0949e+42 1.1759e+42 6.0296e+42 1.8149e+43 2.6732e+41 2.1351e+41 3.4109e+42 6.3007e+41 2.6489e+41 2.801e+41 4.2448e+40 3.2874e+41 1.7751e+41 2.0562e+42 5.5686e+40 1.3517e+41 6.0824e+40 3.8205e+40 8.0867e+41 5.4454e+41
-2.0 0.3 1000.0 -2.0 1.4573e+42 9.3216e+41 3.4029e+42 1.0243e+43 9.1773e+40 1.4632e+41 2.727e+42 4.3178e+41 1.5973e+41 1.8647e+41 1.9505e+40 7.6354e+40 4.8405e+40 1.0415e+42 1.5235e+40 3.7018e+40 3.0217e+40 1.9545e+40 2.8698e+41 1.936e+41
-2.0 0.3 10000.0 -1.2 8.0733e+42 2.7586e+42 1.4681e+43 4.419e+43 4.2148e+42 1.8876e+42 8.0443e+42 5.5704e+42 1.2951e+42 1.904e+42 1.6118e+40 4.2014e+41 2.4019e+41 4.9321e+42 1.7917e+41 4.3997e+41 3.1162e+41 2.7106e+41 2.6534e+42 2.2489e+42
-2.0 0.3 10000.0 -1.4 6.2688e+42 2.3997e+42 1.1155e+43 3.3577e+43 2.2366e+42 1.3812e+42 6.973e+42 4.0759e+42 8.1e+41 1.2633e+42 1.1328e+40 1.7583e+41 1.0262e+41 3.6418e+42 9.4965e+40 2.3326e+41 2.0592e+41 1.8106e+41 1.5506e+42 1.3236e+42
-2.0 0.3 10000.0 -1.7 4.4297e+42 1.8229e+42 6.1462e+42 1.85e+43 8.8391e+41 9.3583e+41 5.2954e+42 2.7616e+42 4.5324e+41 7.7705e+41 4.0948e+39 4.0621e+40 2.6851e+40 1.9818e+42 2.9921e+40 7.3559e+40 8.8823e+40 7.9346e+40 5.971e+41 5.1367e+41
-2.0 0.3 10000.0 -2.0 3.1942e+42 1.3192e+42 2.9458e+42 8.8668e+42 4.3835e+41 7.0529e+41 3.8384e+42 2.0813e+42 3.0227e+41 5.5406e+41 6.8282e+38 1.5144e+40 1.2159e+40 9.6897e+41 8.7929e+39 2.1637e+40 3.3871e+40 3.0664e+40 2.2402e+41 1.9367e+41
-2.0 0.5 100.0 -1.2 3.2911e+42 7.8066e+41 3.1421e+42 9.4576e+42 1.6628e+42 5.3862e+41 2.3917e+42 1.5895e+42 8.9172e+41 6.3214e+41 1.038e+42 1.2293e+42 9.4913e+41 2.9807e+42 1.8381e+41 4.5089e+41 2.7708e+40 1.6409e+40 1.7139e+42 1.1226e+42
-2.0 0.5 100.0 -1.4 2.0745e+42 5.8226e+41 2.8621e+42 8.6149e+42 8.8289e+41 2.9909e+41 1.7294e+42 8.8262e+41 5.2714e+41 3.7628e+41 6.8776e+41 8.5475e+41 6.6745e+41 2.3406e+42 1.4033e+41 3.4392e+41 2.4209e+40 1.4345e+40 1.2683e+42 8.3081e+41
-2.0 0.5 100.0 -1.7 1.0466e+42 3.9383e+41 2.2136e+42 6.6628e+42 2.7959e+41 1.2151e+41 1.1356e+42 3.5859e+41 2.3098e+41 1.6813e+41 3.0627e+41 4.1231e+41 3.2156e+41 1.4445e+42 7.2939e+40 1.7837e+41 1.5045e+40 8.94e+39 6.5557e+41 4.2947e+41
-2.0 0.5 100.0 -2.0 5.9278e+41 2.972e+41 1.5166e+42 4.565e+42 7.6451e+40 6.0106e+40 8.5351e+41 1.7737e+41 1.1477e+41 8.5635e+40 1.1616e+41 1.823e+41 1.3717e+41 8.1511e+41 2.894e+40 7.0562e+40 7.4067e+39 4.4483e+39 2.8181e+41 1.8465e+41
-2.0 0.5 1000.0 -1.2 4.2638e+42 1.3234e+42 7.939e+42 2.3897e+43 2.175e+42 7.1252e+41 3.8924e+42 2.1026e+42 1.2421e+42 1.0401e+42 7.5606e+41 1.7147e+42 1.3239e+42 4.4862e+42 3.592e+41 8.7945e+41 6.1988e+40 3.8097e+40 3.1734e+42 2.1268e+42
-2.0 0.5 1000.0 -1.4 3.0132e+42 1.1288e+42 7.1029e+42 2.138e+43 1.1536e+42 4.4288e+41 3.263e+42 1.3069e+42 7.6821e+41 6.7097e+41 3.4477e+41 1.031e+42 7.8848e+41 3.4219e+42 2.2989e+41 5.622e+41 4.8488e+40 2.9882e+40 2.1646e+42 1.4524e+42
-2.0 0.5 1000.0 -1.7 1.9376e+42 9.1948e+41 5.0104e+42 1.5081e+43 3.8591e+41 2.4516e+41 2.6461e+42 7.2346e+41 3.7199e+41 3.6068e+41 7.4682e+40 3.8365e+41 2.781e+41 1.9674e+42 8.6416e+40 2.1107e+41 2.8586e+40 1.7744e+40 9.7985e+41 6.5867e+41
-2.0 0.5 1000.0 -2.0 1.3749e+42 7.5269e+41 3.0445e+42 9.164e+42 1.3528e+41 1.6693e+41 2.1815e+42 4.9262e+41 2.1797e+41 2.3386e+41 2.3461e+40 1.1496e+41 8.1499e+40 1.0139e+42 2.6742e+40 6.5323e+40 1.56e+40 9.8198e+39 3.8041e+41 2.5617e+41
-2.0 0.5 10000.0 -1.2 7.2142e+42 2.5112e+42 1.2608e+43 3.7951e+43 4.3734e+42 2.022e+42 7.3329e+42 5.967e+42 1.9104e+42 2.5561e+42 2.0717e+40 5.3403e+41 3.034e+41 4.8662e+42 2.2603e+41 5.5566e+41 1.2707e+41 1.0913e+41 2.6982e+42 2.2686e+42
-2.0 0.5 10000.0 -1.4 5.7384e+42 2.1985e+42 9.8043e+42 2.9511e+43 2.456e+42 1.5444e+42 6.3776e+42 4.5576e+42 1.1984e+42 1.7017e+42 1.272e+40 2.3489e+41 1.3274e+41 3.6043e+42 1.2579e+41 3.0927e+41 8.7974e+40 7.6325e+40 1.6411e+42 1.3896e+42
-2.0 0.5 10000.0 -1.7 4.1654e+42 1.6967e+42 5.5448e+42 1.669e+43 1.0314e+42 1.0832e+42 4.9135e+42 3.1964e+42 6.5824e+41 1.0314e+42 4.2654e+39 5.138e+40 3.2067e+40 1.9703e+42 4.1334e+40 1.0169e+41 4.0186e+40 3.54e+40 6.5472e+41 5.5903e+41
-2.0 0.5 10000.0 -2.0 3.0798e+42 1.248e+42 2.7055e+42 8.1436e+42 5.0032e+41 8.1928e+41 3.6193e+42 2.4177e+42 4.2993e+41 7.223e+41 7.043e+38 1.6368e+40 1.2532e+40 9.6683e+41 1.241e+40 3.0552e+40 1.6122e+40 1.4378e+40 2.5252e+41 2.1672e+41
-3.5 0.1 100.0 -1.2 1.216e+43 2.7446e+42 4.785e+42 1.4403e+43 1.223e+42 1.321e+42 8.2717e+42 3.8984e+42 2.3799e+42 1.8107e+42 4.1808e+40 2.2323e+41 1.1964e+41 4.3427e+42 1.3977e+40 3.4395e+40 7.1096e+40 4.2313e+40 4.5152e+41 2.9591e+41
-3.5 0.1 100.0 -1.4 8.769e+42 2.4382e+42 3.4513e+42 1.0389e+43 8.4626e+41 1.0373e+42 7.3356e+42 3.061e+42 1.9513e+42 1.4882e+42 3.2576e+40 1.1628e+41 6.6426e+40 3.3068e+42 6.5374e+39 1.6086e+40 3.8105e+40 2.2806e+40 2.3667e+41 1.5513e+41
-3.5 0.1 100.0 -1.7 4.7342e+42 1.8539e+42 1.7885e+42 5.3833e+42 4.4676e+41 6.398e+41 5.5907e+42 1.888e+42 1.2669e+42 9.6866e+41 2.4094e+40 4.5009e+40 3.0642e+40 1.889e+42 1.7362e+39 4.2716e+39 1.2458e+40 7.6516e+39 7.57e+40 4.9631e+40
-3.5 0.1 100.0 -2.0 2.3678e+42 1.3297e+42 8.2173e+41 2.4734e+42 2.1688e+41 3.6602e+41 4.0325e+42 1.0801e+42 7.5023e+41 5.7512e+41 1.8004e+40 2.3406e+40 1.8966e+40 9.7566e+41 4.0622e+38 9.9929e+38 3.5802e+39 2.4177e+39 2.149e+40 1.4102e+40
-3.5 0.1 1000.0 -1.2 1.3859e+43 2.7714e+42 6.2159e+42 1.871e+43 1.4997e+42 1.5479e+42 8.258e+42 4.5677e+42 1.914e+42 2.2079e+42 2.9467e+40 2.9696e+41 1.5686e+41 4.3005e+42 2.7761e+40 6.8319e+40 1.3977e+41 8.6921e+40 7.8135e+41 5.2694e+41
