# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.3 100.0 -1.7 1.5484e+42 1.8437e+42 3.0251e+42 9.1055e+42 1.788e+41 1.6001e+40 5.4124e+42 4.7219e+40 2.1392e+41 1.571e+41 5.5092e+40 1.5118e+42 8.2782e+41 2.123e+42 2.0028e+41 4.931e+41 2.4305e+41 1.4396e+41 1.8685e+42 1.2238e+42
-2.5 0.3 100.0 -2.0 1.089e+42 1.2849e+42 2.0696e+42 6.2296e+42 6.2873e+40 1.0624e+40 3.7408e+42 3.1351e+40 1.1503e+41 8.6183e+40 3.2226e+40 7.8432e+41 4.3025e+41 1.0524e+42 1.1238e+41 2.7665e+41 1.6736e+41 9.9221e+40 1.0877e+42 7.124e+41
-2.5 0.3 1000.0 -1.2 2.2545e+42 3.1813e+42 4.3419e+42 1.3069e+43 9.8955e+41 3.9165e+40 9.6109e+42 1.1558e+41 6.6331e+41 5.2879e+41 9.1468e+40 3.3103e+42 1.7882e+42 5.3572e+42 3.6484e+41 8.9855e+41 3.0881e+41 1.8878e+41 3.3318e+42 2.2269e+42
-2.5 0.3 1000.0 -1.4 1.931e+42 2.6645e+42 4.0758e+42 1.2268e+43 5.4378e+41 2.8905e+40 7.9222e+42 8.53e+40 4.0689e+41 3.4001e+41 6.2303e+40 2.6011e+42 1.3997e+42 3.9305e+42 3.1294e+41 7.7064e+41 3.1307e+41 1.9148e+41 2.8872e+42 1.9303e+42
-2.5 0.3 1000.0 -1.7 1.44e+42 1.9241e+42 3.1398e+42 9.4507e+42 2.0146e+41 1.8483e+40 5.6308e+42 5.4544e+40 1.932e+41 1.7673e+41 2.6773e+40 1.4218e+42 7.6219e+41 2.1369e+42 2.0159e+41 4.9638e+41 2.6164e+41 1.6021e+41 1.9271e+42 1.2891e+42
-2.5 0.3 1000.0 -2.0 1.0584e+42 1.3521e+42 2.1524e+42 6.4788e+42 7.5395e+40 1.2456e+40 3.9257e+42 3.6758e+40 9.9636e+40 1.001e+41 8.4215e+39 6.0079e+41 3.2449e+41 1.058e+42 1.1154e+41 2.7461e+41 1.9049e+41 1.1682e+41 1.122e+42 7.5108e+41
-2.5 0.3 10000.0 -1.2 1.8636e+42 3.4067e+42 3.9899e+42 1.201e+43 1.4058e+42 7.1289e+40 1.0308e+43 2.1037e+41 6.8427e+41 7.4265e+41 3.8952e+39 8.5414e+41 4.4224e+41 5.123e+42 2.3296e+41 5.7396e+41 3.447e+41 2.8133e+41 2.2515e+42 1.8338e+42
-2.5 0.3 10000.0 -1.4 1.6639e+42 2.8798e+42 3.547e+42 1.0676e+43 8.3514e+41 5.5768e+40 8.5906e+42 1.6457e+41 4.2287e+41 4.8032e+41 1.8044e+39 5.2469e+41 2.7318e+41 3.7667e+42 1.8546e+41 4.5695e+41 3.2047e+41 2.6249e+41 1.8182e+42 1.485e+42
-2.5 0.3 10000.0 -1.7 1.4096e+42 2.0896e+42 2.3954e+42 7.2101e+42 3.7008e+41 3.9688e+40 6.1478e+42 1.1712e+41 2.0927e+41 2.6151e+41 3.2631e+38 1.6998e+41 9.1013e+40 2.0371e+42 9.9655e+40 2.4555e+41 2.2027e+41 1.8184e+41 1.041e+42 8.5495e+41
-2.5 0.3 10000.0 -2.0 1.2053e+42 1.4605e+42 1.3369e+42 4.024e+42 1.7385e+41 3.0586e+40 4.2664e+42 9.026e+40 1.1584e+41 1.6126e+41 3.9945e+37 4.5312e+40 2.601e+40 9.9538e+41 4.3042e+40 1.0607e+41 1.2352e+41 1.0284e+41 5.0973e+41 4.2102e+41
-2.5 0.5 100.0 -1.2 1.8945e+42 3.0069e+42 3.1171e+42 9.3825e+42 8.6627e+41 3.424e+40 9.1957e+42 1.0104e+41 8.6811e+41 6.1235e+41 1.2356e+41 2.3533e+42 1.2972e+42 5.2216e+42 2.8584e+41 7.0415e+41 7.6108e+40 4.504e+40 2.2774e+42 1.4915e+42
-2.5 0.5 100.0 -1.4 1.6207e+42 2.4994e+42 2.9571e+42 8.9008e+42 4.7929e+41 2.5105e+40 7.52e+42 7.4085e+40 5.4413e+41 3.8754e+41 9.7802e+40 1.9278e+42 1.0707e+42 3.8372e+42 2.547e+41 6.2737e+41 7.8895e+40 4.6697e+40 2.0254e+42 1.3265e+42
-2.5 0.5 100.0 -1.7 1.1931e+42 1.7719e+42 2.3226e+42 6.9909e+42 1.7671e+41 1.6062e+40 5.2359e+42 4.74e+40 2.6343e+41 1.9119e+41 6.0638e+40 1.1872e+42 6.6713e+41 2.0924e+42 1.7562e+41 4.3253e+41 6.7446e+40 3.9938e+40 1.4099e+42 9.2342e+41
-2.5 0.5 100.0 -2.0 8.477e+41 1.2253e+42 1.6278e+42 4.8996e+42 6.2815e+40 1.0645e+40 3.5824e+42 3.1413e+40 1.3377e+41 9.909e+40 3.5147e+40 6.4121e+41 3.6479e+41 1.0391e+42 1.0464e+41 2.5768e+41 4.8945e+40 2.9005e+40 8.6091e+41 5.6386e+41
-2.5 0.5 1000.0 -1.2 1.7398e+42 3.1471e+42 3.2858e+42 9.8903e+42 9.4102e+41 3.9624e+40 9.5853e+42 1.1693e+41 9.0489e+41 6.9913e+41 9.96e+40 2.4441e+42 1.3412e+42 5.3006e+42 2.9653e+41 7.3047e+41 8.0344e+40 4.9094e+40 2.3668e+42 1.5816e+42
-2.5 0.5 1000.0 -1.4 1.4946e+42 2.6252e+42 3.1219e+42 9.3969e+42 5.2349e+41 2.9253e+40 7.8657e+42 8.6325e+40 5.4733e+41 4.3907e+41 6.8577e+40 1.9614e+42 1.0785e+42 3.8937e+42 2.6261e+41 6.4686e+41 8.3904e+40 5.1288e+40 2.1051e+42 1.4069e+42
-2.5 0.5 1000.0 -1.7 1.1245e+42 1.8849e+42 2.4585e+42 7.4002e+42 1.9822e+41 1.8761e+40 5.5487e+42 5.5364e+40 2.5164e+41 2.1814e+41 2.9426e+40 1.1141e+42 6.1057e+41 2.1212e+42 1.7827e+41 4.3907e+41 7.3603e+40 4.5032e+40 1.4648e+42 9.7945e+41
-2.5 0.5 1000.0 -2.0 8.3641e+41 1.3213e+42 1.7223e+42 5.1842e+42 7.4406e+40 1.2691e+40 3.8509e+42 3.7451e+40 1.2273e+41 1.167e+41 9.1057e+39 4.9386e+41 2.6917e+41 1.0517e+42 1.0344e+41 2.5477e+41 5.5877e+40 3.423e+40 8.8469e+41 5.9194e+41
-2.5 0.5 10000.0 -1.2 1.4519e+42 3.4132e+42 3.0989e+42 9.3275e+42 1.2932e+42 7.1994e+40 1.0387e+43 2.1245e+41 9.4969e+41 9.6557e+41 4.1919e+39 6.2901e+41 3.2514e+41 5.1133e+42 1.9115e+41 4.71e+41 9.137e+40 7.4399e+40 1.6036e+42 1.304e+42
-2.5 0.5 10000.0 -1.4 1.2996e+42 2.884e+42 2.7733e+42 8.3476e+42 7.7261e+41 5.6749e+40 8.649e+42 1.6747e+41 5.8478e+41 6.174e+41 1.9488e+39 3.9367e+41 2.0494e+41 3.7602e+42 1.5476e+41 3.8133e+41 8.6131e+40 7.0358e+40 1.3119e+42 1.0696e+42
-2.5 0.5 10000.0 -1.7 1.1077e+42 2.0916e+42 1.8928e+42 5.6972e+42 3.4409e+41 4.072e+40 6.1784e+42 1.2016e+41 2.8292e+41 3.2472e+41 3.5214e+38 1.3185e+41 7.098e+40 2.0343e+42 8.5174e+40 2.0989e+41 6.0303e+40 4.9626e+40 7.6504e+41 6.27e+41
-2.5 0.5 10000.0 -2.0 9.5412e+41 1.4618e+42 1.0657e+42 3.2078e+42 1.6012e+41 3.1465e+40 4.2829e+42 9.2854e+40 1.4894e+41 1.9026e+41 4.2814e+37 3.6571e+40 2.0861e+40 9.9433e+41 3.7483e+40 9.2372e+40 3.4294e+40 2.8459e+40 3.7988e+41 3.1309e+41
-1.5 0.1 100.0 -1.2 6.8467e+41 2.6874e+42 5.945e+42 1.7894e+43 5.4971e+41 1.5195e+40 7.9159e+42 4.484e+40 2.9058e+41 2.0456e+41 4.0856e+41 7.9093e+42 4.2688e+42 5.6008e+42 8.8085e+41 2.1583e+42 4.1932e+41 2.4842e+41 3.2858e+42 2.1517e+42
-1.5 0.1 100.0 -1.4 5.0193e+41 2.2106e+42 5.4384e+42 1.637e+43 2.617e+41 8.2043e+39 6.391e+42 2.4211e+40 1.6065e+41 1.1383e+41 2.9102e+41 6.5707e+42 3.4623e+42 4.0464e+42 6.4988e+41 1.5901e+42 3.6887e+41 2.1877e+41 2.6978e+42 1.7667e+42
-1.5 0.1 100.0 -1.7 3.2828e+41 1.6306e+42 4.0673e+42 1.2243e+43 6.9202e+40 3.5195e+39 4.649e+42 1.0386e+40 6.0408e+40 4.359e+40 1.5553e+41 3.9902e+42 2.0581e+42 2.1699e+42 3.4315e+41 8.3773e+41 2.5983e+41 1.5451e+41 1.6918e+42 1.108e+42
-1.5 0.1 100.0 -2.0 2.2605e+41 1.1915e+42 2.7628e+42 8.3159e+42 1.533e+40 1.9015e+39 3.3875e+42 5.6113e+39 2.3845e+40 1.7741e+40 7.4949e+40 2.1046e+42 1.0819e+42 1.069e+42 1.6894e+41 4.1178e+41 1.7749e+41 1.0602e+41 1.0146e+42 6.6457e+41
-1.5 0.1 1000.0 -1.2 9.6883e+41 3.1599e+42 6.7936e+42 2.0449e+43 7.8718e+41 3.1739e+40 9.3598e+42 9.3662e+40 3.794e+41 2.9644e+41 2.465e+41 9.9153e+42 5.1736e+42 5.7522e+42 8.2648e+41 2.0292e+42 5.5424e+41 3.387e+41 5.0038e+42 3.3392e+42
-1.5 0.1 1000.0 -1.4 7.822e+41 2.6416e+42 6.2183e+42 1.8717e+43 4.1334e+41 1.955e+40 7.6774e+42 5.7691e+40 2.2238e+41 1.7857e+41 1.3536e+41 7.4686e+42 3.8819e+42 4.1428e+42 6.1289e+41 1.5043e+42 5.4934e+41 3.3611e+41 4.2468e+42 2.8362e+42
-1.5 0.1 1000.0 -1.7 6.2094e+41 1.9481e+42 4.5639e+42 1.3737e+43 1.4083e+41 9.7785e+39 5.5769e+42 2.8856e+40 9.6773e+40 8.4169e+40 4.2725e+40 3.5146e+42 1.817e+42 2.2075e+42 3.2229e+41 7.9115e+41 4.7587e+41 2.9174e+41 2.7589e+42 1.8447e+42
-1.5 0.1 1000.0 -2.0 5.3735e+41 1.3956e+42 2.9775e+42 8.9623e+42 4.7331e+40 5.9904e+39 3.979e+42 1.7678e+40 4.7749e+40 4.6998e+40 1.2179e+40 1.2092e+42 6.2667e+41 1.0795e+42 1.5275e+41 3.7524e+41 3.7593e+41 2.3095e+41 1.5625e+42 1.046e+42
-1.5 0.1 10000.0 -1.2 2.0287e+42 3.5616e+42 4.9886e+42 1.5016e+43 1.7158e+42 8.8169e+40 1.0707e+43 2.6019e+41 6.1588e+41 6.9671e+41 4.3232e+39 1.2723e+42 6.4736e+41 5.2222e+42 2.8738e+41 7.0791e+41 7.6992e+41 6.2863e+41 3.1765e+42 2.5872e+42
-1.5 0.1 10000.0 -1.4 1.7786e+42 2.9689e+42 4.3693e+42 1.3151e+43 9.6401e+41 6.1573e+40 8.7763e+42 1.817e+41 3.6555e+41 4.3031e+41 1.937e+39 7.428e+41 3.8084e+41 3.8116e+42 2.2071e+41 5.437e+41 7.0508e+41 5.7824e+41 2.4955e+42 2.0397e+42
-1.5 0.1 10000.0 -1.7 1.5263e+42 2.1284e+42 2.8637e+42 8.6199e+42 3.8782e+41 3.8914e+40 6.1995e+42 1.1483e+41 1.6724e+41 2.1966e+41 3.3262e+38 2.1908e+41 1.1617e+41 2.0415e+42 1.1167e+41 2.7513e+41 4.6878e+41 3.8791e+41 1.3654e+42 1.1231e+42
-1.5 0.1 10000.0 -2.0 1.3313e+42 1.469e+42 1.5517e+42 4.6706e+42 1.7202e+41 2.9063e+40 4.2685e+42 8.5764e+40 9.1352e+40 1.3591e+41 3.9205e+37 5.4042e+40 3.1041e+40 9.8907e+41 4.5879e+40 1.1305e+41 2.5414e+41 2.1225e+41 6.4381e+41 5.3282e+41
-1.5 0.3 100.0 -1.2 5.6326e+41 2.198e+42 3.4675e+42 1.0437e+43 5.9349e+41 1.615e+40 6.6618e+42 4.7658e+40 3.6815e+41 2.5783e+41 3.9397e+41 3.5134e+42 2.3646e+42 5.1123e+42 6.0168e+41 1.4779e+42 1.3558e+41 8.0287e+40 2.009e+42 1.3155e+42
-1.5 0.3 100.0 -1.4 3.972e+41 1.7229e+42 3.3913e+42 1.0208e+43 3.0059e+41 8.5068e+39 5.1005e+42 2.5104e+40 2.0839e+41 1.4653e+41 2.9892e+41 2.9219e+42 1.9277e+42 3.7465e+42 5.0715e+41 1.2445e+42 1.384e+41 8.2017e+40 1.8361e+42 1.2024e+42
-1.5 0.3 100.0 -1.7 2.5233e+41 1.2213e+42 2.7893e+42 8.3957e+42 9.0046e+40 3.4435e+39 3.5287e+42 1.0162e+40 8.024e+40 5.71e+40 1.6936e+41 1.9062e+42 1.1815e+42 2.0556e+42 3.1047e+41 7.606e+41 1.13e+41 6.7089e+40 1.2909e+42 8.4538e+41
-1.5 0.3 100.0 -2.0 1.7504e+41 9.0504e+41 2.0357e+42 6.1275e+42 2.3506e+40 1.797e+39 2.5894e+42 5.3029e+39 3.0985e+40 2.2552e+40 8.3875e+40 1.1076e+42 6.487e+41 1.0323e+42 1.6406e+41 4.0135e+41 8.2167e+40 4.8954e+40 8.1267e+41 5.3226e+41
-1.5 0.3 1000.0 -1.2 8.3784e+41 2.9626e+42 5.3186e+42 1.6009e+43 8.1111e+41 2.9366e+40 8.9135e+42 8.6659e+40 4.9533e+41 3.786e+41 2.7016e+41 5.1999e+42 3.2332e+42 5.6282e+42 7.2405e+41 1.7795e+42 2.3957e+41 1.463e+41 3.7881e+42 2.5269e+42
-1.5 0.3 1000.0 -1.4 6.738e+41 2.4473e+42 5.0249e+42 1.5125e+43 4.412e+41 1.8627e+40 7.2133e+42 5.4969e+40 2.9623e+41 2.3096e+41 1.5285e+41 4.2593e+42 2.4688e+42 4.0737e+42 5.6894e+41 1.3979e+42 2.5383e+41 1.5515e+41 3.3665e+42 2.2471e+42
-1.5 0.3 1000.0 -1.7 5.3612e+41 1.8051e+42 3.8548e+42 1.1603e+43 1.5967e+41 9.8728e+39 5.2198e+42 2.9135e+40 1.3062e+41 1.0826e+41 4.822e+40 2.3205e+42 1.2681e+42 2.1838e+42 3.1793e+41 7.8119e+41 2.3616e+41 1.4461e+41 2.2912e+42 1.5312e+42
-1.5 0.3 1000.0 -2.0 4.6796e+41 1.3115e+42 2.5958e+42 7.8133e+42 5.6298e+40 6.2369e+39 3.7617e+42 1.8405e+40 6.1927e+40 5.7173e+40 1.3154e+40 9.0998e+41 5.0052e+41 1.0719e+42 1.564e+41 3.8447e+41 1.9426e+41 1.1918e+41 1.3317e+42 8.9098e+41
-1.5 0.3 10000.0 -1.2 1.7644e+42 3.5451e+42 4.2964e+42 1.2932e+43 1.7539e+42 8.8496e+40 1.075e+43 2.6115e+41 8.5209e+41 9.071e+41 4.6594e+39 9.8282e+41 5.1071e+41 5.2134e+42 2.6214e+41 6.458e+41 3.63e+41 2.9567e+41 2.4565e+42 1.9974e+42
-1.5 0.3 10000.0 -1.4 1.5494e+42 2.9534e+42 3.7888e+42 1.1404e+43 1.0141e+42 6.3895e+40 8.8026e+42 1.8855e+41 5.2199e+41 5.7058e+41 2.0888e+39 5.8965e+41 3.0747e+41 3.8057e+42 2.0474e+41 5.044e+41 3.3716e+41 2.7574e+41 1.9552e+42 1.595e+42
-1.5 0.3 10000.0 -1.7 1.3356e+42 2.121e+42 2.5116e+42 7.5598e+42 4.1693e+41 4.1073e+40 6.2139e+42 1.2121e+41 2.3816e+41 2.8406e+41 3.5755e+38 1.8233e+41 9.758e+40 2.0391e+42 1.0619e+41 2.6165e+41 2.2868e+41 1.8863e+41 1.0905e+42 8.9512e+41
-1.5 0.3 10000.0 -2.0 1.1739e+42 1.4705e+42 1.3747e+42 4.1379e+42 1.8168e+41 3.0401e+40 4.2836e+42 8.9714e+40 1.2016e+41 1.6283e+41 4.1838e+37 4.6842e+40 2.6878e+40 9.8832e+41 4.4556e+40 1.098e+41 1.2613e+41 1.0498e+41 5.2271e+41 4.3163e+41
-1.5 0.5 100.0 -1.2 4.2182e+41 1.9524e+42 1.8984e+42 5.7142e+42 5.2181e+41 1.6967e+40 6.0512e+42 5.007e+40 4.1889e+41 2.9272e+41 3.7158e+41 2.445e+42 1.6323e+42 4.6921e+42 3.5221e+41 8.6651e+41 2.3765e+40 1.4071e+40 1.1189e+42 7.3266e+41
-1.5 0.5 100.0 -1.4 2.9007e+41 1.4804e+42 1.9611e+42 5.9028e+42 2.7547e+41 8.8483e+39 4.4782e+42 2.6111e+40 2.4644e+41 1.726e+41 3.0246e+41 2.1153e+42 1.4839e+42 3.4784e+42 3.3521e+41 8.2419e+41 2.7533e+40 1.6308e+40 1.1162e+42 7.3089e+41
-1.5 0.5 100.0 -1.7 1.8032e+41 1.0002e+42 1.7701e+42 5.3279e+42 8.9253e+40 3.4194e+39 2.9341e+42 1.0091e+40 9.8848e+40 6.981e+40 1.8423e+41 1.3924e+42 1.0236e+42 1.9475e+42 2.4699e+41 6.0661e+41 2.7336e+40 1.6213e+40 9.058e+41 5.9316e+41
-1.5 0.5 100.0 -2.0 1.2568e+41 7.2933e+41 1.3987e+42 4.21e+42 2.5994e+40 1.719e+39 2.1028e+42 5.0728e+39 3.9081e+40 2.8058e+40 9.4287e+40 8.1869e+41 5.9573e+41 9.9578e+41 1.4724e+41 3.6127e+41 2.2378e+40 1.3306e+40 6.2366e+41 4.0843e+41
-1.5 0.5 1000.0 -1.2 6.4669e+41 2.8244e+42 3.7636e+42 1.1329e+43 7.0783e+41 2.745e+40 8.6125e+42 8.1004e+40 5.9073e+41 4.4512e+41 2.9273e+41 4.0388e+42 2.6402e+42 5.5068e+42 5.6415e+41 1.3879e+42 5.7514e+40 3.51e+40 2.621e+42 1.7476e+42
-1.5 0.5 1000.0 -1.4 5.2027e+41 2.3129e+42 3.6724e+42 1.1054e+43 3.9416e+41 1.7477e+40 6.9037e+42 5.1575e+40 3.61e+41 2.7628e+41 1.7101e+41 3.2189e+42 2.0993e+42 4.0045e+42 4.7323e+41 1.164e+42 6.5478e+40 3.9987e+40 2.4485e+42 1.6336e+42
-1.5 0.5 1000.0 -1.7 4.1687e+41 1.696e+42 2.9509e+42 8.8823e+42 1.504e+41 9.5806e+39 4.951e+42 2.8272e+40 1.6484e+41 1.3236e+41 5.4403e+40 1.7818e+42 1.11e+42 2.1599e+42 2.8505e+41 7.0107e+41 6.6521e+40 4.0682e+40 1.7664e+42 1.1798e+42
-1.5 0.5 1000.0 -2.0 3.6809e+41 1.2398e+42 2.0579e+42 6.1943e+42 5.5955e+40 6.291e+39 3.5792e+42 1.8565e+40 7.8775e+40 6.913e+40 1.4327e+40 7.5483e+41 4.3882e+41 1.0642e+42 1.4721e+41 3.6215e+41 5.7581e+40 3.5275e+40 1.0638e+42 7.1135e+41
-1.5 0.5 10000.0 -1.2 1.3712e+42 3.5277e+42 3.3353e+42 1.0039e+43 1.5209e+42 8.5528e+40 1.0785e+43 2.5239e+41 1.0562e+42 1.0759e+42 5.0146e+39 7.2577e+41 3.7584e+41 5.2026e+42 2.1513e+41 5.3005e+41 9.6199e+40 7.8171e+40 1.7502e+42 1.4209e+42
-1.5 0.5 10000.0 -1.4 1.2095e+42 2.9403e+42 2.9615e+42 8.9142e+42 9.0314e+41 6.3509e+40 8.8293e+42 1.8741e+41 6.6687e+41 6.9257e+41 2.252e+39 4.4266e+41 2.3053e+41 3.7993e+42 1.708e+41 4.2085e+41 9.0583e+40 7.388e+40 1.4107e+42 1.1488e+42
-1.5 0.5 10000.0 -1.7 1.0496e+42 2.1126e+42 1.9851e+42 5.9752e+42 3.8861e+41 4.2201e+40 6.2266e+42 1.2454e+41 3.2128e+41 3.5494e+41 3.8545e+38 1.4152e+41 7.6123e+40 2.0365e+42 9.0821e+40 2.2379e+41 6.2632e+40 5.15e+40 8.0198e+41 6.569e+41
-1.5 0.5 10000.0 -2.0 9.2934e+41 1.4693e+42 1.0962e+42 3.2995e+42 1.6993e+41 3.1433e+40 4.2934e+42 9.276e+40 1.5801e+41 1.9571e+41 4.479e+37 3.7797e+40 2.1582e+40 9.8732e+41 3.8802e+40 9.5621e+40 3.502e+40 2.905e+40 3.8963e+41 3.2104e+41
-2.0 0.1 100.0 -1.2 1.4481e+42 3.0455e+42 5.9431e+42 1.7889e+43 7.2194e+41 2.2033e+40 9.0619e+42 6.5019e+40 3.9093e+41 2.7683e+41 2.5299e+41 7.8137e+42 4.0684e+42 5.6093e+42 6.4854e+41 1.5944e+42 5.6756e+41 3.3603e+41 4.6124e+42 3.0206e+42
-2.0 0.1 100.0 -1.4 1.1577e+42 2.5237e+42 5.4699e+42 1.6464e+43 3.5511e+41 1.3684e+40 7.3731e+42 4.038e+40 2.2908e+41 1.6407e+41 1.8434e+41 6.1098e+42 3.1852e+42 4.0669e+42 5.0945e+41 1.2519e+42 5.4526e+41 3.2299e+41 3.7806e+42 2.476e+42
-2.0 0.1 100.0 -1.7 7.9665e+41 1.8275e+42 4.0611e+42 1.2224e+43 1.0385e+41 7.3148e+39 5.2624e+42 2.1586e+40 1.0079e+41 7.3924e+40 1.0144e+41 3.4318e+42 1.7924e+42 2.1841e+42 2.8766e+41 7.0631e+41 4.0958e+41 2.4295e+41 2.3056e+42 1.51e+42
-2.0 0.1 100.0 -2.0 5.4144e+41 1.2942e+42 2.7091e+42 8.1543e+42 2.8378e+40 4.4527e+39 3.7144e+42 1.314e+40 4.8432e+40 3.645e+40 5.2953e+40 1.6867e+42 8.8431e+41 1.0736e+42 1.4531e+41 3.5653e+41 2.7072e+41 1.6098e+41 1.2757e+42 8.3559e+41
-2.0 0.1 1000.0 -1.2 1.4552e+42 3.2087e+42 6.1971e+42 1.8653e+43 8.3383e+41 3.1784e+40 9.5447e+42 9.3795e+40 4.1467e+41 3.2934e+41 1.7568e+41 8.1274e+42 4.1904e+42 5.6536e+42 6.3666e+41 1.5657e+42 6.0381e+41 3.6909e+41 5.0283e+42 3.3579e+42
