# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.5 10000.0 -2.0 3.0603e+42 1.2942e+42 2.716e+42 8.1751e+42 4.6658e+41 5.0961e+41 3.7451e+42 1.5038e+42 3.9324e+41 6.3869e+41 4.324e+38 2.1736e+40 1.5154e+40 9.7997e+41 2.1452e+40 5.2829e+40 2.6512e+40 2.3203e+40 3.6492e+41 3.1038e+41
-2.0 0.1 100.0 -1.2 3.5915e+42 1.9177e+42 1.1216e+43 3.3762e+43 9.2555e+41 2.2295e+41 5.5709e+42 6.5792e+41 4.9468e+41 3.6176e+41 6.3134e+41 3.7175e+42 1.8308e+42 5.1698e+42 3.1077e+41 7.5284e+41 3.0832e+41 1.8318e+41 3.0968e+42 2.0287e+42
-2.0 0.1 100.0 -1.4 2.4839e+42 1.6498e+42 8.8111e+42 2.6521e+43 3.4529e+41 1.2914e+41 4.7771e+42 3.8111e+41 3.0237e+41 2.254e+41 3.5481e+41 2.1868e+42 1.0766e+42 3.7937e+42 1.6555e+41 4.0037e+41 1.9774e+41 1.1802e+41 1.7917e+42 1.1739e+42
-2.0 0.1 100.0 -1.7 1.4853e+42 1.2637e+42 5.2734e+42 1.5873e+43 7.1937e+40 6.8774e+40 3.6742e+42 2.0295e+41 1.5782e+41 1.2089e+41 1.3329e+41 8.515e+41 4.2239e+41 2.0852e+42 5.6654e+40 1.3629e+41 9.204e+40 5.5942e+40 7.0902e+41 4.6465e+41
-2.0 0.1 100.0 -2.0 9.0558e+41 9.444e+41 2.9051e+42 8.7443e+42 3.6837e+40 4.3191e+40 2.7687e+42 1.2746e+41 1.0093e+41 7.7766e+40 5.0672e+40 2.994e+41 1.5592e+41 1.0499e+42 1.8788e+40 4.497e+40 4.1531e+40 2.6527e+40 2.7627e+41 1.8115e+41
-2.0 0.1 1000.0 -1.2 4.3354e+42 2.4211e+42 1.5019e+43 4.5208e+43 1.271e+42 3.4232e+41 7.013e+42 1.0102e+42 5.6227e+41 5.2846e+41 3.237e+41 4.4868e+42 2.181e+42 5.4825e+42 3.7532e+41 9.1109e+41 4.205e+41 2.5973e+41 4.1712e+42 2.7999e+42
-2.0 0.1 1000.0 -1.4 3.1972e+42 2.1309e+42 1.196e+43 3.6001e+43 5.2758e+41 2.0869e+41 6.1583e+42 6.1585e+41 3.3606e+41 3.4154e+41 1.2909e+41 2.3841e+42 1.1704e+42 3.9979e+42 2.0206e+41 4.8965e+41 2.929e+41 1.818e+41 2.5608e+42 1.721e+42
-2.0 0.1 1000.0 -1.7 2.1488e+42 1.662e+42 7.3277e+42 2.2056e+43 1.3497e+41 1.1866e+41 4.8194e+42 3.5015e+41 1.7562e+41 2.0193e+41 3.5355e+40 6.4565e+41 3.3181e+41 2.1644e+42 6.7255e+40 1.6289e+41 1.5985e+41 1.0047e+41 1.0882e+42 7.3259e+41
-2.0 0.1 1000.0 -2.0 1.5093e+42 1.2387e+42 4.0884e+42 1.2306e+43 6.9538e+40 8.5957e+40 3.6125e+42 2.5366e+41 1.2183e+41 1.4729e+41 1.7875e+40 1.3685e+41 7.9023e+40 1.0737e+42 2.0424e+40 4.9566e+40 8.3376e+40 5.361e+40 4.2e+41 2.8319e+41
-2.0 0.1 10000.0 -1.2 7.2688e+42 3.0907e+42 1.4923e+43 4.4918e+43 3.0711e+42 1.0107e+42 9.023e+42 2.9826e+42 7.4758e+41 1.1567e+42 1.3684e+40 6.9882e+41 3.6306e+41 5.0445e+42 2.1435e+41 5.265e+41 7.2838e+41 6.2874e+41 3.4882e+42 2.9458e+42
-2.0 0.1 10000.0 -1.4 5.78e+42 2.6557e+42 1.1465e+43 3.4508e+43 1.5898e+42 7.2654e+41 7.7095e+42 2.144e+42 4.7739e+41 7.8726e+41 9.0909e+39 2.8918e+41 1.5397e+41 3.7094e+42 1.1819e+41 2.9038e+41 4.9935e+41 4.3545e+41 2.1021e+42 1.7871e+42
-2.0 0.1 10000.0 -1.7 4.2008e+42 1.9758e+42 6.3797e+42 1.9203e+43 6.3339e+41 4.9724e+41 5.7208e+42 1.4673e+42 2.8415e+41 5.1344e+41 2.6957e+39 6.0115e+40 3.6591e+40 2.0077e+42 3.9225e+40 9.6451e+40 2.2673e+41 2.0072e+41 8.3409e+41 7.148e+41
-2.0 0.1 10000.0 -2.0 3.0708e+42 1.4004e+42 3.0621e+42 9.2169e+42 3.3596e+41 3.8213e+41 4.0634e+42 1.1277e+42 2.0108e+41 3.8366e+41 4.0956e+38 1.8351e+40 1.4011e+40 9.7856e+41 1.1813e+40 2.9074e+40 8.888e+40 7.9721e+40 3.1346e+41 2.7018e+41
-2.0 0.3 100.0 -1.2 3.5539e+42 1.2447e+42 6.3523e+42 1.912e+43 1.5793e+42 2.9674e+41 3.6897e+42 8.7568e+41 7.1204e+41 5.0872e+41 8.2217e+41 1.8661e+42 1.192e+42 4.156e+42 3.255e+41 7.962e+41 1.4754e+41 8.7427e+40 2.8559e+42 1.8706e+42
-2.0 0.3 100.0 -1.4 2.3369e+42 9.8941e+41 5.5501e+42 1.6706e+43 7.6217e+41 1.642e+41 2.8758e+42 4.8455e+41 4.1753e+41 3.0183e+41 5.0724e+41 1.2451e+42 7.6371e+41 3.1421e+42 2.1524e+41 5.2557e+41 1.1254e+41 6.6783e+40 1.9141e+42 1.2538e+42
-2.0 0.3 100.0 -1.7 1.2955e+42 7.2212e+41 3.8259e+42 1.1516e+43 2.0308e+41 7.2669e+40 2.0801e+42 2.1445e+41 1.9221e+41 1.4242e+41 2.1104e+41 5.6883e+41 3.3785e+41 1.8099e+42 8.8077e+40 2.1433e+41 5.9567e+40 3.5555e+40 8.5126e+41 5.5771e+41
-2.0 0.3 100.0 -2.0 7.8494e+41 5.498e+41 2.3446e+42 7.0572e+42 4.8048e+40 4.0269e+40 1.592e+42 1.1883e+41 9.9454e+40 7.5561e+40 8.0629e+40 2.4294e+41 1.4251e+41 9.5222e+41 3.1693e+40 7.6795e+40 2.9048e+40 1.7659e+40 3.5039e+41 2.2962e+41
-2.0 0.3 1000.0 -1.2 4.35e+42 1.856e+42 1.1255e+43 3.3876e+43 1.9483e+42 4.0458e+41 5.4056e+42 1.1939e+42 8.9124e+41 7.6873e+41 5.1798e+41 2.5296e+42 1.4238e+42 5.0734e+42 4.4599e+41 1.0891e+42 2.3009e+41 1.4156e+41 4.1167e+42 2.7595e+42
-2.0 0.3 1000.0 -1.4 3.1647e+42 1.6095e+42 9.5873e+42 2.8858e+43 9.6242e+41 2.5378e+41 4.6444e+42 7.4891e+41 5.3314e+41 4.8555e+41 2.2635e+41 1.6189e+42 8.572e+41 3.7691e+42 2.6573e+41 6.4801e+41 1.7323e+41 1.0693e+41 2.705e+42 1.8152e+42
-2.0 0.3 1000.0 -1.7 2.107e+42 1.2849e+42 6.3748e+42 1.9188e+43 2.9174e+41 1.4029e+41 3.709e+42 4.14e+41 2.5982e+41 2.6474e+41 5.26e+40 5.9696e+41 3.2139e+41 2.0899e+42 9.7624e+40 2.3781e+41 1.0246e+41 6.3738e+40 1.2253e+42 8.2368e+41
-2.0 0.3 1000.0 -2.0 1.5129e+42 1.0022e+42 3.7704e+42 1.1349e+43 9.6445e+40 9.4731e+40 2.9112e+42 2.7955e+41 1.512e+41 1.7123e+41 2.0032e+40 1.5957e+41 9.325e+40 1.0516e+42 3.1517e+40 7.6832e+40 5.7348e+40 3.6178e+40 4.957e+41 3.3375e+41
-2.0 0.3 10000.0 -1.2 7.2557e+42 2.8718e+42 1.3769e+43 4.1443e+43 4.006e+42 1.1661e+42 8.399e+42 3.4413e+42 1.2519e+42 1.7489e+42 1.6045e+40 6.9005e+41 3.8616e+41 5.0004e+42 2.6173e+41 6.4332e+41 4.2991e+41 3.6754e+41 3.4234e+42 2.8715e+42
-2.0 0.3 10000.0 -1.4 5.8381e+42 2.4807e+42 1.0783e+43 3.2457e+43 2.2043e+42 8.6286e+41 7.2073e+42 2.5463e+42 7.8574e+41 1.1619e+42 9.8193e+39 3.0828e+41 1.7359e+41 3.6859e+42 1.5011e+41 3.6903e+41 3.0641e+41 2.6448e+41 2.1336e+42 1.8015e+42
-2.0 0.3 10000.0 -1.7 4.3274e+42 1.8691e+42 6.1543e+42 1.8524e+43 8.9454e+41 5.8659e+41 5.4131e+42 1.731e+42 4.3112e+41 7.0408e+41 2.7879e+39 6.8546e+40 4.1449e+40 2.0014e+42 5.212e+40 1.2821e+41 1.4734e+41 1.29e+41 8.8455e+41 7.5295e+41
-2.0 0.3 10000.0 -2.0 3.2641e+42 1.3457e+42 3.0323e+42 9.1274e+42 4.294e+41 4.4373e+41 3.8997e+42 1.3094e+42 2.7975e+41 4.9401e+41 4.2235e+38 1.9859e+40 1.4595e+40 9.7791e+41 1.6519e+40 4.0665e+40 6.2318e+40 5.5191e+40 3.5215e+41 3.0134e+41
-2.0 0.5 100.0 -1.2 2.8745e+42 9.9716e+41 3.39e+42 1.0204e+43 1.6017e+42 3.3176e+41 3.0626e+42 9.7902e+41 9.2657e+41 6.5491e+41 9.5579e+41 1.5273e+42 1.1748e+42 3.4337e+42 2.3219e+41 5.7e+41 3.4099e+40 2.0192e+40 1.9589e+42 1.283e+42
-2.0 0.5 100.0 -1.4 1.8968e+42 7.474e+41 3.171e+42 9.5447e+42 8.4462e+41 1.8527e+41 2.228e+42 5.4673e+41 5.4198e+41 3.8585e+41 6.5944e+41 1.089e+42 8.5514e+41 2.6499e+42 1.8865e+41 4.6275e+41 3.1983e+40 1.8949e+40 1.5404e+42 1.009e+42
-2.0 0.5 100.0 -1.7 1.0399e+42 5.0331e+41 2.5187e+42 7.5812e+42 2.6947e+41 7.8307e+40 1.4549e+42 2.3109e+41 2.3566e+41 1.7113e+41 3.1179e+41 5.4035e+41 4.2939e+41 1.5837e+42 1.0667e+41 2.6117e+41 2.2174e+40 1.3166e+40 8.6672e+41 5.6775e+41
-2.0 0.5 100.0 -2.0 6.2637e+41 3.7368e+41 1.7526e+42 5.2753e+42 7.7454e+40 4.0541e+40 1.0729e+42 1.1964e+41 1.1711e+41 8.7074e+40 1.2607e+41 2.478e+41 1.9041e+41 8.6479e+41 4.6125e+40 1.1267e+41 1.2268e+40 7.3337e+39 4.0468e+41 2.6513e+41
-2.0 0.5 1000.0 -1.2 3.6546e+42 1.5527e+42 7.6813e+42 2.3121e+43 2.0088e+42 4.2913e+41 4.5987e+42 1.2664e+42 1.2164e+42 9.9566e+41 7.5661e+41 2.2104e+42 1.6999e+42 4.7096e+42 4.4017e+41 1.0791e+42 7.3721e+40 4.5232e+40 3.566e+42 2.3876e+42
-2.0 0.5 1000.0 -1.4 2.6959e+42 1.3073e+42 7.0627e+42 2.1259e+43 1.072e+42 2.7068e+41 3.7945e+42 7.9879e+41 7.3979e+41 6.3103e+41 3.6985e+41 1.4305e+42 1.0927e+42 3.5546e+42 3.0702e+41 7.5202e+41 6.3322e+40 3.8934e+40 2.6217e+42 1.7571e+42
-2.0 0.5 1000.0 -1.7 1.8279e+42 1.0399e+42 5.1817e+42 1.5597e+43 3.7424e+41 1.5294e+41 2.9903e+42 4.5132e+41 3.5624e+41 3.3509e+41 8.6392e+40 5.9581e+41 4.3691e+41 2.0146e+42 1.3223e+41 3.2356e+41 4.2122e+40 2.6029e+40 1.3261e+42 8.9013e+41
-2.0 0.5 1000.0 -2.0 1.3446e+42 8.3357e+41 3.2776e+42 9.8657e+42 1.3617e+41 1.0453e+41 2.406e+42 3.0847e+41 2.048e+41 2.1273e+41 2.4601e+40 2.0365e+41 1.396e+41 1.0277e+42 4.7202e+40 1.1552e+41 2.555e+40 1.5917e+40 5.7597e+41 3.8723e+41
-2.0 0.5 10000.0 -1.2 6.2115e+42 2.6811e+42 1.1633e+43 3.5016e+43 3.9735e+42 1.2095e+42 7.8808e+42 3.5692e+42 1.8166e+42 2.3165e+42 2.0807e+40 7.9007e+41 4.3865e+41 4.945e+42 3.0329e+41 7.4605e+41 1.5946e+41 1.3484e+41 3.2327e+42 2.6929e+42
-2.0 0.5 10000.0 -1.4 5.1078e+42 2.3222e+42 9.3489e+42 2.814e+43 2.2875e+42 9.3168e+41 6.7584e+42 2.7494e+42 1.1433e+42 1.5411e+42 1.1418e+40 3.762e+41 2.0684e+41 3.6527e+42 1.8422e+41 4.5321e+41 1.194e+41 1.0187e+41 2.1079e+42 1.7671e+42
-2.0 0.5 10000.0 -1.7 3.8892e+42 1.769e+42 5.4955e+42 1.6541e+43 9.8613e+41 6.5887e+41 5.1214e+42 1.9443e+42 6.2303e+41 9.2376e+41 2.9931e+39 8.4592e+40 4.9228e+40 1.9896e+42 6.7521e+40 1.6619e+41 6.0779e+40 5.2582e+40 9.0975e+41 7.6919e+41
-2.0 0.5 10000.0 -2.0 3.0102e+42 1.2892e+42 2.7619e+42 8.3134e+42 4.7208e+41 5.0264e+41 3.7307e+42 1.4833e+42 3.946e+41 6.3337e+41 4.452e+38 2.2181e+40 1.5492e+40 9.7478e+41 2.2025e+40 5.4238e+40 2.6932e+40 2.3565e+40 3.7096e+41 3.1547e+41
-3.5 0.1 100.0 -1.2 1.5788e+43 2.7561e+42 5.4095e+42 1.6283e+43 1.5184e+42 9.6733e+41 8.2142e+42 2.8546e+42 2.4782e+42 1.8762e+42 3.6692e+40 3.6691e+41 1.9221e+41 4.3107e+42 3.494e+40 8.6026e+40 1.8104e+41 1.0742e+41 9.4159e+41 6.1699e+41
-3.5 0.1 100.0 -1.4 1.2207e+43 2.453e+42 4.164e+42 1.2534e+43 1.0691e+42 7.9021e+41 7.29e+42 2.3319e+42 2.0801e+42 1.5801e+42 2.9679e+40 2.1179e+41 1.1472e+41 3.2831e+42 1.9569e+40 4.8178e+40 1.1355e+41 6.7481e+40 5.7276e+41 3.7533e+41
-3.5 0.1 100.0 -1.7 7.3221e+42 1.866e+42 2.4051e+42 7.2393e+42 5.9554e+41 5.1947e+41 5.5466e+42 1.533e+42 1.4133e+42 1.077e+42 2.2276e+40 8.473e+40 5.0815e+40 1.8746e+42 6.9228e+39 1.7042e+40 4.7479e+40 2.8377e+40 2.3147e+41 1.517e+41
-3.5 0.1 100.0 -2.0 4.0832e+42 1.3375e+42 1.2544e+42 3.7758e+42 3.1615e+41 3.1851e+41 3.9884e+42 9.3994e+41 8.8572e+41 6.7665e+41 1.6668e+40 3.71e+40 2.6174e+40 9.6702e+41 2.198e+39 5.4106e+39 1.7803e+40 1.0816e+40 8.4437e+40 5.5348e+40
-3.5 0.1 1000.0 -1.2 1.6056e+43 2.7851e+42 6.3039e+42 1.8975e+43 1.7397e+42 1.0607e+42 8.2346e+42 3.13e+42 1.9213e+42 2.144e+42 2.8383e+40 4.5387e+41 2.3608e+41 4.2797e+42 5.2318e+40 1.2881e+41 2.6727e+41 1.6547e+41 1.2942e+42 8.7125e+41
