## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.0           0.3       100           1.40               100      1.949e+06        1.293e+07        2.088e+07           6.285e+07            1.274e+04        3.674e+07       3.760e+04           4.553e+04           3.514e+04           1.791e+05        8.042e+06         3.930e+06         4.953e+05          1.998e+06           4.795e+06           5.053e+05             8.085e+05            1.699e+07 
   -1.0           0.3       100           1.40               300      2.576e+06        2.023e+07        3.362e+07           1.012e+08            1.710e+04        5.764e+07       5.045e+04           7.605e+04           5.868e+04           3.226e+05        1.558e+07         7.437e+06         1.359e+06          3.335e+06           8.022e+06           7.198e+05             1.150e+06            2.377e+07 
   -1.0           0.3      1000           1.40               100      1.402e+06        1.312e+07        2.097e+07           6.312e+07            1.032e+04        3.714e+07       3.046e+04           2.934e+04           3.447e+04           1.791e+05        8.037e+06         3.924e+06         4.969e+05          1.965e+06           4.714e+06           5.940e+05             9.610e+05            1.646e+07 
   -1.0           0.3      1000           1.40               300      1.946e+06        2.053e+07        3.368e+07           1.014e+08            1.464e+04        5.824e+07       4.321e+04           4.911e+04           5.762e+04           3.230e+05        1.551e+07         7.398e+06         1.362e+06          3.271e+06           7.869e+06           8.531e+05             1.378e+06            2.293e+07 
   -1.0           0.3       100           1.00               100      2.032e+06        1.272e+07        2.225e+07           6.697e+07            1.285e+04        3.615e+07       3.793e+04           4.821e+04           3.721e+04           1.812e+05        6.097e+06         3.076e+06         4.935e+05          2.201e+06           5.273e+06           5.274e+05             8.438e+05            1.300e+07 
   -1.0           0.3       100           1.00               300      2.696e+06        1.991e+07        3.590e+07           1.081e+08            1.730e+04        5.676e+07       5.105e+04           8.062e+04           6.221e+04           3.246e+05        1.174e+07         5.749e+06         1.353e+06          3.689e+06           8.861e+06           7.537e+05             1.204e+06            1.825e+07 
   -1.0           0.3      1000           1.00               100      1.466e+06        1.291e+07        2.235e+07           6.727e+07            1.043e+04        3.653e+07       3.076e+04           3.109e+04           3.651e+04           1.811e+05        6.090e+06         3.068e+06         4.951e+05          2.164e+06           5.184e+06           6.219e+05             1.006e+06            1.259e+07 
   -1.0           0.3      1000           1.00               300      2.040e+06        2.021e+07        3.596e+07           1.082e+08            1.484e+04        5.735e+07       4.380e+04           5.209e+04           6.111e+04           3.250e+05        1.168e+07         5.715e+06         1.356e+06          3.618e+06           8.691e+06           8.954e+05             1.447e+06            1.761e+07 
   -1.0           0.3       100           0.72               100      2.087e+06        1.251e+07        2.328e+07           7.007e+07            1.288e+04        3.556e+07       3.802e+04           5.018e+04           3.873e+04           1.827e+05        4.599e+06         2.430e+06         4.915e+05          2.372e+06           5.675e+06           5.428e+05             8.683e+05            9.852e+06 
   -1.0           0.3       100           0.72               300      2.778e+06        1.961e+07        3.764e+07           1.133e+08            1.740e+04        5.591e+07       5.134e+04           8.402e+04           6.483e+04           3.260e+05        8.771e+06         4.465e+06         1.347e+06          3.990e+06           9.574e+06           7.779e+05             1.243e+06            1.388e+07 
   -1.0           0.3      1000           0.72               100      1.509e+06        1.270e+07        2.338e+07           7.038e+07            1.046e+04        3.595e+07       3.088e+04           3.237e+04           3.802e+04           1.826e+05        4.594e+06         2.421e+06         4.931e+05          2.331e+06           5.578e+06           6.415e+05             1.038e+06            9.538e+06 
   -1.0           0.3      1000           0.72               300      2.106e+06        1.990e+07        3.770e+07           1.135e+08            1.494e+04        5.649e+07       4.410e+04           5.430e+04           6.369e+04           3.264e+05        8.727e+06         4.435e+06         1.349e+06          3.912e+06           9.387e+06           9.258e+05             1.496e+06            1.338e+07 
   -1.0           0.3       100           0.52               100      2.155e+06        1.250e+07        2.437e+07           7.337e+07            1.307e+04        3.554e+07       3.857e+04           5.214e+04           4.025e+04           1.838e+05        3.551e+06         2.016e+06         4.924e+05          2.543e+06           6.077e+06           5.600e+05             8.958e+05            7.487e+06 
   -1.0           0.3       100           0.52               300      2.870e+06        1.959e+07        3.946e+07           1.188e+08            1.766e+04        5.589e+07       5.211e+04           8.733e+04           6.738e+04           3.273e+05        6.692e+06         3.607e+06         1.348e+06          4.290e+06           1.028e+07           8.039e+05             1.284e+06            1.057e+07 
   -1.0           0.3      1000           0.52               100      1.559e+06        1.269e+07        2.448e+07           7.369e+07            1.062e+04        3.592e+07       3.134e+04           3.364e+04           3.950e+04           1.837e+05        3.543e+06         2.001e+06         4.940e+05          2.498e+06           5.971e+06           6.633e+05             1.073e+06            7.247e+06 
   -1.0           0.3      1000           0.52               300      2.178e+06        1.988e+07        3.952e+07           1.189e+08            1.517e+04        5.647e+07       4.478e+04           5.645e+04           6.621e+04           3.277e+05        6.655e+06         3.575e+06         1.351e+06          4.205e+06           1.008e+07           9.582e+05             1.548e+06            1.019e+07 
   -1.0           0.3       100           0.38               100      2.206e+06        1.249e+07        2.522e+07           7.591e+07            1.321e+04        3.553e+07       3.898e+04           5.361e+04           4.138e+04           1.847e+05        2.788e+06         1.785e+06         4.930e+05          2.681e+06           6.404e+06           5.729e+05             9.165e+05            5.686e+06 
   -1.0           0.3       100           0.38               300      2.938e+06        1.958e+07        4.086e+07           1.230e+08            1.785e+04        5.587e+07       5.267e+04           8.982e+04           6.930e+04           3.282e+05        5.171e+06         3.108e+06         1.349e+06          4.535e+06           1.086e+07           8.234e+05             1.315e+06            8.039e+06 
   -1.0           0.3      1000           0.38               100      1.597e+06        1.268e+07        2.533e+07           7.624e+07            1.074e+04        3.590e+07       3.168e+04           3.459e+04           4.062e+04           1.845e+05        2.779e+06         1.766e+06         4.946e+05          2.634e+06           6.290e+06           6.797e+05             1.099e+06            5.502e+06 
   -1.0           0.3      1000           0.38               300      2.231e+06        1.987e+07        4.093e+07           1.232e+08            1.534e+04        5.645e+07       4.528e+04           5.806e+04           6.810e+04           3.286e+05        5.140e+06         3.069e+06         1.352e+06          4.444e+06           1.065e+07           9.826e+05             1.587e+06            7.748e+06 
   -1.0           0.3       100           0.27               100      2.211e+06        1.229e+07        2.557e+07           7.696e+07            1.310e+04        3.497e+07       3.867e+04           5.425e+04           4.188e+04           1.853e+05        2.169e+06         1.618e+06         4.905e+05          2.769e+06           6.611e+06           5.763e+05             9.219e+05            4.117e+06 
   -1.0           0.3       100           0.27               300      2.954e+06        1.929e+07        4.148e+07           1.249e+08            1.776e+04        5.504e+07       5.241e+04           9.098e+04           7.019e+04           3.287e+05        3.908e+06         2.813e+06         1.342e+06          4.695e+06           1.124e+07           8.299e+05             1.325e+06            5.834e+06 
   -1.0           0.3      1000           0.27               100      1.602e+06        1.248e+07        2.568e+07           7.729e+07            1.066e+04        3.534e+07       3.146e+04           3.501e+04           4.111e+04           1.852e+05        2.154e+06         1.600e+06         4.920e+05          2.720e+06           6.493e+06           6.847e+05             1.107e+06            3.983e+06 
   -1.0           0.3      1000           0.27               300      2.246e+06        1.957e+07        4.154e+07           1.250e+08            1.528e+04        5.562e+07       4.510e+04           5.882e+04           6.899e+04           3.291e+05        3.876e+06         2.775e+06         1.344e+06          4.600e+06           1.102e+07           9.914e+05             1.601e+06            5.621e+06 
   -1.0           0.3       100           0.20               100      2.238e+06        1.228e+07        2.605e+07           7.840e+07            1.318e+04        3.495e+07       3.888e+04           5.505e+04           4.249e+04           1.858e+05        1.888e+06         1.496e+06         4.909e+05          2.854e+06           6.811e+06           5.834e+05             9.331e+05            3.117e+06 
   -1.0           0.3       100           0.20               300      2.990e+06        1.928e+07        4.228e+07           1.273e+08            1.786e+04        5.503e+07       5.271e+04           9.234e+04           7.124e+04           3.292e+05        3.296e+06         2.609e+06         1.343e+06          4.846e+06           1.160e+07           8.408e+05             1.343e+06            4.420e+06 
   -1.0           0.3      1000           0.20               100      1.623e+06        1.247e+07        2.616e+07           7.873e+07            1.072e+04        3.533e+07       3.164e+04           3.553e+04           4.172e+04           1.856e+05        1.868e+06         1.480e+06         4.924e+05          2.802e+06           6.688e+06           6.937e+05             1.122e+06            3.014e+06 
   -1.0           0.3      1000           0.20               300      2.274e+06        1.956e+07        4.234e+07           1.275e+08            1.537e+04        5.560e+07       4.537e+04           5.970e+04           7.002e+04           3.295e+05        3.254e+06         2.573e+06         1.345e+06          4.747e+06           1.136e+07           1.005e+06             1.623e+06            4.258e+06 
   -1.0           0.3       100           0.14               100      2.261e+06        1.228e+07        2.647e+07           7.969e+07            1.324e+04        3.494e+07       3.907e+04           5.576e+04           4.304e+04           1.861e+05        1.695e+06         1.348e+06         4.912e+05          2.932e+06           6.994e+06           5.896e+05             9.430e+05            2.224e+06 
   -1.0           0.3       100           0.14               300      3.022e+06        1.927e+07        4.300e+07           1.294e+08            1.795e+04        5.502e+07       5.298e+04           9.355e+04           7.217e+04           3.296e+05        2.948e+06         2.353e+06         1.343e+06          4.986e+06           1.193e+07           8.505e+05             1.358e+06            3.157e+06 
   -1.0           0.3      1000           0.14               100      1.640e+06        1.246e+07        2.659e+07           8.003e+07            1.078e+04        3.531e+07       3.180e+04           3.599e+04           4.226e+04           1.860e+05        1.676e+06         1.334e+06         4.928e+05          2.878e+06           6.867e+06           7.018e+05             1.135e+06            2.151e+06 
   -1.0           0.3      1000           0.14               300      2.300e+06        1.956e+07        4.306e+07           1.296e+08            1.546e+04        5.559e+07       4.561e+04           6.048e+04           7.093e+04           3.300e+05        2.905e+06         2.322e+06         1.346e+06          4.884e+06           1.169e+07           1.017e+06             1.642e+06            3.040e+06 
   -1.0           0.3       100           0.10               100      2.277e+06        1.228e+07        2.677e+07           8.058e+07            1.328e+04        3.494e+07       3.920e+04           5.625e+04           4.341e+04           1.864e+05        1.542e+06         1.203e+06         4.914e+05          2.987e+06           7.124e+06           5.939e+05             9.498e+05            1.610e+06 
   -1.0           0.3       100           0.10               300      3.043e+06        1.927e+07        4.350e+07           1.309e+08            1.801e+04        5.501e+07       5.316e+04           9.437e+04           7.281e+04           3.299e+05        2.685e+06         2.094e+06         1.344e+06          5.085e+06           1.217e+07           8.569e+05             1.368e+06            2.287e+06 
   -1.0           0.3      1000           0.10               100      1.652e+06        1.246e+07        2.689e+07           8.093e+07            1.081e+04        3.531e+07       3.191e+04           3.631e+04           4.263e+04           1.862e+05        1.525e+06         1.192e+06         4.930e+05          2.932e+06           6.994e+06           7.073e+05             1.144e+06            1.556e+06 
   -1.0           0.3      1000           0.10               300      2.317e+06        1.955e+07        4.356e+07           1.311e+08            1.551e+04        5.558e+07       4.577e+04           6.102e+04           7.156e+04           3.303e+05        2.647e+06         2.068e+06         1.346e+06          4.980e+06           1.191e+07           1.025e+06             1.656e+06            2.202e+06 
   -1.0           0.5       100           1.40               100      1.008e+06        8.152e+06        1.143e+07           3.442e+07            8.196e+03        2.325e+07       2.419e+04           3.423e+04           2.642e+04           1.782e+05        3.405e+06         1.951e+06         4.139e+05          1.331e+06           3.227e+06           9.971e+04             1.595e+05            9.366e+06 
   -1.0           0.5       100           1.40               300      1.437e+06        1.308e+07        1.865e+07           5.614e+07            1.192e+04        3.743e+07       3.516e+04           5.832e+04           4.499e+04           3.191e+05        6.416e+06         3.461e+06         1.134e+06          2.231e+06           5.417e+06           1.451e+05             2.317e+05            1.336e+07 
   -1.0           0.5      1000           1.40               100      7.347e+05        8.284e+06        1.147e+07           3.453e+07            6.754e+03        2.352e+07       1.993e+04           2.211e+04           2.593e+04           1.782e+05        3.394e+06         1.932e+06         4.150e+05          1.303e+06           3.159e+06           1.200e+05             1.940e+05            9.038e+06 
   -1.0           0.5      1000           1.40               300      1.093e+06        1.328e+07        1.867e+07           5.619e+07            1.032e+04        3.785e+07       3.047e+04           3.773e+04           4.421e+04           3.196e+05        6.376e+06         3.424e+06         1.136e+06          2.180e+06           5.293e+06           1.757e+05             2.838e+05            1.285e+07 
   -1.0           0.5       100           1.00               100      1.052e+06        8.042e+06        1.214e+07           3.654e+07            8.309e+03        2.295e+07       2.452e+04           3.634e+04           2.805e+04           1.803e+05        2.690e+06         1.763e+06         4.123e+05          1.459e+06           3.533e+06           1.060e+05             1.696e+05            7.190e+06 
   -1.0           0.5       100           1.00               300      1.502e+06        1.291e+07        1.983e+07           5.968e+07            1.211e+04        3.698e+07       3.574e+04           6.196e+04           4.780e+04           3.213e+05        4.979e+06         3.052e+06         1.129e+06          2.451e+06           5.947e+06           1.545e+05             2.468e+05            1.027e+07 
   -1.0           0.5      1000           1.00               100      7.675e+05        8.172e+06        1.218e+07           3.666e+07            6.855e+03        2.321e+07       2.023e+04           2.347e+04           2.753e+04           1.803e+05        2.677e+06         1.739e+06         4.134e+05          1.427e+06           3.458e+06           1.278e+05             2.066e+05            6.935e+06 
   -1.0           0.5      1000           1.00               300      1.144e+06        1.311e+07        1.985e+07           5.974e+07            1.050e+04        3.738e+07       3.099e+04           4.010e+04           4.697e+04           3.217e+05        4.945e+06         3.007e+06         1.131e+06          2.395e+06           5.811e+06           1.874e+05             3.027e+05            9.879e+06 
   -1.0           0.5       100           0.72               100      1.081e+06        7.935e+06        1.267e+07           3.814e+07            8.369e+03        2.265e+07       2.470e+04           3.792e+04           2.926e+04           1.819e+05        2.187e+06         1.657e+06         4.106e+05          1.565e+06           3.788e+06           1.108e+05             1.771e+05            5.463e+06 
   -1.0           0.5       100           0.72               300      1.548e+06        1.275e+07        2.072e+07           6.236e+07            1.222e+04        3.654e+07       3.608e+04           6.469e+04           4.990e+04           3.229e+05        3.942e+06         2.869e+06         1.124e+06          2.636e+06           6.392e+06           1.617e+05             2.583e+05            7.820e+06 
   -1.0           0.5      1000           0.72               100      7.902e+05        8.064e+06        1.271e+07           3.826e+07            6.912e+03        2.291e+07       2.040e+04           2.450e+04           2.873e+04           1.819e+05        2.169e+06         1.634e+06         4.117e+05          1.531e+06           3.706e+06           1.338e+05             2.163e+05            5.268e+06 
   -1.0           0.5      1000           0.72               300      1.179e+06        1.295e+07        2.074e+07           6.242e+07            1.061e+04        3.693e+07       3.131e+04           4.187e+04           4.905e+04           3.233e+05        3.904e+06         2.822e+06         1.125e+06          2.575e+06           6.243e+06           1.964e+05             3.171e+05            7.516e+06 
   -1.0           0.5       100           0.52               100      1.114e+06        7.925e+06        1.320e+07           3.975e+07            8.500e+03        2.263e+07       2.508e+04           3.940e+04           3.040e+04           1.831e+05        1.925e+06         1.567e+06         4.109e+05          1.667e+06           4.033e+06           1.154e+05             1.846e+05            4.148e+06 
   -1.0           0.5       100           0.52               300      1.595e+06        1.274e+07        2.160e+07           6.503e+07            1.242e+04        3.651e+07       3.664e+04           6.722e+04           5.186e+04           3.242e+05        3.352e+06         2.718e+06         1.124e+06          2.814e+06           6.819e+06           1.687e+05             2.693e+05            5.945e+06 
   -1.0           0.5      1000           0.52               100      8.148e+05        8.053e+06        1.325e+07           3.987e+07            7.022e+03        2.289e+07       2.072e+04           2.545e+04           2.985e+04           1.831e+05        1.899e+06         1.545e+06         4.120e+05          1.631e+06           3.946e+06           1.396e+05             2.257e+05            3.999e+06 
   -1.0           0.5      1000           0.52               300      1.216e+06        1.293e+07        2.162e+07           6.509e+07            1.078e+04        3.691e+07       3.181e+04           4.351e+04           5.097e+04           3.246e+05        3.304e+06         2.673e+06         1.126e+06          2.748e+06           6.660e+06           2.051e+05             3.311e+05            5.712e+06 
   -1.0           0.5       100           0.38               100      1.124e+06        7.824e+06        1.346e+07           4.052e+07            8.483e+03        2.235e+07       2.503e+04           4.017e+04           3.100e+04           1.840e+05        1.777e+06         1.461e+06         4.091e+05          1.732e+06           4.188e+06           1.178e+05             1.884e+05            3.114e+06 
   -1.0           0.5       100           0.38               300      1.612e+06        1.258e+07        2.204e+07           6.634e+07            1.242e+04        3.609e+07       3.665e+04           6.857e+04           5.290e+04           3.250e+05        3.082e+06         2.540e+06         1.119e+06          2.928e+06           7.094e+06           1.723e+05             2.752e+05            4.468e+06 
   -1.0           0.5      1000           0.38               100      8.229e+05        7.950e+06        1.350e+07           4.065e+07            7.015e+03        2.260e+07       2.070e+04           2.595e+04           3.043e+04           1.839e+05        1.752e+06         1.441e+06         4.102e+05          1.694e+06           4.097e+06           1.426e+05             2.305e+05            3.002e+06 
   -1.0           0.5      1000           0.38               300      1.231e+06        1.278e+07        2.206e+07           6.641e+07            1.079e+04        3.647e+07       3.184e+04           4.439e+04           5.200e+04           3.254e+05        3.031e+06         2.498e+06         1.121e+06          2.859e+06           6.927e+06           2.097e+05             3.385e+05            4.293e+06 
   -1.0           0.5       100           0.27               100      1.129e+06        7.726e+06        1.365e+07           4.108e+07            8.449e+03        2.208e+07       2.493e+04           4.073e+04           3.143e+04           1.847e+05        1.647e+06         1.340e+06         4.072e+05          1.786e+06           4.317e+06           1.195e+05             1.911e+05            2.259e+06 
   -1.0           0.5       100           0.27               300      1.623e+06        1.243e+07        2.236e+07           6.732e+07            1.240e+04        3.567e+07       3.658e+04           6.959e+04           5.368e+04           3.255e+05        2.860e+06         2.331e+06         1.113e+06          3.023e+06           7.323e+06           1.751e+05             2.796e+05            3.245e+06 
