## log(Us)        xid       nh        (C/O)/(C/O)sol         mup      [OII]3727           Hb           [OIII]4959           [OIII]5007           [NII]6548           Ha           [NII]6584           [SII]6717           [SII]6731           NV1240           CIV1548           CIV1551           HeII1640           OIII]1661           OIII]1666           [SiIII]1883           SiIII]1888           CIII]1908 
 
   -1.5           0.3       100           0.38               100      6.876e+06        1.590e+07        3.908e+07           1.176e+08            5.616e+04        4.538e+07       1.657e+05           2.729e+05           2.106e+05           1.396e+05        1.807e+06         1.259e+06         2.351e+05          2.073e+06           4.986e+06           1.052e+06             1.682e+06            8.558e+06 
   -1.5           0.3       100           0.38               300      9.663e+06        2.626e+07        6.995e+07           2.105e+08            8.099e+04        7.514e+07       2.390e+05           4.970e+05           3.834e+05           3.897e+05        4.455e+06         2.933e+06         1.011e+06          4.117e+06           9.923e+06           1.820e+06             2.903e+06            1.363e+07 
   -1.5           0.3      1000           0.38               100      5.817e+06        1.606e+07        3.931e+07           1.183e+08            5.320e+04        4.560e+07       1.570e+05           1.755e+05           2.074e+05           1.398e+05        1.820e+06         1.265e+06         2.356e+05          2.065e+06           4.967e+06           1.468e+06             2.374e+06            8.485e+06 
   -1.5           0.3      1000           0.38               300      8.255e+06        2.652e+07        7.016e+07           2.112e+08            7.859e+04        7.552e+07       2.319e+05           3.209e+05           3.782e+05           3.914e+05        4.488e+06         2.941e+06         1.011e+06          4.090e+06           9.857e+06           2.326e+06             3.755e+06            1.343e+07 
   -1.5           0.3       100           0.27               100      6.979e+06        1.590e+07        3.985e+07           1.199e+08            5.670e+04        4.538e+07       1.673e+05           2.784e+05           2.149e+05           1.404e+05        1.512e+06         1.100e+06         2.355e+05          2.120e+06           5.095e+06           1.059e+06             1.693e+06            6.178e+06 
   -1.5           0.3       100           0.27               300      9.817e+06        2.626e+07        7.146e+07           2.151e+08            8.183e+04        7.514e+07       2.415e+05           5.073e+05           3.913e+05           3.915e+05        3.591e+06         2.565e+06         1.011e+06          4.230e+06           1.019e+07           1.840e+06             2.934e+06            9.871e+06 
   -1.5           0.3      1000           0.27               100      5.908e+06        1.606e+07        4.010e+07           1.207e+08            5.373e+04        4.561e+07       1.586e+05           1.791e+05           2.117e+05           1.406e+05        1.521e+06         1.107e+06         2.360e+05          2.113e+06           5.079e+06           1.481e+06             2.395e+06            6.130e+06 
   -1.5           0.3      1000           0.27               300      8.392e+06        2.651e+07        7.170e+07           2.158e+08            7.943e+04        7.552e+07       2.344e+05           3.276e+05           3.862e+05           3.932e+05        3.608e+06         2.572e+06         1.012e+06          4.205e+06           1.013e+07           2.354e+06             3.801e+06            9.731e+06 
   -1.5           0.3       100           0.20               100      7.011e+06        1.581e+07        4.015e+07           1.209e+08            5.676e+04        4.512e+07       1.675e+05           2.809e+05           2.168e+05           1.409e+05        1.315e+06         9.757e+05         2.352e+05          2.142e+06           5.148e+06           1.059e+06             1.693e+06            4.604e+06 
   -1.5           0.3       100           0.20               300      9.877e+06        2.611e+07        7.211e+07           2.171e+08            8.202e+04        7.472e+07       2.420e+05           5.122e+05           3.951e+05           3.926e+05        3.072e+06         2.272e+06         1.010e+06          4.291e+06           1.034e+07           1.846e+06             2.945e+06            7.374e+06 
   -1.5           0.3      1000           0.20               100      5.940e+06        1.596e+07        4.041e+07           1.216e+08            5.382e+04        4.534e+07       1.588e+05           1.807e+05           2.136e+05           1.412e+05        1.322e+06         9.825e+05         2.357e+05          2.137e+06           5.135e+06           1.483e+06             2.398e+06            4.570e+06 
   -1.5           0.3      1000           0.20               300      8.448e+06        2.636e+07        7.236e+07           2.178e+08            7.966e+04        7.510e+07       2.351e+05           3.308e+05           3.899e+05           3.943e+05        3.082e+06         2.280e+06         1.010e+06          4.267e+06           1.028e+07           2.362e+06             3.815e+06            7.271e+06 
   -1.5           0.3       100           0.14               100      7.069e+06        1.581e+07        4.059e+07           1.222e+08            5.706e+04        4.512e+07       1.684e+05           2.840e+05           2.192e+05           1.414e+05        1.133e+06         8.380e+05         2.354e+05          2.170e+06           5.212e+06           1.063e+06             1.699e+06            3.252e+06 
   -1.5           0.3       100           0.14               300      9.965e+06        2.611e+07        7.299e+07           2.197e+08            8.250e+04        7.472e+07       2.435e+05           5.181e+05           3.996e+05           3.937e+05        2.640e+06         1.940e+06         1.010e+06          4.359e+06           1.050e+07           1.857e+06             2.963e+06            5.219e+06 
   -1.5           0.3      1000           0.14               100      5.992e+06        1.596e+07        4.087e+07           1.230e+08            5.412e+04        4.534e+07       1.597e+05           1.828e+05           2.161e+05           1.416e+05        1.140e+06         8.453e+05         2.359e+05          2.165e+06           5.202e+06           1.490e+06             2.409e+06            3.229e+06 
   -1.5           0.3      1000           0.14               300      8.527e+06        2.636e+07        7.326e+07           2.205e+08            8.015e+04        7.510e+07       2.365e+05           3.347e+05           3.945e+05           3.954e+05        2.649e+06         1.949e+06         1.010e+06          4.336e+06           1.044e+07           2.378e+06             3.840e+06            5.148e+06 
   -1.5           0.3       100           0.10               100      7.108e+06        1.581e+07        4.090e+07           1.231e+08            5.726e+04        4.512e+07       1.690e+05           2.862e+05           2.209e+05           1.417e+05        9.877e+05         7.176e+05         2.356e+05          2.188e+06           5.255e+06           1.065e+06             1.703e+06            2.337e+06 
   -1.5           0.3       100           0.10               300      1.002e+07        2.611e+07        7.360e+07           2.215e+08            8.282e+04        7.472e+07       2.444e+05           5.222e+05           4.028e+05           3.944e+05        2.297e+06         1.642e+06         1.010e+06          4.406e+06           1.061e+07           1.865e+06             2.976e+06            3.756e+06 
   -1.5           0.3      1000           0.10               100      6.027e+06        1.596e+07        4.118e+07           1.240e+08            5.433e+04        4.534e+07       1.603e+05           1.842e+05           2.177e+05           1.419e+05        9.953e+05         7.248e+05         2.361e+05          2.184e+06           5.247e+06           1.495e+06             2.417e+06            2.321e+06 
   -1.5           0.3      1000           0.10               300      8.580e+06        2.636e+07        7.388e+07           2.224e+08            8.047e+04        7.510e+07       2.375e+05           3.374e+05           3.976e+05           3.961e+05        2.306e+06         1.651e+06         1.010e+06          4.384e+06           1.055e+07           2.389e+06             3.857e+06            3.705e+06 
   -1.5           0.5       100           1.40               100      4.002e+06        1.143e+07        2.138e+07           6.436e+07            4.203e+04        3.264e+07       1.240e+05           1.926e+05           1.486e+05           1.325e+05        2.795e+06         1.857e+06         2.094e+05          1.433e+06           3.484e+06           2.404e+05             3.840e+05            1.844e+07 
   -1.5           0.5       100           1.40               300      5.731e+06        1.928e+07        3.796e+07           1.143e+08            6.247e+04        5.529e+07       1.844e+05           3.539e+05           2.730e+05           3.788e+05        6.943e+06         4.224e+06         9.223e+05          2.725e+06           6.634e+06           3.992e+05             6.367e+05            2.848e+07 
   -1.5           0.5      1000           1.40               100      3.364e+06        1.155e+07        2.137e+07           6.433e+07            3.986e+04        3.284e+07       1.176e+05           1.238e+05           1.459e+05           1.328e+05        2.797e+06         1.846e+06         2.098e+05          1.406e+06           3.419e+06           3.282e+05             5.303e+05            1.803e+07 
   -1.5           0.5      1000           1.40               300      4.861e+06        1.948e+07        3.788e+07           1.140e+08            6.054e+04        5.561e+07       1.787e+05           2.283e+05           2.685e+05           3.802e+05        6.943e+06         4.196e+06         9.229e+05          2.671e+06           6.503e+06           5.057e+05             8.162e+05            2.772e+07 
   -1.5           0.5       100           1.00               100      4.161e+06        1.132e+07        2.249e+07           6.771e+07            4.303e+04        3.232e+07       1.270e+05           2.039e+05           1.574e+05           1.350e+05        2.334e+06         1.664e+06         2.091e+05          1.526e+06           3.707e+06           2.517e+05             4.021e+05            1.387e+07 
   -1.5           0.5       100           1.00               300      5.975e+06        1.910e+07        4.007e+07           1.206e+08            6.413e+04        5.476e+07       1.892e+05           3.753e+05           2.894e+05           3.835e+05        5.570e+06         3.763e+06         9.199e+05          2.927e+06           7.120e+06           4.212e+05             6.717e+05            2.154e+07 
   -1.5           0.5      1000           1.00               100      3.504e+06        1.144e+07        2.249e+07           6.771e+07            4.086e+04        3.252e+07       1.206e+05           1.311e+05           1.546e+05           1.353e+05        2.330e+06         1.654e+06         2.095e+05          1.499e+06           3.641e+06           3.447e+05             5.570e+05            1.357e+07 
   -1.5           0.5      1000           1.00               300      5.076e+06        1.929e+07        4.000e+07           1.204e+08            6.221e+04        5.508e+07       1.836e+05           2.421e+05           2.848e+05           3.850e+05        5.558e+06         3.731e+06         9.204e+05          2.871e+06           6.983e+06           5.341e+05             8.621e+05            2.097e+07 
   -1.5           0.5       100           0.72               100      4.271e+06        1.120e+07        2.331e+07           7.016e+07            4.370e+04        3.200e+07       1.290e+05           2.124e+05           1.639e+05           1.368e+05        2.010e+06         1.505e+06         2.087e+05          1.599e+06           3.881e+06           2.600e+05             4.153e+05            1.036e+07 
   -1.5           0.5       100           0.72               300      6.148e+06        1.891e+07        4.163e+07           1.253e+08            6.528e+04        5.424e+07       1.926e+05           3.913e+05           3.018e+05           3.871e+05        4.638e+06         3.427e+06         9.173e+05          3.088e+06           7.508e+06           4.376e+05             6.979e+05            1.616e+07 
   -1.5           0.5      1000           0.72               100      3.602e+06        1.133e+07        2.332e+07           7.018e+07            4.154e+04        3.220e+07       1.226e+05           1.366e+05           1.610e+05           1.371e+05        2.003e+06         1.497e+06         2.091e+05          1.571e+06           3.814e+06           3.569e+05             5.767e+05            1.014e+07 
   -1.5           0.5      1000           0.72               300      5.229e+06        1.911e+07        4.157e+07           1.251e+08            6.338e+04        5.456e+07       1.870e+05           2.526e+05           2.970e+05           3.887e+05        4.617e+06         3.399e+06         9.179e+05          3.031e+06           7.369e+06           5.556e+05             8.968e+05            1.575e+07 
   -1.5           0.5       100           0.52               100      4.344e+06        1.109e+07        2.389e+07           7.190e+07            4.413e+04        3.169e+07       1.302e+05           2.186e+05           1.687e+05           1.382e+05        1.771e+06         1.358e+06         2.083e+05          1.654e+06           4.014e+06           2.658e+05             4.246e+05            7.677e+06 
   -1.5           0.5       100           0.52               300      6.267e+06        1.873e+07        4.277e+07           1.287e+08            6.604e+04        5.374e+07       1.949e+05           4.031e+05           3.109e+05           3.899e+05        4.034e+06         3.113e+06         9.147e+05          3.215e+06           7.814e+06           4.497e+05             7.172e+05            1.203e+07 
   -1.5           0.5      1000           0.52               100      3.669e+06        1.121e+07        2.390e+07           7.195e+07            4.198e+04        3.189e+07       1.239e+05           1.407e+05           1.658e+05           1.385e+05        1.763e+06         1.352e+06         2.087e+05          1.627e+06           3.947e+06           3.656e+05             5.907e+05            7.519e+06 
   -1.5           0.5      1000           0.52               300      5.336e+06        1.893e+07        4.271e+07           1.286e+08            6.417e+04        5.404e+07       1.894e+05           2.602e+05           3.060e+05           3.915e+05        4.005e+06         3.087e+06         9.153e+05          3.156e+06           7.671e+06           5.712e+05             9.219e+05            1.172e+07 
   -1.5           0.5       100           0.38               100      4.405e+06        1.104e+07        2.436e+07           7.334e+07            4.452e+04        3.154e+07       1.314e+05           2.235e+05           1.725e+05           1.393e+05        1.593e+06         1.219e+06         2.081e+05          1.699e+06           4.122e+06           2.706e+05             4.321e+05            5.727e+06 
   -1.5           0.5       100           0.38               300      6.363e+06        1.864e+07        4.370e+07           1.315e+08            6.671e+04        5.348e+07       1.969e+05           4.124e+05           3.180e+05           3.921e+05        3.637e+06         2.804e+06         9.133e+05          3.319e+06           8.064e+06           4.596e+05             7.329e+05            9.003e+06 
   -1.5           0.5      1000           0.38               100      3.723e+06        1.116e+07        2.438e+07           7.340e+07            4.237e+04        3.173e+07       1.250e+05           1.439e+05           1.695e+05           1.396e+05        1.585e+06         1.214e+06         2.085e+05          1.672e+06           4.055e+06           3.727e+05             6.022e+05            5.611e+06 
   -1.5           0.5      1000           0.38               300      5.422e+06        1.883e+07        4.365e+07           1.314e+08            6.484e+04        5.378e+07       1.913e+05           2.663e+05           3.132e+05           3.936e+05        3.607e+06         2.782e+06         9.139e+05          3.259e+06           7.918e+06           5.840e+05             9.426e+05            8.775e+06 
   -1.5           0.5       100           0.27               100      4.451e+06        1.099e+07        2.474e+07           7.446e+07            4.480e+04        3.138e+07       1.322e+05           2.274e+05           1.755e+05           1.401e+05        1.421e+06         1.068e+06         2.079e+05          1.736e+06           4.211e+06           2.743e+05             4.381e+05            4.136e+06 
   -1.5           0.5       100           0.27               300      6.436e+06        1.855e+07        4.444e+07           1.338e+08            6.721e+04        5.322e+07       1.983e+05           4.198e+05           3.237e+05           3.938e+05        3.266e+06         2.457e+06         9.120e+05          3.406e+06           8.273e+06           4.675e+05             7.455e+05            6.519e+06 
   -1.5           0.5      1000           0.27               100      3.764e+06        1.110e+07        2.476e+07           7.453e+07            4.266e+04        3.157e+07       1.259e+05           1.464e+05           1.725e+05           1.404e+05        1.415e+06         1.065e+06         2.083e+05          1.708e+06           4.144e+06           3.783e+05             6.112e+05            4.053e+06 
   -1.5           0.5      1000           0.27               300      5.488e+06        1.874e+07        4.439e+07           1.336e+08            6.536e+04        5.353e+07       1.929e+05           2.711e+05           3.188e+05           3.954e+05        3.239e+06         2.439e+06         9.125e+05          3.345e+06           8.124e+06           5.942e+05             9.590e+05            6.355e+06 
   -1.5           0.5       100           0.20               100      4.474e+06        1.093e+07        2.494e+07           7.508e+07            4.493e+04        3.123e+07       1.326e+05           2.297e+05           1.772e+05           1.406e+05        1.274e+06         9.375e+05         2.077e+05          1.759e+06           4.266e+06           2.764e+05             4.415e+05            3.093e+06 
   -1.5           0.5       100           0.20               300      6.477e+06        1.846e+07        4.486e+07           1.350e+08            6.746e+04        5.298e+07       1.991e+05           4.242e+05           3.271e+05           3.949e+05        2.936e+06         2.147e+06         9.106e+05          3.461e+06           8.406e+06           4.721e+05             7.528e+05            4.884e+06 
   -1.5           0.5      1000           0.20               100      3.786e+06        1.105e+07        2.497e+07           7.517e+07            4.279e+04        3.142e+07       1.263e+05           1.479e+05           1.743e+05           1.409e+05        1.270e+06         9.360e+05         2.080e+05          1.731e+06           4.199e+06           3.815e+05             6.163e+05            3.031e+06 
   -1.5           0.5      1000           0.20               300      5.524e+06        1.865e+07        4.482e+07           1.349e+08            6.562e+04        5.328e+07       1.936e+05           2.740e+05           3.222e+05           3.966e+05        2.913e+06         2.133e+06         9.111e+05          3.399e+06           8.256e+06           6.003e+05             9.687e+05            4.761e+06 
   -1.5           0.5       100           0.14               100      4.509e+06        1.093e+07        2.522e+07           7.591e+07            4.519e+04        3.123e+07       1.334e+05           2.323e+05           1.793e+05           1.411e+05        1.107e+06         7.921e+05         2.077e+05          1.785e+06           4.327e+06           2.792e+05             4.459e+05            2.190e+06 
   -1.5           0.5       100           0.14               300      6.530e+06        1.846e+07        4.539e+07           1.366e+08            6.788e+04        5.297e+07       2.003e+05           4.292e+05           3.310e+05           3.960e+05        2.547e+06         1.793e+06         9.105e+05          3.520e+06           8.548e+06           4.777e+05             7.617e+05            3.463e+06 
   -1.5           0.5      1000           0.14               100      3.817e+06        1.105e+07        2.525e+07           7.601e+07            4.306e+04        3.142e+07       1.271e+05           1.496e+05           1.763e+05           1.414e+05        1.104e+06         7.920e+05         2.081e+05          1.757e+06           4.260e+06           3.855e+05             6.228e+05            2.146e+06 
   -1.5           0.5      1000           0.14               300      5.572e+06        1.865e+07        4.536e+07           1.365e+08            6.604e+04        5.327e+07       1.949e+05           2.773e+05           3.261e+05           3.977e+05        2.529e+06         1.783e+06         9.110e+05          3.458e+06           8.397e+06           6.075e+05             9.805e+05            3.377e+06 
   -1.5           0.5       100           0.10               100      4.516e+06        1.088e+07        2.530e+07           7.616e+07            4.519e+04        3.108e+07       1.333e+05           2.334e+05           1.801e+05           1.414e+05        9.515e+05         6.664e+05         2.074e+05          1.797e+06           4.356e+06           2.800e+05             4.472e+05            1.570e+06 
   -1.5           0.5       100           0.10               300      6.545e+06        1.838e+07        4.558e+07           1.372e+08            6.793e+04        5.272e+07       2.005e+05           4.313e+05           3.326e+05           3.966e+05        2.176e+06         1.482e+06         9.092e+05          3.550e+06           8.621e+06           4.798e+05             7.651e+05            2.487e+06 
   -1.5           0.5      1000           0.10               100      3.824e+06        1.099e+07        2.533e+07           7.626e+07            4.306e+04        3.127e+07       1.271e+05           1.503e+05           1.771e+05           1.417e+05        9.503e+05         6.672e+05         2.078e+05          1.769e+06           4.288e+06           3.868e+05             6.250e+05            1.540e+06 
   -1.5           0.5      1000           0.10               300      5.586e+06        1.856e+07        4.554e+07           1.371e+08            6.610e+04        5.302e+07       1.951e+05           2.787e+05           3.277e+05           3.983e+05        2.162e+06         1.476e+06         9.097e+05          3.488e+06           8.469e+06           6.103e+05             9.850e+05            2.425e+06 
   -2.0           0.1       100           1.40               100      1.987e+07        3.101e+07        5.566e+07           1.675e+08            1.511e+05        8.887e+07       4.459e+05           8.474e+05           6.541e+05           5.270e+04        6.754e+06         3.522e+06         1.840e+05          1.850e+06           4.514e+06           5.168e+06             8.237e+06            4.746e+07 
   -2.0           0.1       100           1.40               300      2.760e+07        4.907e+07        9.589e+07           2.886e+08            2.175e+05        1.409e+08       6.419e+05           1.474e+06           1.137e+06           2.233e+05        2.042e+07         1.039e+07         9.267e+05          3.537e+06           8.636e+06           8.658e+06             1.379e+07            7.947e+07 
   -2.0           0.1      1000           1.40               100      1.703e+07        3.107e+07        5.591e+07           1.683e+08            1.482e+05        8.859e+07       4.375e+05           5.410e+05           6.424e+05           5.277e+04        6.975e+06         3.631e+06         1.844e+05          1.869e+06           4.560e+06           5.928e+06             9.575e+06            4.776e+07 
   -2.0           0.1      1000           1.40               300      2.374e+07        4.916e+07        9.602e+07           2.890e+08            2.162e+05        1.405e+08       6.379e+05           9.479e+05           1.120e+06           2.243e+05        2.098e+07         1.066e+07         9.272e+05          3.556e+06           8.683e+06           9.499e+06             1.533e+07            7.940e+07 
   -2.0           0.1       100           1.00               100      2.078e+07        3.091e+07        5.850e+07           1.761e+08            1.548e+05        8.862e+07       4.567e+05           8.958e+05           6.914e+05           5.378e+04        5.096e+06         2.708e+06         1.847e+05          1.917e+06           4.673e+06           5.336e+06             8.505e+06            3.507e+07 
   -2.0           0.1       100           1.00               300      2.898e+07        4.893e+07        1.012e+08           3.046e+08            2.235e+05        1.405e+08       6.595e+05           1.562e+06           1.204e+06           2.264e+05        1.542e+07         7.955e+06         9.270e+05          3.703e+06           9.036e+06           9.014e+06             1.436e+07            5.917e+07 
   -2.0           0.1      1000           1.00               100      1.785e+07        3.098e+07        5.889e+07           1.773e+08            1.521e+05        8.834e+07       4.489e+05           5.726e+05           6.800e+05           5.384e+04        5.285e+06         2.803e+06         1.850e+05          1.946e+06           4.745e+06           6.145e+06             9.927e+06            3.545e+07 
   -2.0           0.1      1000           1.00               300      2.498e+07        4.902e+07        1.015e+08           3.056e+08            2.224e+05        1.401e+08       6.564e+05           1.005e+06           1.188e+06           2.275e+05        1.590e+07         8.195e+06         9.274e+05          3.740e+06           9.126e+06           9.919e+06             1.601e+07            5.934e+07 
   -2.0           0.1       100           0.72               100      2.149e+07        3.091e+07        6.075e+07           1.829e+08            1.578e+05        8.862e+07       4.656e+05           9.345e+05           7.213e+05           5.460e+04        3.878e+06         2.107e+06         1.853e+05          1.967e+06           4.791e+06           5.462e+06             8.706e+06            2.588e+07 
   -2.0           0.1       100           0.72               300      3.006e+07        4.892e+07        1.054e+08           3.174e+08            2.283e+05        1.405e+08       6.738e+05           1.632e+06           1.258e+06           2.289e+05        1.170e+07         6.137e+06         9.275e+05          3.832e+06           9.346e+06           9.289e+06             1.480e+07            4.394e+07 
   -2.0           0.1      1000           0.72               100      1.851e+07        3.097e+07        6.127e+07           1.844e+08            1.553e+05        8.834e+07       4.582e+05           5.979e+05           7.102e+05           5.466e+04        4.036e+06         2.188e+06         1.857e+05          2.005e+06           4.885e+06           6.311e+06             1.020e+07            2.625e+07 
   -2.0           0.1      1000           0.72               300      2.596e+07        4.902e+07        1.060e+08           3.189e+08            2.275e+05        1.401e+08       6.714e+05           1.051e+06           1.242e+06           2.300e+05        1.211e+07         6.343e+06         9.280e+05          3.885e+06           9.475e+06           1.025e+07             1.654e+07            4.421e+07 
   -2.0           0.1       100           0.52               100      2.203e+07        3.091e+07        6.244e+07           1.880e+08            1.601e+05        8.863e+07       4.724e+05           9.642e+05           7.442e+05           5.523e+04        2.955e+06         1.645e+06         1.858e+05          2.002e+06           4.875e+06           5.551e+06             8.849e+06            1.902e+07 
   -2.0           0.1       100           0.52               300      3.089e+07        4.892e+07        1.087e+08           3.271e+08            2.320e+05        1.405e+08       6.847e+05           1.686e+06           1.300e+06           2.308e+05        8.863e+06         4.730e+06         9.278e+05          3.929e+06           9.578e+06           9.493e+06             1.512e+07            3.245e+07 
   -2.0           0.1      1000           0.52               100      1.900e+07        3.097e+07        6.307e+07           1.898e+08            1.577e+05        8.834e+07       4.653e+05           6.174e+05           7.334e+05           5.527e+04        3.084e+06         1.713e+06         1.862e+05          2.049e+06           4.989e+06           6.433e+06             1.039e+07            1.935e+07 
   -2.0           0.1      1000           0.52               300      2.671e+07        4.901e+07        1.093e+08           3.291e+08            2.314e+05        1.401e+08       6.828e+05           1.087e+06           1.284e+06           2.320e+05        9.194e+06         4.900e+06         9.283e+05          3.995e+06           9.740e+06           1.049e+07             1.694e+07            3.273e+07 
   -2.0           0.1       100           0.38               100      2.237e+07        3.082e+07        6.352e+07           1.912e+08            1.613e+05        8.838e+07       4.761e+05           9.840e+05           7.594e+05           5.568e+04        2.265e+06         1.295e+06         1.861e+05          2.023e+06           4.926e+06           5.601e+06             8.929e+06            1.403e+07 
   -2.0           0.1       100           0.38               300      3.143e+07        4.878e+07        1.108e+08           3.335e+08            2.342e+05        1.401e+08       6.913e+05           1.723e+06           1.328e+06           2.322e+05        6.716e+06         3.651e+06         9.275e+05          3.993e+06           9.732e+06           9.619e+06             1.532e+07            2.404e+07 
   -2.0           0.1      1000           0.38               100      1.932e+07        3.088e+07        6.423e+07           1.933e+08            1.591e+05        8.809e+07       4.694e+05           6.305e+05           7.489e+05           5.572e+04        2.367e+06         1.350e+06         1.864e+05          2.076e+06           5.054e+06           6.503e+06             1.051e+07            1.431e+07 
   -2.0           0.1      1000           0.38               300      2.720e+07        4.888e+07        1.116e+08           3.359e+08            2.338e+05        1.397e+08       6.898e+05           1.111e+06           1.313e+06           2.334e+05        6.979e+06         3.788e+06         9.278e+05          4.070e+06           9.919e+06           1.065e+07             1.719e+07            2.429e+07 
   -2.0           0.1       100           0.27               100      2.268e+07        3.082e+07        6.451e+07           1.942e+08            1.627e+05        8.839e+07       4.800e+05           1.002e+06           7.732e+05           5.605e+04        1.723e+06         1.014e+06         1.864e+05          2.043e+06           4.971e+06           5.649e+06             9.005e+06            1.006e+07 
   -2.0           0.1       100           0.27               300      3.128e+07        4.740e+07        1.095e+08           3.295e+08            2.317e+05        1.361e+08       6.838e+05           1.712e+06           1.320e+06           2.119e+05        4.871e+06         2.698e+06         8.371e+05          3.941e+06           9.603e+06           9.417e+06             1.500e+07            1.680e+07 
   -2.0           0.1      1000           0.27               100      1.961e+07        3.088e+07        6.530e+07           1.966e+08            1.605e+05        8.810e+07       4.736e+05           6.422e+05           7.629e+05           5.609e+04        1.803e+06         1.057e+06         1.867e+05          2.100e+06           5.112e+06           6.570e+06             1.061e+07            1.028e+07 
   -2.0           0.1      1000           0.27               300      2.710e+07        4.749e+07        1.103e+08           3.321e+08            2.313e+05        1.357e+08       6.826e+05           1.104e+06           1.305e+06           2.130e+05        5.067e+06         2.802e+06         8.375e+05          4.024e+06           9.804e+06           1.047e+07             1.691e+07            1.701e+07 
   -2.0           0.1       100           0.20               100      2.288e+07        3.082e+07        6.516e+07           1.961e+08            1.635e+05        8.839e+07       4.825e+05           1.014e+06           7.822e+05           5.629e+04        1.366e+06         8.253e+05         1.866e+05          2.055e+06           4.999e+06           5.679e+06             9.053e+06            7.496e+06 
   -2.0           0.1       100           0.20               300      3.223e+07        4.878e+07        1.140e+08           3.431e+08            2.379e+05        1.401e+08       7.019e+05           1.777e+06           1.370e+06           2.343e+05        3.900e+06         2.201e+06         9.275e+05          4.087e+06           9.956e+06           9.809e+06             1.563e+07            1.291e+07 
   -2.0           0.1      1000           0.20               100      1.979e+07        3.088e+07        6.600e+07           1.987e+08            1.614e+05        8.810e+07       4.763e+05           6.500e+05           7.721e+05           5.633e+04        1.430e+06         8.607e+05         1.869e+05          2.116e+06           5.149e+06           6.613e+06             1.068e+07            7.668e+06 
   -2.0           0.1      1000           0.20               300      2.793e+07        4.887e+07        1.150e+08           3.460e+08            2.376e+05        1.397e+08       7.011e+05           1.147e+06           1.355e+06           2.356e+05        4.061e+06         2.287e+06         9.279e+05          4.178e+06           1.018e+07           1.088e+07             1.756e+07            1.308e+07 
   -2.0           0.1       100           0.14               100      2.306e+07        3.082e+07        6.572e+07           1.978e+08            1.643e+05        8.839e+07       4.848e+05           1.024e+06           7.901e+05           5.650e+04        1.049e+06         6.543e+05         1.868e+05          2.065e+06           5.024e+06           5.704e+06             9.093e+06            5.272e+06 
   -2.0           0.1       100           0.14               300      3.250e+07        4.878e+07        1.151e+08           3.464e+08            2.391e+05        1.401e+08       7.056e+05           1.796e+06           1.384e+06           2.350e+05        2.901e+06         1.683e+06         9.275e+05          4.119e+06           1.003e+07           9.872e+06             1.573e+07            9.098e+06 
   -2.0           0.1      1000           0.14               100      1.996e+07        3.088e+07        6.660e+07           2.005e+08            1.622e+05        8.810e+07       4.787e+05           6.567e+05           7.801e+05           5.654e+04        1.098e+06         6.819e+05         1.871e+05          2.129e+06           5.181e+06           6.649e+06             1.074e+07            5.399e+06 
   -2.0           0.1      1000           0.14               300      2.819e+07        4.887e+07        1.161e+08           3.495e+08            2.389e+05        1.397e+08       7.049e+05           1.159e+06           1.370e+06           2.363e+05        3.023e+06         1.749e+06         9.278e+05          4.216e+06           1.027e+07           1.096e+07             1.769e+07            9.228e+06 
   -2.0           0.1       100           0.10               100      2.318e+07        3.082e+07        6.609e+07           1.989e+08            1.648e+05        8.840e+07       4.863e+05           1.031e+06           7.954e+05           5.665e+04        8.287e+05         5.323e+05         1.869e+05          2.071e+06           5.039e+06           5.721e+06             9.120e+06            3.777e+06 
   -2.0           0.1       100           0.10               300      3.269e+07        4.878e+07        1.158e+08           3.486e+08            2.399e+05        1.401e+08       7.080e+05           1.808e+06           1.394e+06           2.356e+05        2.212e+06         1.322e+06         9.275e+05          4.140e+06           1.008e+07           9.914e+06             1.580e+07            6.528e+06 
   -2.0           0.1      1000           0.10               100      2.007e+07        3.088e+07        6.701e+07           2.017e+08            1.627e+05        8.810e+07       4.802e+05           6.613e+05           7.856e+05           5.667e+04        8.661e+05         5.542e+05         1.872e+05          2.138e+06           5.202e+06           6.672e+06             1.078e+07            3.871e+06 
   -2.0           0.1      1000           0.10               300      2.836e+07        4.887e+07        1.169e+08           3.519e+08            2.398e+05        1.397e+08       7.075e+05           1.167e+06           1.380e+06           2.369e+05        2.304e+06         1.374e+06         9.278e+05          4.242e+06           1.033e+07           1.101e+07             1.777e+07            6.625e+06 
   -2.0           0.3       100           1.40               100      1.615e+07        2.589e+07        4.464e+07           1.344e+08            1.382e+05        7.420e+07       4.079e+05           7.820e+05           6.034e+05           5.286e+04        4.243e+06         2.437e+06         1.759e+05          1.825e+06           4.463e+06           2.535e+06             4.040e+06            3.797e+07 
   -2.0           0.3       100           1.40               300      2.266e+07        4.156e+07        7.700e+07           2.318e+08            2.027e+05        1.194e+08       5.981e+05           1.373e+06           1.058e+06           2.262e+05        1.227e+07         6.643e+06         8.949e+05          3.442e+06           8.421e+06           4.232e+06             6.740e+06            6.271e+07 
   -2.0           0.3      1000           1.40               100      1.381e+07        2.598e+07        4.459e+07           1.342e+08            1.359e+05        7.409e+07       4.010e+05           5.000e+05           5.917e+05           5.294e+04        4.316e+06         2.469e+06         1.762e+05          1.816e+06           4.440e+06           2.879e+06             4.649e+06            3.771e+07 
