# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-1.0 0.3 10000.0 -1.2 4.8843e+42 2.3372e+42 1.3536e+43 4.0743e+43 2.7659e+42 6.1712e+42 6.8763e+42 1.8211e+43 1.2925e+42 2.1234e+42 1.6339e+40 6.5648e+40 4.2162e+40 4.6418e+42 3.0298e+40 7.4031e+40 5.437e+40 5.1318e+40 5.7864e+41 5.1806e+41
-1.0 0.3 10000.0 -1.4 3.1834e+42 2.0759e+42 9.2024e+42 2.7699e+43 1.1412e+42 4.2522e+42 6.1278e+42 1.2548e+43 7.2131e+41 1.2553e+42 1.472e+40 3.047e+40 2.2366e+40 3.4332e+42 1.1979e+40 2.9294e+40 2.6865e+40 2.5893e+40 2.533e+41 2.2921e+41
-1.0 0.3 10000.0 -1.7 1.8513e+42 1.6183e+42 4.3191e+42 1.3001e+43 3.4871e+41 2.8299e+42 4.8053e+42 8.351e+42 3.6243e+41 6.8915e+41 9.3578e+39 1.5424e+40 1.3139e+40 1.8762e+42 2.4116e+39 5.91e+39 6.9501e+39 7.0346e+39 6.1406e+40 5.6302e+40
-1.0 0.3 10000.0 -2.0 1.1304e+42 1.1962e+42 1.7441e+42 5.2497e+42 1.5664e+41 2.0525e+42 3.569e+42 6.0568e+42 2.3654e+41 4.7018e+41 2.6928e+39 1.0889e+40 9.6297e+39 9.1829e+41 4.5027e+38 1.1059e+39 1.4478e+39 1.6073e+39 1.4227e+40 1.3187e+40
-1.0 0.5 100.0 -1.2 2.5979e+42 1.971e+41 1.0858e+42 3.2681e+42 7.3468e+41 1.3021e+42 6.1744e+41 3.8426e+42 3.7953e+41 2.7248e+41 1.3908e+42 6.125e+41 4.4536e+41 1.2071e+42 7.3308e+40 1.79e+41 6.9687e+39 4.1257e+39 7.4197e+41 4.8602e+41
-1.0 0.5 100.0 -1.4 1.3904e+42 1.4909e+41 9.8651e+41 2.9694e+42 4.6233e+41 7.8391e+41 4.4413e+41 2.3133e+42 2.4386e+41 1.7509e+41 8.2919e+41 4.4667e+41 3.2872e+41 1.0904e+42 4.5315e+40 1.1049e+41 4.8913e+39 2.8976e+39 4.7542e+41 3.1146e+41
-1.0 0.5 100.0 -1.7 4.1542e+41 1.1508e+41 8.3781e+41 2.5218e+42 1.7075e+41 2.8236e+41 3.2874e+41 8.3325e+41 1.1684e+41 8.45e+40 3.0034e+41 2.1692e+41 1.628e+41 8.6973e+41 1.8208e+40 4.4194e+40 2.2066e+39 1.3136e+39 1.9456e+41 1.275e+41
-1.0 0.5 100.0 -2.0 1.2226e+41 1.0661e+41 6.2601e+41 1.8843e+42 3.7445e+40 8.9686e+40 3.0749e+41 2.6466e+41 5.2917e+40 3.9063e+40 7.9625e+40 7.8678e+40 6.0013e+40 6.203e+41 5.519e+39 1.3293e+40 6.9347e+38 4.3746e+38 6.3329e+40 4.1522e+40
-1.0 0.5 1000.0 -1.2 3.7772e+42 7.0547e+41 7.4147e+42 2.2318e+43 1.8497e+42 2.7974e+42 2.0374e+42 8.2551e+42 1.1325e+42 1.0241e+42 5.0871e+41 7.3675e+41 5.3901e+41 3.8134e+42 1.5229e+41 3.6994e+41 2.2288e+40 1.3816e+40 1.6732e+42 1.1264e+42
-1.0 0.5 1000.0 -1.4 1.944e+42 6.4761e+41 5.8433e+42 1.7588e+43 9.0645e+41 1.5173e+42 1.8703e+42 4.4774e+42 6.9919e+41 6.5115e+41 1.6579e+41 3.2828e+41 2.3116e+41 3.0111e+42 6.6309e+40 1.6074e+41 1.1975e+40 7.4864e+39 8.3096e+41 5.6058e+41
-1.0 0.5 1000.0 -1.7 8.2733e+41 5.8247e+41 3.2935e+42 9.9135e+42 2.108e+41 6.6368e+41 1.7057e+42 1.9585e+42 3.0483e+41 3.1466e+41 3.435e+40 6.603e+40 4.684e+40 1.8125e+42 1.2213e+40 2.9553e+40 4.1895e+39 2.7383e+39 2.0638e+41 1.3973e+41
-1.0 0.5 1000.0 -2.0 4.6604e+41 5.1447e+41 1.5179e+42 4.569e+42 5.1179e+40 4.1378e+41 1.5327e+42 1.2211e+42 1.5097e+41 1.7916e+41 2.0706e+40 2.0916e+40 1.8597e+40 9.5955e+41 1.6815e+39 4.0728e+39 1.3008e+39 1.0253e+39 3.8387e+40 2.6108e+40
-1.0 0.5 10000.0 -1.2 5.04e+42 1.9698e+42 1.1468e+43 3.4518e+43 3.387e+42 7.3999e+42 5.7419e+42 2.1837e+43 1.8817e+42 2.8585e+42 1.829e+40 9.2003e+40 5.7643e+40 4.5637e+42 4.3811e+40 1.0739e+41 2.981e+40 2.7613e+40 7.0081e+41 6.1934e+41
-1.0 0.5 10000.0 -1.4 3.3151e+42 1.7758e+42 7.9526e+42 2.3937e+43 1.55e+42 5.2041e+42 5.1933e+42 1.5357e+43 1.1092e+42 1.7794e+42 1.5264e+40 3.89e+40 2.6812e+40 3.3962e+42 1.794e+40 4.3991e+40 1.5311e+40 1.4432e+40 3.1693e+41 2.8319e+41
-1.0 0.5 10000.0 -1.7 1.9156e+42 1.4243e+42 3.8069e+42 1.1459e+43 5.1142e+41 3.4363e+42 4.194e+42 1.0141e+43 5.4246e+41 9.6593e+41 9.3596e+39 1.584e+40 1.3061e+40 1.8695e+42 3.6252e+39 8.901e+39 4.0777e+39 3.9826e+39 7.8439e+40 7.1032e+40
-1.0 0.5 10000.0 -2.0 1.1699e+42 1.0818e+42 1.5588e+42 4.6919e+42 2.3004e+41 2.4724e+42 3.2058e+42 7.2961e+42 3.497e+41 6.5309e+41 2.6305e+39 1.0494e+40 9.1776e+39 9.202e+41 6.5419e+38 1.6086e+39 8.513e+38 8.8297e+38 1.8279e+40 1.6721e+40
-2.5 0.1 100.0 -1.2 7.3497e+41 1.7578e+42 3.8204e+42 1.1499e+43 6.2493e+40 5.3866e+41 5.4354e+42 1.5896e+42 2.4797e+41 1.9305e+41 6.0791e+41 6.1817e+41 3.4447e+41 4.8481e+42 5.5813e+39 1.3338e+40 4.9844e+39 3.7602e+39 1.5045e+41 9.8726e+40
-2.5 0.1 100.0 -1.4 3.8199e+41 1.5383e+42 1.5798e+42 4.7552e+42 2.4119e+40 2.8759e+41 4.8127e+42 8.4868e+41 1.3659e+41 1.0744e+41 2.8553e+41 2.9434e+41 1.6762e+41 3.6545e+42 1.4829e+39 3.5379e+39 1.2427e+39 1.8488e+39 4.2188e+40 2.7784e+40
-2.5 0.1 100.0 -1.7 1.7487e+41 1.1998e+42 3.5266e+41 1.0615e+42 8.3776e+39 1.0945e+41 3.8464e+42 3.23e+41 5.6568e+40 4.4569e+40 7.3292e+40 8.9053e+40 5.621e+40 2.0946e+42 2.593e+38 6.1186e+38 1.4662e+38 1.384e+39 5.1416e+39 3.5327e+39
-2.5 0.1 100.0 -2.0 9.4195e+40 9.0386e+41 7.2137e+40 2.1713e+41 2.5522e+39 3.8355e+40 2.9683e+42 1.1318e+41 2.1211e+40 1.6755e+40 2.6823e+40 3.4106e+40 2.4169e+40 1.088e+42 1.2254e+38 2.8586e+38 1.2e+37 5.86e+38 2.0227e+38 2.3459e+38
-2.5 0.1 1000.0 -1.2 1.7332e+42 2.1155e+42 9.7909e+42 2.9471e+43 1.4112e+41 1.1316e+42 6.4003e+42 3.3392e+42 3.4172e+41 4.2556e+41 8.3399e+40 4.1731e+41 2.1374e+41 4.9983e+42 1.8795e+40 4.4771e+40 2.6508e+40 1.7757e+40 4.4672e+41 3.0298e+41
-2.5 0.1 1000.0 -1.4 1.042e+42 1.8726e+42 5.7717e+42 1.7373e+43 5.5236e+40 7.5227e+41 5.6909e+42 2.2199e+42 2.1572e+41 2.8392e+41 2.8963e+40 9.0044e+40 5.2036e+40 3.7078e+42 4.9644e+39 1.179e+40 9.9581e+39 7.8851e+39 1.3462e+41 9.1625e+40
-2.5 0.1 1000.0 -1.7 4.8073e+41 1.4631e+42 2.0793e+42 6.2587e+42 2.1062e+40 4.0608e+41 4.4952e+42 1.1983e+42 1.1728e+41 1.5812e+41 2.0529e+40 3.0272e+40 2.1919e+40 2.0584e+42 5.853e+38 1.3885e+39 1.8867e+39 3.4051e+39 1.681e+40 1.1639e+40
-2.5 0.1 1000.0 -2.0 2.2314e+41 1.1002e+42 6.0754e+41 1.8287e+42 7.0257e+39 2.1179e+41 3.4156e+42 6.25e+41 5.915e+40 8.1586e+40 1.4557e+40 1.793e+40 1.4686e+40 1.0391e+42 1.2705e+38 3.0238e+38 2.5508e+38 2.6036e+39 1.4186e+39 1.1413e+39
-2.5 0.1 10000.0 -1.2 3.3557e+42 2.8285e+42 1.4127e+43 4.2522e+43 7.7581e+41 3.9932e+42 8.4638e+42 1.1784e+43 4.9196e+41 9.3019e+41 1.4924e+40 6.3137e+40 3.7325e+40 4.6901e+42 1.9721e+40 4.8065e+40 9.2228e+40 8.8627e+40 4.738e+41 4.3012e+41
-2.5 0.1 10000.0 -1.4 2.279e+42 2.4642e+42 9.4126e+42 2.8332e+43 3.1374e+41 2.9812e+42 7.372e+42 8.7975e+42 3.1592e+41 6.2673e+41 1.4097e+40 2.8938e+40 2.0159e+40 3.4592e+42 7.6514e+39 1.8659e+40 4.4449e+40 4.3814e+40 2.0228e+41 1.8537e+41
-2.5 0.1 10000.0 -1.7 1.3066e+42 1.8599e+42 4.2615e+42 1.2827e+43 1.1791e+41 2.0701e+42 5.574e+42 6.1089e+42 1.9915e+41 4.1051e+41 9.2848e+39 1.4511e+40 1.2532e+40 1.8861e+42 1.5049e+39 3.6822e+39 1.1028e+40 1.1649e+40 4.632e+40 4.3016e+40
-2.5 0.1 10000.0 -2.0 7.3578e+41 1.3357e+42 1.6254e+42 4.8925e+42 5.6693e+40 1.4334e+42 4.0185e+42 4.2299e+42 1.378e+41 2.8684e+41 2.7465e+39 1.0633e+40 9.6721e+39 9.2431e+41 2.6283e+38 6.4504e+38 2.0652e+39 2.5471e+39 9.5003e+39 8.938e+39
-2.5 0.3 100.0 -1.2 2.5305e+42 9.5535e+41 5.0257e+42 1.5127e+43 8.0476e+41 1.5736e+42 2.8652e+42 4.6436e+42 7.1614e+41 5.301e+41 6.8962e+41 5.7337e+41 3.7218e+41 3.7148e+42 2.4629e+40 5.9749e+40 1.1668e+40 7.0217e+39 4.5979e+41 3.0141e+41
-2.5 0.3 100.0 -1.4 1.2129e+42 8.0102e+41 2.9769e+42 8.9606e+42 2.7461e+41 8.1614e+41 2.4125e+42 2.4084e+42 3.9627e+41 2.98e+41 3.5884e+41 2.9921e+41 1.9896e+41 2.8612e+42 7.6189e+39 1.844e+40 3.9677e+39 2.5111e+39 1.6182e+41 1.0612e+41
-2.5 0.3 100.0 -1.7 4.4893e+41 6.0536e+41 1.0233e+42 3.0801e+42 5.1649e+40 3.3576e+41 1.8522e+42 9.9082e+41 1.6683e+41 1.2853e+41 1.1688e+41 1.0407e+41 7.256e+40 1.706e+42 1.167e+39 2.8132e+39 5.9744e+38 6.2849e+38 2.7583e+40 1.8138e+40
-2.5 0.3 100.0 -2.0 2.0169e+41 4.6836e+41 2.8899e+41 8.6985e+41 1.9134e+40 1.5982e+41 1.4654e+42 4.7163e+41 8.3759e+40 6.4978e+40 3.6117e+40 3.4071e+40 2.6878e+40 9.3399e+41 1.9914e+38 4.767e+38 9.9382e+37 4.8504e+38 4.1415e+39 2.7889e+39
-2.5 0.3 1000.0 -1.2 3.2411e+42 1.3686e+42 9.2247e+42 2.7766e+43 9.9196e+41 2.1354e+42 4.0568e+42 6.3015e+42 8.2863e+41 8.5737e+41 1.9756e+41 5.3559e+41 2.8101e+41 4.4664e+42 4.765e+40 1.1523e+41 2.4863e+40 1.5709e+40 8.2339e+41 5.567e+41
-2.5 0.3 1000.0 -1.4 1.852e+42 1.2132e+42 6.1849e+42 1.8616e+43 3.5088e+41 1.2759e+42 3.6116e+42 3.7652e+42 4.6715e+41 5.2143e+41 5.3122e+40 1.7109e+41 9.3373e+40 3.3904e+42 1.629e+40 3.9297e+40 1.1409e+40 7.4694e+39 3.2839e+41 2.2252e+41
-2.5 0.3 1000.0 -1.7 8.9466e+41 9.8104e+41 2.8146e+42 8.4721e+42 8.3656e+40 6.8858e+41 2.9532e+42 2.032e+42 2.224e+41 2.7602e+41 2.3489e+40 2.9484e+40 2.1876e+40 1.9433e+42 2.2638e+39 5.4492e+39 3.0142e+39 2.4711e+39 5.831e+40 3.9704e+40
-2.5 0.3 1000.0 -2.0 4.6458e+41 7.7643e+41 1.0923e+42 3.2879e+42 3.592e+40 4.1689e+41 2.3681e+42 1.2302e+42 1.3229e+41 1.7044e+41 1.6738e+40 1.674e+40 1.4608e+40 1.0008e+42 2.8714e+38 6.917e+38 6.6061e+38 1.1973e+39 8.3013e+39 5.7404e+39
-2.5 0.3 10000.0 -1.2 4.7397e+42 2.3613e+42 1.3028e+43 3.9215e+43 2.2702e+42 5.9163e+42 6.9661e+42 1.7459e+43 1.0871e+42 1.8418e+42 1.5599e+40 6.2801e+40 4.0066e+40 4.6509e+42 2.8551e+40 6.981e+40 5.1697e+40 4.8835e+40 5.4754e+41 4.9089e+41
-2.5 0.3 10000.0 -1.4 3.1784e+42 2.0917e+42 8.9208e+42 2.6852e+43 1.0035e+42 4.2482e+42 6.1846e+42 1.2536e+43 6.5897e+41 1.1767e+42 1.4267e+40 2.863e+40 2.0855e+40 3.4498e+42 1.1447e+40 2.8005e+40 2.5799e+40 2.4875e+40 2.4305e+41 2.2009e+41
-2.5 0.3 10000.0 -1.7 1.8616e+42 1.6278e+42 4.2363e+42 1.2751e+43 3.4216e+41 2.8743e+42 4.8352e+42 8.4821e+42 3.621e+41 6.9454e+41 9.209e+39 1.41e+40 1.2323e+40 1.8941e+42 2.3462e+39 5.7511e+39 6.7791e+39 6.8595e+39 5.9844e+40 5.4888e+40
-2.5 0.3 10000.0 -2.0 1.1299e+42 1.2045e+42 1.7307e+42 5.2095e+42 1.5877e+41 2.0674e+42 3.5938e+42 6.1009e+42 2.3974e+41 4.7731e+41 2.6954e+39 1.0371e+40 9.3408e+39 9.3195e+41 4.4306e+38 1.0882e+39 1.4286e+39 1.5855e+39 1.3987e+40 1.2968e+40
-2.5 0.5 100.0 -1.2 3.4696e+42 6.2302e+41 4.0532e+42 1.22e+43 1.285e+42 2.3429e+42 1.8369e+42 6.914e+42 1.0494e+42 7.6306e+41 9.4095e+41 6.1577e+41 4.4321e+41 2.9501e+42 5.1999e+40 1.2715e+41 1.0675e+40 6.3416e+39 7.5283e+41 4.9338e+41
-2.5 0.5 100.0 -1.4 1.7844e+42 5.0653e+41 2.8154e+42 8.4745e+42 5.7247e+41 1.2671e+42 1.4907e+42 3.7393e+42 6.0657e+41 4.4656e+41 5.1914e+41 3.5775e+41 2.5398e+41 2.3146e+42 2.2204e+40 5.4227e+40 5.0612e+39 3.0236e+39 3.5122e+41 2.3021e+41
-2.5 0.5 100.0 -1.7 6.5341e+41 3.7081e+41 1.3647e+42 4.1077e+42 1.3024e+41 5.1067e+41 1.0996e+42 1.507e+42 2.6098e+41 1.9655e+41 1.8259e+41 1.4204e+41 1.0215e+41 1.4174e+42 5.0366e+39 1.2272e+40 1.2774e+39 7.9935e+38 9.2098e+40 6.0393e+40
-2.5 0.5 100.0 -2.0 2.7969e+41 2.8127e+41 5.6384e+41 1.6972e+42 3.2962e+40 2.4335e+41 8.4759e+41 7.1813e+41 1.2676e+41 9.7236e+40 5.8004e+40 5.3157e+40 4.0663e+40 7.9352e+41 1.1272e+39 2.7376e+39 3.0568e+38 2.5351e+38 2.2935e+40 1.5064e+40
-2.5 0.5 1000.0 -1.2 3.8842e+42 9.7922e+41 7.4051e+42 2.2289e+43 1.5374e+42 2.9325e+42 2.8578e+42 8.6539e+42 1.2541e+42 1.1933e+42 3.6765e+41 5.6842e+41 4.1295e+41 4.0165e+42 8.1798e+40 1.9957e+41 1.7537e+40 1.0923e+40 1.1384e+42 7.6789e+41
-2.5 0.5 1000.0 -1.4 2.2227e+42 8.6536e+41 5.4456e+42 1.6391e+43 6.6591e+41 1.7446e+42 2.5313e+42 5.1484e+42 7.2896e+41 7.39e+41 1.271e+41 2.5553e+41 1.8058e+41 3.1046e+42 3.6192e+40 8.8172e+40 9.3766e+39 5.8977e+39 5.6331e+41 3.8062e+41
-2.5 0.5 1000.0 -1.7 1.0538e+42 7.1311e+41 2.9218e+42 8.7947e+42 1.6417e+41 9.0295e+41 2.108e+42 2.6646e+42 3.366e+41 3.8259e+41 3.1538e+40 5.6072e+40 4.0807e+40 1.8292e+42 7.7468e+39 1.8839e+40 3.3598e+39 2.2194e+39 1.507e+41 1.0212e+41
-2.5 0.5 1000.0 -2.0 5.6712e+41 5.8375e+41 1.3531e+42 4.0729e+42 5.7999e+40 5.5585e+41 1.7487e+42 1.6403e+42 1.9338e+41 2.3607e+41 1.9326e+40 1.9972e+40 1.7674e+40 9.6307e+41 1.268e+39 3.0831e+39 1.0886e+39 8.6906e+38 3.1013e+40 2.1104e+40
-2.5 0.5 10000.0 -1.2 4.8908e+42 1.991e+42 1.1074e+43 3.3333e+43 2.8547e+42 7.153e+42 5.8121e+42 2.1108e+43 1.6271e+42 2.5433e+42 1.7492e+40 8.8077e+40 5.5082e+40 4.5731e+42 4.1331e+40 1.0135e+41 2.8453e+40 2.638e+40 6.6347e+41 5.873e+41
-2.5 0.5 10000.0 -1.4 3.2991e+42 1.7931e+42 7.7313e+42 2.3271e+43 1.3705e+42 5.1876e+42 5.2488e+42 1.5309e+43 9.8945e+41 1.6434e+42 1.4822e+40 3.7006e+40 2.5304e+40 3.4125e+42 1.7185e+40 4.2152e+40 1.4765e+40 1.3924e+40 3.0466e+41 2.7245e+41
-2.5 0.5 10000.0 -1.7 1.9262e+42 1.4351e+42 3.7405e+42 1.1259e+43 4.968e+41 3.481e+42 4.2276e+42 1.0272e+43 5.3654e+41 9.6617e+41 9.2289e+39 1.4683e+40 1.2474e+40 1.8866e+42 3.536e+39 8.6834e+39 3.9898e+39 3.897e+39 7.6619e+40 6.9406e+40
-2.5 0.5 10000.0 -2.0 1.1717e+42 1.0899e+42 1.5479e+42 4.6593e+42 2.308e+41 2.4912e+42 3.2302e+42 7.3515e+42 3.5212e+41 6.6001e+41 2.639e+39 1.0114e+40 8.9648e+39 9.333e+41 6.4532e+38 1.5869e+39 8.42e+38 8.7324e+38 1.801e+40 1.6479e+40
-2.0 0.1 100.0 -1.2 5.2874e+41 9.7744e+41 4.8318e+42 1.4544e+43 7.0091e+40 3.1428e+41 2.9216e+42 9.2745e+41 1.6908e+41 1.2892e+41 9.0837e+41 7.9759e+41 4.7767e+41 4.2164e+42 1.6465e+40 3.8615e+40 1.0463e+40 6.8271e+39 2.8899e+41 1.895e+41
-2.0 0.1 100.0 -1.4 2.6931e+41 8.7757e+41 2.714e+42 8.1692e+42 1.4535e+40 1.5839e+41 2.6513e+42 4.6742e+41 8.4714e+40 6.6255e+40 4.3959e+41 3.8876e+41 2.3872e+41 3.2215e+42 5.0804e+39 1.1792e+40 2.7288e+39 2.5722e+39 9.5575e+40 6.2771e+40
-2.0 0.1 100.0 -1.7 1.2678e+41 7.4056e+41 8.377e+41 2.5215e+42 4.6576e+39 6.8765e+40 2.2974e+42 2.0293e+41 3.8071e+40 3.0064e+40 1.0545e+41 1.242e+41 7.4669e+40 1.9482e+42 1.0151e+39 2.3161e+39 3.3133e+38 1.6998e+39 1.5991e+40 1.0692e+40
-2.0 0.1 100.0 -2.0 7.6953e+40 6.2838e+41 2.2149e+41 6.667e+41 1.9439e+39 3.0782e+40 2.0106e+42 9.0838e+40 1.7083e+40 1.351e+40 2.9437e+40 3.9547e+40 2.768e+40 1.0788e+42 3.2363e+38 7.2186e+38 5.3567e+37 1.9849e+39 1.8195e+39 1.5011e+39
-2.0 0.1 1000.0 -1.2 1.3445e+42 1.7668e+42 1.2271e+43 3.6935e+43 1.822e+41 7.9022e+41 5.26e+42 2.3319e+42 3.0065e+41 3.4505e+41 1.1028e+41 6.4589e+41 3.2063e+41 5.0618e+42 4.0425e+40 9.4328e+40 3.6369e+40 2.4108e+40 7.2256e+41 4.8936e+41
