# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.5 1000.0 -1.2 3.9488e+42 2.4801e+42 6.6036e+42 1.9877e+43 1.6135e+42 1.7282e+41 7.421e+42 5.0998e+41 1.2557e+42 1.0286e+42 2.6658e+41 3.0153e+42 1.8991e+42 5.0945e+42 4.2882e+41 1.0552e+42 1.1806e+41 7.2303e+40 3.743e+42 2.5045e+42
-2.5 0.5 1000.0 -1.4 3.2536e+42 2.0879e+42 6.026e+42 1.8138e+43 8.9367e+41 1.2574e+41 6.145e+42 3.7106e+41 7.9231e+41 6.8187e+41 1.6035e+41 2.2006e+42 1.3902e+42 3.772e+42 3.3838e+41 8.3248e+41 1.0967e+41 6.7229e+40 3.0195e+42 2.0213e+42
-2.5 0.5 1000.0 -1.7 2.3102e+42 1.5423e+42 4.4482e+42 1.3389e+43 3.4013e+41 7.94e+40 4.4755e+42 2.3431e+41 4.0223e+41 3.7694e+41 5.7321e+40 1.0974e+42 6.8251e+41 2.0808e+42 1.8871e+41 4.6413e+41 8.0391e+40 4.9379e+40 1.7941e+42 1.202e+42
-2.5 0.5 1000.0 -2.0 1.6299e+42 1.1219e+42 2.9206e+42 8.7909e+42 1.3155e+41 5.3131e+40 3.2416e+42 1.5679e+41 2.1881e+41 2.2293e+41 1.9603e+40 4.3568e+41 2.6072e+41 1.0441e+42 8.9564e+40 2.2025e+41 5.2345e+40 3.2241e+40 9.2697e+41 6.2165e+41
-2.5 0.5 10000.0 -1.2 3.704e+42 3.0322e+42 7.3176e+42 2.2026e+43 2.4182e+42 3.3299e+41 9.068e+42 9.8264e+41 1.326e+42 1.5469e+42 1.2842e+40 1.0037e+42 5.3053e+41 5.0292e+42 3.2958e+41 8.1164e+41 1.6475e+41 1.361e+41 3.0217e+42 2.4806e+42
-2.5 0.5 10000.0 -1.4 3.2351e+42 2.5956e+42 6.31e+42 1.8993e+43 1.4569e+42 2.6442e+41 7.6559e+42 7.8031e+41 8.5497e+41 1.0467e+42 6.122e+39 5.718e+41 3.0177e+41 3.7098e+42 2.4154e+41 5.9486e+41 1.4302e+41 1.1878e+41 2.285e+42 1.8835e+42
-2.5 0.5 10000.0 -1.7 2.6401e+42 1.9259e+42 4.0846e+42 1.2295e+43 6.6692e+41 1.9198e+41 5.6115e+42 5.6653e+41 4.6408e+41 6.1945e+41 1.179e+39 1.6236e+41 8.8126e+40 2.0166e+42 1.1464e+41 2.8238e+41 8.9377e+40 7.4989e+40 1.1916e+42 9.8905e+41
-2.5 0.5 10000.0 -2.0 2.1735e+42 1.3754e+42 2.2061e+42 6.6405e+42 3.2374e+41 1.4877e+41 3.9881e+42 4.3901e+41 2.7765e+41 4.0519e+41 1.528e+38 4.0039e+40 2.408e+40 9.891e+41 4.4884e+40 1.1058e+41 4.6604e+40 3.9489e+40 5.4614e+41 4.5612e+41
-2.0 0.1 100.0 -1.2 2.9112e+42 2.4291e+42 1.0116e+43 3.0448e+43 1.0046e+42 8.5254e+40 7.0874e+42 2.5158e+41 4.8926e+41 3.5204e+41 5.2671e+41 6.5659e+42 3.43e+42 5.4659e+42 6.0148e+41 1.4715e+42 5.6739e+41 3.3627e+41 4.9467e+42 3.24e+42
-2.0 0.1 100.0 -1.4 2.1947e+42 2.062e+42 8.6496e+42 2.6035e+43 4.5056e+41 5.146e+40 5.9478e+42 1.5186e+41 2.9659e+41 2.1683e+41 3.3545e+41 4.4631e+42 2.2881e+42 3.9808e+42 3.9062e+41 9.5418e+41 4.4509e+41 2.6416e+41 3.412e+42 2.2349e+42
-2.0 0.1 100.0 -1.7 1.413e+42 1.5477e+42 5.7848e+42 1.7412e+43 1.0786e+41 2.7038e+40 4.4482e+42 7.979e+40 1.425e+41 1.0715e+41 1.5284e+41 2.0995e+42 1.0687e+42 2.1551e+42 1.7164e+41 4.1828e+41 2.645e+41 1.5765e+41 1.6786e+42 1.0996e+42
-2.0 0.1 100.0 -2.0 9.1104e+41 1.129e+42 3.5311e+42 1.0629e+43 3.1803e+40 1.6657e+40 3.2559e+42 4.9154e+40 7.8757e+40 6.0425e+40 6.7537e+40 9.0531e+41 4.6738e+41 1.0685e+42 7.1079e+40 1.7283e+41 1.4787e+41 8.8956e+40 7.8865e+41 5.1672e+41
-2.0 0.1 1000.0 -1.2 3.1573e+42 2.7408e+42 1.1752e+43 3.5374e+43 1.2436e+42 1.2513e+41 7.9749e+42 3.6926e+41 5.2623e+41 4.5363e+41 3.3245e+41 7.6374e+42 3.974e+42 5.601e+42 6.5636e+41 1.6068e+42 6.7886e+41 4.1666e+41 5.9724e+42 3.9977e+42
-2.0 0.1 1000.0 -1.4 2.4778e+42 2.3587e+42 1.0129e+43 3.0489e+43 5.9782e+41 7.8944e+40 6.7886e+42 2.3296e+41 3.133e+41 2.8746e+41 1.6378e+41 5.0073e+42 2.5915e+42 4.0691e+42 4.299e+41 1.0515e+42 5.6232e+41 3.4587e+41 4.291e+42 2.8748e+42
-2.0 0.1 1000.0 -1.7 1.7619e+42 1.7929e+42 6.8803e+42 2.071e+43 1.7753e+41 4.3164e+40 5.1399e+42 1.2738e+41 1.5149e+41 1.5657e+41 4.7085e+40 1.9866e+42 1.0345e+42 2.1916e+42 1.903e+41 4.6524e+41 3.8052e+41 2.3498e+41 2.2651e+42 1.5195e+42
-2.0 0.1 1000.0 -2.0 1.3111e+42 1.3104e+42 4.2076e+42 1.2665e+43 6.0876e+40 2.8904e+40 3.7661e+42 8.5296e+40 8.9604e+40 1.0215e+41 1.7449e+40 5.8139e+41 3.0851e+41 1.0801e+42 7.6276e+40 1.8662e+41 2.4442e+41 1.5175e+41 1.0848e+42 7.286e+41
-2.0 0.1 10000.0 -1.2 4.8336e+42 3.2342e+42 1.0747e+43 3.2349e+43 2.6065e+42 3.3213e+41 9.5169e+42 9.8011e+41 6.8794e+41 9.3036e+41 1.0304e+40 1.4452e+42 7.3893e+41 5.1426e+42 3.6412e+41 8.9605e+41 1.0689e+42 8.9255e+41 4.6657e+42 3.8575e+42
-2.0 0.1 10000.0 -1.4 4.0991e+42 2.7467e+42 8.879e+42 2.6726e+43 1.4443e+42 2.4079e+41 7.9859e+42 7.1057e+41 4.2812e+41 6.1508e+41 5.0761e+39 7.2214e+41 3.7268e+41 3.7705e+42 2.4059e+41 5.9211e+41 8.6075e+41 7.2408e+41 3.2529e+42 2.7039e+42
-2.0 0.1 10000.0 -1.7 3.2731e+42 2.0182e+42 5.3815e+42 1.6198e+43 5.9343e+41 1.6251e+41 5.8234e+42 4.7958e+41 2.3371e+41 3.7408e+41 1.019e+39 1.7033e+41 9.2507e+40 2.033e+42 9.9376e+40 2.4466e+41 4.8471e+41 4.1271e+41 1.5248e+42 1.2775e+42
-2.0 0.1 10000.0 -2.0 2.6352e+42 1.4204e+42 2.7502e+42 8.2781e+42 2.8292e+41 1.2482e+41 4.1009e+42 3.6836e+41 1.5225e+41 2.6524e+41 1.3419e+38 3.8663e+40 2.4234e+40 9.8991e+41 3.506e+40 8.6352e+40 2.3048e+41 1.9837e+41 6.4597e+41 5.4465e+41
-2.0 0.3 100.0 -1.2 2.4519e+42 1.8868e+42 6.357e+42 1.9135e+43 1.2792e+42 9.5137e+40 5.644e+42 2.8075e+41 6.7678e+41 4.7992e+41 5.9451e+41 3.124e+42 2.0394e+42 4.8838e+42 5.1288e+41 1.2585e+42 2.2679e+41 1.3431e+41 3.7198e+42 2.4362e+42
-2.0 0.3 100.0 -1.4 1.8008e+42 1.5157e+42 5.8267e+42 1.7538e+43 6.381e+41 5.5456e+40 4.4384e+42 1.6365e+41 3.997e+41 2.8643e+41 4.0439e+41 2.2585e+42 1.4188e+42 3.6094e+42 3.8726e+41 9.4933e+41 2.0366e+41 1.2071e+41 2.8621e+42 1.8746e+42
-2.0 0.3 100.0 -1.7 1.136e+42 1.0951e+42 4.2654e+42 1.2839e+43 1.8786e+41 2.6884e+40 3.1582e+42 7.9335e+40 1.7954e+41 1.3159e+41 1.9543e+41 1.1625e+42 7.0071e+41 2.0001e+42 1.9563e+41 4.7874e+41 1.355e+41 8.0507e+40 1.5524e+42 1.0168e+42
-2.0 0.3 100.0 -2.0 7.3443e+41 8.0475e+41 2.7698e+42 8.3371e+42 4.9877e+40 1.5507e+40 2.3174e+42 4.5761e+40 8.7167e+40 6.5527e+40 8.7208e+40 5.5774e+41 3.2623e+41 1.0128e+42 8.598e+40 2.1004e+41 7.9883e+40 4.7725e+40 7.5917e+41 4.9733e+41
-2.0 0.3 1000.0 -1.2 2.8055e+42 2.3848e+42 9.0365e+42 2.72e+43 1.5153e+42 1.3006e+41 7.0438e+42 3.838e+41 7.8325e+41 6.3793e+41 4.2287e+41 4.1303e+42 2.4785e+42 5.367e+42 6.4539e+41 1.5833e+42 3.2193e+41 1.9726e+41 5.0132e+42 3.3529e+42
-2.0 0.3 1000.0 -1.4 2.1954e+42 2.0159e+42 8.1745e+42 2.4605e+43 7.8554e+41 8.3906e+40 5.8556e+42 2.4761e+41 4.6697e+41 3.9736e+41 2.2044e+41 3.0208e+42 1.6908e+42 3.9347e+42 4.6127e+41 1.1305e+42 2.8923e+41 1.7752e+41 3.8394e+42 2.5698e+42
-2.0 0.3 1000.0 -1.7 1.5715e+42 1.5395e+42 5.8995e+42 1.7758e+43 2.6331e+41 4.6929e+40 4.4285e+42 1.3849e+41 2.1685e+41 2.0358e+41 6.1951e+40 1.4533e+42 7.8757e+41 2.1441e+42 2.2106e+41 5.4163e+41 2.1108e+41 1.2998e+41 2.1432e+42 1.4364e+42
-2.0 0.3 1000.0 -2.0 1.1899e+42 1.1545e+42 3.7681e+42 1.1342e+43 9.0336e+40 3.0977e+40 3.3216e+42 9.1414e+40 1.1576e+41 1.2151e+41 1.9819e+40 5.1327e+41 2.832e+41 1.0653e+42 9.2795e+40 2.2744e+41 1.4264e+41 8.8217e+40 1.059e+42 7.1067e+41
-2.0 0.3 10000.0 -1.2 4.4029e+42 3.1469e+42 9.5752e+42 2.8821e+43 2.9505e+42 3.5408e+41 9.3452e+42 1.0449e+42 1.0764e+42 1.3281e+42 1.2016e+40 1.2477e+42 6.6984e+41 5.1182e+42 3.7965e+41 9.3453e+41 5.615e+41 4.661e+41 4.0179e+42 3.3083e+42
-2.0 0.3 10000.0 -1.4 3.7632e+42 2.6703e+42 8.0502e+42 2.4231e+43 1.6938e+42 2.6411e+41 7.8222e+42 7.7939e+41 6.7168e+41 8.6906e+41 5.7522e+39 6.6664e+41 3.5716e+41 3.7547e+42 2.6128e+41 6.432e+41 4.678e+41 3.9092e+41 2.8925e+42 2.3936e+42
-2.0 0.3 10000.0 -1.7 3.0513e+42 1.9704e+42 5.0014e+42 1.5054e+43 7.1165e+41 1.796e+41 5.7112e+42 5.3001e+41 3.4405e+41 4.9365e+41 1.114e+39 1.7263e+41 9.4497e+40 2.0267e+42 1.1361e+41 2.7976e+41 2.7553e+41 2.3291e+41 1.4118e+42 1.1773e+42
-2.0 0.3 10000.0 -2.0 2.5087e+42 1.398e+42 2.6112e+42 7.8597e+42 3.2863e+41 1.3662e+41 4.0428e+42 4.0317e+41 2.0492e+41 3.2603e+41 1.4396e+38 4.0513e+40 2.49e+40 9.879e+41 4.1841e+40 1.0307e+41 1.3695e+41 1.1697e+41 6.1918e+41 5.1964e+41
-2.0 0.5 100.0 -1.2 1.8443e+42 1.6214e+42 3.672e+42 1.1053e+43 1.2368e+42 1.0042e+41 4.9841e+42 2.9633e+41 8.7178e+41 6.1341e+41 6.3847e+41 2.4604e+42 1.7731e+42 4.3947e+42 3.5082e+41 8.6247e+41 4.815e+40 2.8506e+40 2.379e+42 1.558e+42
-2.0 0.5 100.0 -1.4 1.3368e+42 1.2481e+42 3.5467e+42 1.0676e+43 6.4775e+41 5.775e+40 3.7384e+42 1.7042e+41 5.0805e+41 3.6005e+41 4.6914e+41 1.8677e+42 1.3869e+42 3.2864e+42 3.0641e+41 7.5287e+41 4.9595e+40 2.9374e+40 2.0459e+42 1.3399e+42
-2.0 0.5 100.0 -1.7 8.3727e+41 8.529e+41 2.8697e+42 8.6379e+42 2.1188e+41 2.6765e+40 2.4845e+42 7.8984e+40 2.2194e+41 1.6006e+41 2.4576e+41 1.008e+42 7.7165e+41 1.8581e+42 1.9264e+41 4.7282e+41 4.0071e+40 2.3765e+40 1.3053e+42 8.5492e+41
-2.0 0.5 100.0 -2.0 5.4648e+41 6.1507e+41 2.0276e+42 6.1031e+42 6.421e+40 1.4905e+40 1.7726e+42 4.3985e+40 1.0476e+41 7.722e+40 1.127e+41 4.8962e+41 3.7467e+41 9.6007e+41 9.6587e+40 2.3678e+41 2.6247e+40 1.5616e+40 7.0118e+41 4.5929e+41
-2.0 0.5 1000.0 -1.2 2.1974e+42 2.1634e+42 6.2802e+42 1.8903e+43 1.4595e+42 1.2947e+41 6.5054e+42 3.8206e+41 1.0452e+42 8.2125e+41 5.1933e+41 3.4237e+42 2.4405e+42 5.1461e+42 5.5039e+41 1.3525e+42 8.5944e+40 5.2587e+40 3.7887e+42 2.5321e+42
-2.0 0.5 1000.0 -1.4 1.729e+42 1.7892e+42 5.9782e+42 1.7994e+43 7.868e+41 8.3806e+40 5.2631e+42 2.4731e+41 6.2496e+41 5.0798e+41 2.8848e+41 2.5081e+42 1.7865e+42 3.8045e+42 4.3915e+41 1.0786e+42 8.5894e+40 5.2618e+40 3.1533e+42 2.1088e+42
-2.0 0.5 1000.0 -1.7 1.2599e+42 1.3548e+42 4.648e+42 1.399e+43 2.8697e+41 4.7962e+40 3.9154e+42 1.4154e+41 2.9288e+41 2.5752e+41 8.3226e+40 1.2638e+42 8.658e+41 2.096e+42 2.3912e+41 5.8704e+41 7.0506e+40 4.3302e+40 1.9327e+42 1.294e+42
-2.0 0.5 1000.0 -2.0 9.7693e+41 1.0284e+42 3.1328e+42 9.4296e+42 1.0636e+41 3.238e+40 2.9598e+42 9.5554e+40 1.5387e+41 1.4931e+41 2.3676e+40 5.0846e+41 3.2282e+41 1.0489e+42 1.0843e+41 2.6622e+41 5.1045e+40 3.1453e+40 1.0098e+42 6.7695e+41
-2.0 0.5 10000.0 -1.2 3.5386e+42 3.0696e+42 7.6982e+42 2.3171e+43 2.7356e+42 3.5288e+41 9.2011e+42 1.0413e+42 1.4816e+42 1.698e+42 1.4378e+40 1.1024e+42 5.8564e+41 5.0895e+42 3.5856e+41 8.8291e+41 1.7065e+41 1.4077e+41 3.2126e+42 2.6343e+42
-2.0 0.5 10000.0 -1.4 3.0641e+42 2.6063e+42 6.6045e+42 1.988e+43 1.6188e+42 2.7159e+41 7.6935e+42 8.0147e+41 9.3982e+41 1.1211e+42 6.7523e+39 6.1898e+41 3.2743e+41 3.7366e+42 2.5914e+41 6.3814e+41 1.48e+41 1.2279e+41 2.4032e+42 1.9793e+42
-2.0 0.5 10000.0 -1.7 2.5362e+42 1.9268e+42 4.2236e+42 1.2713e+43 7.1516e+41 1.9133e+41 5.6127e+42 5.6461e+41 4.9276e+41 6.3873e+41 1.2633e+39 1.7054e+41 9.2561e+40 2.0186e+42 1.2006e+41 2.9571e+41 9.1734e+40 7.6926e+40 1.2308e+42 1.0212e+42
-2.0 0.5 10000.0 -2.0 2.1295e+42 1.3737e+42 2.2531e+42 6.7819e+42 3.3282e+41 1.4701e+41 3.9822e+42 4.3384e+41 2.8353e+41 4.0594e+41 1.5894e+38 4.1128e+40 2.4738e+40 9.8492e+41 4.616e+40 1.1372e+41 4.737e+40 4.0126e+40 5.5669e+41 4.6484e+41
-1.5 0.1 100.0 -1.2 1.3455e+42 1.8688e+42 8.0539e+42 2.4242e+43 7.7947e+41 5.6109e+40 5.437e+42 1.6558e+41 3.4947e+41 2.4871e+41 7.7113e+41 5.7187e+42 2.9374e+42 5.2758e+42 6.8578e+41 1.6666e+42 3.6774e+41 2.181e+41 3.2459e+42 2.1258e+42
-1.5 0.1 100.0 -1.4 9.1986e+41 1.5773e+42 7.2491e+42 2.182e+43 3.4382e+41 2.8807e+40 4.5218e+42 8.501e+40 1.9629e+41 1.4106e+41 4.961e+41 4.2139e+42 2.1268e+42 3.8565e+42 4.505e+41 1.0905e+42 2.8326e+41 1.6836e+41 2.3149e+42 1.5162e+42
-1.5 0.1 100.0 -1.7 5.7216e+41 1.2292e+42 5.2168e+42 1.5702e+43 7.0464e+40 1.1745e+40 3.5096e+42 3.4661e+40 7.6135e+40 5.6248e+40 2.2619e+41 2.1801e+42 1.0891e+42 2.1093e+42 1.9935e+41 4.7953e+41 1.7347e+41 1.0376e+41 1.2368e+42 8.1023e+41
-1.5 0.1 100.0 -2.0 3.8942e+41 9.5003e+41 3.3842e+42 1.0186e+43 1.3526e+40 6.7597e+39 2.7242e+42 1.9948e+40 3.4981e+40 2.6763e+40 9.1494e+40 1.0398e+42 5.2617e+41 1.0563e+42 8.4454e+40 2.0225e+41 1.0659e+41 6.4578e+40 6.5979e+41 4.3231e+41
-1.5 0.1 1000.0 -1.2 2.2127e+42 2.624e+42 1.2245e+43 3.6857e+43 1.2603e+42 1.2025e+41 7.6106e+42 3.5487e+41 5.1705e+41 4.3137e+41 4.4085e+41 8.7152e+42 4.3852e+42 5.6816e+42 7.9466e+41 1.9377e+42 6.0714e+41 3.726e+41 5.8155e+42 3.8904e+42
