# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.5 0.5 1000.0 -1.2 2.9945e+42 2.7489e+42 5.2977e+42 1.5946e+43 1.3486e+42 9.8768e+40 8.289e+42 2.9146e+41 1.1359e+42 9.0829e+41 1.8937e+41 3.0521e+42 1.8089e+42 5.1927e+42 4.0169e+41 9.8896e+41 1.0993e+41 6.7249e+40 3.3622e+42 2.2483e+42
-2.5 0.5 1000.0 -1.4 2.5168e+42 2.3072e+42 4.9281e+42 1.4833e+43 7.5005e+41 7.2376e+40 6.8413e+42 2.1358e+41 7.0688e+41 5.9114e+41 1.2096e+41 2.3302e+42 1.3844e+42 3.8303e+42 3.3486e+41 8.2432e+41 1.0801e+41 6.6121e+40 2.8401e+42 1.8998e+42
-2.5 0.5 1000.0 -1.7 1.8352e+42 1.68e+42 3.7506e+42 1.1289e+43 2.8587e+41 4.6037e+40 4.8995e+42 1.3586e+41 3.4619e+41 3.1458e+41 4.7449e+40 1.2357e+42 7.2594e+41 2.1001e+42 2.046e+41 5.0355e+41 8.6041e+40 5.2751e+40 1.8151e+42 1.215e+42
-2.5 0.5 1000.0 -2.0 1.3257e+42 1.2023e+42 2.536e+42 7.6334e+42 1.0937e+41 3.0954e+40 3.4811e+42 9.1346e+40 1.8082e+41 1.7945e+41 1.6014e+40 5.1574e+41 2.952e+41 1.0477e+42 1.0619e+41 2.6133e+41 5.9918e+40 3.6808e+40 1.005e+42 6.7329e+41
-2.5 0.5 10000.0 -1.2 2.6687e+42 3.198e+42 5.4791e+42 1.6492e+43 1.95e+42 1.851e+41 9.6421e+42 5.4624e+41 1.1974e+42 1.3205e+42 8.854e+39 9.1397e+41 4.7722e+41 5.069e+42 2.8861e+41 7.1094e+41 1.4105e+41 1.157e+41 2.5305e+42 2.0678e+42
-2.5 0.5 10000.0 -1.4 2.3614e+42 2.7157e+42 4.8147e+42 1.4492e+43 1.1724e+42 1.4667e+41 8.069e+42 4.3283e+41 7.5739e+41 8.7326e+41 4.1396e+39 5.4589e+41 2.8557e+41 3.7338e+42 2.225e+41 5.481e+41 1.2769e+41 1.0519e+41 1.9917e+42 1.6329e+42
-2.5 0.5 10000.0 -1.7 1.971e+42 1.9939e+42 3.2024e+42 9.6392e+42 5.3282e+41 1.0615e+41 5.8415e+42 3.1325e+41 3.94e+41 4.9512e+41 7.6316e+38 1.6781e+41 9.0277e+40 2.0247e+42 1.139e+41 2.8061e+41 8.462e+40 7.0329e+40 1.0995e+42 9.0698e+41
-2.5 0.5 10000.0 -2.0 1.6603e+42 1.4107e+42 1.767e+42 5.3186e+42 2.549e+41 8.2339e+40 4.1055e+42 2.4298e+41 2.2474e+41 3.1137e+41 9.5343e+37 4.3263e+40 2.5292e+40 9.9139e+41 4.7327e+40 1.1662e+41 4.6178e+40 3.8731e+40 5.2462e+41 4.3537e+41
-1.5 0.1 100.0 -1.2 1.0766e+42 2.1697e+42 7.4677e+42 2.2478e+43 7.0992e+41 3.4548e+40 6.3434e+42 1.0195e+41 3.3516e+41 2.3744e+41 6.4308e+41 6.7297e+42 3.5304e+42 5.4342e+42 8.0378e+41 1.9605e+42 4.0898e+41 2.4244e+41 3.441e+42 2.2535e+42
-1.5 0.1 100.0 -1.4 7.5986e+41 1.8119e+42 6.7843e+42 2.0421e+43 3.2464e+41 1.8111e+40 5.2084e+42 5.3445e+40 1.8713e+41 1.3368e+41 4.3154e+41 5.2363e+42 2.6899e+42 3.9501e+42 5.5472e+41 1.3492e+42 3.3242e+41 1.9738e+41 2.6005e+42 1.7031e+42
-1.5 0.1 100.0 -1.7 4.8331e+41 1.3823e+42 4.9698e+42 1.4959e+43 7.5632e+40 7.5151e+39 3.9408e+42 2.2177e+40 7.1875e+40 5.2574e+40 2.0937e+41 2.8932e+42 1.4709e+42 2.1413e+42 2.6355e+41 6.3826e+41 2.1488e+41 1.2815e+41 1.4808e+42 9.6993e+41
-1.5 0.1 100.0 -2.0 3.2995e+41 1.0445e+42 3.2923e+42 9.9097e+42 1.4127e+40 4.1504e+39 2.9823e+42 1.2248e+40 3.0397e+40 2.3035e+40 9.0736e+40 1.4402e+42 7.3787e+41 1.0642e+42 1.1875e+41 2.8669e+41 1.3797e+41 8.2955e+40 8.3e+41 5.4375e+41
-1.5 0.1 1000.0 -1.2 1.6702e+42 2.8112e+42 1.0139e+43 3.0517e+43 1.0922e+42 7.2874e+40 8.2137e+42 2.1505e+41 4.6985e+41 3.8122e+41 3.7673e+41 9.7027e+42 5.0251e+42 5.7198e+42 8.6761e+41 2.1226e+42 6.2845e+41 3.8494e+41 5.863e+42 3.9181e+42
-1.5 0.1 1000.0 -1.4 1.3179e+42 2.4059e+42 9.0164e+42 2.7139e+43 5.5574e+41 4.4205e+40 6.9245e+42 1.3045e+41 2.7657e+41 2.3267e+41 1.8648e+41 6.8494e+42 3.528e+42 4.1274e+42 5.8887e+41 1.4397e+42 5.6471e+41 3.4654e+41 4.5728e+42 3.0587e+42
-1.5 0.1 1000.0 -1.7 1.019e+42 1.83e+42 6.3442e+42 1.9096e+43 1.7438e+41 2.192e+40 5.2232e+42 6.4686e+40 1.2222e+41 1.1398e+41 5.1776e+40 2.916e+42 1.512e+42 2.2053e+42 2.7395e+41 6.7003e+41 4.377e+41 2.6945e+41 2.6823e+42 1.7967e+42
-1.5 0.1 1000.0 -2.0 8.5482e+41 1.3384e+42 3.9773e+42 1.1972e+43 5.4603e+40 1.3904e+40 3.8218e+42 4.1031e+40 6.4657e+40 6.8954e+40 1.6804e+40 9.0823e+41 4.7637e+41 1.0828e+42 1.1616e+41 2.845e+41 3.1668e+41 1.9564e+41 1.3923e+42 9.338e+41
-1.5 0.1 10000.0 -1.2 3.5997e+42 3.3793e+42 8.4525e+42 2.5442e+43 2.4296e+42 2.0806e+41 1.0026e+43 6.1399e+41 7.3096e+41 9.1017e+41 8.008e+39 1.5663e+42 7.9834e+41 5.1858e+42 3.7275e+41 9.1771e+41 1.0397e+42 8.5882e+41 4.4278e+42 3.6343e+42
-2.0 0.1 100.0 -1.2 2.3293e+42 2.6588e+42 8.6573e+42 2.6058e+43 9.2389e+41 5.1537e+40 7.8086e+42 1.5208e+41 4.5959e+41 3.285e+41 4.1711e+41 7.5525e+42 4.0089e+42 5.5395e+42 6.7432e+41 1.6536e+42 6.1812e+41 3.6615e+41 5.2057e+42 3.4094e+42
-1.5 0.1 10000.0 -1.4 3.0945e+42 2.838e+42 7.1717e+42 2.1587e+43 1.3298e+42 1.4568e+41 8.2965e+42 4.2991e+41 4.3051e+41 5.659e+41 3.6915e+39 8.4054e+41 4.3169e+41 3.7909e+42 2.6392e+41 6.4982e+41 8.8934e+41 7.3911e+41 3.2608e+42 2.6889e+42
-2.0 0.1 100.0 -1.4 1.8025e+42 2.2355e+42 7.6466e+42 2.3016e+43 4.33e+41 3.1482e+40 6.4681e+42 9.2903e+40 2.7494e+41 1.9935e+41 2.8059e+41 5.4098e+42 2.8535e+42 4.0266e+42 4.7442e+41 1.1622e+42 5.2592e+41 3.1182e+41 3.8547e+42 2.5247e+42
-2.0 0.1 100.0 -1.7 1.1931e+42 1.6578e+42 5.343e+42 1.6082e+43 1.1437e+41 1.6624e+40 4.7587e+42 4.9057e+40 1.2794e+41 9.5281e+40 1.3763e+41 2.7294e+42 1.4211e+42 2.1722e+42 2.3003e+41 5.6262e+41 3.4119e+41 2.0282e+41 2.0614e+42 1.3503e+42
-2.0 0.1 100.0 -2.0 7.8481e+41 1.1961e+42 3.3831e+42 1.0183e+43 2.9985e+40 1.0132e+40 3.4375e+42 2.9899e+40 6.6392e+40 5.0638e+40 6.5143e+40 1.2419e+42 6.4747e+41 1.0722e+42 1.0294e+41 2.5142e+41 2.0411e+41 1.2197e+41 1.033e+42 6.7673e+41
-2.0 0.1 1000.0 -1.2 2.4432e+42 2.904e+42 9.6029e+42 2.8905e+43 1.1077e+42 7.4897e+40 8.5126e+42 2.2102e+41 4.8977e+41 4.0792e+41 2.7612e+41 8.4998e+42 4.4479e+42 5.6302e+42 7.0733e+41 1.7355e+42 7.0645e+41 4.3278e+41 6.0367e+42 4.0366e+42
-2.0 0.1 1000.0 -1.4 1.9566e+42 2.4688e+42 8.5359e+42 2.5693e+43 5.5084e+41 4.7756e+40 7.1312e+42 1.4093e+41 2.891e+41 2.5432e+41 1.4797e+41 5.9155e+42 3.0878e+42 4.0854e+42 5.0087e+41 1.2282e+42 6.3035e+41 3.8677e+41 4.6237e+42 3.094e+42
-2.0 0.1 1000.0 -1.7 1.4218e+42 1.8499e+42 6.0366e+42 1.817e+43 1.7387e+41 2.6104e+40 5.2989e+42 7.7034e+40 1.3511e+41 1.329e+41 4.6492e+40 2.5809e+42 1.3435e+42 2.1937e+42 2.453e+41 6.0129e+41 4.6316e+41 2.8499e+41 2.6365e+42 1.7664e+42
-2.0 0.1 1000.0 -2.0 1.0802e+42 1.3381e+42 3.8185e+42 1.1494e+43 5.8791e+40 1.7107e+40 3.8351e+42 5.0484e+40 7.5437e+40 8.2579e+40 1.5875e+40 8.339e+41 4.3708e+41 1.0791e+42 1.0768e+41 2.6407e+41 3.1831e+41 1.9654e+41 1.3521e+42 9.0689e+41
