# index = F : catalogue Volume=  0.000E+00 (Mpc/h)^3
# range  1 :   1.0000E-10 <= mstardot_average <   1.0000E+30
# Magnitudes are in the AB system
# dustfile= Data/dust/dust_MW_hz1.0.dat    emdustfile= 0 rfacburst=  1.0000E+00 fcloud=  5.0000E-01 tesc_disk=  1.0000E-03 tesc_burst=  1.0000E-03
# redshift z= 2.364 Upsilon= 1.000
#   mag_LC_r_disk  mag_LC_r_bulge zcold          mcold          zcold_burst    mcold_burst    mstardot_avera L_tot_Halpha   L_tot_NII6583  L_tot_Hbeta    L_tot_OIII5007 mstars_total   is_central     mstardot       mstardot_burst mstars_bulge   L_tot_OII3727  L_tot_SII6716  L_tot_SII6731  mag_SDSS-r_o_t L_tot_Halpha_e L_tot_Hbeta_ex
   -2.62925E+01    5.00000E+01    6.36751E-05    3.91317E+07    0.00000E+00    0.00000E+00    3.38980E+06    4.50539E-02    1.94290E-03    1.55681E-02    1.40689E-02    2.97600E+06              1    3.70876E+06    0.00000E+00    0.00000E+00    1.19002E-02    3.18210E-03    2.20911E-03   -1.20957E+01    4.50007E-02    1.55442E-02
   -2.12362E+01    5.00000E+01    1.03748E-06    1.15394E+06    0.00000E+00    0.00000E+00    3.29321E+04    4.27756E-04    1.84465E-05    1.47809E-04    1.33575E-04    7.72840E+02              1    3.43168E+04    0.00000E+00    0.00000E+00    1.12985E-04    3.02119E-05    2.09740E-05   -6.54523E+00    4.27757E-04    1.47809E-04
   -2.33717E+01    5.00000E+01    4.41651E-06    7.90311E+06    0.00000E+00    0.00000E+00    2.37501E+05    3.05766E-03    1.31858E-04    1.05655E-03    9.54808E-04    1.52200E+04              1    2.48327E+05    0.00000E+00    0.00000E+00    8.07628E-04    2.15958E-04    1.49925E-04   -8.91141E+00    3.05755E-03    1.05651E-03
   -2.46025E+01    5.00000E+01    1.60411E-05    3.12500E+07    0.00000E+00    0.00000E+00    7.75249E+05    9.50030E-03    4.09689E-04    3.28277E-03    2.96664E-03    1.25074E+05              1    8.49201E+05    0.00000E+00    0.00000E+00    2.50934E-03    6.70994E-04    4.65823E-04   -1.03329E+01    9.50014E-03    3.28276E-03
   -2.89849E+01    5.00000E+01    1.54047E-04    1.62116E+08    0.00000E+00    0.00000E+00    4.38896E+07    5.37851E-01    2.31942E-02    1.85851E-01    1.67954E-01    9.08307E+06              1    4.31758E+07    0.00000E+00    0.00000E+00    1.42064E-01    3.79877E-02    2.63722E-02   -1.47090E+01    5.37939E-01    1.85881E-01
   -2.49534E+01    5.00000E+01    9.55859E-05    9.24232E+07    0.00000E+00    0.00000E+00    1.07112E+06    1.31250E-02    5.66000E-04    4.53527E-03    4.09852E-03    1.59975E+06              1    1.11547E+06    0.00000E+00    0.00000E+00    3.46675E-03    9.27002E-04    6.43552E-04   -1.10543E+01    1.31236E-02    4.53449E-03
   -2.78545E+01    1.47205E+00    1.28648E-04    2.38252E+08    0.00000E+00    0.00000E+00    1.54962E+07    1.89898E-01    8.18914E-03    6.56182E-02    5.92991E-02    7.20449E+06              1    1.55903E+07    0.00000E+00    4.71797E+03    5.01584E-02    1.34123E-02    9.31119E-03   -1.36761E+01    1.89395E-01    6.53955E-02
   -2.64867E+01    5.00000E+01    2.51327E-04    5.79479E+07    0.00000E+00    0.00000E+00    4.39652E+06    5.38768E-02    2.32337E-03    1.86168E-02    1.68240E-02    4.79753E+06              1    4.39867E+06    0.00000E+00    0.00000E+00    1.42306E-02    3.80525E-03    2.64172E-03   -1.23688E+01    5.38316E-02    1.85905E-02
   -2.51430E+01    5.00000E+01    9.64019E-05    8.00469E+07    0.00000E+00    0.00000E+00    1.27534E+06    1.56286E-02    6.73965E-04    5.40037E-03    4.88032E-03    1.09923E+06              1    1.27483E+06    0.00000E+00    0.00000E+00    4.12803E-03    1.10383E-03    7.66310E-04   -1.10317E+01    1.56270E-02    5.39941E-03
   -2.39368E+01    5.00000E+01    1.99611E-05    2.42124E+07    0.00000E+00    0.00000E+00    4.19890E+05    5.14553E-03    2.21895E-04    1.77801E-03    1.60678E-03    1.61255E+05              1    4.20254E+05    0.00000E+00    0.00000E+00    1.35910E-03    3.63422E-04    2.52298E-04   -9.84801E+00    5.14533E-03    1.77789E-03
   -2.48766E+01    5.00000E+01    7.97490E-05    3.61580E+07    0.00000E+00    0.00000E+00    9.97853E+05    1.22281E-02    5.27323E-04    4.22535E-03    3.81845E-03    8.06992E+05              1    9.97608E+05    0.00000E+00    0.00000E+00    3.22985E-03    8.63656E-04    5.99575E-04   -1.07664E+01    1.22270E-02    4.22511E-03
   -3.04395E+01   -1.61514E+01    9.20491E-04    5.65341E+08    0.00000E+00    0.00000E+00    1.67605E+08    2.05362E+00    8.85361E-02    7.09617E-01    6.41869E-01    1.75657E+08              1    1.69488E+08    0.00000E+00    9.52507E+06    5.42305E-01    1.44994E-01    1.00659E-01   -1.62007E+01    2.06838E+00    7.09617E-01
   -2.15690E+01    5.00000E+01    1.83196E-04    1.52258E+07    0.00000E+00    0.00000E+00    4.74181E+04    5.81171E-04    2.50623E-05    2.00820E-04    1.81481E-04    3.50764E+06              0    4.41255E+04    0.00000E+00    0.00000E+00    1.53506E-04    4.10473E-05    2.84962E-05   -1.04051E+01    5.81015E-04    2.00746E-04
   -2.06758E+01    5.00000E+01    1.39487E-04    6.27588E+06    0.00000E+00    0.00000E+00    2.08293E+04    2.55305E-04    1.10097E-05    8.82192E-05    7.97237E-05    2.47246E+06              0    1.93053E+04    0.00000E+00    0.00000E+00    6.74346E-05    1.80319E-05    1.25183E-05   -1.00994E+01    2.55297E-04    8.82191E-05
   -1.85621E+01    5.00000E+01    1.15394E-04    3.34372E+06    0.00000E+00    0.00000E+00    2.97329E+03    3.64383E-05    1.57136E-06    1.25910E-05    1.13785E-05    7.46811E+05              0    2.86193E+03    0.00000E+00    0.00000E+00    9.62455E-06    2.57359E-06    1.78666E-06   -8.14197E+00    3.64379E-05    1.25910E-05
   -1.75838E+01    5.00000E+01    8.72048E-05    2.25651E+06    0.00000E+00    0.00000E+00    1.20766E+03    1.47998E-05    6.38223E-07    5.11398E-06    4.62150E-06    3.82162E+05              0    1.17560E+03    0.00000E+00    0.00000E+00    3.90911E-06    1.04529E-06    7.25671E-07   -7.19049E+00    1.47997E-05    5.11395E-06
   -2.46920E+01    5.00000E+01    5.56015E-05    1.62163E+07    0.00000E+00    0.00000E+00    7.85789E+05    1.03163E-02    4.44877E-04    3.56473E-03    3.22144E-03    8.75501E+05              1    8.34444E+05    0.00000E+00    0.00000E+00    2.72487E-03    7.28625E-04    5.05833E-04   -1.05778E+01    1.03171E-02    3.56473E-03
   -2.97416E+01   -2.05824E+00    3.43361E-04    1.17400E+09    0.00000E+00    0.00000E+00    8.81215E+07    1.07988E+00    4.65686E-02    3.73147E-01    3.37213E-01    3.51653E+07              1    9.36466E+07    0.00000E+00    3.47306E+05    2.85232E-01    7.62707E-02    5.29493E-02   -1.55359E+01    1.07929E+00    3.73147E-01
   -1.66525E+01    5.00000E+01    3.83932E-05    7.25334E+05    0.00000E+00    0.00000E+00    5.11915E+02    6.27644E-06    2.70664E-07    2.16878E-06    1.95993E-06    1.55049E+05              0    4.75374E+02    0.00000E+00    0.00000E+00    1.65781E-06    4.43297E-07    3.07749E-07   -7.47073E+00    6.27645E-06    2.16878E-06
   -1.69904E+01    5.00000E+01    5.21203E-05    1.35538E+06    0.00000E+00    0.00000E+00    6.99118E+02    8.56806E-06    3.69487E-07    2.96064E-06    2.67553E-06    1.93336E+05              0    6.70649E+02    0.00000E+00    0.00000E+00    2.26311E-06    6.05151E-07    4.20113E-07   -6.94333E+00    8.56799E-06    2.96060E-06
   -2.24095E+01    5.00000E+01    2.24347E-06    4.04029E+06    0.00000E+00    0.00000E+00    9.85060E+04    1.26044E-03    5.43550E-05    4.35538E-04    3.93596E-04    3.56694E+03              1    1.19943E+05    0.00000E+00    0.00000E+00    3.32924E-04    8.90234E-05    6.18026E-05   -7.83433E+00    1.26044E-03    4.35538E-04
   -2.41598E+01    5.00000E+01    2.71785E-05    2.99112E+07    0.00000E+00    0.00000E+00    5.15625E+05    6.31869E-03    2.72486E-04    2.18338E-03    1.97312E-03    2.69187E+05              1    5.15658E+05    0.00000E+00    0.00000E+00    1.66897E-03    4.46280E-04    3.09821E-04   -1.00612E+01    6.31741E-03    2.18281E-03
   -3.14608E+01   -2.17389E+00    1.54635E-03    1.51529E+09    0.00000E+00    0.00000E+00    4.44833E+08    5.26061E+00    2.03903E-01    1.81960E+00    2.09643E+00    3.50442E+08              1    4.46612E+08    0.00000E+00    9.21610E+05    1.26974E+00    3.25772E-01    2.26199E-01   -1.72968E+01    5.28924E+00    1.81928E+00
   -2.58966E+01    5.00000E+01    1.15420E-04    3.57334E+07    0.00000E+00    0.00000E+00    2.60834E+06    3.12856E-02    1.34915E-03    1.08105E-02    9.76949E-03    1.93768E+06              1    2.51026E+06    0.00000E+00    0.00000E+00    8.26356E-03    2.20966E-03    1.53401E-03   -1.17630E+01    3.12919E-02    1.08105E-02
   -2.43823E+01    5.00000E+01    3.09902E-05    1.72010E+07    0.00000E+00    0.00000E+00    7.22733E+05    7.75578E-03    3.34459E-04    2.67996E-03    2.42188E-03    4.28868E+05              1    6.18557E+05    0.00000E+00    0.00000E+00    2.04856E-03    5.47780E-04    3.80285E-04   -1.04651E+01    7.75278E-03    2.67860E-03
   -2.90711E+01    5.00000E+01    3.84985E-04    4.88937E+08    0.00000E+00    0.00000E+00    4.75193E+07    5.82296E-01    2.51108E-02    2.01209E-01    1.81832E-01    4.83246E+07              1    5.13350E+07    0.00000E+00    0.00000E+00    1.53804E-01    4.11268E-02    2.85514E-02   -1.48917E+01    5.82694E-01    2.01247E-01
   -1.94937E+01    5.00000E+01    6.14517E-05    2.54637E+06    0.00000E+00    0.00000E+00    7.00023E+03    8.59409E-05    3.70610E-06    2.96963E-05    2.68366E-05    4.44472E+05              0    5.58997E+03    0.00000E+00    0.00000E+00    2.26998E-05    6.06989E-06    4.21389E-06   -8.79448E+00    8.59296E-05    2.96914E-05
   -1.80090E+01    5.00000E+01    3.38462E-05    3.15125E+06    0.00000E+00    0.00000E+00    1.78642E+03    2.18937E-05    9.44141E-07    7.56524E-06    6.83671E-06    1.44541E+05              0    1.69986E+03    0.00000E+00    0.00000E+00    5.78285E-06    1.54633E-06    1.07350E-06   -7.06987E+00    2.18931E-05    7.56495E-06
   -2.71615E+01    5.00000E+01    1.58140E-04    9.57225E+07    0.00000E+00    0.00000E+00    8.18550E+06    1.00305E-01    4.32552E-03    3.46597E-02    3.13219E-02    6.66854E+06              1    8.46152E+06    0.00000E+00    0.00000E+00    2.64938E-02    7.08439E-03    4.91819E-03   -1.29216E+01    1.00300E-01    3.46597E-02
   -2.96688E+01   -1.31373E+00    6.83860E-04    3.90461E+08    0.00000E+00    0.00000E+00    8.24071E+07    1.00985E+00    4.35486E-02    3.48948E-01    3.15344E-01    6.65054E+07              1    8.24117E+07    0.00000E+00    1.17710E+05    2.66735E-01    7.13245E-02    4.95155E-02   -1.55190E+01    1.00590E+00    3.48497E-01
   -2.64677E+01    5.00000E+01    9.08119E-05    1.25004E+08    0.00000E+00    0.00000E+00    4.31993E+06    5.29418E-02    2.28305E-03    1.82937E-02    1.65320E-02    2.81982E+06              1    4.26416E+06    0.00000E+00    0.00000E+00    1.39837E-02    3.73921E-03    2.59587E-03   -1.23873E+01    5.29372E-02    1.82937E-02
   -2.21533E+01    5.00000E+01    2.24487E-05    9.19890E+06    0.00000E+00    0.00000E+00    8.11683E+04    9.95511E-04    4.29302E-05    3.43993E-04    3.10866E-04    1.35133E+05              1    6.91250E+04    0.00000E+00    0.00000E+00    2.62947E-04    7.03116E-05    4.88124E-05   -9.03229E+00    9.95494E-04    3.43983E-04
   -2.79556E+01   -4.70108E+00    1.55304E-04    1.01772E+08    0.00000E+00    0.00000E+00    1.70088E+07    2.08433E-01    8.98842E-03    7.20227E-02    6.50869E-02    9.73326E+06              1    1.70998E+07    0.00000E+00    4.58308E+05    5.50540E-02    1.47214E-02    1.02200E-02   -1.37442E+01    2.08288E-01    7.19438E-02
   -1.79161E+01    5.00000E+01    6.31016E-05    1.79989E+06    0.00000E+00    0.00000E+00    1.63970E+03    2.00975E-05    8.66680E-07    6.94456E-06    6.27580E-06    3.03959E+05              0    1.53893E+03    0.00000E+00    0.00000E+00    5.30841E-06    1.41946E-06    9.85430E-07   -7.82102E+00    2.00965E-05    6.94410E-06
   -2.54091E+01    5.00000E+01    4.28469E-05    9.04619E+07    0.00000E+00    0.00000E+00    1.62938E+06    1.99687E-02    8.61128E-04    6.90008E-03    6.23560E-03    6.88722E+05              1    1.62684E+06    0.00000E+00    0.00000E+00    5.27440E-03    1.41037E-03    9.79117E-04   -1.13993E+01    1.99664E-02    6.89882E-03
   -2.91721E+01   -7.60861E+00    5.65650E-04    5.20194E+08    0.00000E+00    0.00000E+00    5.21535E+07    6.39109E-01    2.75608E-02    2.20840E-01    1.99573E-01    5.77116E+07              1    5.25770E+07    0.00000E+00    6.92448E+06    1.68810E-01    4.51395E-02    3.13371E-02   -1.50230E+01    6.39179E-01    2.20840E-01
